"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00093817","2018-12-24","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -27",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   18","H,,S",,,,,,,"  220",",,W","  210",",,W",,,,,,,,,,,"   45",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2018-12-25","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","    0",",,W",,,,,"   12",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   44","H,,S",,,,,,,"  160",",,W","  160",",,W",,,,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2018-12-26","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  111",",,W","  -16",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   36","H,,S",,,,,,,"   80",",,W","  100",",,W",,,,,,,,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2018-12-27","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","  145",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   67",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   93","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,,,,,"  130",",,W","  201",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2018-12-28","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","    6",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  106","H,,S",,,,,,,"  260",",,W","  290",",,W",,,,,,,,,,,"   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2018-12-29","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0","T,,W","    0",",,W","   17",",,W","   -5",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    8","H,,S",,,,,,,"  310",",,W","  330",",,W",,,,,,,,,,,"   58",",,W","   89",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2018-12-30","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","  -21",",,W",,,,,"   11",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   19","H,,S",,,,,,,"  160",",,W","  140",",,W",,,,,,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2018-12-31","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","  297",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   61",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  100","H,,S",,,,,,,"  220",",,W","  230",",,W",,,,,,,,,,,"  130",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-01","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","   33",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   72","H,,S",,,,,,,"  280",",,W","  300",",,W",,,,,,,,,,,"   63",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-02","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   39",",,W","   28",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   34","H,,S",,,,,,,"  230",",,W","  220",",,W",,,,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-03","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","    0",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   21","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-04","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","  191",",,W,2400","    0",",,W","    0",",,W","   61",",,W","    0",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   29","H,,S",,,,,,,"   50",",,W","   60",",,W",,,,,,,,,,,"   72",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-05","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","   -5",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   49","H,,S",,,,,,,"  240",",,W","  260",",,W",,,,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-06","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","    0",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   62","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,,,,,"   45",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-07","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","   10",",,W,2400","    0",",,W","    0",",,W","  144",",,W","  106",",,W",,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  122","H,,S",,,,,,,"  210",",,W","  220",",,W",,,,,,,,,,,"   89",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-08","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   50",",,W",,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  127","H,,S",,,,,,,"  260",",,W","  280",",,W",,,,,,,,,,,"  125",",,W","  183",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-09","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -43",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   29","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,,,,,"   98",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-10","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","    0",",,W","  -66",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  -37","H,,S",,,,,,,"  350",",,W","   10",",,W",,,,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-11","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","   94",",,W,2400","   69",",,W","    0",",,W","   17",",,W","  -60",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  -29","H,,S",,,,,,,"  130",",,W","   80",",,W",,,,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-12","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","   76",",,W,2400","   18",",,W","   80",",,W","   33",",,W","   -5",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    7","H,,S",,,,,,,"   60",",,W","   50",",,W",,,,,,,,,,,"   58",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-13","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    3",",,W,2400","    0","T,,W","    0",",,W","   28",",,W","   -5",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   22","H,,S",,,,,,,"  360",",,W","  350",",,W",,,,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-14","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   22",",,W","  -32",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1","H,,S",,,,,,,"  360",",,W","  340",",,W",,,,,,,,,,,"   40",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-15","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   28",",,W","  -10",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0","H,,S",,,,,,,"  230",",,W","  220",",,W",,,,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-16","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   67",",,W","   28",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   36","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,,,,,"   63",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-17","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","   38",",,W,2400","    0",",,W","    0",",,W","   72",",,W","   33",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   57","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,,,,,"   45",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-18","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","   17",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   32","H,,S",,,,,,,"   90",",,W","  100",",,W",,,,,,,,,,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-19","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","  386",",,W,2400","   53",",,W","    0",",,W","   61",",,W","  -32",",,W",,,,,"   64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   43","H,,S",,,,,,,"  340",",,W","  340",",,W",,,,,,,,,,,"  134",",,W","  197",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-20","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0","T,,W,2400","    0","T,,W","   50",",,W","  -27",",,W","  -99",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  -49","H,,S",,,,,,,"  350",",,W","  330",",,W",,,,,,,,,,,"  103",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-21","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0","T,,W","  -43",",,W"," -116",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  -80","H,,S",,,,,,,"  110",",,W","  120",",,W",,,,,,,,,,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-22","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","   23",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -55",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  -16","H,,S",,,,,,,"  170",",,W","  170",",,W",,,,,,,,,,,"   76",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-23","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","  183",",,W,2400","    0",",,W","    0",",,W","  106",",,W","  -38",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   67","H,,S",,,,,,,"  280",",,W","  140",",,W",,,,,,,,,,,"   81",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-24","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   11",",,W","  -60",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  -27","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,,,,,"   76",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-25","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  -21",",,W"," -110",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  -62","H,,S",,,,,,,"  220",",,W","  310",",,W",,,,,,,,,,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-26","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0","T,,W,2400","    0","T,,W","    0",",,W","   44",",,W","  -32",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   -6","H,,S",,,,,,,"  210",",,W","  220",",,W",,,,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-27","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0","T,,W,2400","    0","T,,W","    0","T,,W","   39",",,W","  -43",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    4","H,,S",,,,,,,"  350",",,W","  290",",,W",,,,,,,,,,,"   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-28","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","   18",",,W,2400","    0","T,,W","    0",",,W","  100",",,W","  -77",",,W",,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   22","H,,S",,,,,,,"  250",",,W","  310",",,W",,,,,,,,,,,"  107",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-29","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    3",",,W,2400","   13",",,W","    0",",,W","  -27",",,W","  -99",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  -61","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,,,,,"   81",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-30","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    5",",,W,2400","    5",",,W","   30",",,W","  -99",",,W"," -171",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,," -122","H,,S",,,,,,,"  310",",,W","  340",",,W",,,,,,,,,,,"   89",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-01-31","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0","T,,W","    0",",,W","  -38",",,W"," -143",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,," -121","H,,S",,,,,,,"  100",",,W","  100",",,W",,,,,,,,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-02-01","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    8",",,W,2400","    0","T,,W","    0",",,W","   72",",,W","  -38",",,W",,,,,"    6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  -14","H,,S",,,,,,,"   50",",,W","   30",",,W",,,,,,,,,,,"   31",",,W","   45",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-02-02","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","  -38",",,W",,,,,"    8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   22","H,,S",,,,,,,"  240",",,W","  230",",,W",,,,,,,,,,,"   54",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-02-03","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   -5",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   81","H,,S",,,,,,,"  210",",,W","  220",",,W",,,,,,,,,,,"   76",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-02-04","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","   13",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   89",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  129","H,,S",,,,,,,"  210",",,W","  200",",,W",,,,,,,,,,,"   67",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-02-05","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","   20",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   33",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   72","H,,S",,,,,,,"  310",",,W","  340",",,W",,,,,,,,,,,"   58",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-02-06","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","  201",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   89",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  107","H,,S",,,,,,,"  280",",,W","  270",",,W",,,,,,,,,,,"   67",",,W","   98",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-02-07","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","  340",",,W,2400","    0",",,W","    0",",,W","  194",",,W","  -38",",,W",,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  133","H,,S",,,,,,,"  250",",,W","  240",",,W",,,,,,,,,,,"  130",",,W","  197",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-02-08","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  -21",",,W","  -77",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  -38","H,,S",,,,,,,"  290",",,W","  260",",,W",,,,,,,,,,,"   89",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-02-09","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   11",",,W","  -88",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  -53","H,,S",,,,,,,"   90",",,W","   40",",,W",,,,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-02-10","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","   99",",,W,2400","    0",",,W","    0",",,W","   50",",,W","  -49",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   -8","H,,S",,,,,,,"  180",",,W","  170",",,W",,,,,,,,,,,"   45",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-02-11","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","  345",",,W,2400","    0",",,W","    0",",,W","  133",",,W","   44",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   51","H,,S",,,,,,,"  190",",,W","  180",",,W",,,,,,,,,,,"   54",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-02-12","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","  145",",,W,2400","    0",",,W","    0",",,W","  139",",,W","  -10",",,W",,,,,"   55",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   88","H,,S",,,,,,,"  280",",,W","  270",",,W",,,,,,,,,,,"  112",",,W","  192",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-02-13","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -21",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   11","H,,S",,,,,,,"  250",",,W","  250",",,W",,,,,,,,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093817","2019-02-14","38.0441","-87.5205","121.9","EVANSVILLE REGIONAL AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   50",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   78","H,,S",,,,,,,"  210",",,W","  220",",,W",,,,,,,,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
