"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00015548","2019-06-14","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  318",",,S",,,,,,,,,,,"  242","H,,S"
"ASN00015548","2019-06-15","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  324",",,S","  153",",,S",,,,,,,,,"  248","H,,S"
"ASN00015548","2019-06-16","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  309",",,S","  173",",,S",,,,,,,,,"  237","H,,S"
"ASN00015548","2019-06-17","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  289",",,S","  162",",,S",,,,,,,,,"  216","H,,S"
"ASN00015548","2019-06-18","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  271",",,S",,,,,,,,,,,"  195","H,,S"
"ASN00015548","2019-06-19","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  244",",,S",,,,,,,,,,,"  167","H,,S"
"ASN00015548","2019-06-20","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  240",",,S",,,,,,,,,,,"  150","H,,S"
"ASN00015548","2019-06-21","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  220",",,S","   55",",,S",,,,,,,,,"  139","H,,S"
"ASN00015548","2019-06-22","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  222",",,S",,,,,,,,,,,"  126","H,,S"
"ASN00015548","2019-06-23","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  232",",,S","   40",",,S",,,,,,,,,"  128","H,,S"
"ASN00015548","2019-06-24","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  241",",,S","   42",",,S",,,,,,,,,"  145","H,,S"
"ASN00015548","2019-06-25","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  260",",,S","   48",",,S",,,,,,,,,"  155","H,,S"
"ASN00015548","2019-06-26","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  248",",,S",,,,,,,,,,,"  142","H,,S"
"ASN00015548","2019-06-27","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  254",",,S","   24",",,S",,,,,,,,,"  144","H,,S"
"ASN00015548","2019-06-28","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  279",",,S","   32",",,S",,,,,,,,,"  164","H,,S"
"ASN00015548","2019-06-29","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  299",",,S","   51",",,S",,,,,,,,,"  194","H,,S"
"ASN00015548","2019-06-30","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  282",",,S",,,,,,,,,,,"  183","H,,S"
"ASN00015548","2019-07-01","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  284",",,S","   74",",,S",,,,,,,,,"  179","H,,S"
"ASN00015548","2019-07-02","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  288",",,S",,,,,,,,,,,"  178","H,,S"
"ASN00015548","2019-07-03","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  276",",,S","   57",",,S",,,,,,,,,"  167","H,,S"
"ASN00015548","2019-07-04","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  241",",,S",,,,,,,,,,,"  133","H,,S"
"ASN00015548","2019-07-05","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  271",",,S","   21",",,S",,,,,,,,,"  162","H,,S"
"ASN00015548","2019-07-06","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  282",",,S","   49",",,S",,,,,,,,,"  174","H,,S"
"ASN00015548","2019-07-07","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  285",",,S","   62",",,S",,,,,,,,,"  187","H,,S"
"ASN00015548","2019-07-08","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  270",",,S","   99",",,S",,,,,,,,,"  188","H,,S"
"ASN00015548","2019-07-09","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  269",",,S",,,,,,,,,,,"  186","H,,S"
"ASN00015548","2019-07-10","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  270",",,S",,,,,,,,,,,"  168","H,,S"
"ASN00015548","2019-07-11","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  282",",,S","   42",",,S",,,,,,,,,"  182","H,,S"
"ASN00015548","2019-07-12","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  282",",,S","   61",",,S",,,,,,,,,"  182","H,,S"
"ASN00015548","2019-07-13","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  269",",,S","   68",",,S",,,,,,,,,"  178","H,,S"
"ASN00015548","2019-07-14","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  228",",,S",,,,,,,,,,,"  131","H,,S"
"ASN00015548","2019-07-15","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  231",",,S","   28",",,S",,,,,,,,,"  136","H,,S"
"ASN00015548","2019-07-16","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  231",",,S","   45",",,S",,,,,,,,,"  134","H,,S"
"ASN00015548","2019-07-17","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  253",",,S","   49",",,S",,,,,,,,,"  154","H,,S"
"ASN00015548","2019-07-18","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  271",",,S",,,,,,,,,,,"  159","H,,S"
"ASN00015548","2019-07-19","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  283",",,S","   43",",,S",,,,,,,,,"  168","H,,S"
"ASN00015548","2019-07-20","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  318",",,S","   51",",,S",,,,,,,,,"  202","H,,S"
"ASN00015548","2019-07-21","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  328",",,S","   90",",,S",,,,,,,,,"  218","H,,S"
"ASN00015548","2019-07-22","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  315",",,S","   95",",,S",,,,,,,,,"  210","H,,S"
"ASN00015548","2019-07-23","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  316",",,S","   89",",,S",,,,,,,,,"  216","H,,S"
"ASN00015548","2019-07-24","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  292",",,S",,,,,,,,,,,"  176","H,,S"
"ASN00015548","2019-07-25","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  283",",,S","   49",",,S",,,,,,,,,"  191","H,,S"
"ASN00015548","2019-07-26","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  296",",,S",,,,,,,,,,,"  188","H,,S"
"ASN00015548","2019-07-27","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  301",",,S","   67",",,S",,,,,,,,,"  193","H,,S"
"ASN00015548","2019-07-28","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  308",",,S","   78",",,S",,,,,,,,,"  204","H,,S"
"ASN00015548","2019-07-29","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  320",",,S","   85",",,S",,,,,,,,,"  210","H,,S"
"ASN00015548","2019-07-30","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  322",",,S","   86",",,S",,,,,,,,,"  209","H,,S"
"ASN00015548","2019-07-31","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  306",",,S","   88",",,S",,,,,,,,,"  226","H,,S"
"ASN00015548","2019-08-01","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  271",",,S",,,,,,,,,,,"  183","H,,S"
"ASN00015548","2019-08-02","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  230",",,S",,,,,,,,,,,"  147","H,,S"
"ASN00015548","2019-08-03","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  259",",,S","   59",",,S",,,,,,,,,"  188","H,,S"
"ASN00015548","2019-08-04","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  279",",,S",,,,,,,,,,,"  187","H,,S"
"ASN00015548","2019-08-05","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  290",",,S","   71",",,S",,,,,,,,,"  194","H,,S"
"ASN00015548","2019-08-06","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  297",",,S","   81",",,S",,,,,,,,,"  209","H,,S"
"ASN00015548","2019-08-07","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  317",",,S","  108",",,S",,,,,,,,,"  229","H,,S"
"ASN00015548","2019-08-08","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S",,,,,,,,,,,,,"  203","H,,S"
"ASN00015548","2019-08-09","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  293",",,S","   88",",,S",,,,,,,,,"  202","H,,S"
"ASN00015548","2019-08-10","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  279",",,S",,,,,,,,,,,"  186","H,,S"
"ASN00015548","2019-08-11","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  258",",,S",,,,,,,,,,,"  163","H,,S"
"ASN00015548","2019-08-12","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  247",",,S","   47",",,S",,,,,,,,,"  163","H,,S"
"ASN00015548","2019-08-13","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  249",",,S",,,,,,,,,,,"  151","H,,S"
"ASN00015548","2019-08-14","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  252",",,S","   26",",,S",,,,,,,,,"  153","H,,S"
"ASN00015548","2019-08-15","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  286",",,S","   24",",,S",,,,,,,,,"  167","H,,S"
"ASN00015548","2019-08-16","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  316",",,S","   40",",,S",,,,,,,,,"  194","H,,S"
"ASN00015548","2019-08-17","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  325",",,S",,,,,,,,,,,"  232","H,,S"
"ASN00015548","2019-08-18","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  297",",,S",,,,,,,,,,,"  210","H,,S"
"ASN00015548","2019-08-19","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  265",",,S",,,,,,,,,,,"  183","H,,S"
"ASN00015548","2019-08-20","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  245",",,S",,,,,,,,,,,"  147","H,,S"
"ASN00015548","2019-08-21","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  254",",,S","   52",",,S",,,,,,,,,"  161","H,,S"
"ASN00015548","2019-08-22","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  267",",,S",,,,,,,,,,,"  157","H,,S"
"ASN00015548","2019-08-23","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  284",",,S","   34",",,S",,,,,,,,,"  176","H,,S"
"ASN00015548","2019-08-24","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  304",",,S","   49",",,S",,,,,,,,,"  189","H,,S"
"ASN00015548","2019-08-25","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  324",",,S","   54",",,S",,,,,,,,,"  216","H,,S"
"ASN00015548","2019-08-26","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  309",",,S","   80",",,S",,,,,,,,,"  214","H,,S"
"ASN00015548","2019-08-27","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  313",",,S","   98",",,S",,,,,,,,,"  209","H,,S"
"ASN00015548","2019-08-28","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  295",",,S",,,,,,,,,,,"  197","H,,S"
"ASN00015548","2019-08-29","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  271",",,S",,,,,,,,,,,"  169","H,,S"
"ASN00015548","2019-08-30","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  279",",,S","   38",",,S",,,,,,,,,"  183","H,,S"
"ASN00015548","2019-08-31","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  302",",,S","   28",",,S",,,,,,,,,"  183","H,,S"
"ASN00015548","2019-09-01","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  329",",,S","   44",",,S",,,,,,,,,"  201","H,,S"
"ASN00015548","2019-09-02","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  334",",,S",,,,,,,,,,,"  208","H,,S"
"ASN00015548","2019-09-03","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  338",",,S",,,,,,,,,,,"  221","H,,S"
"ASN00015548","2019-09-04","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  362",",,S","   90",",,S",,,,,,,,,"  242","H,,S"
"ASN00015548","2019-09-05","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  371",",,S","  114",",,S",,,,,,,,,"  267","H,,S"
"ASN00015548","2019-09-06","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  374",",,S","  163",",,S",,,,,,,,,"  273","H,,S"
"ASN00015548","2019-09-07","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  334",",,S","  170",",,S",,,,,,,,,"  264","H,,S"
"ASN00015548","2019-09-08","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  327",",,S",,,,,,,,,,,"  244","H,,S"
"ASN00015548","2019-09-09","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  312",",,S",,,,,,,,,,,"  207","H,,S"
"ASN00015548","2019-09-10","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  308",",,S","   68",",,S",,,,,,,,,"  204","H,,S"
"ASN00015548","2019-09-11","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  303",",,S","   44",",,S",,,,,,,,,"  196","H,,S"
"ASN00015548","2019-09-12","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  312",",,S","   42",",,S",,,,,,,,,"  201","H,,S"
"ASN00015548","2019-09-13","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  326",",,S",,,,,,,,,,,"  208","H,,S"
"ASN00015548","2019-09-14","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  341",",,S",,,,,,,,,,,"  223","H,,S"
"ASN00015548","2019-09-15","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  341",",,S",,,,,,,,,,,"  226","H,,S"
"ASN00015548","2019-09-16","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  356",",,S","   79",",,S",,,,,,,,,"  237","H,,S"
"ASN00015548","2019-09-17","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  362",",,S","   96",",,S",,,,,,,,,"  263","H,,S"
"ASN00015548","2019-09-18","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  363",",,S",,,,,,,,,,,"  244","H,,S"
"ASN00015548","2019-09-19","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  369",",,S","  124",",,S",,,,,,,,,"  289","H,,S"
"ASN00015548","2019-09-20","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  366",",,S",,,,,,,,,,,"  269","H,,S"
"ASN00015548","2019-09-21","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  318",",,S","  175",",,S",,,,,,,,,"  239","H,,S"
"ASN00015548","2019-09-22","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  308",",,S",,,,,,,,,,,"  238","H,,S"
"ASN00015548","2019-09-23","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   71",",,S","  244",",,S",,,,,,,,,,,"  173","H,,S"
"ASN00015548","2019-09-24","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  293",",,S",,,,,,,,,,,"  201","H,,S"
"ASN00015548","2019-09-25","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  316",",,S","  104",",,S",,,,,,,,,"  228","H,,S"
"ASN00015548","2019-09-26","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  340",",,S",,,,,,,,,,,"  254","H,,S"
"ASN00015548","2019-09-27","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  366",",,S","  141",",,S",,,,,,,,,"  277","H,,S"
"ASN00015548","2019-09-28","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  377",",,S","  145",",,S",,,,,,,,,"  278","H,,S"
"ASN00015548","2019-09-29","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  381",",,S","  153",",,S",,,,,,,,,"  288","H,,S"
"ASN00015548","2019-09-30","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  392",",,S",,,,,,,,,,,"  279","H,,S"
"ASN00015548","2019-10-01","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  401",",,S","  140",",,S",,,,,,,,,"  293","H,,S"
"ASN00015548","2019-10-02","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  399",",,S",,,,,,,,,,,"  289","H,,S"
"ASN00015548","2019-10-03","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  394",",,S",,,,,,,,,,,"  277","H,,S"
"ASN00015548","2019-10-04","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  389",",,S",,,,,,,,,,,"  290","H,,S"
"ASN00015548","2019-10-05","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  377",",,S",,,,,,,,,,,"  282","H,,S"
"ASN00015548","2019-10-06","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  389",",,S","  155",",,S",,,,,,,,,"  288","H,,S"
"ASN00015548","2019-10-07","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  399",",,S","  162",",,S",,,,,,,,,"  294","H,,S"
"ASN00015548","2019-10-08","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  396",",,S","  172",",,S",,,,,,,,,"  302","H,,S"
"ASN00015548","2019-10-09","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  379",",,S","  180",",,S",,,,,,,,,"  290","H,,S"
"ASN00015548","2019-10-10","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  376",",,S",,,,,,,,,,,"  257","H,,S"
"ASN00015548","2019-10-11","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  388",",,S",,,,,,,,,,,"  289","H,,S"
"ASN00015548","2019-10-12","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  420",",,S","  162",",,S",,,,,,,,,"  312","H,,S"
"ASN00015548","2019-10-13","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  424",",,S","  169",",,S",,,,,,,,,"  324","H,,S"
"ASN00015548","2019-10-14","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  429",",,S","  200",",,S",,,,,,,,,"  336","H,,S"
"ASN00015548","2019-10-15","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  428",",,S","  232",",,S",,,,,,,,,"  351","H,,S"
"ASN00015548","2019-10-16","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  424",",,S",,,,,,,,,,,"  337","H,,S"
"ASN00015548","2019-10-17","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    8",",,S","  425",",,S","  229",",,S",,,,,,,,,"  349","H,,S"
"ASN00015548","2019-10-18","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  408",",,S",,,,,,,,,,,"  344","H,,S"
"ASN00015548","2019-10-19","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  369",",,S",,,,,,,,,,,"  304","H,,S"
"ASN00015548","2019-10-20","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  401",",,S","  236",",,S",,,,,,,,,"  328","H,,S"
"ASN00015548","2019-10-21","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  385",",,S",,,,,,,,,,,"  298","H,,S"
"ASN00015548","2019-10-22","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  381",",,S",,,,,,,,,,,"  284","H,,S"
"ASN00015548","2019-10-23","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  397",",,S","  149",",,S",,,,,,,,,"  293","H,,S"
"ASN00015548","2019-10-24","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  411",",,S","  164",",,S",,,,,,,,,"  324","H,,S"
"ASN00015548","2019-10-25","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  413",",,S","  231",",,S",,,,,,,,,"  324","H,,S"
"ASN00015548","2019-10-26","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   51",",,S","  376",",,S",,,,,,,,,,,"  270","H,,S"
"ASN00015548","2019-10-27","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  326",",,S",,,,,,,,,,,"  253","H,,S"
"ASN00015548","2019-10-28","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  351",",,S",,,,,,,,,,,"  273","H,,S"
"ASN00015548","2019-10-29","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  357",",,S",,,,,,,,,,,"  263","H,,S"
"ASN00015548","2019-10-30","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  382",",,S","  138",",,S",,,,,,,,,"  283","H,,S"
"ASN00015548","2019-10-31","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  400",",,S","  159",",,S",,,,,,,,,"  302","H,,S"
"ASN00015548","2019-11-01","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  419",",,S",,,,,,,,,,,"  345","H,,S"
"ASN00015548","2019-11-02","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  416",",,S",,,,,,,,,,,"  329","H,,S"
"ASN00015548","2019-11-03","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  396",",,S","  212",",,S",,,,,,,,,"  321","H,,S"
"ASN00015548","2019-11-04","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  386",",,S",,,,,,,,,,,"  313","H,,S"
"ASN00015548","2019-11-05","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  369",",,S",,,,,,,,,,,"  263","H,,S"
"ASN00015548","2019-11-06","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  380",",,S",,,,,,,,,,,"  269","H,,S"
"ASN00015548","2019-11-07","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  396",",,S",,,,,,,,,,,"  297","H,,S"
"ASN00015548","2019-11-08","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  409",",,S",,,,,,,,,,,"  309","H,,S"
"ASN00015548","2019-11-09","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  398",",,S","  204",",,S",,,,,,,,,"  308","H,,S"
"ASN00015548","2019-11-10","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  391",",,S",,,,,,,,,,,"  292","H,,S"
"ASN00015548","2019-11-11","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  414",",,S","  164",",,S",,,,,,,,,"  306","H,,S"
"ASN00015548","2019-11-12","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  423",",,S","  164",",,S",,,,,,,,,"  319","H,,S"
"ASN00015548","2019-11-13","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  414",",,S","  189",",,S",,,,,,,,,"  325","H,,S"
"ASN00015548","2019-11-14","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  396",",,S",,,,,,,,,,,"  303","H,,S"
"ASN00015548","2019-11-15","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  413",",,S",,,,,,,,,,,"  311","H,,S"
"ASN00015548","2019-11-16","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  409",",,S",,,,,,,,,,,"  306","H,,S"
"ASN00015548","2019-11-17","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  413",",,S","  172",",,S",,,,,,,,,"  302","H,,S"
"ASN00015548","2019-11-18","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  413",",,S","  161",",,S",,,,,,,,,"  304","H,,S"
"ASN00015548","2019-11-19","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  427",",,S",,,,,,,,,,,"  340","H,,S"
"ASN00015548","2019-11-20","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  443",",,S","  223",",,S",,,,,,,,,"  347","H,,S"
"ASN00015548","2019-11-21","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  447",",,S","  234",",,S",,,,,,,,,"  357","H,,S"
"ASN00015548","2019-11-22","-20.1883","130.0161","340.0","RABBIT FLAT, AS","   20",",,S","  426",",,S",,,,,,,,,,,"  298","H,,S"
"ASN00015548","2019-11-23","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  407",",,S","  208",",,S",,,,,,,,,"  343","H,,S"
"ASN00015548","2019-11-24","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  412",",,S",,,,,,,,,,,"  328","H,,S"
"ASN00015548","2019-11-25","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    5",",,S","  352",",,S",,,,,,,,,,,"  294","H,,S"
"ASN00015548","2019-11-26","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  376",",,S","  236",",,S",,,,,,,,,"  317","H,,S"
"ASN00015548","2019-11-27","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  362",",,S",,,,,,,,,,,"  281","H,,S"
"ASN00015548","2019-11-28","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  402",",,S","  200",",,S",,,,,,,,,"  333","H,,S"
"ASN00015548","2019-11-29","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  417",",,S","  238",",,S",,,,,,,,,"  339","H,,S"
"ASN00015548","2019-11-30","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  421",",,S",,,,,,,,,,,"  335","H,,S"
"ASN00015548","2019-12-01","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  373",",,S",,,,,,,,,,,"  306","H,,S"
"ASN00015548","2019-12-02","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  391",",,S",,,,,,,,,,,"  299","H,,S"
"ASN00015548","2019-12-03","-20.1883","130.0161","340.0","RABBIT FLAT, AS","    0",",,S","  405",",,S","  184",",,S",,,,,,,,,"  324","H,,S"
