"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094815","2018-12-22","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"    0",",,W","  -10",",,W","   34",",,W",,,,,,,,,"  330",",,W","  330",",,W",,,"   81",",,W","   98",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2018-12-23","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"   28",",,W","  -10",",,W","   30",",,W",,,,,,,,,"  220",",,W","  240",",,W",,,"   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2018-12-24","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"   11",",,W","  -66",",,W","   37",",,W",,,,,,,,,"  250",",,W","  260",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,
"USW00094815","2018-12-25","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"   28",",,W","  -77",",,W","   15",",,W",,,,,,,,,"  180",",,W","  200",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094815","2018-12-26","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"   78",",,W","  -43",",,W","   20",",,W",,,,,,,,,"  200",",,W","  190",",,W",,,"   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2018-12-27","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   41",",,W",,,,,"   94",",,W","   17",",,W","   52",",,W",,,,,,,,,"  180",",,W","  170",",,W",,,"  103",",,W","  157",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2018-12-28","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  117",",,W","    0",",,W","   59",",,W",,,,,,,,,"  240",",,W","  250",",,W",,,"   98",",,W","  130",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2018-12-29","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    3",",,W",,,,,"    6",",,W","  -21",",,W","   30",",,W",,,,,,,,,"  210",",,W","  200",",,W",,,"   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2018-12-30","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"    6",",,W","  -49",",,W","   46",",,W",,,,,,,,,"  180",",,W","  230",",,W",,,"   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2018-12-31","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","  218",",,W",,,,,"   61",",,W","  -16",",,W","   26",",,W",,,,,,,,,"  340",",,W","  330",",,W",,,"   94",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-01-01","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"   22",",,W","  -16",",,W","   35",",,W",,,,,,,,,"  300",",,W","  320",",,W",,,"   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-01-02","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    3",",,W",,,,,"    0",",,W","  -16",",,W","   32",",,W",,,,,,,,,"  270",",,W","  250",",,W",,,"   94",",,W","  125",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00094815","2019-01-03","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"   39",",,W","  -27",",,W","   51",",,W",,,,,,,,,"  270",",,W","  260",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-01-04","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  100",",,W","  -21",",,W","   30",",,W",,,,,,,,,"  220",",,W","  210",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-01-05","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  117",",,W","  -38",",,W","   29",",,W",,,,,,,,,"  270",",,W","  290",",,W",,,"   76",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094815","2019-01-06","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"   56",",,W","  -16",",,W","   30",",,W",,,,,,,,,"  120",",,W","  150",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-01-07","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   28",",,W",,,,,"  122",",,W","    6",",,W","   67",",,W",,,,,,,,,"  240",",,W","  240",",,W",,,"  125",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-01-08","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   18",",,W",,,,,"   72",",,W","   -5",",,W","   47",",,W",,,,,,,,,"  310",",,W","  310",",,W",,,"  112",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-01-09","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    3",",,W",,,,,"   -5",",,W","  -60",",,W","   63",",,W",,,,,,,,,"  300",",,W","  310",",,W",,,"  116",",,W","  148",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094815","2019-01-10","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  -32",",,W","  -60",",,W","   46",",,W",,,,,,,,,"  340",",,W","  330",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-01-11","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  -16",",,W","  -71",",,W","   16",",,W",,,,,,,,,"  140",",,W","  130",",,W",,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-01-12","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   10",",,W",,,,,"  -10",",,W","  -32",",,W","   33",",,W",,,,,,,,,"   70",",,W","   70",",,W",,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-01-13","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"    0",",,W","  -71",",,W","   33",",,W",,,,,,,,,"   60",",,W","   60",",,W",,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-01-14","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  -16",",,W"," -138",",,W","   22",",,W",,,,,,,,,"  280",",,W","  280",",,W",,,"   58",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094815","2019-01-15","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  -21",",,W","  -49",",,W","   51",",,W",,,,,,,,,"  220",",,W","  220",",,W",,,"   94",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-01-16","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"   11",",,W","  -55",",,W","   38",",,W",,,,,,,,,"  320",",,W","  310",",,W",,,"   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-01-17","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"   -5",",,W","  -55",",,W","   20",",,W",,,,,,,,,"  170",",,W","  170",",,W",,,"   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-01-18","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   20",",,W",,,,,"   -5",",,W","  -43",",,W","   30",",,W",,,,,,,,,"  300",",,W","   70",",,W",,,"   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-01-19","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   48",",,W",,,,,"  -43",",,W"," -121",",,W","   51",",,W",,,,,,,,,"  360",",,W","   10",",,W",,,"   94",",,W","  139",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-01-20","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,," -105",",,W"," -210",",,W","   47",",,W",,,,,,,,,"   10",",,W","   10",",,W",,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-01-21","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,," -121",",,W"," -249",",,W","   18",",,W",,,,,,,,,"  140",",,W","  160",",,W",,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-01-22","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   15",",,W",,,,,"   11",",,W"," -166",",,W","   42",",,W",,,,,,,,,"  170",",,W","  170",",,W",,,"   76",",,W","  116",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00094815","2019-01-23","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   51",",,W",,,,,"   50",",,W","  -16",",,W","   47",",,W",,,,,,,,,"  320",",,W","  250",",,W",,,"   89",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-01-24","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    3",",,W",,,,,"  -16",",,W","  -71",",,W","   53",",,W",,,,,,,,,"  240",",,W","  250",",,W",,,"   98",",,W","  130",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094815","2019-01-25","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  -77",",,W"," -155",",,W","   57",",,W",,,,,,,,,"  230",",,W","  300",",,W",,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,"    1",",,W"
"USW00094815","2019-01-26","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  -88",",,W"," -177",",,W","   22",",,W",,,,,,,,,"  190",",,W","  190",",,W",,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-01-27","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  -82",",,W"," -155",",,W","   41",",,W",,,,,,,,,"  300",",,W","  310",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-01-28","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   89",",,W",,,,,"   11",",,W"," -138",",,W","   51",",,W",,,,,,,,,"  230",",,W","  230",",,W",,,"  112",",,W","  148",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W","    1",",,W",,
"USW00094815","2019-01-29","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    8",",,W",,,,,"  -66",",,W"," -182",",,W","   70",",,W",,,,,,,,,"  240",",,W","  240",",,W",,,"  125",",,W","  157",",,W","    1",",,W",,,,,,,,,,,"    1",",,W","    1",",,W"
"USW00094815","2019-01-30","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,," -182",",,W"," -260",",,W","   72",",,W",,,,,,,,,"  220",",,W","  230",",,W",,,"  112",",,W","  148",",,W","    1",",,W",,,,,,,,,,,"    1",",,W","    1",",,W"
"USW00094815","2019-01-31","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,," -182",",,W"," -277",",,W","   56",",,W",,,,,,,,,"  210",",,W","  230",",,W",,,"   81",",,W","   94",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-02-01","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  -93",",,W"," -182",",,W","   22",",,W",,,,,,,,,"  180",",,W","  170",",,W",,,"   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-02-02","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"   56",",,W"," -132",",,W","   48",",,W",,,,,,,,,"  220",",,W","  230",",,W",,,"   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-02-03","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"   78",",,W","   22",",,W","   43",",,W",,,,,,,,,"  210",",,W","  210",",,W",,,"   72",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094815","2019-02-04","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   30",",,W",,,,,"  100",",,W","   33",",,W","   47",",,W",,,,,,,,,"  300",",,W","  310",",,W",,,"   76",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-02-05","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"   33",",,W","   -5",",,W","   38",",,W",,,,,,,,,"  300",",,W","  130",",,W",,,"   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-02-06","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   99",",,W",,,,,"   28",",,W","    6",",,W","   20",",,W",,,,,,,,,"  130",",,W","  120",",,W",,,"   67",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,
"USW00094815","2019-02-07","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   58",",,W",,,,,"  100",",,W","  -55",",,W","   47",",,W",,,,,,,,,"  250",",,W","  260",",,W",,,"  157",",,W","  210",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094815","2019-02-08","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  -55",",,W"," -110",",,W","   73",",,W",,,,,,,,,"  240",",,W","  250",",,W",,,"  143",",,W","  219",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-02-09","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  -43",",,W","  -99",",,W","   16",",,W",,,,,,,,,"  330",",,W","  290",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-02-10","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    3",",,W",,,,,"  -16",",,W","  -99",",,W","   28",",,W",,,,,,,,,"  130",",,W","  130",",,W",,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-02-11","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    3",",,W",,,,,"    0",",,W","  -49",",,W","   35",",,W",,,,,,,,,"   90",",,W","   80",",,W",,,"   58",",,W","   98",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094815","2019-02-12","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   99",",,W",,,,,"   11",",,W","  -32",",,W","   51",",,W",,,,,,,,,"  250",",,W","  250",",,W",,,"  107",",,W","  152",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094815","2019-02-13","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   18",",,W",,,,,"  -27",",,W","  -99",",,W","   64",",,W",,,,,,,,,"  270",",,W","  260",",,W",,,"  112",",,W","  165",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094815","2019-02-14","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"   56",",,W","  -77",",,W","   38",",,W",,,,,,,,,"  180",",,W","  190",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-02-15","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"   50",",,W","  -99",",,W","   66",",,W",,,,,,,,,"  300",",,W","  310",",,W",,,"  125",",,W","  161",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-02-16","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  -32",",,W","  -88",",,W","   21",",,W",,,,,,,,,"  110",",,W","   90",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-02-17","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    3",",,W",,,,,"  -27",",,W","  -55",",,W","   36",",,W",,,,,,,,,"  100",",,W","   80",",,W",,,"   67",",,W","   89",",,W","    1",",,W",,,,,,,,,"    1",",,W","    1",",,W",,
"USW00094815","2019-02-18","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  -21",",,W","  -88",",,W","   29",",,W",,,,,,,,,"   10",",,W","  360",",,W",,,"   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-02-19","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  -10",",,W"," -121",",,W","   17",",,W",,,,,,,,,"  100",",,W","  100",",,W",,,"   36",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-02-20","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    3",",,W",,,,,,,,,"   48",",,W",,,,,,,,,"  260",",,W","  280",",,W",,,"  112",",,W","  161",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-02-21","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"   22",",,W","  -27",",,W","   53",",,W",,,,,,,,,"  270",",,W","  260",",,W",,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-02-22","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"   44",",,W","  -77",",,W","   14",",,W",,,,,,,,,"   90",",,W","  120",",,W",,,"   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-02-23","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   10",",,W",,,,,"   72",",,W","  -10",",,W","   35",",,W",,,,,,,,,"  120",",,W","  120",",,W",,,"   67",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094815","2019-02-24","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   36",",,W",,,,,"  100",",,W","  -55",",,W","   97",",,W",,,,,,,,,"  260",",,W","  250",",,W",,,"  170",",,W","  237",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094815","2019-02-25","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  -55",",,W","  -88",",,W","   61",",,W",,,,,,,,,"  290",",,W","  290",",,W",,,"  134",",,W","  197",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-02-26","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  -55",",,W","  -88",",,W","   26",",,W",,,,,,,,,"   70",",,W","   90",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-02-27","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    8",",,W",,,,,"  -21",",,W","  -66",",,W","   31",",,W",,,,,,,,,"  310",",,W","  310",",,W",,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-02-28","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  -10",",,W","  -60",",,W","   16",",,W",,,,,,,,,"  300",",,W","  340",",,W",,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-03-01","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"   22",",,W","  -55",",,W","    9",",,W",,,,,,,,,"   60",",,W","   50",",,W",,,"   31",",,W","   40",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-03-02","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    3",",,W",,,,,"   11",",,W","  -43",",,W","   28",",,W",,,,,,,,,"  330",",,W","  330",",,W",,,"   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-03-03","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"  -27",",,W","  -93",",,W","   37",",,W",,,,,,,,,"  330",",,W","  340",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-03-04","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  -88",",,W"," -127",",,W","   59",",,W",,,,,,,,,"  260",",,W","  270",",,W",,,"  103",",,W","  125",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-03-05","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    3",",,W",,,,,"  -82",",,W"," -132",",,W","   55",",,W",,,,,,,,,"  280",",,W","  280",",,W",,,"   89",",,W","  139",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-03-06","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  -49",",,W"," -105",",,W","   41",",,W",,,,,,,,,"  260",",,W","  240",",,W",,,"   81",",,W","  103",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-03-07","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0","T,,W",,,,,"  -21",",,W","  -99",",,W","   16",",,W",,,,,,,,,"  330",",,W","  330",",,W",,,"   94",",,W","  103",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-03-08","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"   50",",,W"," -116",",,W","    5",",,W",,,,,,,,,"  170",",,W","  150",",,W",,,"   31",",,W","   49",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-03-09","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   86",",,W",,,,,"   56",",,W","  -60",",,W","   42",",,W",,,,,,,,,"  100",",,W","  110",",,W",,,"  107",",,W","  152",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-03-10","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    8",",,W",,,,,"   78",",,W","   -5",",,W","   86",",,W",,,,,,,,,"  250",",,W","  250",",,W",,,"  143",",,W","  201",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-03-11","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"   28",",,W","  -43",",,W","   47",",,W",,,,,,,,,"  290",",,W","  280",",,W",,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,
"USW00094815","2019-03-12","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","    0",",,W",,,,,"   83",",,W","  -77",",,W","   24",",,W",,,,,,,,,"  190",",,W","  180",",,W",,,"   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094815","2019-03-13","42.23472","-85.55194","264.6","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","   30",",,W",,,,,"  128",",,W","   33",",,W","   33",",,W",,,,,,,,,"  180",",,W","  190",",,W",,,"   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,
