"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00093845","2019-06-22","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0","T,,W","    0",",,H","    0",",,W","  356",",,W","  250",",,W","   14",",,W",,,,,,,,,,,"   10",",,W","  360",",,W","   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-06-23","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,H","    0",",,W","  356",",,W","  200",",,W","   11",",,W",,,,,,,,,,,"  360",",,W","  360",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-06-24","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   23",",,W","    0",",,H","    0",",,W","  361",",,W","  222",",,W","   11",",,W",,,,,,,,,,,"  180",",,W","  280",",,W","   54",",,W","  116",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-06-25","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,H","    0",",,W","  350",",,W","  228",",,W","   11",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   40",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-06-26","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,H","    0",",,W","  344",",,W","  217",",,W","   20",",,W",,,,,,,,,,,"   10",",,W","  360",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-06-27","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,H","    0",",,W","  339",",,W","  211",",,W","   13",",,W",,,,,,,,,,,"   40",",,W","   30",",,W","   63",",,W","   89",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-06-28","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   10",",,W","    0",",,H","    0",",,W","  339",",,W","  211",",,W","   19",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   72",",,W","   89",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-06-29","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   86",",,W","    0",",,H","    0",",,W","  328",",,W","  217",",,W","   15",",,W",,,,,,,,,,,"  140",",,W","  100",",,W","   58",",,W","   81",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-06-30","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,H","    0",",,W","  328",",,W","  211",",,W","    7",",,W",,,,,,,,,,,"  320",",,W","  310",",,W","   31",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093845","2019-07-01","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  350",",,W","  222",",,W","    8",",,W",,,,,,,,,,,"  350",",,W","  310",",,W","   36",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-07-02","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  367",",,W","  228",",,W","   10",",,W",,,,,,,,,,,"  360",",,W","   10",",,W","   40",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-07-03","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  361",",,W","  228",",,W","    8",",,W",,,,,,,,,,,"   30",",,W","   10",",,W","   81",",,W","  116",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-07-04","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","  213",",,W","    0",",,W","    0",",,W","  372",",,W","  222",",,W","   15",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","  107",",,W","  143",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-07-05","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   61",",,W","    0",",,W","    0",",,W","  333",",,W","  222",",,W","   19",",,W",,,,,,,,,,,"  150",",,W","  220",",,W","   67",",,W","   94",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-07-06","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   81",",,W","    0",",,W","    0",",,W","  256",",,W","  233",",,W","   10",",,W",,,,,,,,,,,"  190",",,W","  190",",,W","   40",",,W","   54",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-07-07","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   53",",,W","    0",",,W","    0",",,W","  350",",,W","  217",",,W","   11",",,W",,,,,,,,,,,"  180",",,W","  240",",,W","   58",",,W","   85",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-07-08","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  222",",,W","    9",",,W",,,,,,,,,,,"  190",",,W","  210",",,W","   36",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-07-09","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   10",",,W","    0",",,W","    0",",,W","  344",",,W","  228",",,W","   18",",,W",,,,,,,,,,,"  180",",,W","  190",",,W","   94",",,W","  121",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093845","2019-07-10","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   69",",,W","    0",",,W","    0",",,W","  333",",,W","  244",",,W","   21",",,W",,,,,,,,,,,"  190",",,W","  190",",,W","   81",",,W","  103",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-07-11","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   43",",,W","    0",",,W","    0",",,W","  328",",,W","  239",",,W","   23",",,W",,,,,,,,,,,"  180",",,W","  180",",,W","   89",",,W","  112",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-07-12","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","  234",",,W","    0",",,W","    0",",,W","  317",",,W","  233",",,W","   24",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   76",",,W","  103",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-07-13","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    5",",,W","    0",",,W","    0",",,W","  328",",,W","  233",",,W","    9",",,W",,,,,,,,,,,"  170",",,W","  170",",,W","   40",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-07-14","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  344",",,W","  217",",,W","    5",",,W",,,,,,,,,,,"  160",",,W","  180",",,W","   36",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-07-15","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  217",",,W","    4",",,W",,,,,,,,,,,"  360",",,W","   20",",,W","   31",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-07-16","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  356",",,W","  222",",,W","    6",",,W",,,,,,,,,,,"  360",",,W","  280",",,W","   31",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-07-17","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  222",",,W","   11",",,W",,,,,,,,,,,"  180",",,W","  220",",,W","   72",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-07-18","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  350",",,W","  222",",,W","    7",",,W",,,,,,,,,,,"  190",",,W","  220",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-07-19","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   20",",,W","    0",",,W","    0",",,W","  333",",,W","  222",",,W","    7",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","   67",",,W","  107",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-07-20","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  200",",,W","   10",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   76",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-07-21","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  211",",,W","   16",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   98",",,W","  116",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-07-22","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  317",",,W","  206",",,W","   10",",,W",,,,,,,,,,,"  190",",,W","  190",",,W","   45",",,W","   85",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-07-23","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   99",",,W","    0",",,W","    0",",,W","  328",",,W","  211",",,W","   13",",,W",,,,,,,,,,,"  180",",,W","  180",",,W","   72",",,W","   98",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093845","2019-07-24","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   53",",,W","    0",",,W","    0",",,W","  283",",,W","  217",",,W","   16",",,W",,,,,,,,,,,"   20",",,W","   20",",,W","   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-07-25","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  200",",,W","   18",",,W",,,,,,,,,,,"  140",",,W","   80",",,W","   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00093845","2019-07-26","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  194",",,W","   19",",,W",,,,,,,,,,,"   60",",,W","   30",",,W","   58",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-07-27","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  200",",,W","   28",",,W",,,,,,,,,,,"   20",",,W","   20",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-07-28","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  211",",,W","   21",",,W",,,,,,,,,,,"   70",",,W","   80",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-07-29","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  178",",,W","   12",",,W",,,,,,,,,,,"  120",",,W","  120",",,W","   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00093845","2019-07-30","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  350",",,W","  183",",,W","    7",",,W",,,,,,,,,,,"  120",",,W","  130",",,W","   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-07-31","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  206",",,W","   11",",,W",,,,,,,,,,,"  170",",,W","  170",",,W","   67",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-08-01","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  322",",,W","  206",",,W","   14",",,W",,,,,,,,,,,"  360",",,W","   10",",,W","   72",",,W","   85",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-08-02","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    3",",,W","    0",",,W","    0",",,W","  322",",,W","  200",",,W","   21",",,W",,,,,,,,,,,"   70",",,W","   80",",,W","   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-08-03","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    5",",,W","    0",",,W","    0",",,W","  339",",,W","  200",",,W","   12",",,W",,,,,,,,,,,"   20",",,W","  360",",,W","   63",",,W","   72",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-08-04","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  206",",,W","    7",",,W",,,,,,,,,,,"  290",",,W","  320",",,W","   36",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-08-05","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","  290",",,W","    0",",,W","    0",",,W","  322",",,W","  217",",,W","    9",",,W",,,,,,,,,,,"   10",",,W","  360",",,W","   58",",,W","   67",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-08-06","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  206",",,W","   11",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","   45",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-08-07","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  361",",,W","  233",",,W","   15",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","   58",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-08-08","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  361",",,W","  228",",,W","   14",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   45",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-08-09","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  367",",,W","  233",",,W","   11",",,W",,,,,,,,,,,"  200",",,W","  220",",,W","   36",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-08-10","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   10",",,W","    0",",,W","    0",",,W","  378",",,W","  244",",,W","   14",",,W",,,,,,,,,,,"  180",",,W","  220",",,W","   54",",,W","   81",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-08-11","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  372",",,W","  233",",,W","    8",",,W",,,,,,,,,,,"  100",",,W","   70",",,W","   67",",,W","   89",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-08-12","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  244",",,W","   11",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   54",",,W","   63",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093845","2019-08-13","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  361",",,W","  239",",,W","   13",",,W",,,,,,,,,,,"  150",",,W","   80",",,W","   36",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-08-14","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   51",",,W","    0",",,W","    0",",,W","  372",",,W","  239",",,W","   19",",,W",,,,,,,,,,,"  180",",,W","  180",",,W","  112",",,W","  170",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-08-15","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   51",",,W","    0",",,W","    0",",,W","  344",",,W","  239",",,W","   17",",,W",,,,,,,,,,,"  160",",,W","  170",",,W","   72",",,W","   98",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-08-16","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","  287",",,W","    0",",,W","    0",",,W","  328",",,W","  239",",,W","   16",",,W",,,,,,,,,,,"  360",",,W","  360",",,W","  107",",,W","  139",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-08-17","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","  813",",,W","    0",",,W","    0",",,W","  294",",,W","  228",",,W","   24",",,W",,,,,,,,,,,"  180",",,W","  180",",,W","   58",",,W","   76",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-08-18","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    5",",,W","    0",",,W","    0",",,W","  294",",,W","  228",",,W","   36",",,W",,,,,,,,,,,"  180",",,W","  180",",,W","   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-08-19","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US"," 1054",",,W","    0",",,W","    0",",,W","  267",",,W","  233",",,W","   25",",,W",,,,,,,,,,,"  170",",,W","  190",",,W","   58",",,W","   72",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-08-20","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  328",",,W","  228",",,W","   13",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-08-21","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  228",",,W","    8",",,W",,,,,,,,,,,"  170",",,W","  180",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-08-22","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  228",",,W","   13",",,W",,,,,,,,,,,"  180",",,W","  190",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-08-23","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  239",",,W","    5",",,W",,,,,,,,,,,"  130",",,W","  150",",,W","   31",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-08-24","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   38",",,W","    0",",,W","    0",",,W","  344",",,W","  239",",,W","   16",",,W",,,,,,,,,,,"   10",",,W","  360",",,W","   98",",,W","  125",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-08-25","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  239",",,W","   26",",,W",,,,,,,,,,,"   30",",,W","   40",",,W","   58",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-08-26","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","  183",",,W","    0",",,W","    0",",,W","  322",",,W","  228",",,W","   17",",,W",,,,,,,,,,,"  180",",,W","  170",",,W","   81",",,W","  116",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-08-27","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","   51",",,W","    0",",,W","    0",",,W","  328",",,W","  233",",,W","   13",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   45",",,W","   85",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-08-28","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  233",",,W","    7",",,W",,,,,,,,,,,"   10",",,W","  360",",,W","   45",",,W","   67",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-08-29","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  211",",,W","   18",",,W",,,,,,,,,,,"  360",",,W","  360",",,W","   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-08-30","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  206",",,W","   26",",,W",,,,,,,,,,,"   10",",,W","   10",",,W","   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-08-31","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","  218",",,W","    0",",,W","    0",",,W","  328",",,W","  244",",,W","   26",",,W",,,,,,,,,,,"   50",",,W","   70",",,W","   76",",,W","  107",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093845","2019-09-01","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  244",",,W","   33",",,W",,,,,,,,,,,"   50",",,W","   30",",,W","   98",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-09-02","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  322",",,W","  244",",,W","   40",",,W",,,,,,,,,,,"   30",",,W","   10",",,W","   89",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-09-03","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    5",",,W","    0",",,W","    0",",,W","  333",",,W","  233",",,W","   37",",,W",,,,,,,,,,,"   10",",,W","  110",",,W","   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-09-04","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  339",",,W","  233",",,W","   38",",,W",,,,,,,,,,,"  360",",,W","   10",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-09-05","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  239",",,W","   10",",,W",,,,,,,,,,,"  300",",,W","  290",",,W","   54",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-09-06","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  194",",,W","    4",",,W",,,,,,,,,,,"   20",",,W","   10",",,W","   31",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-09-07","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  189",",,W","    5",",,W",,,,,,,,,,,"  180",",,W","  300",",,W","   31",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-09-08","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  361",",,W","  222",",,W","    9",",,W",,,,,,,,,,,"  180",",,W","  200",",,W","   45",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-09-09","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  228",",,W","    5",",,W",,,,,,,,,,,"  130",",,W","  190",",,W","   36",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093845","2019-09-10","30.7825","-83.27667","60.4","VALDOSTA REGIONAL AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  350",",,W","  228",",,W","   15",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   54",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
