"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014841","2018-12-09","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  -10",",,W","  -49",",,W","   45",",,W",,,,,,,,,,,"  270",",,W","  280",",,W",,,"   98",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-10","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"   11",",,W","  -32",",,W","   31",",,W",,,,,,,,,,,"  220",",,W","  230",",,W",,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-11","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"   11",",,W","  -60",",,W","   22",",,W",,,,,,,,,,,"  250",",,W","  260",",,W",,,"   72",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-12","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"   11",",,W","  -49",",,W","   36",",,W",,,,,,,,,,,"  140",",,W","  130",",,W",,,"   89",",,W","  130",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-13","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"   22",",,W","  -10",",,W","   19",",,W",,,,,,,,,,,"  190",",,W","  200",",,W",,,"   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-14","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"   39",",,W","   11",",,W","   31",",,W",,,,,,,,,,,"  230",",,W","  240",",,W",,,"   76",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-15","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"   56",",,W","  -88",",,W","   10",",,W",,,,,,,,,,,"  110",",,W","   90",",,W",,,"   40",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-16","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"   50",",,W"," -110",",,W","   22",",,W",,,,,,,,,,,"  310",",,W","  330",",,W",,,"   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-17","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"   17",",,W","  -27",",,W","   74",",,W",,,,,,,,,,,"  310",",,W","  300",",,W",,,"  134",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-18","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"   17",",,W","  -38",",,W","   23",",,W",,," 2250",",,W",,,,,,,"  310",",,W","  220",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-19","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"   72",",,W","  -33",",,W","   21",",,W",,,,,,,,,,,"  240",",,W","  190",",,W",,,"   40",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-20","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    3",",,W,2400",,,,,"   56",",,W","   11",",,W","   13",",,W",,,,,,,,,,,"  330",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-21","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   18",",,W,2400",,,,,"   28",",,W","  -28",",,W","   53",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-22","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  -28",",,W","  -67",",,W","   30",",,W",,,,,,,,,,,"  320",",,W",,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-23","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   20",",,W,2400",,,,,"   -6",",,W","  -67",",,W","   16",",,W",,,,,,,,,,,"  140",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-24","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    8",",,W,2400",,,,,"   -6",",,W","  -33",",,W","   13",",,W",,,,,,,,,,,"  300",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-25","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,"    0",",,H","   -6",",,W","  -44",",,W","   15",",,W",,,,,,,,,,,"  200",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-26","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    3",",,W,2400",,,,,"   -6",",,W","  -44",",,W","   13",",,W",,,,,,,,,,,"   50",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-27","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   81",",,W,2400",,,,,"   11",",,W","  -44",",,W","   56",",,W",,,,,,,,,,,"  120",",,W","  110",",,W",,,"   81",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-28","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   28",",,W,2400",,,,,"   89",",,W","  -39",",,W","   56",",,W",,,,,,,,,,,"  320",",,W","  350",",,W",,,"   89",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-29","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"  -39",",,W"," -106",",,W","   24",",,W",,,,,,,,,,,"  320",",,W",,,,,"   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-30","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"   -6",",,W","  -89",",,W","   38",",,W",,,,,,,,,,,"  210",",,W","  210",",,W",,,"   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2018-12-31","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US",,,,,,,"    6",",,W","  -28",",,W",,,,,,,,,,,,,"  150",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-01","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"    0",",,W"," -166",",,W","   32",",,W",,,,,,,,,,,"  340",",,W","  350",",,W",,,"   89",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-02","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   13",",,W,2400",,,,,"  -27",",,W"," -143",",,W","   23",",,W",,,,,,,,,,,"  260",",,W","  270",",,W",,,"   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-03","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"   22",",,W","  -27",",,W","   42",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,"   81",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-04","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"   44",",,W","  -60",",,W","   24",",,W",,,,,,,,,,,"  240",",,W","  230",",,W",,,"   67",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-05","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"   39",",,W","  -43",",,W","   31",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"   98",",,W","  143",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-06","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"   11",",,W","  -55",",,W","   51",",,W",,,,,,,,,,,"  330",",,W","  340",",,W",,,"   94",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-07","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","  147",",,W,2400",,,,,"   28",",,W","  -49",",,W","   67",",,W",,,,,,,,,,,"  150",",,W","  150",",,W",,,"  116",",,W","  179",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-08","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"   33",",,W","  -38",",,W","   46",",,W",,,,,,,,,,,"  310",",,W","  310",",,W",,,"  107",",,W","  139",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-09","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    3",",,W,2400",,,,,"  -38",",,W","  -77",",,W","   81",",,W",,,,,,,,,,,"  330",",,W","  340",",,W",,,"  116",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-10","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"  -71",",,W"," -155",",,W","   51",",,W",,,,,,,,,,,"  340",",,W","  320",",,W",,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-11","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  -66",",,W"," -177",",,W","   12",",,W",,,,,,,,,,,"  150",",,W","  130",",,W",,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-12","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  -49",",,W"," -155",",,W","   29",",,W",,,,,,,,,,,"   70",",,W","  100",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-13","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"  -60",",,W"," -199",",,W","    4",",,W",,,,,,,,,,,"  150",",,W","  100",",,W",,,"   40",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-14","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"    6",",,W"," -177",",,W","   25",",,W",,,,,,,,,,,"  290",",,W","  270",",,W",,,"   58",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-15","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    3",",,W,2400",,,,,"    6",",,W","  -27",",,W","   44",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,"  112",",,W","  197",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-16","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    5",",,W,2400",,,,,"   -5",",,W"," -105",",,W","   56",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"  170",",,W","  228",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-17","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"  -43",",,W"," -143",",,W","   14",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-18","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"  -49",",,W"," -138",",,W","   52",",,W",,,,,,,,,,,"  320",",,W","  310",",,W",,,"  116",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-19","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,," -132",",,W"," -260",",,W","   30",",,W",,,,,,,,,,,"   80",",,W","   60",",,W",,,"   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-20","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,," -177",",,W"," -288",",,W","   27",",,W",,,,,,,,,,,"  350",",,W","  330",",,W",,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-21","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  -82",",,W"," -299",",,W","    3",",,W",,,,,,,,,,,"  280",",,W","  230",",,W",,,"   31",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-22","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   38",",,W,2400",,,,,"  -60",",,W"," -232",",,W","   26",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"   72",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-23","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   64",",,W,2400",,,,,"  -38",",,W","  -66",",,W","   20",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"   58",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-24","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   30",",,W,2400",,,,,"  -32",",,W","  -71",",,W","   38",",,W",,,,,,,,,,,"  300",",,W","  310",",,W",,,"  143",",,W","  192",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-25","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,"    0",",,H","  -71",",,W"," -199",",,W","   58",",,W",,,,,,,,,,,"  320",",,W","  300",",,W",,,"  134",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-26","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   23",",,W,2400",,,,," -116",",,W"," -299",",,W","   25",",,W",,,,,,,,,,,"  210",",,W","  210",",,W",,,"   81",",,W","  130",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-27","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,," -143",",,W"," -316",",,W","   47",",,W",,,,,,,,,,,"  310",",,W","  320",",,W",,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-28","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    8",",,W,2400",,,,," -149",",,W"," -338",",,W","   47",",,W",,,,,,,,,,,"   60",",,W","   40",",,W",,,"   98",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-29","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   20",",,W,2400",,,,,"  -99",",,W"," -282",",,W","   36",",,W",,,,,,,,,,,"  270",",,W","  210",",,W",,,"   94",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-30","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,," -143",",,W"," -216",",,W","   67",",,W",,,,,,,,,,,"  300",",,W","  290",",,W",,,"  125",",,W","  174",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-01-31","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,," -143",",,W"," -227",",,W","   41",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"  112",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-02-01","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"  -82",",,W"," -277",",,W","   19",",,W",,,,,,,,,,,"  200",",,W","  180",",,W",,,"   63",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-02-02","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0",",,W,2400",,,,,"  -21",",,W","  -82",",,W","   40",",,W",,,,,,,,,,,"  280",",,W","  270",",,W",,,"  107",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-02-03","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    5",",,W,2400",,,,,"   44",",,W","  -32",",,W","   12",",,W",,,,,,,,,,,"  250",",,W","  260",",,W",,,"   45",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-02-04","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   81",",,W,2400",,,,,"   72",",,W","  -27",",,W","   32",",,W",,,,,,,,,,,"  250",",,W","  260",",,W",,,"  103",",,W","  157",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-02-05","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    3",",,W,2400",,,,,"  -27",",,W"," -110",",,W","   37",",,W",,,,,,,,,,,"   90",",,W","  110",",,W",,,"   63",",,W","   76",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-02-06","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   25",",,W,2400",,,,,"  -66",",,W","  -88",",,W","   37",",,W",,,,,,,,,,,"   70",",,W","   70",",,W",,,"   67",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-02-07","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","  142",",,W,2400",,,,,"   17",",,W","  -77",",,W","   47",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,"  112",",,W","  161",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-02-08","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    3",",,W,2400",,,,,"  -43",",,W"," -127",",,W","   78",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"  130",",,W","  179",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-02-09","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"  -82",",,W"," -149",",,W","   35",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-02-10","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    3",",,W,2400",,,,,"  -66",",,W"," -199",",,W","   11",",,W",,,,,,,,,,,"   80",",,W","   80",",,W",,,"   40",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-02-11","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"  -32",",,W"," -110",",,W","   44",",,W",,,,,,,,,,,"  100",",,W","   90",",,W",,,"   94",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-02-12","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   48",",,W,2400",,,,,"  -43",",,W","  -82",",,W","   68",",,W",,,,,,,,,,,"  100",",,W","   90",",,W",,,"  116",",,W","  170",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-02-13","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    8",",,W,2400",,,,,"  -49",",,W"," -105",",,W","   58",",,W",,,,,,,,,,,"  300",",,W","  300",",,W",,,"  112",",,W","  157",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-02-14","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   81",",,W,2400",,,,,"   -5",",,W"," -110",",,W","   26",",,W",,,,,,,,,,,"  150",",,W","  140",",,W",,,"   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-02-15","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","   25",",,W,2400",,,,,"    6",",,W","  -71",",,W","   83",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"  139",",,W","  192",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014841","2019-02-16","45.5644","-84.7927","214.9","PELLSTON REGIONAL AIRPORT, MI US","    0","T,,W,2400",,,,,"  -43",",,W"," -188",",,W","   35",",,W",,,,,,,,,,,"  340",",,W","  350",",,W",,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
