"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFI","WDFI_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00094012","2018-12-28","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0","T,,W","   -5",",,W"," -127",",,W",,,,,"   54",",,W",,,,,,,,,,,,,"  -56","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"  130",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2018-12-29","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","  -21",",,W",,,,,"  102",",,W",,,,,,,,,,,,,"   -5","H,,S",,,,,,,"  250",",,W","  250",",,W",,,,,,,,,,,"  148",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2018-12-30","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","   10",",,W,2400","    0","T,,W","    0",",,W","   61",",,W"," -149",",,W",,,,,"   62",",,W",,,,,,,,,,,,,"   24","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,,,,,"  134",",,W","  161",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2018-12-31","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0","T,,W,2400","    0","T,,W","    0","T,,W"," -127",",,W"," -199",",,W",,,,,"   26",",,W",,,,,,,,,,,,," -153","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-01","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0","T,,W","  -10",",,W"," -205",",,W",,,,,"   82",",,W",,,,,,,,,,,,," -128","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"  161",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-02","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","  -38",",,W",,,,,"  118",",,W",,,,,,,,,,,,,"    4","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,,,,,"  174",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-03","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","   22",",,W",,,,,"  102",",,W",,,,,,,,,,,,,"   65","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,,,,,"  174",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-04","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","    6",",,W",,,,,"   85",",,W",,,,,,,,,,,,,"   83","H,,S",,,,,,,"  240",",,W","  230",",,W",,,,,,,,,,,"  174",",,W","  241",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-05","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","  -71",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"   18","H,,S",,,,,,,"   60",",,W","   60",",,W",,,,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-06","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","  -27",",,W",,,,,"   63",",,W",,,,,,,,,,,,,"   23","H,,S",,,,,,,"  240",",,W","  250",",,W",,,,,,,,,,,"  157",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-07","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","   17",",,W"," -110",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"  -11","H,,S",,,,,,,"  210",",,W","  210",",,W",,,,,,,,,,,"  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-08","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  -27",",,W"," -138",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"  -89","H,,S",,,,,,,"   80",",,W","   70",",,W",,,,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-09","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","   11",",,W","  -88",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  -53","H,,S",,,,,,,"   80",",,W","   80",",,W",,,,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-10","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","  -43",",,W",,,,,"   61",",,W",,,,,,,,,,,,,"    7","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-11","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","  -88",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"    2","H,,S",,,,,,,"  220",",,W","  210",",,W",,,,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-12","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W"," -132",",,W",,,,,"   18",",,W",,,,,,,,,,,,,"  -63","H,,S",,,,,,,"  240",",,W","  240",",,W",,,,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-13","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W"," -143",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"  -55","H,,S",,,,,,,"  240",",,W","  230",",,W",,,,,,,,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-14","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W"," -121",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  -53","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   89",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-15","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","    6",",,W"," -132",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  -72","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-16","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","  -55",",,W"," -127",",,W",,,,,"   15",",,W",,,,,,,,,,,,,"  -77","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,,,,,"   54",",,W","   63",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-17","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","   38",",,W,2400","   46",",,W","   50",",,W","  -71",",,W"," -116",",,W",,,,,"   60",",,W",,,,,,,,,,,,,"  -74","H,,S",,,,,,,"   90",",,W","   90",",,W",,,,,,,,,,,"  103",",,W","  121",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-18","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","   15",",,W,2400","   13",",,W","   50",",,W"," -105",",,W"," -210",",,W",,,,,"   44",",,W",,,,,,,,,,,,," -117","H,,S",,,,,,,"   90",",,W","   90",",,W",,,,,,,,,,,"   98",",,W","  116",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-19","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","   50",",,W","  -21",",,W"," -210",",,W",,,,,"   29",",,W",,,,,,,,,,,,," -163","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-20","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","   18",",,W,2400","    8",",,W","   50",",,W","  -16",",,W","  -88",",,W",,,,,"   40",",,W",,,,,,,,,,,,,"  -59","H,,S",,,,,,,"   60",",,W","   60",",,W",,,,,,,,,,,"   76",",,W","   94",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-21","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","   46",",,W,2400","   76",",,W","  100",",,W","  -27",",,W","  -77",",,W",,,,,"   42",",,W",,,,,,,,,,,,,"  -62","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   76",",,W","   94",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-22","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","  130",",,W","   -5",",,W"," -149",",,W",,,,,"   93",",,W",,,,,,,,,,,,,"  -68","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"  139",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-23","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    8",",,W,2400","   30",",,W","  130",",,W","  -10",",,W"," -221",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"  -29","H,,S",,,,,,,"   10",",,W","   20",",,W",,,,,,,,,,,"  103",",,W","  125",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-24","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","  150",",,W","    6",",,W"," -271",",,W",,,,,"   47",",,W",,,,,,,,,,,,," -183","H,,S",,,,,,,"  230",",,W","  220",",,W",,,,,,,,,,,"  116",",,W","  134",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-25","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","  150",",,W","   28",",,W","  -71",",,W",,,,,"   59",",,W",,,,,,,,,,,,,"  -28","H,,S",,,,,,,"  220",",,W","  280",",,W",,,,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-26","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","  100",",,W","   50",",,W","  -32",",,W",,,,,"   79",",,W",,,,,,,,,,,,,"    7","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"  125",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-27","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","   10",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -38",",,W",,,,,"   72",",,W",,,,,,,,,,,,,"   36","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,,,"  157",",,W","  206",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-28","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0","T,,W,2400","    0","T,,W","    0","T,,W","  -27",",,W","  -82",",,W",,,,,"   57",",,W",,,,,,,,,,,,,"  -29","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-29","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0","T,,W,2400","    0","T,,W","    0",",,W","  -55",",,W"," -149",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"  -88","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-30","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","    0",",,W"," -166",",,W",,,,,"   27",",,W",,,,,,,,,,,,," -121","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-01-31","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","  -38",",,W",,,,,"   71",",,W",,,,,,,,,,,,,"   -8","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-01","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","    0",",,W","   67",",,W","  -49",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"   42","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   98",",,W","  125",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-02","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0","T,,W,2400","    0","T,,W","    0",",,W","   56",",,W"," -171",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  -51","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-03","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","  104",",,W,2400","  127",",,W","   50",",,W"," -171",",,W"," -227",",,W",,,,,"   44",",,W",,,,,,,,,,,,," -186","H,,S",,,,,,,"   50",",,W","   40",",,W",,,,,,,,,,,"   67",",,W","   81",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-04","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    5",",,W,2400","    8",",,W","  130",",,W"," -216",",,W"," -243",",,W",,,,,"   43",",,W",,,,,,,,,,,,," -227","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-05","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","   10",",,W,2400","   25",",,W","  150",",,W"," -205",",,W"," -255",",,W",,,,,"   31",",,W",,,,,,,,,,,,," -224","H,,S",,,,,,,"   70",",,W","   40",",,W",,,,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-06","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","   10",",,W,2400","    8",",,W","  150",",,W"," -188",",,W"," -332",",,W",,,,,"   18",",,W",,,,,,,,,,,,," -220","H,,S",,,,,,,"   30",",,W","   30",",,W",,,,,,,,,,,"   54",",,W","   58",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-07","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","  150",",,W"," -260",",,W"," -405",",,W",,,,,"   15",",,W",,,,,,,,,,,,," -314","H,,S",,,,,,,"   60",",,W","   60",",,W",,,,,,,,,,,"   36",",,W","   40",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-08","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","   23",",,W,2400","   18",",,W","  150",",,W"," -210",",,W"," -321",",,W",,,,,"   34",",,W",,,,,,,,,,,,," -282","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,,,,,"   76",",,W","   98",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-09","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","   28",",,W,2400","   23",",,W","  180",",,W"," -205",",,W"," -232",",,W",,,,,"   27",",,W",,,,,,,,,,,,," -219","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,,,,,"   63",",,W","   67",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-10","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    5",",,W,2400","   13",",,W","  180",",,W"," -205",",,W"," -299",",,W",,,,,"   29",",,W",,,,,,,,,,,,," -239","H,,S",,,,,,,"   80",",,W","   80",",,W",,,,,,,,,,,"   72",",,W","   81",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-11","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","   13",",,W,2400","   25",",,W","  200",",,W"," -193",",,W"," -316",",,W",,,,,"   24",",,W",,,,,,,,,,,,," -229","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,,,,,"   45",",,W","   54",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-12","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0","T,,W,2400","    0","T,,W","  200",",,W"," -210",",,W"," -332",",,W",,,,,"   18",",,W",,,,,,,,,,,,," -275","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,,,,,"   45",",,W","   54",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-13","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","   36",",,W,2400","   86",",,W","  200",",,W"," -160",",,W"," -210",",,W",,,,,"   14",",,W",,,,,,,,,,,,," -202","H,,S",,,,,,,"   40",",,W","   40",",,W",,,,,,,,,,,"   40",",,W","   45",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-14","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    3",",,W,2400","    3",",,W","  280",",,W"," -166",",,W"," -321",",,W",,,,,"   60",",,W",,,,,,,,,,,,," -214","H,,S",,,,,,,"   80",",,W","   80",",,W",,,,,,,,,,,"  139",",,W","  157",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-15","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","   38",",,W,2400","   56",",,W","  280",",,W"," -149",",,W"," -243",",,W",,,,,"   54",",,W",,,,,,,,,,,,," -188","H,,S",,,,,,,"   80",",,W","   80",",,W",,,,,,,,,,,"  139",",,W","  157",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-16","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0","T,,W,2400","    0","T,,W","  300",",,W"," -155",",,W"," -243",",,W",,,,,"   43",",,W",,,,,,,,,,,,," -179","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,,,,,"  103",",,W","  116",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-17","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0","T,,W","  300",",,W"," -166",",,W"," -266",",,W",,,,,"   46",",,W",,,,,,,,,,,,," -219","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,,,,,"   72",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-18","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","  280",",,W"," -205",",,W"," -305",",,W",,,,,"   29",",,W",,,,,,,,,,,,," -248","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,,,,,"   63",",,W","   67",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-19","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","  280",",,W"," -155",",,W"," -343",",,W",,,,,"   17",",,W",,,,,,,,,,,,," -269","H,,S",,,,,,,"  260",",,W","  260",",,W",,,,,,,,,,,"   54",",,W","   58",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-20","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","   10",",,W,2400","    0","T,,W","  280",",,W","  -93",",,W"," -327",",,W",,,,,"   33",",,W",,,,,,,,,,,,," -252","H,,S",,,,,,,"  230",",,W","  220",",,W",,,,,,,,,,,"   72",",,W","   81",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-21","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    5",",,W,2400","   13",",,W","  280",",,W"," -105",",,W"," -271",",,W",,,,,"   20",",,W",,,,,,,,,,,,," -119","H,,S",,,,,,,"  270",",,W","  250",",,W",,,,,,,,,,,"   58",",,W","   63",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-22","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","  280",",,W","  -60",",,W"," -316",",,W",,,,,"   25",",,W",,,,,,,,,,,,," -227","H,,S",,,,,,,"  210",",,W","  210",",,W",,,,,,,,,,,"   94",",,W","  112",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-23","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","   10",",,W,2400","    3",",,W","  280",",,W","  -93",",,W"," -243",",,W",,,,,"   53",",,W",,,,,,,,,,,,," -116","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,,,"  107",",,W","  134",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094012","2019-02-24","48.5428","-109.7633","787.9","HAVRE AIRPORT ASOS, MT US","    0",",,W,2400","    0",",,W","  280",",,W"," -193",",,W"," -321",",,W",,,,,"   34",",,W",,,,,,,,,,,,," -238","H,,S",,,,,,,"   90",",,W","   90",",,W",,,,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
