"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00126830","2019-12-04","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0","T,,7,0900","    0",",,7,0900","   50",",,7","  -17",",,7",,,,,,,,,"   17",",,7,0900","   11",",,7","   33",",,7","   50",",,7","   39",",,7",,,,,,,,,,,,
"USC00126830","2019-12-05","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   94",",,7","  -39",",,7",,,,,,,,,"  -28",",,7,0900","   22",",,7","   28",",,7","   89",",,7","   56",",,7",,,,,,,,,,,,
"USC00126830","2019-12-06","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  122",",,7","  -44",",,7",,,,,,,,,"   78",",,7,0900","   22",",,7","   28",",,7","   89",",,7","   56",",,7",,,,,,,,,,,,
"USC00126830","2019-12-07","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   83",",,7","  -72",",,7",,,,,,,,,"  -56",",,7,0900","   17",",,7","   28",",,7","   67",",,7","   61",",,7",,,,,,,,,,,,
"USC00126830","2019-12-08","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   72",",,7","  -78",",,7",,,,,,,,,"   22",",,7,0900","   17",",,7","   28",",,7","   56",",,7","   44",",,7",,,,,,,,,,,,
"USC00126830","2019-12-09","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  109",",,7,0900","    0",",,7,0900","    0",",,7,0900","  122",",,7","   17",",,7",,,,,,,,,"  106",",,7,0900","   22",",,7","   22",",,7","   89",",,7","   83",",,7",,,,,,,,,,,,
"USC00126830","2019-12-10","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   10",",,7,0900","    0",",,7,0900","    0",",,7,0900","  106",",,7","  -72",",,7",,,,,,,,,"  -61",",,7,0900","   28",",,7","   39",",,7","   94",",,7","   83",",,7",,,,,,,,,,,,
"USC00126830","2019-12-11","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  -22",",,7","  -83",",,7",,,,,,,,,"  -67",",,7,0900","   11",",,7","   22",",,7","   33",",,7","   39",",,7",,,,,,,,,,,,
"USC00126830","2019-12-12","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0","T,,7,0900","    0",",,7,0900","    0",",,7"," -106",",,7",,,,,,,,,"  -28",",,7,0900","   11",",,7","   17",",,7","   17",",,7","   17",",,7",,,,,,,,,,,,
"USC00126830","2019-12-13","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   72",",,7","  -39",",,7",,,,,,,,,"    6",",,7,0900","   11",",,7","   17",",,7","   11",",,7","   17",",,7",,,,,,,,,,,,
"USC00126830","2019-12-14","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   78",",,7","   -6",",,7",,,,,,,,,"   11",",,7,0900","    6",",,7","   17",",,7","   33",",,7","   33",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-12-15","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","   61",",,7","  -56",",,7",,,,,,,,,"  -50",",,7,0900","   17",",,7","   22",",,7","   50",",,7","   39",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-12-16","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   51",",,7,0900","   76",",,7,0900","   76",",,7,0900","  -17",",,7","  -72",",,7",,,,,,,,,"  -17",",,7,0900","   17",",,7","   22",",,7","   17",",,7","   22",",,7",,,,,,,,,,,,
"USC00126830","2019-12-17","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    5",",,7,0900","   13",",,7,0900","   76",",,7,0900","    6",",,7","  -39",",,7",,,,,,,,,"  -28",",,7,0900","   17",",,7","   22",",,7","   17",",,7","   22",",,7",,,,,,,,,,,,
"USC00126830","2019-12-18","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","   76",",,7,0900","  -11",",,7","  -78",",,7",,,,,,,,,"  -28",",,7,0900","   17",",,7","   22",",,7","   17",",,7","   22",",,7",,,,,,,,,,,,
"USC00126830","2019-12-19","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","   76",",,7,0900","  -28",",,7"," -156",",,7",,,,,,,,," -128",",,7,0900","   17",",,7","   22",",,7","   17",",,7","   22",",,7",,,,,,,,,,,,
"USC00126830","2019-12-20","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","   76",",,7,0900","   33",",,7"," -133",",,7",,,,,,,,,"  -78",",,7,0900","   11",",,7","   17",",,7","   22",",,7","   22",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-12-21","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","   51",",,7,0900","   56",",,7","  -78",",,7",,,,,,,,,"  -28",",,7,0900","   17",",,7","   17",",,7","   17",",,7","   17",",,7",,,,,,,,,,,,
"USC00126830","2019-12-22","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","   51",",,7,0900","   72",",,7","  -50",",,7",,,,,,,,,"  -22",",,7,0900","   17",",,7","   17",",,7","   17",",,7","   17",",,7",,,,,,,,,,,,
"USC00126830","2019-12-23","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","   25",",,7,0900","   94",",,7","  -44",",,7",,,,,,,,,"  -17",",,7,0900","   11",",,7","   11",",,7","   56",",,7","   22",",,7",,,,,,,,,,,,
"USC00126830","2019-12-24","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  122",",,7","  -39",",,7",,,,,,,,,"  -33",",,7,0900","   11",",,7","   11",",,7","   78",",,7","   44",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-12-25","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  128",",,7","  -39",",,7",,,,,,,,,"   56",",,7,0900","   22",",,7","   22",",,7","   78",",,7","   56",",,7",,,,,,,,,,,,
"USC00126830","2019-12-26","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  167",",,7","   33",",,7",,,,,,,,,"  128",",,7,0900","   33",",,7","   33",",,7","  106",",,7","   78",",,7",,,,,,,,,,,,
"USC00126830","2019-12-27","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  183",",,7","   50",",,7",,,,,,,,,"   56",",,7,0900","   89",",,7","   78",",,7","  139",",,7","  106",",,7",,,,,,,,,,,,
"USC00126830","2019-12-28","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   94",",,7","   -6",",,7",,,,,,,,,"   94",",,7,0900","   56",",,7","   61",",,7","   89",",,7","   89",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-12-29","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  117",",,7,0900","    0",",,7,0900","    0",",,7,0900","  161",",,7","   94",",,7",,,,,,,,,"  156",",,7,0900","   61",",,7","   61",",,7","  122",",,7","  111",",,7",,,,,,,,,,,,
"USC00126830","2019-12-30","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  183",",,7,0900","    0",",,7,0900","    0",",,7,0900","  156",",,7","   22",",,7",,,,,,,,,"   28",",,7,0900","   67",",,7","   83",",,7","  128",",,7","  117",",,7",,,,,,,,,,,,
"USC00126830","2019-12-31","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0","T,,7,0900","    0",",,7,0900","   33",",,7","   -6",",,7",,,,,,,,,"    6",",,7,0900","   22",",,7","   39",",,7","   72",",,7","   83",",,7",,,,,,,,,,,,
"USC00126830","2020-01-01","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0","T,,7,0900","    0",",,7,0900","   17",",,7","  -11",",,7",,,,,,,,,"   -6",",,7,0900","   17",",,7","   28",",,7","   33",",,7","   33",",,7",,,,,,,,,,,,
"USC00126830","2020-01-02","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   89",",,7","  -22",",,7",,,,,,,,,"   44",",,7,0900","   22",",,7","   22",",,7","   67",",,7","   44",",,7",,,,,,,,,,,,
"USC00126830","2020-01-03","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  117",",,7","   39",",,7",,,,,,,,,"   72",",,7,0900","   33",",,7","   33",",,7","   72",",,7","   67",",,7",,,,,,,,,,,,
"USC00126830","2020-01-04","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   72",",,7","    6",",,7",,,,,,,,,"   17",",,7,0900","   44",",,7","   50",",,7","   72",",,7","   67",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2020-01-05","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    3",",,7,0900","    5",",,7,0900","    0",",,7,0900","   22",",,7","  -44",",,7",,,,,,,,,"  -28",",,7,0900","   17",",,7","   28",",,7","   44",",,7","   50",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2020-01-06","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   89",",,7","  -39",",,7",,,,,,,,,"  -28",",,7,0900","   17",",,7","   22",",,7","   61",",,7","   44",",,7",,,,,,,,,,,,
"USC00126830","2020-01-07","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   72",",,7","  -44",",,7",,,,,,,,,"  -22",",,7,0900","   17",",,7","   22",",,7","   67",",,7","   44",",,7",,,,,,,,,,,,
"USC00126830","2020-01-08","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   78",",,7","  -50",",,7",,,,,,,,,"  -28",",,7,0900","   17",",,7","   17",",,7","   67",",,7","   44",",,7",,,,,,,,,,,,
"USC00126830","2020-01-09","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","    6",",,7","  -56",",,7",,,,,,,,,"    0",",,7,0900","   11",",,7","   11",",,7","   22",",,7","   17",",,7",,,,,,,,,,,,
"USC00126830","2020-01-10","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  206",",,7,0900","    0",",,7,0900","    0",",,7,0900","  122",",,7","  -11",",,7",,,,,,,,,"   94",",,7,0900","   17",",,7","   17",",,7","   72",",,7","   61",",,7",,,,,,,,,,,,
"USC00126830","2020-01-11","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  617",",,7,0900","    0",",,7,0900","    0",",,7,0900","  156",",,7","   72",",,7",,,,,,,,,"   89",",,7,0900","   78",",,7","   61",",,7","  122",",,7","  117",",,7",,,"    1",",,7",,,,,,,,
"USC00126830","2020-01-12","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  122",",,7,0900","    8",",,7,0900","    0","T,,7,0900","   89",",,7","  -17",",,7",,,,,,,,,"  -11",",,7,0900","   33",",,7","   44",",,7","  111",",,7","  122",",,7",,,,,,,,,,,,
"USC00126830","2020-01-13","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","   28",",,7","  -22",",,7",,,,,,,,,"   17",",,7,0900","   33",",,7","   44",",,7","   39",",,7","   44",",,7",,,,,,,,,,,,
"USC00126830","2020-01-14","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   39",",,7","   -6",",,7",,,,,,,,,"   28",",,7,0900","   22",",,7","   33",",,7","   61",",,7","   50",",,7",,,,,,,,,,,,
"USC00126830","2020-01-15","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   56",",,7","   17",",,7",,,,,,,,,"   22",",,7,0900","   22",",,7","   33",",,7","   61",",,7","   50",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2020-01-16","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   83",",,7","  -39",",,7",,,,,,,,,"  -33",",,7,0900","    6",",,7","   33",",,7","   67",",,7","   61",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2020-01-17","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","    0",",,7","  -72",",,7",,,,,,,,,"  -44",",,7,0900","    6",",,7","   17",",,7","   44",",,7","   39",",,7",,,,,,,,,,,,
"USC00126830","2020-01-18","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  208",",,7,0900","    0","T,,7,0900","    0",",,7,0900","   44",",,7","  -56",",,7",,,,,,,,,"   44",",,7,0900","    6",",,7","   17",",,7","   11",",,7","   17",",,7",,,,,,,,,"    1",",,7",,
"USC00126830","2020-01-19","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   46",",,7,0900","    0","T,,7,0900","    0",",,7,0900","   72",",,7"," -139",",,7",,,,,,,,," -122",",,7,0900","    0",",,7","   11",",,7","   28",",,7","   22",",,7",,,,,,,,,,,,
"USC00126830","2020-01-20","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0","T,,7,0900","    0",",,7,0900","  -94",",,7"," -144",",,7",,,,,,,,," -100",",,7,0900","  -11",",,7","    0",",,7","    6",",,7","   11",",,7",,,,,,,,,,,,
"USC00126830","2020-01-21","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0","T,,7,0900","    0",",,7,0900","  -22",",,7"," -111",",,7",,,,,,,,,"  -89",",,7,0900","  -11",",,7","    0",",,7","    0",",,7","    0",",,7",,,,,,,,,,,,
"USC00126830","2020-01-22","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   11",",,7"," -106",",,7",,,,,,,,,"  -44",",,7,0900","  -11",",,7","    0",",,7","    6",",,7","    0",",,7",,,,,,,,,,,,
"USC00126830","2020-01-23","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   22",",,7","  -56",",,7",,,,,,,,,"   22",",,7,0900","    0",",,7","    0",",,7","    0",",,7","    0",",,7",,,,,,,,,,,,
"USC00126830","2020-01-24","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   13",",,7,0900","    0","T,,7,0900","    0",",,7,0900","   56",",,7","    6",",,7",,,,,,,,,"   39",",,7,0900","    0",",,7","    0",",,7","    6",",,7","    6",",,7",,,,,,,,,,,,
"USC00126830","2020-01-25","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   18",",,7,0900","    5",",,7,0900","    0","T,,7,0900","   61",",,7","    0",",,7",,,,,,,,,"    6",",,7,0900","    6",",,7","    6",",,7","    6",",,7","    6",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2020-01-26","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   13",",,7,0900","    5",",,7,0900","    0","T,,7,0900","   11",",,7","   -6",",,7",,,,,,,,,"    0",",,7,0900","    6",",,7","    6",",,7","    6",",,7","    6",",,7",,,,,,,,,"    1",",,7",,
"USC00126830","2020-01-27","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   44",",,7","  -17",",,7",,,,,,,,,"  -11",",,7,0900","    6",",,7","    6",",,7","   50",",,7","   11",",,7",,,,,,,,,,,,
"USC00126830","2020-01-28","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   17",",,7","  -17",",,7",,,,,,,,,"    0",",,7,0900","   11",",,7","   11",",,7","   11",",,7","   11",",,7",,,,,,,,,,,,
"USC00126830","2020-01-29","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0","T,,7,0900","    0",",,7,0900","   11",",,7","  -11",",,7",,,,,,,,,"    0",",,7,0900","   11",",,7","   11",",,7","   11",",,7","   11",",,7","    1",",,7",,,,,,,"    1",",,7",,
"USC00126830","2020-01-30","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   17",",,7","  -11",",,7",,,,,,,,,"   -6",",,7,0900","   11",",,7","   11",",,7","   11",",,7","   11",",,7",,,,,,,,,,,,
"USC00126830","2020-01-31","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    3",",,7,0900","    0","T,,7,0900","   28",",,7","  -11",",,7",,,,,,,,,"    6",",,7,0900","   11",",,7","    6",",,7","   39",",,7","   28",",,7",,,,,,,,,,,,
"USC00126830","2020-02-01","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    8",",,7,0900","    3",",,7,0900","    0",",,7,0900","   50",",,7","  -11",",,7",,,,,,,,,"   22",",,7,0900","   22",",,7","   22",",,7","   67",",,7","   44",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2020-02-02","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","   44",",,7","    6",",,7",,,,,,,,,"   44",",,7,0900","   22",",,7","   28",",,7","   44",",,7","   33",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2020-02-03","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  167",",,7","   -6",",,7",,,,,,,,,"   17",",,7,0900","   28",",,7","   28",",,7","  117",",,7","   83",",,7",,,,,,,,,,,,
"USC00126830","2020-02-04","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  189",",,7","   11",",,7",,,,,,,,,"   50",",,7,0900","   39",",,7","   44",",,7","  117",",,7","   83",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2020-02-05","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    3",",,7,0900","    5",",,7,0900","    0",",,7,0900","   50",",,7","  -11",",,7",,,,,,,,,"    0",",,7,0900","   22",",,7","   33",",,7","   78",",,7","   78",",,7",,,,,,,,,,,,
"USC00126830","2020-02-06","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   38",",,7,0900","    5",",,7,0900","    0","T,,7,0900","   33",",,7","  -33",",,7",,,,,,,,,"  -28",",,7,0900","   17",",,7","   22",",,7","   39",",,7","   33",",,7",,,,,"    1",",,7",,,"    1",",,7",,
"USC00126830","2020-02-07","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    5",",,7,0900","    8",",,7,0900","    0","T,,7,0900","  -17",",,7","  -72",",,7",,,,,,,,,"  -44",",,7,0900","   17",",,7","   17",",,7","   17",",,7","   17",",,7",,,,,,,,,,,,
"USC00126830","2020-02-08","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   10",",,7,0900","   20",",,7,0900","   25",",,7,0900","   28",",,7","  -50",",,7",,,,,,,,,"    0",",,7,0900","   11",",,7","   11",",,7","   61",",,7","   33",",,7",,,,,,,,,,,,
"USC00126830","2020-02-09","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    3",",,7,0900","    0","T,,7,0900","   11",",,7","  -61",",,7",,,,,,,,,"  -22",",,7,0900","   11",",,7","   17",",,7","   33",",,7","   22",",,7",,,,,,,,,,,,
"USC00126830","2020-02-10","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  218",",,7,0900","    5",",,7,0900","    0",",,7,0900","   33",",,7","  -28",",,7",,,,,,,,,"   17",",,7,0900","   17",",,7","   17",",,7","   17",",,7","   17",",,7",,,,,"    1",",,7",,,"    1",",,7",,
"USC00126830","2020-02-11","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   28",",,7","   -6",",,7",,,,,,,,,"    0",",,7,0900","   11",",,7","   11",",,7","   39",",,7","   28",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2020-02-12","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   56",",,7","  -28",",,7",,,,,,,,,"  -22",",,7,0900","   17",",,7","   22",",,7","   78",",,7","   50",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2020-02-13","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   91",",,7,0900","  127",",,7,0900","  102",",,7,0900","   28",",,7","  -33",",,7",,,,,,,,,"    0",",,7,0900","   17",",,7","   22",",,7","   17",",,7","   22",",,7",,,,,,,,,,,,
"USC00126830","2020-02-14","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    3",",,7,0900","    5",",,7,0900","  102",",,7,0900","    0",",,7"," -217",",,7",,,,,,,,," -194",",,7,0900","   17",",,7","   11",",,7","   22",",,7","   22",",,7",,,,,,,,,,,,
"USC00126830","2020-02-15","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","  102",",,7,0900","  -67",",,7"," -217",",,7",,,,,,,,,"  -67",",,7,0900","   11",",,7","    0",",,7","   17",",,7","   11",",,7",,,,,,,,,,,,
"USC00126830","2020-02-16","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","   51",",,7,0900","   44",",,7","  -78",",,7",,,,,,,,,"  -33",",,7,0900","   11",",,7","   11",",,7","   11",",,7","   11",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2020-02-17","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0","T,,7,0900","   56",",,7","  -72",",,7",,,,,,,,,"    6",",,7,0900","   17",",,7","    6",",,7","   83",",,7","   33",",,7",,,,,,,,,,,,
"USC00126830","2020-02-18","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  147",",,7,0900","    0",",,7,0900","    0",",,7,0900","   94",",,7","   -6",",,7",,,,,,,,,"   44",",,7,0900","   22",",,7","   17",",,7","   61",",,7","   50",",,7",,,,,,,,,,,,
"USC00126830","2020-02-19","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   50",",,7","  -39",",,7",,,,,,,,,"  -33",",,7,0900","   17",",,7","   22",",,7","   61",",,7","   50",",,7",,,,,,,,,,,,
"USC00126830","2020-02-20","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   22",",,7","  -56",",,7",,,,,,,,,"  -50",",,7,0900","   11",",,7","   17",",,7","   67",",,7","   39",",,7",,,,,,,,,,,,
"USC00126830","2020-02-21","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  -17",",,7"," -106",",,7",,,,,,,,," -100",",,7,0900","    0",",,7","   11",",,7","   28",",,7","   17",",,7",,,,,,,,,,,,
"USC00126830","2020-02-22","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   28",",,7"," -106",",,7",,,,,,,,,"  -39",",,7,0900","    0",",,7","   11",",,7","   22",",,7","   11",",,7",,,,,,,,,,,,
"USC00126830","2020-02-23","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   94",",,7","  -50",",,7",,,,,,,,,"   33",",,7,0900","   17",",,7","   11",",,7","   78",",,7","   33",",,7",,,,,,,,,,,,
"USC00126830","2020-02-24","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  133",",,7","   22",",,7",,,,,,,,,"   56",",,7,0900","   17",",,7","   17",",,7","  122",",,7","   78",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2020-02-25","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   33",",,7,0900","    0",",,7,0900","    0",",,7,0900","   78",",,7","   39",",,7",,,,,,,,,"   44",",,7,0900","   50",",,7","   56",",,7","   67",",,7","   56",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2020-02-26","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   51",",,7,0900","   25",",,7,0900","   25",",,7,0900","   44",",,7","   -6",",,7",,,,,,,,,"    0",",,7,0900","   22",",,7","   33",",,7","   61",",,7","   56",",,7",,,,,,,,,,,,
"USC00126830","2020-02-27","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   13",",,7,0900","   38",",,7,0900","   25",",,7,0900","    0",",,7","  -39",",,7",,,,,,,,,"  -33",",,7,0900","   11",",,7","   22",",,7","   22",",,7","   33",",,7",,,,,,,,,,,,
"USC00126830","2020-02-28","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0","T,,7,0900","    0","T,,7,0900","   28",",,7","  -61",",,7",,,,,,,,,"  -44",",,7,0900","   11",",,7","   17",",,7","   28",",,7","   22",",,7",,,,,,,,,,,,
