"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV07","WV07_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00093102","2019-06-02","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0","T,,W",,,,,"  267",",,W","  106",",,W",,,,,"   22",",,W",,," 1700",",,W","  320",",,W","   80",",,W",,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-03","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  294",",,W","  117",",,W",,,,,"   21",",,W",,," 1508",",,W","   30",",,W","  320",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-04","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  317",",,W","  139",",,W",,,,,"   20",",,W",,," 1350",",,W","   10",",,W","  280",",,W",,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-05","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  333",",,W","  128",",,W",,,,,"   28",",,W",,," 1552",",,W","  160",",,W","  170",",,W",,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-06","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  317",",,W","  139",",,W",,,,,"   63",",,W",,," 1401",",,W","  240",",,W","  240",",,W",,,,,"  143",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-07","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  222",",,W","   89",",,W",,,,,"   48",",,W",,," 1317",",,W","  340",",,W","  340",",,W",,,,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-08","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  211",",,W","   33",",,W",,,,,"   35",",,W",,," 1542",",,W","   30",",,W","   30",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-09","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  267",",,W","   28",",,W",,,,,"   13",",,W",,," 1515",",,W","   80",",,W","   60",",,W",,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-10","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  311",",,W","   78",",,W",,,,,"   16",",,W",,," 1643",",,W","   40",",,W","   40",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-11","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  339",",,W","  106",",,W",,,,,"   17",",,W",,," 1244",",,W","  350",",,W","  310",",,W",,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-12","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  350",",,W","  139",",,W",,,,,"   27",",,W",,," 1831",",,W","  190",",,W","  190",",,W",,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-13","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","   10",",,W",,,,,"  328",",,W","  167",",,W",,,,,"   26",",,W",,," 1636",",,W","   10",",,W","   10",",,W",,,,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-14","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  322",",,W","  139",",,W",,,,,"   17",",,W",,," 2132",",,W","  270",",,W","  270",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-15","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  339",",,W","  133",",,W",,,,,"   24",",,W",,," 1258",",,W","  320",",,W","  270",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-16","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0","T,,W",,,,,"  339",",,W","  139",",,W",,,,,"   31",",,W",,," 1940",",,W","  220",",,W","  200",",,W",,,,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-17","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  339",",,W","  139",",,W",,,,,"   31",",,W",,," 1617",",,W","  350",",,W","  360",",,W",,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-18","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  333",",,W","  150",",,W",,,,,"   25",",,W",,," 1558",",,W","  320",",,W","  310",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-19","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  350",",,W","  128",",,W",,,,,"   35",",,W",,," 1541",",,W","  340",",,W","  310",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-20","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  300",",,W","  133",",,W",,,,,"   44",",,W",,," 1349",",,W","  320",",,W","   10",",,W",,,,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-21","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  239",",,W","   78",",,W",,,,,"   42",",,W",,," 1524",",,W","   20",",,W","   10",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-22","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  250",",,W","   61",",,W",,,,,"   25",",,W",,," 1100",",,W","  360",",,W","   30",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-23","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  311",",,W","   67",",,W",,,,,"   25",",,W",,," 1249",",,W","  280",",,W","  260",",,W",,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-24","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  333",",,W","  106",",,W",,,,,"   43",",,W",,," 2049",",,W","  290",",,W","  280",",,W",,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-25","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  317",",,W","  139",",,W",,,,,"   42",",,W",,," 1839",",,W","  280",",,W","  280",",,W",,,,,"  143",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-26","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  300",",,W","  111",",,W",,,,,"   53",",,W",,," 1405",",,W","  260",",,W","  250",",,W",,,,,"  161",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-27","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  278",",,W","   67",",,W",,,,,"   34",",,W",,," 1504",",,W","  310",",,W","  290",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-29","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  300",",,W","   72",",,W",,,,,"   28",",,W",,," 1414",",,W","  300",",,W","  310",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-06-30","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  311",",,W","   89",",,W",,,,,"   24",",,W",,," 1612",",,W","  270",",,W","  300",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-01","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  328",",,W","   94",",,W",,,,,"   25",",,W",,," 1854",",,W","  290",",,W","  300",",,W",,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-02","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  317",",,W","  100",",,W",,,,,"   34",",,W",,," 1805",",,W","  270",",,W","  280",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-03","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  300",",,W","  106",",,W",,,,,"   26",",,W",,," 1257",",,W","  290",",,W","  330",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-04","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  300",",,W","   89",",,W",,,,,"   28",",,W",,," 1440",",,W","  310",",,W","  270",",,W",,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-05","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  333",",,W","  100",",,W",,,,,"   20",",,W",,," 1611",",,W","  330",",,W","  330",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-06","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  344",",,W","  128",",,W",,,,,"   31",",,W",,," 2105",",,W","  300",",,W","  310",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-07","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  306",",,W","  156",",,W",,,,,"   30",",,W",,," 1857",",,W","  280",",,W","  300",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-08","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  317",",,W","  111",",,W",,,,,"   30",",,W",,," 1812",",,W","  280",",,W","  290",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-09","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  333",",,W","  100",",,W",,,,,"   22",",,W",,," 1858",",,W","  310",",,W","  300",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-10","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  356",",,W","  122",",,W",,,,,"   27",",,W",,," 1450",",,W","  320",",,W","  270",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-11","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  367",",,W","  139",",,W",,,,,"   23",",,W",,," 1914",",,W","  300",",,W","  310",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-12","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  372",",,W","  144",",,W",,,,,"   31",",,W",,," 1831",",,W","  310",",,W","  300",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-13","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  372",",,W","  144",",,W",,,,,"   27",",,W",,," 1441",",,W","  290",",,W","  330",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-14","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  361",",,W","  122",",,W",,,,,"   34",",,W",,," 1812",",,W","  280",",,W","  280",",,W",,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-15","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  350",",,W","  122",",,W",,,,,"   25",",,W",,," 1804",",,W","  290",",,W","  260",",,W",,,,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-16","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  328",",,W","  122",",,W",,,,,"   23",",,W",,," 1529",",,W","  360",",,W","  320",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-17","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  356",",,W","  150",",,W",,,,,"   27",",,W",,," 1126",",,W","  320",",,W","  320",",,W",,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-18","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  361",",,W","  139",",,W",,,,,"   22",",,W",,," 1821",",,W","  310",",,W","  310",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-19","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  350",",,W","  117",",,W",,,,,"   18",",,W",,," 1644",",,W","  340",",,W","  330",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-20","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  356",",,W","  156",",,W",,,,,"   22",",,W",,," 1311",",,W","  350",",,W","  320",",,W",,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-21","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  383",",,W","  156",",,W",,,,,"   31",",,W",,," 1943",",,W","  310",",,W","  300",",,W",,,,,"  103",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-22","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  372",",,W","  156",",,W",,,,,"   25",",,W",,," 1705",",,W","  300",",,W","  300",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-23","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0","T,,W",,,,,"  344",",,W","  183",",,W",,,,,"   20",",,W",,," 1403",",,W","  180",",,W","  170",",,W",,,,,"   94",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-24","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  367",",,W","  161",",,W",,,,,"   25",",,W",,," 1905",",,W","  260",",,W","  230",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-25","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0","T,,W",,,,,"  361",",,W","  178",",,W",,,,,"   30",",,W",,," 1831",",,W","  250",",,W","  250",",,W",,,,,"  161",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-26","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    5",",,W",,,,,"  261",",,W","  178",",,W",,,,,"   30",",,W",,," 0838",",,W","  240",",,W","  240",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-27","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  350",",,W","  139",",,W",,,,,"   18",",,W",,," 1503",",,W","   40",",,W","  360",",,W",,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-28","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  389",",,W","  150",",,W",,,,,"   26",",,W",,," 1833",",,W","  290",",,W","  290",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-29","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  356",",,W","  167",",,W",,,,,"   30",",,W",,," 1952",",,W","  260",",,W","  270",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-30","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  356",",,W","  122",",,W",,,,,"   21",",,W",,," 2103",",,W","  290",",,W","  310",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-07-31","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  356",",,W","  117",",,W",,,,,"   13",",,W",,," 2136",",,W","  290",",,W","  300",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-01","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  356",",,W","  133",",,W",,,,,"   22",",,W",,," 1931",",,W","  300",",,W","  300",",,W",,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-02","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  350",",,W","  128",",,W",,,,,"   24",",,W",,," 1331",",,W","  280",",,W","  300",",,W",,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-03","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  367",",,W","  128",",,W",,,,,"   24",",,W",,," 1534",",,W","  290",",,W","  200",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-04","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  372",",,W","  150",",,W",,,,,"   28",",,W",,," 1530",",,W","  280",",,W","  350",",,W",,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-05","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  367",",,W","  139",",,W",,,,,"   22",",,W",,," 2011",",,W","  290",",,W","  290",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-06","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  372",",,W","  150",",,W",,,,,"   23",",,W",,," 1805",",,W","  290",",,W","  300",",,W",,,,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-07","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0","T,,W",,,,,"  356",",,W","  183",",,W",,,,,"   29",",,W",,," 1801",",,W","  310",",,W","  320",",,W",,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-08","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  306",",,W","  150",",,W",,,,,"   37",",,W",,," 1520",",,W","  130",",,W","  130",",,W",,,,,"  139",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-09","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0","T,,W",,,,,"  311",",,W","  122",",,W",,,,,"   29",",,W",,," 1433",",,W","  270",",,W","  270",",,W",,,,,"   98",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-10","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  294",",,W","   83",",,W",,,,,"   30",",,W",,," 1628",",,W","  290",",,W","  290",",,W",,,,,"  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-11","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  289",",,W","   67",",,W",,,,,"   22",",,W",,," 1528",",,W","  350",",,W","   20",",,W",,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-12","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  322",",,W","   94",",,W",,,,,"   15",",,W",,," 1436",",,W","  280",",,W","  310",",,W",,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-13","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  356",",,W","  128",",,W",,,,,"   26",",,W",,," 1524",",,W","  300",",,W","  320",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-14","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  372",",,W","  144",",,W",,,,,"   16",",,W",,," 1618",",,W","  290",",,W","  330",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-15","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  383",",,W","  161",",,W",,,,,"   23",",,W",,," 1941",",,W","  340",",,W","  330",",,W",,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-16","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  361",",,W","  144",",,W",,,,,"   25",",,W",,," 1926",",,W","  290",",,W","  290",",,W",,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-17","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  350",",,W","  139",",,W",,,,,"   20",",,W",,," 1219",",,W","  290",",,W","  300",",,W",,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-18","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  361",",,W","  144",",,W",,,,,"   27",",,W",,," 1928",",,W","  300",",,W","  300",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093102","2019-08-19","39.41667","-118.71667","1199.1","FALLON NAAS, NV US","    0",",,W",,,,,"  344",",,W","  122",",,W",,,,,"   10",",,W",,," 0945",",,W","  320",",,W","  320",",,W",,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
