"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"ASN00086068","2019-07-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  135",",,a","   90",",,a",,,,
"ASN00086068","2019-07-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  149",",,a","   87",",,a",,,,
"ASN00086068","2019-07-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  130",",,a","   68",",,a",,,,
"ASN00086068","2019-07-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  131",",,a","   44",",,a",,,,
"ASN00086068","2019-07-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  178",",,a","   12",",,a",,,,
"ASN00086068","2019-07-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  181",",,a","   39",",,a",,,,
"ASN00086068","2019-07-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  170",",,a","   65",",,a",,,,
"ASN00086068","2019-07-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   24",",,a","  159",",,a","   99",",,a",,,,
"ASN00086068","2019-07-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  145",",,a","   55",",,a",,,,
"ASN00086068","2019-07-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  144",",,a","   72",",,a",,,,
"ASN00086068","2019-07-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   76",",,a","  130",",,a","   69",",,a",,,,
"ASN00086068","2019-07-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   28",",,a","  147",",,a","   90",",,a",,,,
"ASN00086068","2019-07-13","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   44",",,a","  116",",,a","   63",",,a",,,,
"ASN00086068","2019-07-14","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    6",",,a","  123",",,a","   57",",,a",,,,
"ASN00086068","2019-07-15","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   44",",,a","  134",",,a","   69",",,a",,,,
"ASN00086068","2019-07-16","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   42",",,a","  131",",,a","   87",",,a",,,,
"ASN00086068","2019-07-17","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   10",",,a","  119",",,a","   93",",,a",,,,
"ASN00086068","2019-07-18","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   44",",,a","  131",",,a","   78",",,a",,,,
"ASN00086068","2019-07-19","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   16",",,a","  152",",,a","   65",",,a",,,,
"ASN00086068","2019-07-20","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  167",",,a","   55",",,a",,,,
"ASN00086068","2019-07-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  155",",,a","   97",",,a",,,,
"ASN00086068","2019-07-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  152",",,a","   51",",,a",,,,
"ASN00086068","2019-07-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  146",",,a","  102",",,a",,,,
"ASN00086068","2019-07-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   40",",,a","  135",",,a","   49",",,a",,,,
"ASN00086068","2019-07-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  145",",,a","   80",",,a",,,,
"ASN00086068","2019-07-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  131",",,a","  106",",,a",,,,
"ASN00086068","2019-07-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   46",",,a","  147",",,a","   87",",,a",,,,
"ASN00086068","2019-07-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  147",",,a","   46",",,a",,,,
"ASN00086068","2019-07-29","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    6",",,a","  145",",,a","   67",",,a",,,,
"ASN00086068","2019-07-30","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    6",",,a","  119",",,a","   72",",,a",,,,
"ASN00086068","2019-07-31","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  135",",,a","    4",",,a",,,,
"ASN00086068","2019-08-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  127",",,a","   35",",,a",,,,
"ASN00086068","2019-08-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   10",",,a","  120",",,a","   87",",,a",,,,
"ASN00086068","2019-08-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  134",",,a","   94",",,a",,,,
"ASN00086068","2019-08-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   14",",,a","  121",",,a","   81",",,a",,,,
"ASN00086068","2019-08-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  147",",,a","   91",",,a",,,,
"ASN00086068","2019-08-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  127",",,a","   87",",,a",,,,
"ASN00086068","2019-08-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  146",",,a","   87",",,a",,,,
"ASN00086068","2019-08-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  142",",,a","  131",",,a","   58",",,a",,,,
"ASN00086068","2019-08-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   30",",,a","   93",",,a","   74",",,a",,,,
"ASN00086068","2019-08-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   62",",,a","  122",",,a","   22",",,a",,,,
"ASN00086068","2019-08-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   74",",,a","  129",",,a","   38",",,a",,,,
"ASN00086068","2019-08-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  130",",,a","  117",",,a","   51",",,a",,,,
"ASN00086068","2019-08-13","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  125",",,a","   78",",,a",,,,
"ASN00086068","2019-08-14","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  131",",,a","   86",",,a",,,,
"ASN00086068","2019-08-15","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  155",",,a","   52",",,a",,,,
"ASN00086068","2019-08-16","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  156",",,a","  108",",,a",,,,
"ASN00086068","2019-08-17","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   62",",,a","  156",",,a","   44",",,a",,,,
"ASN00086068","2019-08-18","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  194",",,a","   78",",,a",,,,
"ASN00086068","2019-08-19","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   58",",,a","  122",",,a","   51",",,a",,,,
"ASN00086068","2019-08-20","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   18",",,a","  156",",,a","   68",",,a",,,,
"ASN00086068","2019-08-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    8",",,a","  165",",,a","  110",",,a",,,,
"ASN00086068","2019-08-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   30",",,a","  123",",,a","   86",",,a",,,,
"ASN00086068","2019-08-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  153",",,a","   13",",,a",,,,
"ASN00086068","2019-08-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  175",",,a","   54",",,a",,,,
"ASN00086068","2019-08-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   50",",,a","  130",",,a","   49",",,a",,,,
"ASN00086068","2019-08-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  143",",,a","   36",",,a",,,,
"ASN00086068","2019-08-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  161",",,a","   18",",,a",,,,
"ASN00086068","2019-08-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  128",",,a","   47",",,a",,,,
"ASN00086068","2019-08-29","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   94",",,a","  128",",,a","   32",",,a",,,,
"ASN00086068","2019-08-30","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  164",",,a","   -1",",,a",,,,
"ASN00086068","2019-08-31","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  176",",,a","   16",",,a",,,,
"ASN00086068","2019-09-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  201",",,a","   89",",,a",,,,
"ASN00086068","2019-09-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   68",",,a","  170",",,a","   97",",,a",,,,
"ASN00086068","2019-09-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   14",",,a","  226",",,a","   80",",,a",,,,
"ASN00086068","2019-09-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  200",",,a","   80",",,a",,,,
"ASN00086068","2019-09-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    6",",,a","  211",",,a","   66",",,a",,,,
"ASN00086068","2019-09-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   50",",,a","  159",",,a","   93",",,a",,,,
"ASN00086068","2019-09-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   78",",,a","  127",",,a","   79",",,a",,,,
"ASN00086068","2019-09-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   14",",,a","  152",",,a","   67",",,a",,,,
"ASN00086068","2019-09-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  114",",,a","  127",",,a","   57",",,a",,,,
"ASN00086068","2019-09-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   10",",,a","  149",",,a","   66",",,a",,,,
"ASN00086068","2019-09-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  198",",,a","   28",",,a",,,,
"ASN00086068","2019-09-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  204",",,a","   88",",,a",,,,
"ASN00086068","2019-09-13","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    8",",,a","  187",",,a","   66",",,a",,,,
"ASN00086068","2019-09-14","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  197",",,a","   65",",,a",,,,
"ASN00086068","2019-09-15","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   22",",,a","  196",",,a","  109",",,a",,,,
"ASN00086068","2019-09-16","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  184",",,a","  128",",,a","   87",",,a",,,,
"ASN00086068","2019-09-17","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  144",",,a","   10",",,a",,,,
"ASN00086068","2019-09-18","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  195",",,a","   16",",,a",,,,
"ASN00086068","2019-09-19","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  234",",,a","   62",",,a",,,,
"ASN00086068","2019-09-20","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  260",",,a","  166",",,a",,,,
"ASN00086068","2019-09-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  205",",,a","  202",",,a",,,,
"ASN00086068","2019-09-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   58",",,a",,,"   50",",,a",,,,
"ASN00086068","2019-09-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   20",",,a","  151",",,a","   79",",,a",,,,
"ASN00086068","2019-09-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    8",",,a","  148",",,a","   52",",,a",,,,
"ASN00086068","2019-09-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  160",",,a","   70",",,a",,,,
"ASN00086068","2019-09-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  196",",,a","   59",",,a",,,,
"ASN00086068","2019-09-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  194",",,a","   87",",,a",,,,
"ASN00086068","2019-09-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    8",",,a","  148",",,a","   54",",,a",,,,
"ASN00086068","2019-09-29","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  162",",,a","   62",",,a",,,,
"ASN00086068","2019-09-30","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  142",",,a","   90",",,a",,,,
"ASN00086068","2019-10-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  222",",,a","   16",",,a",,,,
"ASN00086068","2019-10-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  265",",,a","   57",",,a",,,,
"ASN00086068","2019-10-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  291",",,a","  127",",,a",,,,
"ASN00086068","2019-10-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  161",",,a","  118",",,a",,,,
"ASN00086068","2019-10-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   20",",,a","  253",",,a","   69",",,a",,,,
"ASN00086068","2019-10-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS",,,"  254",",,a","  110",",,a",,,,
"ASN00086068","2019-10-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS",,,"  172",",,a","  116",",,a",,,,
"ASN00086068","2019-10-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   16",",,a","  147",",,a","   89",",,a",,,,
"ASN00086068","2019-10-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   20",",,a","  146",",,a","   74",",,a",,,,
"ASN00086068","2019-10-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  144",",,a","   82",",,a",,,,
"ASN00086068","2019-10-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  192",",,a","   76",",,a",,,,
"ASN00086068","2019-10-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  200",",,a","   66",",,a",,,,
"ASN00086068","2019-10-13","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  224",",,a","   66",",,a",,,,
"ASN00086068","2019-10-14","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  265",",,a","  125",",,a",,,,
"ASN00086068","2019-10-15","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  189",",,a","  123",",,a",,,,
"ASN00086068","2019-10-16","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  199",",,a","  118",",,a",,,,
"ASN00086068","2019-10-17","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   42",",,a","  152",",,a","   86",",,a",,,,
"ASN00086068","2019-10-18","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   12",",,a","  218",",,a","   58",",,a",,,,
"ASN00086068","2019-10-19","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   16",",,a","  162",",,a","   70",",,a",,,,
"ASN00086068","2019-10-20","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   24",",,a","  160",",,a","   75",",,a",,,,
"ASN00086068","2019-10-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  184",",,a","  109",",,a",,,,
"ASN00086068","2019-10-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  235",",,a","   98",",,a",,,,
"ASN00086068","2019-10-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  291",",,a","   53",",,a",,,,
"ASN00086068","2019-10-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  335",",,a","   98",",,a",,,,
"ASN00086068","2019-10-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  223",",,a","  166",",,a",,,,
"ASN00086068","2019-10-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   12",",,a","  153",",,a","   98",",,a",,,,
"ASN00086068","2019-10-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    8",",,a","  169",",,a","   86",",,a",,,,
"ASN00086068","2019-10-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   62",",,a","  231",",,a","   83",",,a",,,,
"ASN00086068","2019-10-29","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  300",",,a","   64",",,a",,,,
"ASN00086068","2019-10-30","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  299",",,a","  107",",,a",,,,
"ASN00086068","2019-10-31","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  334",",,a","  135",",,a",,,,
"ASN00086068","2019-11-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  339",",,a","  201",",,a",,,,
"ASN00086068","2019-11-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   24",",,a","  177",",,a","  150",",,a",,,,
"ASN00086068","2019-11-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  168",",,a","  208",",,a","  128",",,a",,,,
"ASN00086068","2019-11-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   22",",,a","  157",",,a","   73",",,a",,,,
"ASN00086068","2019-11-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  106",",,a","  198",",,a","   48",",,a",,,,
"ASN00086068","2019-11-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  236",",,a","  106",",,a",,,,
"ASN00086068","2019-11-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  168",",,a","  113",",,a",,,,
"ASN00086068","2019-11-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   68",",,a","  153",",,a","   97",",,a",,,,
"ASN00086068","2019-11-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   70",",,a","  142",",,a","   59",",,a",,,,
"ASN00086068","2019-11-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  185",",,a","  105",",,a",,,,
"ASN00086068","2019-11-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  292",",,a","   76",",,a",,,,
"ASN00086068","2019-11-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  184",",,a","  106",",,a",,,,
"ASN00086068","2019-11-13","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   14",",,a","  169",",,a","   76",",,a",,,,
"ASN00086068","2019-11-14","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  229",",,a","  116",",,a",,,,
"ASN00086068","2019-11-15","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  203",",,a","  120",",,a",,,,
"ASN00086068","2019-11-16","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  186",",,a","   68",",,a",,,,
"ASN00086068","2019-11-17","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  183",",,a","   98",",,a",,,,
"ASN00086068","2019-11-18","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  278",",,a","   56",",,a",,,,
"ASN00086068","2019-11-19","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  213",",,a","   90",",,a",,,,
"ASN00086068","2019-11-20","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  346",",,a","   73",",,a",,,,
"ASN00086068","2019-11-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  415",",,a","  144",",,a",,,,
"ASN00086068","2019-11-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  219",",,a","  127",",,a",,,,
"ASN00086068","2019-11-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  255",",,a","   79",",,a",,,,
"ASN00086068","2019-11-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  257",",,a","   76",",,a",,,,
"ASN00086068","2019-11-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  307",",,a","   82",",,a",,,,
"ASN00086068","2019-11-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   48",",,a","  170",",,a","  105",",,a",,,,
"ASN00086068","2019-11-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   36",",,a","  262",",,a","   51",",,a",,,,
"ASN00086068","2019-11-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  252",",,a","   95",",,a",,,,
"ASN00086068","2019-11-29","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  239",",,a","  127",",,a",,,,
"ASN00086068","2019-11-30","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  104",",,a","  204",",,a","   95",",,a",,,,
"ASN00086068","2019-12-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  166",",,a","  110",",,a",,,,
"ASN00086068","2019-12-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   74",",,a","  156",",,a","   91",",,a",,,,
"ASN00086068","2019-12-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    6",",,a","  227",",,a","   98",",,a",,,,
"ASN00086068","2019-12-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  239",",,a","  119",",,a",,,,
"ASN00086068","2019-12-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  253",",,a","  105",",,a",,,,
"ASN00086068","2019-12-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  215",",,a","  126",",,a",,,,
"ASN00086068","2019-12-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  234",",,a","   92",",,a",,,,
"ASN00086068","2019-12-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  283",",,a","  127",",,a",,,,
"ASN00086068","2019-12-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  388",",,a","  141",",,a",,,,
"ASN00086068","2019-12-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  195",",,a","  135",",,a",,,,
"ASN00086068","2019-12-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  205",",,a","  122",",,a",,,,
"ASN00086068","2019-12-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  204",",,a","  129",",,a",,,,
"ASN00086068","2019-12-13","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  213",",,a","  110",",,a",,,,
"ASN00086068","2019-12-14","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  204",",,a","  135",",,a",,,,
"ASN00086068","2019-12-15","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  237",",,a","  138",",,a",,,,
"ASN00086068","2019-12-16","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  242",",,a","  112",",,a",,,,
"ASN00086068","2019-12-17","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  317",",,a","  103",",,a",,,,
"ASN00086068","2019-12-18","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  418",",,a","  146",",,a",,,,
"ASN00086068","2019-12-19","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  284",",,a","  175",",,a",,,,
"ASN00086068","2019-12-20","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  436",",,a","  120",",,a",,,,
"ASN00086068","2019-12-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  218",",,a","  168",",,a",,,,
"ASN00086068","2019-12-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  241",",,a","  115",",,a",,,,
"ASN00086068","2019-12-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  243",",,a","  106",",,a",,,,
"ASN00086068","2019-12-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  273",",,a","  127",",,a",,,,
"ASN00086068","2019-12-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  322",",,a","  127",",,a",,,,
"ASN00086068","2019-12-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  247",",,a","  163",",,a",,,,
"ASN00086068","2019-12-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  308",",,a","  119",",,a",,,,
"ASN00086068","2019-12-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  344",",,a","  164",",,a",,,,
"ASN00086068","2019-12-29","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  379",",,a","  167",",,a",,,,
"ASN00086068","2019-12-30","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  416",",,a","  191",",,a",,,,
"ASN00086068","2019-12-31","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   26",",,a","  241",",,a","  144",",,a",,,,
"ASN00086068","2020-01-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  271",",,a","   84",",,a",,,,
"ASN00086068","2020-01-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  274",",,a","  101",",,a",,,,
"ASN00086068","2020-01-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  373",",,a","  114",",,a",,,,
"ASN00086068","2020-01-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  289",",,a","  170",",,a",,,,
"ASN00086068","2020-01-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   14",",,a","  157",",,a","  124",",,a",,,,
"ASN00086068","2020-01-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  112",",,a","  173",",,a","  115",",,a",,,,
"ASN00086068","2020-01-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    6",",,a","  204",",,a","  121",",,a",,,,
"ASN00086068","2020-01-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  277",",,a","  162",",,a",,,,
