"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023159","2019-06-18","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  222",",,W","   50",",,W","   28",",,W",,,,,,,,,,,,," 1502",",,W",,,,,,,"  290",",,W","  310",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-19","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  256",",,W","   39",",,W","   44",",,W",,,,,,,,,,,,," 1707",",,W",,,,,,,"  270",",,W","  260",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-20","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    3",",,W,",,,,,"  244",",,W","   78",",,W","   57",",,W",,,,,,,,,,,,," 1357",",,W",,,,,,,"  210",",,W","  190",",,W","  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-21","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  194",",,W","   50",",,W","   45",",,W",,,,,,,,,,,,," 1957",",,W",,,,,,,"  270",",,W","  260",",,W","  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-22","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  156",",,W","  -16",",,W","   51",",,W",,,,,,,,,,,,," 1707",",,W",,,,,,,"  300",",,W","  290",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-23","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  211",",,W","  -27",",,W","   30",",,W",,,,,,,,,,,,," 0908",",,W",,,,,,,"  240",",,W","   30",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-24","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  244",",,W","   28",",,W","   41",",,W",,,,,,,,,,,,," 1324",",,W",,,,,,,"  240",",,W","  130",",,W","   81",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-25","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  250",",,W","   33",",,W","   40",",,W",,,,,,,,,,,,," 1312",",,W",,,,,,,"  200",",,W","  200",",,W","  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-26","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  239",",,W","   17",",,W","   50",",,W",,,,,,,,,,,,," 1416",",,W",,,,,,,"  200",",,W","  190",",,W","  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-27","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  250",",,W","   39",",,W","   43",",,W",,,,,,,,,,,,," 0920",",,W",,,,,,,"  160",",,W","  180",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-28","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  267",",,W","  -10",",,W","   51",",,W",,,,,,,,,,,,," 1251",",,W",,,,,,,"  170",",,W","  170",",,W","  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-29","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  267",",,W","   61",",,W","   43",",,W",,,,,,,,,,,,," 1311",",,W",,,,,,,"  240",",,W","  230",",,W","  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-30","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  217",",,W","   78",",,W","   36",",,W",,,,,,,,,,,,," 1400",",,W",,,,,,,"  230",",,W","  220",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-01","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  267",",,W","   50",",,W","   33",",,W",,,,,,,,,,,,," 1835",",,W",,,,,,,"  240",",,W","  240",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-02","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  261",",,W","   33",",,W","   41",",,W",,,,,,,,,,,,," 1610",",,W",,,,,,,"  220",",,W","  220",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-03","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  256",",,W","   33",",,W","   44",",,W",,,,,,,,,,,,," 1406",",,W",,,,,,,"  230",",,W","  220",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-04","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  250",",,W","    6",",,W","   42",",,W",,,,,,,,,,,,," 1603",",,W",,,,,,,"  220",",,W","  260",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-05","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  256",",,W","   33",",,W","   25",",,W",,,,,,,,,,,,," 1349",",,W",,,,,,,"  230",",,W","  250",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-06","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  267",",,W","   56",",,W","   36",",,W",,,,,,,,,,,,," 1313",",,W",,,,,,,"  220",",,W","  170",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-07","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  228",",,W","   39",",,W","   38",",,W",,,,,,,,,,,,," 1241",",,W",,,,,,,"  200",",,W","  180",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-08","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  239",",,W","   17",",,W","   41",",,W",,,,,,,,,,,,," 1557",",,W",,,,,,,"  210",",,W","  220",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-09","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  267",",,W","    0",",,W","   25",",,W",,,,,,,,,,,,," 1314",",,W",,,,,,,"  140",",,W","  140",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-10","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  289",",,W","   50",",,W","   36",",,W",,,,,,,,,,,,," 1258",",,W",,,,,,,"  150",",,W","  160",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-11","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  294",",,W","   89",",,W","   39",",,W",,,,,,,,,,,,," 1656",",,W",,,,,,,"   30",",,W","   30",",,W","  116",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00023159","2019-07-12","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  289",",,W","   94",",,W","   29",",,W",,,,,,,,,,,,," 1601",",,W",,,,,,,"  270",",,W","  280",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-13","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  289",",,W","  100",",,W","   27",",,W",,,,,,,,,,,,," 1643",",,W",,,,,,,"  310",",,W","  320",",,W","   72",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00023159","2019-07-14","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   46",",,W,",,,,,"  278",",,W","   72",",,W","   27",",,W",,,,,,,,,,,,," 1712",",,W",,,,,,,"   80",",,W","  260",",,W","   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00023159","2019-07-15","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  289",",,W","   94",",,W","   33",",,W",,,,,,,,,,,,," 1549",",,W",,,,,,,"  240",",,W","  220",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-16","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  300",",,W","   83",",,W","   41",",,W",,,,,,,,,,,,," 1539",",,W",,,,,,,"  220",",,W","  220",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-17","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  283",",,W","   44",",,W","   41",",,W",,,,,,,,,,,,," 1431",",,W",,,,,,,"  240",",,W","  240",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-18","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  283",",,W","   22",",,W","   38",",,W",,,,,,,,,,,,," 1605",",,W",,,,,,,"  240",",,W","  250",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-19","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  294",",,W","   39",",,W","   40",",,W",,,,,,,,,,,,," 1631",",,W",,,,,,,"  230",",,W","  220",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-20","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  294",",,W","   22",",,W","   25",",,W",,,,,,,,,,,,," 1547",",,W",,,,,,,"  260",",,W","  260",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-21","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  294",",,W","   67",",,W","   34",",,W",,,,,,,,,,,,," 1451",",,W",,,,,,,"  130",",,W","  140",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-22","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  306",",,W","   72",",,W","   31",",,W",,,,,,,,,,,,," 1605",",,W",,,,,,,"  290",",,W","  260",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-23","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  294",",,W","   89",",,W","   36",",,W",,,,,,,,,,,,," 2031",",,W",,,,,,,"  300",",,W","  290",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-24","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   58",",,W,",,,,,"  250",",,W","  128",",,W","   34",",,W",,,,,,,,,,,,," 1410",",,W",,,,,,,"  200",",,W","  280",",,W","   94",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00023159","2019-07-25","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","  170",",,W,",,,,,"  250",",,W","  128",",,W","   32",",,W",,,,,,,,,,,,," 1047",",,W",,,,,,,"  260",",,W","  260",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-26","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   64",",,W,",,,,,"  239",",,W","  106",",,W","   27",",,W",,,,,,,,,,,,," 1333",",,W",,,,,,,"   30",",,W","   30",",,W","  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-27","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    8",",,W,",,,,,"  250",",,W","  122",",,W","   32",",,W",,,,,,,,,,,,," 1140",",,W",,,,,,,"  280",",,W","  280",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-28","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  283",",,W","   83",",,W","   24",",,W",,,,,,,,,,,,," 0915",",,W",,,,,,,"   20",",,W","   30",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-29","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  289",",,W","   89",",,W","   34",",,W",,,,,,,,,,,,," 1547",",,W",,,,,,,"  250",",,W","  220",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-30","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    3",",,W,",,,,,"  256",",,W","  122",",,W","   29",",,W",,,,,,,,,,,,," 1255",",,W",,,,,,,"  140",",,W","  150",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-07-31","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   51",",,W,",,,,,"  189",",,W","  117",",,W","   26",",,W",,,,,,,,,,,,," 1607",",,W",,,,,,,"  280",",,W","  270",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-01","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  256",",,W","   83",",,W","   26",",,W",,,,,,,,,,,,," 1425",",,W",,,,,,,"  270",",,W","  260",",,W","   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023159","2019-08-02","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   61",",,W,",,,,,"  283",",,W","   89",",,W","   30",",,W",,,,,,,,,,,,," 1816",",,W",,,,,,,"  170",",,W","  160",",,W","  116",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00023159","2019-08-03","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","  102",",,W,",,,,,"  272",",,W","  122",",,W","   24",",,W",,,,,,,,,,,,," 1820",",,W",,,,,,,"   10",",,W","   10",",,W","  103",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023159","2019-08-04","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    8",",,W,",,,,,"  267",",,W","  117",",,W","   26",",,W",,,,,,,,,,,,," 1705",",,W",,,,,,,"   20",",,W","   30",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-05","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  289",",,W","   94",",,W","   20",",,W",,,,,,,,,,,,," 1305",",,W",,,,,,,"  290",",,W","  290",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-06","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  278",",,W","  106",",,W","   30",",,W",,,,,,,,,,,,," 1227",",,W",,,,,,,"  210",",,W","  220",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-07","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   43",",,W,",,,,,"  233",",,W","  139",",,W","   29",",,W",,,,,,,,,,,,," 1213",",,W",,,,,,,"   30",",,W","   30",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-08","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  261",",,W","  111",",,W","   37",",,W",,,,,,,,,,,,," 1707",",,W",,,,,,,"  240",",,W","  260",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-09","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  261",",,W","   83",",,W","   34",",,W",,,,,,,,,,,,," 1209",",,W",,,,,,,"  150",",,W","  220",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-10","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  250",",,W","   78",",,W","   36",",,W",,,,,,,,,,,,," 1304",",,W",,,,,,,"  180",",,W","  190",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-11","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  250",",,W","   67",",,W","   30",",,W",,,,,,,,,,,,," 1222",",,W",,,,,,,"  220",",,W","  260",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-12","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  261",",,W","   50",",,W","   39",",,W",,,,,,,,,,,,," 1327",",,W",,,,,,,"  260",",,W","  230",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-13","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  283",",,W","   50",",,W","   34",",,W",,,,,,,,,,,,," 1134",",,W",,,,,,,"  240",",,W","  280",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-14","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  294",",,W","   61",",,W","   32",",,W",,,,,,,,,,,,," 1353",",,W",,,,,,,"  240",",,W","  260",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-15","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  306",",,W","   72",",,W","   33",",,W",,,,,,,,,,,,," 1116",",,W",,,,,,,"  270",",,W","  280",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-16","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  294",",,W","   67",",,W","   35",",,W",,,,,,,,,,,,," 1042",",,W",,,,,,,"  220",",,W","  230",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-17","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  289",",,W","   33",",,W","   30",",,W",,,,,,,,,,,,," 1133",",,W",,,,,,,"  280",",,W","  270",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-18","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  272",",,W","   22",",,W","   29",",,W",,,,,,,,,,,,," 1340",",,W",,,,,,,"  250",",,W","  240",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-19","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  267",",,W","   39",",,W","   32",",,W",,,,,,,,,,,,," 1240",",,W",,,,,,,"  160",",,W","  150",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023159","2019-08-20","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  289",",,W","   33",",,W","   32",",,W",,,,,,,,,,,,," 1303",",,W",,,,,,,"  170",",,W","  150",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-21","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  300",",,W","   44",",,W","   30",",,W",,,,,,,,,,,,," 1237",",,W",,,,,,,"  190",",,W","  140",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-22","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  278",",,W","   50",",,W","   38",",,W",,,,,,,,,,,,," 1134",",,W",,,,,,,"  260",",,W","  240",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-23","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  283",",,W","   17",",,W","   33",",,W",,,,,,,,,,,,," 1519",",,W",,,,,,,"  230",",,W","  240",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-24","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  294",",,W","   33",",,W","   34",",,W",,,,,,,,,,,,," 1752",",,W",,,,,,,"  270",",,W","  280",",,W","   89",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-25","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  306",",,W","   67",",,W","   41",",,W",,,,,,,,,,,,," 1820",",,W",,,,,,,"  310",",,W","  310",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-26","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  294",",,W","   94",",,W","   47",",,W",,,,,,,,,,,,," 1632",",,W",,,,,,,"  330",",,W","  340",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-27","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  300",",,W","   50",",,W","   31",",,W",,,,,,,,,,,,," 1212",",,W",,,,,,,"  310",",,W","  310",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-28","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  283",",,W","   72",",,W","   52",",,W",,,,,,,,,,,,," 1916",",,W",,,,,,,"  200",",,W","  200",",,W","  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-29","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    5",",,W,",,,,,"  283",",,W","   78",",,W","   29",",,W",,,,,,,,,,,,," 1258",",,W",,,,,,,"  310",",,W","  310",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-30","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  294",",,W","   56",",,W","   26",",,W",,,,,,,,,,,,," 1433",",,W",,,,,,,"  260",",,W","  240",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-08-31","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  311",",,W","   72",",,W","   34",",,W",,,,,,,,,,,,," 1354",",,W",,,,,,,"  260",",,W","  250",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-09-01","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  306",",,W","   50",",,W","   41",",,W",,,,,,,,,,,,," 1420",",,W",,,,,,,"  230",",,W","  230",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-09-02","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   13",",,W,",,,,,"  283",",,W","   50",",,W","   38",",,W",,,,,,,,,,,,," 1458",",,W",,,,,,,"  240",",,W","  240",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-09-03","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   46",",,W,",,,,,"  272",",,W","  111",",,W","   36",",,W",,,,,,,,,,,,," 1201",",,W",,,,,,,"  220",",,W","  220",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-09-04","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  289",",,W","   89",",,W","   38",",,W",,,,,,,,,,,,," 1336",",,W",,,,,,,"   20",",,W","  270",",,W","   98",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00023159","2019-09-05","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  289",",,W","  117",",,W","   28",",,W",,,,,,,,,,,,," 1331",",,W",,,,,,,"  140",",,W","  150",",,W","   89",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00023159","2019-09-06","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    3",",,W,",,,,,"  267",",,W","   83",",,W","   26",",,W",,,,,,,,,,,,," 1320",",,W",,,,,,,"  300",",,W","  280",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-09-07","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  267",",,W","   78",",,W","   26",",,W",,,,,,,,,,,,," 1512",",,W",,,,,,,"  230",",,W","  220",",,W","  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-09-08","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  233",",,W","   39",",,W","   43",",,W",,,,,,,,,,,,," 1405",",,W",,,,,,,"  220",",,W","  190",",,W","  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,
