"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFI","WDFI_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014755","2018-12-02","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","  157",",,W,2400","   38",",,W,2400","  560",",,W,2400","   22",",,W","  -72",",,W",,,,,"  172",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  190",",,W",,,,,,,,,,,"  309",",,W",,,,,,,"    1",",,7",,,"    1",",,7","    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-03","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","  107",",,W,2400","   84",",,W,2400","  530",",,W,2400","   -6",",,W"," -156",",,W",,,,,"  247",",,W",,,,,"    6",",,W",,,,,"   33",",,W",,,"  290",",,W",,,,,,,,,,,"  452",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-04","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   20",",,W,2400","   41",",,W,2400","  580",",,W,2400"," -144",",,W"," -206",",,W",,,,,"  271",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  320",",,W",,,,,,,,,,,"  434",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-05","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0","T,,W,2400","    0","T,,W,2400","  580",",,W,2400"," -128",",,W"," -194",",,W",,,,,"   87",",,W",,,,,"   82",",,W",,,,,"  451",",,W",,,"  320",",,W",,,,,,,,,,,"  300",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-06","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   33",",,W,2400","   33",",,W,2400","  580",",,W,2400"," -128",",,W"," -161",",,W",,,,,"  194",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  280",",,W",,,,,,,,,,,"  313",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-07","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   71",",,W,2400","   66",",,W,2400","  610",",,W,2400"," -128",",,W"," -239",",,W",,,,,"  228",",,W",,,,,"   21",",,W",,,,,"  115",",,W",,,"  300",",,W",,,,,,,,,,,"  322",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-08","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    3",",,W,2400","    3",",,W,2400","  610",",,W,2400"," -200",",,W"," -244",",,W",,,,,"  208",",,W",,,,,"   95",",,W",,,,,"  525",",,W",,,"  290",",,W",,,,,,,,,,,"  353",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-09","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   25",",,W,2400","   18",",,W,2400","  580",",,W,2400"," -133",",,W"," -211",",,W",,,,,"  244",",,W",,,,,"   67",",,W",,,,,"  370",",,W",,,"  290",",,W",,,,,,,,,,,"  376",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-10","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   13",",,W,2400","   10",",,W,2400","  580",",,W,2400"," -106",",,W"," -189",",,W",,,,,"  217",",,W",,,,,"   89",",,W",,,,,"  487",",,W",,,"  300",",,W",,,,,,,,,,,"  380",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-11","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0","T,,W,2400","    0","T,,W,2400","  560",",,W,2400"," -106",",,W"," -167",",,W",,,,,"  119",",,W",,,,,"  100",",,W",,,,,"  548",",,W",,,"  240",",,W",,,,,,,,,,,"  197",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-12","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   36",",,W,2400","   61",",,W,2400","  560",",,W,2400"," -111",",,W"," -211",",,W",,,,,"  185",",,W",,,,,"   51",",,W",,,,,"  277",",,W",,,"  320",",,W",,,,,,,,,,,"  371",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-13","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","  560",",,W,2400","  -83",",,W"," -117",",,W",,,,,"   67",",,W",,,,,"   99",",,W",,,,,"  593",",,W",,,"  260",",,W",,,,,,,,,,,"  206",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-14","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   46",",,W,2400","   33",",,W,2400","  560",",,W,2400","  -39",",,W","  -89",",,W",,,,,"  192",",,W",,,,,"   11",",,W",,,,,"   60",",,W",,,"  270",",,W",,,,,,,,,,,"  340",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-15","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","  580",",,W,2400","  -17",",,W","  -94",",,W",,,,,"  215",",,W",,,,,"   22",",,W",,,,,"  121",",,W",,,"  280",",,W",,,,,,,,,,,"  385",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-16","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","  560",",,W,2400","    0",",,W","  -83",",,W",,,,,"  142",",,W",,,,,"   48",",,W",,,,,"  260",",,W",,,"  120",",,W",,,,,,,,,,,"  255",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-17","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   76",",,W,2400","   71",",,W,2400","  530",",,W,2400","  -28",",,W"," -189",",,W",,,,,"  181",",,W",,,,,"    3",",,W",,,,,"   15",",,W",,,"  300",",,W",,,,,,,,,,,"  474",",,W",,,,,,,"    1",",,7",,,,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-18","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   23",",,W,2400","   36",",,W,2400","  560",",,W,2400"," -117",",,W"," -228",",,W",,,,,"  334",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  330",",,W",,,,,,,,,,,"  523",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-19","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","  460",",,W,2400","  -56",",,W"," -161",",,W",,,,,"  300",",,W",,,,,"   97",",,W",,,,,"  529",",,W",,,"  320",",,W",,,,,,,,,,,"  447",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-20","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","  410",",,W,2400","   33",",,W","  -56",",,W",,,,,"  140",",,W",,,,,"   92",",,W",,,,,"  499",",,W",,,"  300",",,W",,,,,,,,,,,"  268",",,W",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-21","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","  503",",,W,2400","    0",",,W,2400","  230",",,W,2400","   67",",,W","    6",",,W",,,,,"  265",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  160",",,W",,,,,,,,,,,"  469",",,W",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-22","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","  244",",,W,2400","   53",",,W,2400","   50",",,W,2400","   33",",,W"," -161",",,W",,,,,"  234",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  300",",,W",,,,,,,,,,,"  474",",,W",,,,,,,"    1",",,7",,,,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-23","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   15",",,W,2400","   10",",,W,2400","   50",",,W,2400","  -89",",,W"," -189",",,W",,,,,"  210",",,W",,,,,"  100",",,W",,,,,"  544",",,W",,,"  300",",,W",,,,,,,,,,,"  456",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-24","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   20",",,W,2400","   36",",,W,2400","   50",",,W,2400"," -106",",,W"," -194",",,W",,,,,"  161",",,W",,,,,"   10",",,W",,,,,"   55",",,W",,,"  300",",,W",,,,,,,,,,,"  331",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-25","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","   80",",,W,2400"," -161",",,W"," -194",",,W",,,,,"  235",",,W",,,,,"  100",",,W",,,,,"  544",",,W",,,"  320",",,W",,,,,,,,,,,"  367",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-26","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    8",",,W,2400","   15",",,W,2400","   80",",,W,2400"," -161",",,W"," -211",",,W",,,,,"  253",",,W",,,,,"   29",",,W",,,,,"  160",",,W",,,"  310",",,W",,,,,,,,,,,"  380",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-27","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0","T,,W,2400","    8",",,W,2400","   80",",,W,2400","  -83",",,W"," -194",",,W",,,,,"  181",",,W",,,,,"   90",",,W",,,,,"  491",",,W",,,"  320",",,W",,,,,,,,,,,"  344",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-28","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","  241",",,W,2400","   56",",,W,2400","   80",",,W,2400","   28",",,W"," -156",",,W",,,,,"  217",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  250",",,W",,,,,,,,,,,"  465",",,W",,,,,,,"    1",",,7",,,,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-29","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   81",",,W,2400","   53",",,W,2400","   80",",,W,2400","    0",",,W"," -189",",,W",,,,,"  309",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  320",",,W",,,,,,,,,,,"  478",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-30","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    5",",,W,2400","   10",",,W,2400","   80",",,W,2400"," -128",",,W"," -178",",,W",,,,,"  137",",,W",,,,,"   11",",,W",,,,,"   60",",,W",,,"  320",",,W",,,,,,,,,,,"  291",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2018-12-31","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   25",",,W,2400","   23",",,W,2400","   80",",,W,2400","  -56",",,W"," -139",",,W",,,,,"  160",",,W",,,,,"   40",",,W",,,,,"  220",",,W",,,"  200",",,W",,,,,,,,,,,"  326",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-01","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   99",",,W,2400","   66",",,W,2400","  100",",,W,2400","    0",",,W"," -211",",,W",,,,,"  316",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  300",",,W",,,,,,,,,,,"  550",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-02","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0","T,,W,2400","    0","T,,W,2400","  100",",,W,2400"," -144",",,W"," -211",",,W",,,,,"  174",",,W",,,,,"   97",",,W",,,,,"  533",",,W",,,"  320",",,W",,,,,,,,,,,"  385",",,W",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-03","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   58",",,W,2400","   51",",,W,2400","  130",",,W,2400"," -106",",,W"," -172",",,W",,,,,"  190",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  250",",,W",,,,,,,,,,,"  331",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-04","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   20",",,W,2400","   15",",,W,2400","  150",",,W,2400","  -39",",,W"," -139",",,W",,,,,"  248",",,W",,,,,"   21",",,W",,,,,"  115",",,W",,,"  280",",,W",,,,,,,,,,,"  385",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-05","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","  130",",,W,2400","   -6",",,W"," -106",",,W",,,,,"  137",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  300",",,W",,,,,,,,,,,"  277",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-06","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   99",",,W,2400","  119",",,W,2400","  130",",,W,2400"," -100",",,W"," -244",",,W",,,,,"  280",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  310",",,W",,,,,,,,,,,"  528",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-07","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","  200",",,W,2400","  -39",",,W"," -233",",,W",,,,,"  207",",,W",,,,,"   90",",,W",,,,,"  495",",,W",,,"  310",",,W",,,,,,,,,,,"  505",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-08","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   46",",,W,2400","   56",",,W,2400","  230",",,W,2400","  -22",",,W"," -161",",,W",,,,,"  178",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  200",",,W",,,,,,,,,,,"  349",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-09","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","  330",",,W,2400","  287",",,W,2400","  250",",,W,2400","  -28",",,W"," -150",",,W",,,,,"  223",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  310",",,W",,,,,,,,,,,"  545",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-10","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","  152",",,W,2400","  191",",,W,2400","  380",",,W,2400"," -150",",,W"," -244",",,W",,,,,"  308",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  340",",,W",,,,,,,,,,,"  474",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-11","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","  380",",,W,2400"," -189",",,W"," -306",",,W",,,,,"  355",",,W",,,,,"   27",",,W",,,,,"  150",",,W",,,"  310",",,W",,,,,,,,,,,"  483",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-12","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","  360",",,W,2400"," -139",",,W"," -300",",,W",,,,,"  265",",,W",,,,,"   54",",,W",,,,,"  304",",,W",,,"  300",",,W",,,,,,,,,,,"  438",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-13","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","  360",",,W,2400"," -100",",,W"," -167",",,W",,,,,"   56",",,W",,,,,"  100",",,W",,,,,"  562",",,W",,,"  340",",,W",,,,,,,,,,,"  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-14","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","  360",",,W,2400","  -56",",,W"," -133",",,W",,,,,"   83",",,W",,,,,"   92",",,W",,,,,"  518",",,W",,,"  310",",,W",,,,,,,,,,,"  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-15","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","  360",",,W,2400"," -106",",,W"," -150",",,W",,,,,"  172",",,W",,,,,"   18",",,W",,,,,"  100",",,W",,,"  310",",,W",,,,,,,,,,,"  264",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-16","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   33",",,W,2400","   28",",,W,2400","  360",",,W,2400"," -117",",,W"," -267",",,W",,,,,"  267",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  280",",,W",,,,,,,,,,,"  483",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-17","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","  360",",,W,2400"," -156",",,W"," -272",",,W",,,,,"  216",",,W",,,,,"  100",",,W",,,,,"  569",",,W",,,"  310",",,W",,,,,,,,,,,"  362",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-18","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   28",",,W,2400","   20",",,W,2400","  360",",,W,2400"," -122",",,W"," -200",",,W",,,,,"  213",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  290",",,W",,,,,,,,,,,"  416",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-19","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    5",",,W,2400","   13",",,W,2400","  380",",,W,2400"," -139",",,W"," -211",",,W",,,,,"  173",",,W",,,,,"   10",",,W",,,,,"   60",",,W",,,"  300",",,W",,,,,,,,,,,"  380",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-20","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","  257",",,W,2400","  165",",,W,2400","  430",",,W,2400","  -39",",,W"," -222",",,W",,,,,"  169",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  170",",,W",,,,,,,,,,,"  304",",,W",,,,,,,"    1",",,7",,,,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-21","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   23",",,W,2400","   25",",,W,2400","  480",",,W,2400"," -222",",,W"," -350",",,W",,,,,"  231",",,W",,,,,"   17",",,W",,,,,"  100",",,W",,,"  330",",,W",,,,,,,,,,,"  545",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-22","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","  250",",,W,2400"," -117",",,W"," -306",",,W",,,,,"  358",",,W",,,,,"   97",",,W",,,,,"  563",",,W",,,"  330",",,W",,,,,,,,,,,"  612",",,W",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USW00014755","2019-01-23","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   43",",,W,2400","   30",",,W,2400","  250",",,W,2400","    0",",,W"," -139",",,W",,,,,"  257",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  250",",,W",,,,,,,,,,,"  393",",,W",,,,,,,"    1",",,7",,,,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-24","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","  325",",,W,2400","   69",",,W,2400","  250",",,W,2400","   22",",,W"," -144",",,W",,,,,"  224",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  230",",,W",,,,,,,,,,,"  443",",,W",,,,,,,"    1",",,7",,,,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-25","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   30",",,W,2400","   53",",,W,2400","  180",",,W,2400"," -144",",,W"," -217",",,W",,,,,"  267",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  290",",,W",,,,,,,,,,,"  452",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-26","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    3",",,W,2400","    8",",,W,2400","  200",",,W,2400"," -189",",,W"," -233",",,W",,,,,"  157",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  260",",,W",,,,,,,,,,,"  264",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-27","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   94",",,W,2400","  155",",,W,2400","  200",",,W,2400"," -106",",,W"," -206",",,W",,,,,"  205",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  170",",,W",,,,,,,,,,,"  385",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-28","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    3",",,W,2400","  230",",,W,2400","  -94",",,W"," -239",",,W",,,,,"  194",",,W",,,,,"   92",",,W",,,,,"  545",",,W",,,"  270",",,W",,,,,,,,,,,"  358",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-29","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   64",",,W,2400","   64",",,W,2400","  200",",,W,2400"," -100",",,W"," -161",",,W",,,,,"  146",",,W",,,,,"    3",",,W",,,,,"   15",",,W",,,"  160",",,W",,,,,,,,,,,"  286",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-30","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","  140",",,W,2400","  117",",,W,2400","  300",",,W,2400"," -100",",,W"," -306",",,W",,,,,"  180",",,W",,,,,"   29",",,W",,,,,"  175",",,W",,,"  280",",,W",,,,,,,,,,,"  385",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-01-31","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","  330",",,W,2400"," -283",",,W"," -333",",,W",,,,,"  317",",,W",,,,,"    0",",,W",,,,,"    0",",,W",,,"  270",",,W",,,,,,,,,,,"  447",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-02-01","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","    0",",,W,2400","    0",",,W,2400","  300",",,W,2400"," -250",",,W"," -300",",,W",,,,,"  307",",,W",,,,,"   79",",,W",,,,,"  478",",,W",,,"  280",",,W",,,,,,,,,,,"  469",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014755","2019-02-02","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","   25",",,W,2400","   25",",,W,2400","  300",",,W,2400"," -150",",,W"," -261",",,W",,,,,"  310",",,W",,,,,"    4",",,W",,,,,"   23",",,W",,,"  280",",,W",,,,,,,,,,,"  478",",,W",,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
