"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013966","2019-06-09","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  200",",,W",,,,,"   70",",,W",,,,,,,"  255","H,,S",,,,,,,"   40",",,W","   40",",,W",,,,,,,"  179",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-10","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  161",",,W",,,,,"   61",",,W",,,,,,,"  220","H,,S",,,,,,,"   10",",,W","   20",",,W",,,,,,,"  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-11","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  150",",,W",,,,,"   36",",,W",,,,,,,"  209","H,,S",,,,,,,"  160",",,W","  180",",,W",,,,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-12","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","   30",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  167",",,W",,,,,"   40",",,W",,,,,,,"  218","H,,S",,,,,,,"  360",",,W","  360",",,W",,,,,,,"   98",",,W","  134",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-13","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  144",",,W",,,,,"   36",",,W",,,,,,,"  226","H,,S",,,,,,,"  140",",,W","  140",",,W",,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-14","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    3",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  178",",,W",,,,,"   81",",,W",,,,,,,"  247","H,,S",,,,,,,"  180",",,W","  210",",,W",,,,,,,"  139",",,W","  179",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-15","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","  312",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  183",",,W",,,,,"   78",",,W",,,,,,,"  283","H,,S",,,,,,,"  310",",,W","  300",",,W",,,,,,,"  170",",,W","  237",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-16","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","   30",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  183",",,W",,,,,"   21",",,W",,,,,,,"  234","H,,S",,,,,,,"   60",",,W","  150",",,W",,,,,,,"   76",",,W","   94",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-17","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  183",",,W",,,,,"   24",",,W",,,,,,,"  237","H,,S",,,,,,,"  350",",,W","  350",",,W",,,,,,,"   54",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-18","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  328",",,W","  194",",,W",,,,,"   34",",,W",,,,,,,"  262","H,,S",,,,,,,"  250",",,W","  240",",,W",,,,,,,"  183",",,W","  228",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-19","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    3",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  167",",,W",,,,,"   29",",,W",,,,,,,"  257","H,,S",,,,,,,"  340",",,W","  350",",,W",,,,,,,"  183",",,W","  219",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-20","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  211",",,W",,,,,"   61",",,W",,,,,,,"  277","H,,S",,,,,,,"  160",",,W","  170",",,W",,,,,,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-21","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  267",",,W",,,,,"   90",",,W",,,,,,,"  313","H,,S",,,,,,,"  180",",,W","  170",",,W",,,,,,,"  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-22","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  333",",,W","  256",",,W",,,,,"   80",",,W",,,,,,,"  291","H,,S",,,,,,,"  180",",,W","  170",",,W",,,,,,,"  130",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-23","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","  378",",,W,2400","    0","T,,W","    0",",,W","  339",",,W","  189",",,W",,,,,"   54",",,W",,,,,,,"  274","H,,S",,,,,,,"  300",",,W","  240",",,W",,,,,,,"  134",",,W","  268",",,W",,,"    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-24","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  178",",,W",,,,,"   34",",,W",,,,,,,"  231","H,,S",,,,,,,"  150",",,W","  160",",,W",,,,,,,"   81",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-25","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  194",",,W",,,,,"   34",",,W",,,,,,,"  265","H,,S",,,,,,,"  140",",,W","  150",",,W",,,,,,,"   89",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-26","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  206",",,W",,,,,"   57",",,W",,,,,,,"  272","H,,S",,,,,,,"  160",",,W","  170",",,W",,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-27","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  211",",,W",,,,,"   59",",,W",,,,,,,"  273","H,,S",,,,,,,"  190",",,W","  170",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-28","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  222",",,W",,,,,"   50",",,W",,,,,,,"  282","H,,S",,,,,,,"  190",",,W","  180",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-29","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  206",",,W",,,,,"   29",",,W",,,,,,,"  281","H,,S",,,,,,,"  110",",,W","  110",",,W",,,,,,,"   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-06-30","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  206",",,W",,,,,"   39",",,W",,,,,,,"  273","H,,S",,,,,,,"  110",",,W","  110",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-01","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  206",",,W",,,,,"   42",",,W",,,,,,,"  264","H,,S",,,,,,,"  150",",,W","  150",",,W",,,,,,,"   81",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-02","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  228",",,W",,,,,"   57",",,W",,,,,,,"  280","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-03","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  228",",,W",,,,,"   59",",,W",,,,,,,"  281","H,,S",,,,,,,"  160",",,W","  140",",,W",,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-04","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  233",",,W",,,,,"   64",",,W",,,,,,,"  284","H,,S",,,,,,,"  160",",,W","  170",",,W",,,,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-05","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  239",",,W",,,,,"   53",",,W",,,,,,,"  287","H,,S",,,,,,,"  190",",,W","  190",",,W",,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-06","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  217",",,W",,,,,"   30",",,W",,,,,,,"  275","H,,S",,,,,,,"  360",",,W","  350",",,W",,,,,,,"  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-07","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","  150",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  206",",,W",,,,,"   26",",,W",,,,,,,"  261","H,,S",,,,,,,"  230",",,W","  240",",,W",,,,,,,"  170",",,W","  215",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-08","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  289",",,W","  217",",,W",,,,,"   42",",,W",,,,,,,"  253","H,,S",,,,,,,"  170",",,W","  170",",,W",,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-09","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  211",",,W",,,,,"   48",",,W",,,,,,,"  265","H,,S",,,,,,,"  160",",,W","  160",",,W",,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-10","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  233",",,W",,,,,"   30",",,W",,,,,,,"  304","H,,S",,,,,,,"   80",",,W","   70",",,W",,,,,,,"  107",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-11","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  222",",,W",,,,,"   39",",,W",,,,,,,"  282","H,,S",,,,,,,"   60",",,W","  330",",,W",,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-12","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  206",",,W",,,,,"   36",",,W",,,,,,,"  277","H,,S",,,,,,,"   40",",,W","   70",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-13","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  194",",,W",,,,,"   30",",,W",,,,,,,"  265","H,,S",,,,,,,"   50",",,W","   70",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-14","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  228",",,W",,,,,"   47",",,W",,,,,,,"  283","H,,S",,,,,,,"   60",",,W","   80",",,W",,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-15","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  206",",,W",,,,,"   19",",,W",,,,,,,"  276","H,,S",,,,,,,"  160",",,W","  320",",,W",,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-16","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  222",",,W",,,,,"   50",",,W",,,,,,,"  297","H,,S",,,,,,,"  170",",,W","  170",",,W",,,,,,,"   94",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-17","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  244",",,W",,,,,"   67",",,W",,,,,,,"  305","H,,S",,,,,,,"  150",",,W","  160",",,W",,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-18","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  250",",,W",,,,,"   73",",,W",,,,,,,"  305","H,,S",,,,,,,"  160",",,W","  160",",,W",,,,,,,"  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-19","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  250",",,W",,,,,"   76",",,W",,,,,,,"  309","H,,S",,,,,,,"  160",",,W","  150",",,W",,,,,,,"  130",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-20","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  244",",,W",,,,,"   68",",,W",,,,,,,"  312","H,,S",,,,,,,"  160",",,W","  170",",,W",,,,,,,"  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-21","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  228",",,W",,,,,"   51",",,W",,,,,,,"  301","H,,S",,,,,,,"  200",",,W","  220",",,W",,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-22","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  217",",,W",,,,,"   62",",,W",,,,,,,"  286","H,,S",,,,,,,"   30",",,W","   40",",,W",,,,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-23","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  178",",,W",,,,,"   41",",,W",,,,,,,"  252","H,,S",,,,,,,"   40",",,W","   50",",,W",,,,,,,"   94",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-24","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  167",",,W",,,,,"   26",",,W",,,,,,,"  248","H,,S",,,,,,,"  140",",,W","  140",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-25","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  156",",,W",,,,,"   42",",,W",,,,,,,"  251","H,,S",,,,,,,"  150",",,W","  150",",,W",,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-26","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  161",",,W",,,,,"   35",",,W",,,,,,,"  245","H,,S",,,,,,,"  150",",,W","  160",",,W",,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-27","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  178",",,W",,,,,"   43",",,W",,,,,,,"  263","H,,S",,,,,,,"  160",",,W","  170",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-28","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  200",",,W",,,,,"   52",",,W",,,,,,,"  281","H,,S",,,,,,,"  200",",,W","  210",",,W",,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-29","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  372",",,W","  239",",,W",,,,,"   52",",,W",,,,,,,"  302","H,,S",,,,,,,"  180",",,W","  180",",,W",,,,,,,"  116",",,W","  143",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-30","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  211",",,W",,,,,"   31",",,W",,,,,,,"  287","H,,S",,,,,,,"  120",",,W","  120",",,W",,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-07-31","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  217",",,W",,,,,"   39",",,W",,,,,,,"  303","H,,S",,,,,,,"  150",",,W","  150",",,W",,,,,,,"   76",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-08-01","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  244",",,W",,,,,"   49",",,W",,,,,,,"  308","H,,S",,,,,,,"  140",",,W","  160",",,W",,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-08-02","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  244",",,W",,,,,"   55",",,W",,,,,,,"  307","H,,S",,,,,,,"  150",",,W","  160",",,W",,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-08-03","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  339",",,W","  250",",,W",,,,,"   54",",,W",,,,,,,"  301","H,,S",,,,,,,"  160",",,W","  160",",,W",,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-08-04","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  333",",,W","  228",",,W",,,,,"   32",",,W",,,,,,,"  274","H,,S",,,,,,,"  140",",,W","   90",",,W",,,,,,,"   89",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-08-05","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  222",",,W",,,,,"   22",",,W",,,,,,,"  285","H,,S",,,,,,,"  160",",,W","  140",",,W",,,,,,,"   63",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-08-06","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  389",",,W","  233",",,W",,,,,"   29",",,W",,,,,,,"  307","H,,S",,,,,,,"  120",",,W","  120",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-08-07","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  400",",,W","  244",",,W",,,,,"   49",",,W",,,,,,,"  316","H,,S",,,,,,,"  140",",,W","  120",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013966","2019-08-08","33.9786","-98.4928","310.0","WICHITA FALLS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  261",",,W",,,,,"   53",",,W",,,,,,,"  321","H,,S",,,,,,,"  150",",,W","  140",",,W",,,,,,,"   94",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
