"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00033119","2018-12-17","-21.1172","149.2169","30.3","MACKAY M.O, AS","  538",",,a","  316",",,a","  226",",,a",,,,,,,,,,,"  270","H,,S"
"ASN00033119","2018-12-18","-21.1172","149.2169","30.3","MACKAY M.O, AS","   10",",,a","  307",",,a","  237",",,a",,,,,,,,,,,"  271","H,,S"
"ASN00033119","2018-12-19","-21.1172","149.2169","30.3","MACKAY M.O, AS","    8",",,a","  308",",,a","  247",",,a",,,,,,,,,,,"  279","H,,S"
"ASN00033119","2018-12-20","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  305",",,a","  259",",,a",,,,,,,,,,,"  279","H,,S"
"ASN00033119","2018-12-21","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  315",",,a","  257",",,a",,,,,,,,,,,"  285","H,,S"
"ASN00033119","2018-12-22","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  325",",,a","  263",",,a",,,,,,,,,,,"  281","H,,S"
"ASN00033119","2018-12-23","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  313",",,a","  253",",,a",,,,,,,,,,,"  261","H,,S"
"ASN00033119","2018-12-24","-21.1172","149.2169","30.3","MACKAY M.O, AS","   90",",,a","  285",",,a","  232",",,a",,,,,,,,,,,"  262","H,,S"
"ASN00033119","2018-12-25","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  284",",,a","  250",",,a",,,,,,,,,,,"  256","H,,S"
"ASN00033119","2018-12-26","-21.1172","149.2169","30.3","MACKAY M.O, AS","   10",",,a","  293",",,a","  227",",,a",,,,,,,,,,,"  264","H,,S"
"ASN00033119","2018-12-27","-21.1172","149.2169","30.3","MACKAY M.O, AS","    4",",,a","  298",",,a","  241",",,a",,,,,,,,,,,"  269","H,,S"
"ASN00033119","2018-12-28","-21.1172","149.2169","30.3","MACKAY M.O, AS","    4",",,a","  296",",,a","  252",",,a",,,,,,,,,,,"  268","H,,S"
"ASN00033119","2018-12-29","-21.1172","149.2169","30.3","MACKAY M.O, AS","   50",",,a","  287",",,a","  237",",,a",,,,,,,,,,,"  266","H,,S"
"ASN00033119","2018-12-30","-21.1172","149.2169","30.3","MACKAY M.O, AS","   20",",,a","  296",",,a","  245",",,a",,,,,,,,,,,"  270","H,,S"
"ASN00033119","2018-12-31","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  297",",,a","  248",",,a",,,,,,,,,,,"  270","H,,S"
"ASN00033119","2019-01-01","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  298",",,a","  249",",,a",,,,,,,,,,,"  270","H,,S"
"ASN00033119","2019-01-02","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  296",",,a","  250",",,a",,,,,,,,,,,"  267","H,,S"
"ASN00033119","2019-01-03","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  302",",,a","  234",",,a",,,,,,,,,,,"  274","H,,S"
"ASN00033119","2019-01-04","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  303",",,a","  251",",,a",,,,,,,,,,,"  274","H,,S"
"ASN00033119","2019-01-05","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  304",",,a","  253",",,a",,,,,,,,,,,"  269","H,,S"
"ASN00033119","2019-01-06","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  303",",,a","  223",",,a",,,,,,,,,,,"  272","H,,S"
"ASN00033119","2019-01-07","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  304",",,a","  246",",,a",,,,,,,,,,,"  259","H,,S"
"ASN00033119","2019-01-08","-21.1172","149.2169","30.3","MACKAY M.O, AS","  324",",,a","  263",",,a","  223",",,a",,,,,,,,,,,"  238","H,,S"
"ASN00033119","2019-01-09","-21.1172","149.2169","30.3","MACKAY M.O, AS","  610",",,a","  301",",,a","  221",",,a",,,,,,,,,,,"  269","H,,S"
"ASN00033119","2019-01-10","-21.1172","149.2169","30.3","MACKAY M.O, AS","   96",",,a","  298",",,a","  245",",,a",,,,,,,,,,,"  254","H,,S"
"ASN00033119","2019-01-11","-21.1172","149.2169","30.3","MACKAY M.O, AS","  350",",,a","  298",",,a","  234",",,a",,,,,,,,,,,"  267","H,,S"
"ASN00033119","2019-01-12","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  296",",,a","  240",",,a",,,,,,,,,,,"  264","H,,S"
"ASN00033119","2019-01-13","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  301",",,a","  235",",,a",,,,,,,,,,,"  268","H,,S"
"ASN00033119","2019-01-14","-21.1172","149.2169","30.3","MACKAY M.O, AS","   52",",,a","  294",",,a","  240",",,a",,,,,,,,,,,"  267","H,,S"
"ASN00033119","2019-01-15","-21.1172","149.2169","30.3","MACKAY M.O, AS","   36",",,a","  298",",,a","  243",",,a",,,,,,,,,,,"  270","H,,S"
"ASN00033119","2019-01-16","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  296",",,a","  248",",,a",,,,,,,,,,,"  268","H,,S"
"ASN00033119","2019-01-17","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  304",",,a","  246",",,a",,,,,,,,,,,"  273","H,,S"
"ASN00033119","2019-01-18","-21.1172","149.2169","30.3","MACKAY M.O, AS",,,"  306",",,a","  252",",,a",,,,,,,,,,,"  270","H,,S"
"ASN00033119","2019-01-19","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  303",",,a","  251",",,a",,,,,,,,,,,"  272","H,,S"
"ASN00033119","2019-01-20","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  301",",,a","  255",",,a",,,,,,,,,,,"  272","H,,S"
"ASN00033119","2019-01-21","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  297",",,a","  251",",,a",,,,,,,,,,,"  272","H,,S"
"ASN00033119","2019-01-22","-21.1172","149.2169","30.3","MACKAY M.O, AS","    8",",,a","  296",",,a","  250",",,a",,,,,,,,,,,"  271","H,,S"
"ASN00033119","2019-01-23","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  293",",,a","  250",",,a",,,,,,,,,,,"  257","H,,S"
"ASN00033119","2019-01-24","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  298",",,a","  215",",,a",,,,,,,,,,,"  273","H,,S"
"ASN00033119","2019-01-25","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  302",",,a","  253",",,a",,,,,,,,,,,"  273","H,,S"
"ASN00033119","2019-01-26","-21.1172","149.2169","30.3","MACKAY M.O, AS","   38",",,a","  294",",,a","  242",",,a",,,,,,,,,,,"  273","H,,S"
"ASN00033119","2019-01-27","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  274",",,a","  258",",,a",,,,,,,,,,,"  258","H,,S"
"ASN00033119","2019-01-28","-21.1172","149.2169","30.3","MACKAY M.O, AS","  554",",,a","  263",",,a","  234",",,a",,,,,,,,,,,"  253","H,,S"
"ASN00033119","2019-01-29","-21.1172","149.2169","30.3","MACKAY M.O, AS","  120",",,a","  268",",,a","  241",",,a",,,,,,,,,,,"  252","H,,S"
"ASN00033119","2019-01-30","-21.1172","149.2169","30.3","MACKAY M.O, AS","  482",",,a","  275",",,a","  236",",,a",,,,,,,,,,,"  266","H,,S"
"ASN00033119","2019-01-31","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  285",",,a","  253",",,a",,,,,,,,,,,"  264","H,,S"
"ASN00033119","2019-02-01","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  290",",,a","  248",",,a",,,,,,,,,,,"  271","H,,S"
"ASN00033119","2019-02-02","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  291",",,a","  259",",,a",,,,,,,,,,,"  271","H,,S"
"ASN00033119","2019-02-03","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  268",",,a","  259",",,a",,,,,,,,,,,"  249","H,,S"
"ASN00033119","2019-02-04","-21.1172","149.2169","30.3","MACKAY M.O, AS","  242",",,a","  275",",,a","  227",",,a",,,,,,,,,,,"  254","H,,S"
"ASN00033119","2019-02-05","-21.1172","149.2169","30.3","MACKAY M.O, AS","  346",",,a","  260",",,a","  237",",,a",,,,,,,,,,,"  252","H,,S"
"ASN00033119","2019-02-06","-21.1172","149.2169","30.3","MACKAY M.O, AS","  284",",,a","  270",",,a","  241",",,a",,,,,,,,,,,"  253","H,,S"
"ASN00033119","2019-02-07","-21.1172","149.2169","30.3","MACKAY M.O, AS","  416",",,a","  274",",,a","  223",",,a",,,,,,,,,,,"  249","H,,S"
"ASN00033119","2019-02-08","-21.1172","149.2169","30.3","MACKAY M.O, AS","  110",",,a","  293",",,a","  232",",,a",,,,,,,,,,,"  261","H,,S"
"ASN00033119","2019-02-09","-21.1172","149.2169","30.3","MACKAY M.O, AS","   76",",,a","  303",",,a","  236",",,a",,,,,,,,,,,"  262","H,,S"
"ASN00033119","2019-02-10","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  300",",,a","  226",",,a",,,,,,,,,,,"  271","H,,S"
"ASN00033119","2019-02-11","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  316",",,a","  248",",,a",,,,,,,,,,,"  274","H,,S"
"ASN00033119","2019-02-12","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  317",",,a","  246",",,a",,,,,,,,,,,"  278","H,,S"
"ASN00033119","2019-02-13","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  334",",,a","  242",",,a",,,,,,,,,,,"  273","H,,S"
"ASN00033119","2019-02-14","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  308",",,a","  235",",,a",,,,,,,,,,,"  282","H,,S"
"ASN00033119","2019-02-15","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  307",",,a","  265",",,a",,,,,,,,,,,"  279","H,,S"
"ASN00033119","2019-02-16","-21.1172","149.2169","30.3","MACKAY M.O, AS","    4",",,a","  301",",,a","  259",",,a",,,,,,,,,,,"  272","H,,S"
"ASN00033119","2019-02-17","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  295",",,a","  243",",,a",,,,,,,,,,,"  261","H,,S"
"ASN00033119","2019-02-18","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  295",",,a","  220",",,a",,,,,,,,,,,"  258","H,,S"
"ASN00033119","2019-02-19","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  311",",,a","  219",",,a",,,,,,,,,,,"  277","H,,S"
"ASN00033119","2019-02-20","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  322",",,a","  254",",,a",,,,,,,,,,,"  279","H,,S"
"ASN00033119","2019-02-21","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  315",",,a","  250",",,a",,,,,,,,,,,"  278","H,,S"
"ASN00033119","2019-02-22","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  305",",,a","  253",",,a",,,,,,,,,,,"  271","H,,S"
"ASN00033119","2019-02-23","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  306",",,a","  241",",,a",,,,,,,,,,,"  272","H,,S"
"ASN00033119","2019-02-24","-21.1172","149.2169","30.3","MACKAY M.O, AS","   10",",,a","  295",",,a","  245",",,a",,,,,,,,,,,"  267","H,,S"
"ASN00033119","2019-02-25","-21.1172","149.2169","30.3","MACKAY M.O, AS","   12",",,a","  292",",,a","  246",",,a",,,,,,,,,,,"  261","H,,S"
"ASN00033119","2019-02-26","-21.1172","149.2169","30.3","MACKAY M.O, AS","   80",",,a","  285",",,a","  210",",,a",,,,,,,,,,,"  256","H,,S"
"ASN00033119","2019-02-27","-21.1172","149.2169","30.3","MACKAY M.O, AS","   52",",,a","  278",",,a","  212",",,a",,,,,,,,,,,"  251","H,,S"
"ASN00033119","2019-02-28","-21.1172","149.2169","30.3","MACKAY M.O, AS","   44",",,a","  285",",,a","  221",",,a",,,,,,,,,,,"  257","H,,S"
"ASN00033119","2019-03-01","-21.1172","149.2169","30.3","MACKAY M.O, AS","   48",",,a","  283",",,a","  223",",,a",,,,,,,,,,,"  258","H,,S"
"ASN00033119","2019-03-02","-21.1172","149.2169","30.3","MACKAY M.O, AS","   34",",,a","  285",",,a","  231",",,a",,,,,,,,,,,"  253","H,,S"
"ASN00033119","2019-03-03","-21.1172","149.2169","30.3","MACKAY M.O, AS","  130",",,a","  284",",,a","  217",",,a",,,,,,,,,,,"  249","H,,S"
"ASN00033119","2019-03-04","-21.1172","149.2169","30.3","MACKAY M.O, AS","  140",",,a","  280",",,a","  220",",,a",,,,,,,,,,,"  249","H,,S"
"ASN00033119","2019-03-05","-21.1172","149.2169","30.3","MACKAY M.O, AS","  154",",,a","  285",",,a","  223",",,a",,,,,,,,,,,"  257","H,,S"
"ASN00033119","2019-03-06","-21.1172","149.2169","30.3","MACKAY M.O, AS","  116",",,a","  276",",,a","  236",",,a",,,,,,,,,,,"  251","H,,S"
"ASN00033119","2019-03-07","-21.1172","149.2169","30.3","MACKAY M.O, AS","  518",",,a","  299",",,a","  237",",,a",,,,,,,,,,,"  267","H,,S"
"ASN00033119","2019-03-08","-21.1172","149.2169","30.3","MACKAY M.O, AS","   40",",,a","  286",",,a","  245",",,a",,,,,,,,,,,"  258","H,,S"
"ASN00033119","2019-03-09","-21.1172","149.2169","30.3","MACKAY M.O, AS","  208",",,a","  287",",,a","  242",",,a",,,,,,,,,,,"  261","H,,S"
"ASN00033119","2019-03-10","-21.1172","149.2169","30.3","MACKAY M.O, AS","    4",",,a","  293",",,a","  235",",,a",,,,,,,,,,,"  253","H,,S"
"ASN00033119","2019-03-11","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  294",",,a","  218",",,a",,,,,,,,,,,"  258","H,,S"
"ASN00033119","2019-03-12","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  313",",,a","  230",",,a",,,,,,,,,,,"  268","H,,S"
"ASN00033119","2019-03-13","-21.1172","149.2169","30.3","MACKAY M.O, AS","    6",",,a","  316",",,a","  236",",,a",,,,,,,,,,,"  277","H,,S"
"ASN00033119","2019-03-14","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  319",",,a","  235",",,a",,,,,,,,,,,"  271","H,,S"
"ASN00033119","2019-03-15","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  326",",,a","  243",",,a",,,,,,,,,,,"  277","H,,S"
"ASN00033119","2019-03-16","-21.1172","149.2169","30.3","MACKAY M.O, AS","   36",",,a","  316",",,a","  238",",,a",,,,,,,,,,,"  269","H,,S"
"ASN00033119","2019-03-17","-21.1172","149.2169","30.3","MACKAY M.O, AS","   96",",,a","  308",",,a","  236",",,a",,,,,,,,,,,"  261","H,,S"
"ASN00033119","2019-03-18","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  297",",,a","  226",",,a",,,,,,,,,,,"  261","H,,S"
"ASN00033119","2019-03-19","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  310",",,a","  232",",,a",,,,,,,,,,,"  266","H,,S"
"ASN00033119","2019-03-20","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  309",",,a","  231",",,a",,,,,,,,,,,"  267","H,,S"
"ASN00033119","2019-03-21","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  293",",,a","  231",",,a",,,,,,,,,,,"  271","H,,S"
"ASN00033119","2019-03-22","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  288",",,a","  260",",,a",,,,,,,,,,,"  274","H,,S"
"ASN00033119","2019-03-23","-21.1172","149.2169","30.3","MACKAY M.O, AS","    6",",,a","  298",",,a","  250",",,a",,,,,,,,,,,"  273","H,,S"
"ASN00033119","2019-03-24","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  301",",,a","  241",",,a",,,,,,,,,,,"  266","H,,S"
"ASN00033119","2019-03-25","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  314",",,a","  232",",,a",,,,,,,,,,,"  275","H,,S"
"ASN00033119","2019-03-26","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  311",",,a","  251",",,a",,,,,,,,,,,"  282","H,,S"
"ASN00033119","2019-03-27","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  317",",,a","  264",",,a",,,,,,,,,,,"  270","H,,S"
"ASN00033119","2019-03-28","-21.1172","149.2169","30.3","MACKAY M.O, AS","  312",",,a","  280",",,a","  226",",,a",,,,,,,,,,,"  260","H,,S"
"ASN00033119","2019-03-29","-21.1172","149.2169","30.3","MACKAY M.O, AS","  170",",,a","  301",",,a","  234",",,a",,,,,,,,,,,"  252","H,,S"
"ASN00033119","2019-03-30","-21.1172","149.2169","30.3","MACKAY M.O, AS","  174",",,a","  313",",,a","  237",",,a",,,,,,,,,,,"  261","H,,S"
"ASN00033119","2019-03-31","-21.1172","149.2169","30.3","MACKAY M.O, AS","   10",",,a","  287",",,a","  235",",,a",,,,,,,,,,,"  258","H,,S"
"ASN00033119","2019-04-01","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  273",",,a","  227",",,a",,,,,,,,,,,"  249","H,,S"
"ASN00033119","2019-04-02","-21.1172","149.2169","30.3","MACKAY M.O, AS","   42",",,a","  281",",,a","  226",",,a",,,,,,,,,,,"  259","H,,S"
"ASN00033119","2019-04-03","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  278",",,a","  232",",,a",,,,,,,,,,,"  255","H,,S"
"ASN00033119","2019-04-04","-21.1172","149.2169","30.3","MACKAY M.O, AS","   24",",,a","  277",",,a","  227",",,a",,,,,,,,,,,"  255","H,,S"
"ASN00033119","2019-04-05","-21.1172","149.2169","30.3","MACKAY M.O, AS","   76",",,a","  279",",,a","  220",",,a",,,,,,,,,,,"  249","H,,S"
"ASN00033119","2019-04-06","-21.1172","149.2169","30.3","MACKAY M.O, AS","  128",",,a","  271",",,a","  212",",,a",,,,,,,,,,,"  244","H,,S"
"ASN00033119","2019-04-07","-21.1172","149.2169","30.3","MACKAY M.O, AS","   16",",,a","  275",",,a","  221",",,a",,,,,,,,,,,"  247","H,,S"
"ASN00033119","2019-04-08","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  278",",,a","  194",",,a",,,,,,,,,,,"  250","H,,S"
"ASN00033119","2019-04-09","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  276",",,a","  205",",,a",,,,,,,,,,,"  233","H,,S"
"ASN00033119","2019-04-10","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  276",",,a","  191",",,a",,,,,,,,,,,"  234","H,,S"
"ASN00033119","2019-04-11","-21.1172","149.2169","30.3","MACKAY M.O, AS","    4",",,a","  276",",,a","  200",",,a",,,,,,,,,,,"  251","H,,S"
"ASN00033119","2019-04-12","-21.1172","149.2169","30.3","MACKAY M.O, AS","    8",",,a","  269",",,a","  226",",,a",,,,,,,,,,,"  242","H,,S"
"ASN00033119","2019-04-13","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  268",",,a","  210",",,a",,,,,,,,,,,"  244","H,,S"
"ASN00033119","2019-04-14","-21.1172","149.2169","30.3","MACKAY M.O, AS","   10",",,a","  264",",,a","  222",",,a",,,,,,,,,,,"  236","H,,S"
"ASN00033119","2019-04-15","-21.1172","149.2169","30.3","MACKAY M.O, AS","   14",",,a","  264",",,a","  205",",,a",,,,,,,,,,,"  240","H,,S"
"ASN00033119","2019-04-16","-21.1172","149.2169","30.3","MACKAY M.O, AS","   20",",,a","  262",",,a","  206",",,a",,,,,,,,,,,"  238","H,,S"
"ASN00033119","2019-04-17","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  262",",,a","  211",",,a",,,,,,,,,,,"  235","H,,S"
"ASN00033119","2019-04-18","-21.1172","149.2169","30.3","MACKAY M.O, AS","   26",",,a","  263",",,a","  200",",,a",,,,,,,,,,,"  235","H,,S"
"ASN00033119","2019-04-19","-21.1172","149.2169","30.3","MACKAY M.O, AS","   62",",,a","  265",",,a","  208",",,a",,,,,,,,,,,"  235","H,,S"
"ASN00033119","2019-04-20","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  270",",,a","  214",",,a",,,,,,,,,,,"  244","H,,S"
"ASN00033119","2019-04-21","-21.1172","149.2169","30.3","MACKAY M.O, AS","   14",",,a","  272",",,a","  222",",,a",,,,,,,,,,,"  242","H,,S"
"ASN00033119","2019-04-22","-21.1172","149.2169","30.3","MACKAY M.O, AS","  106",",,a","  246",",,a","  221",",,a",,,,,,,,,,,"  232","H,,S"
"ASN00033119","2019-04-23","-21.1172","149.2169","30.3","MACKAY M.O, AS","  610",",,a","  256",",,a","  217",",,a",,,,,,,,,,,"  243","H,,S"
"ASN00033119","2019-04-24","-21.1172","149.2169","30.3","MACKAY M.O, AS","  180",",,a","  251",",,a","  223",",,a",,,,,,,,,,,"  236","H,,S"
"ASN00033119","2019-04-25","-21.1172","149.2169","30.3","MACKAY M.O, AS","  898",",,a","  273",",,a","  225",",,a",,,,,,,,,,,"  242","H,,S"
"ASN00033119","2019-04-26","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  269",",,a","  222",",,a",,,,,,,,,,,"  241","H,,S"
"ASN00033119","2019-04-27","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  254",",,a","  219",",,a",,,,,,,,,,,"  236","H,,S"
"ASN00033119","2019-04-28","-21.1172","149.2169","30.3","MACKAY M.O, AS","  148",",,a","  265",",,a","  216",",,a",,,,,,,,,,,"  234","H,,S"
"ASN00033119","2019-04-29","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  262",",,a","  211",",,a",,,,,,,,,,,"  244","H,,S"
"ASN00033119","2019-04-30","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  262",",,a","  216",",,a",,,,,,,,,,,"  234","H,,S"
"ASN00033119","2019-05-01","-21.1172","149.2169","30.3","MACKAY M.O, AS","   12",",,a","  275",",,a","  208",",,a",,,,,,,,,,,"  246","H,,S"
"ASN00033119","2019-05-02","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  264",",,a","  235",",,a",,,,,,,,,,,"  243","H,,S"
"ASN00033119","2019-05-03","-21.1172","149.2169","30.3","MACKAY M.O, AS","   36",",,a","  264",",,a","  229",",,a",,,,,,,,,,,"  226","H,,S"
"ASN00033119","2019-05-04","-21.1172","149.2169","30.3","MACKAY M.O, AS","    4",",,a","  267",",,a","  193",",,a",,,,,,,,,,,"  223","H,,S"
"ASN00033119","2019-05-05","-21.1172","149.2169","30.3","MACKAY M.O, AS","    4",",,a","  245",",,a","  194",",,a",,,,,,,,,,,"  182","H,,S"
"ASN00033119","2019-05-06","-21.1172","149.2169","30.3","MACKAY M.O, AS",,,,,,,,,,,,,,,,,"  179","H,,S"
"ASN00033119","2019-05-07","-21.1172","149.2169","30.3","MACKAY M.O, AS",,,,,,,,,,,,,,,,,"  198","H,,S"
"ASN00033119","2019-05-08","-21.1172","149.2169","30.3","MACKAY M.O, AS",,,,,,,,,,,,,,,,,"  219","H,,S"
"ASN00033119","2019-05-09","-21.1172","149.2169","30.3","MACKAY M.O, AS",,,,,,,,,,,,,,,,,"  237","H,,S"
"ASN00033119","2019-05-10","-21.1172","149.2169","30.3","MACKAY M.O, AS",,,"  268",",,a",,,,,,,,,,,,,"  229","H,,S"
"ASN00033119","2019-05-11","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  233",",,a","  174",",,a",,,,,,,,,,,"  174","H,,S"
"ASN00033119","2019-05-12","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  230",",,a","  120",",,a",,,,,,,,,,,"  214","H,,S"
"ASN00033119","2019-05-13","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  251",",,a","  176",",,a",,,,,,,,,,,"  228","H,,S"
"ASN00033119","2019-05-14","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  229",",,a","  206",",,a",,,,,,,,,,,"  214","H,,S"
"ASN00033119","2019-05-15","-21.1172","149.2169","30.3","MACKAY M.O, AS","  144",",,a","  244",",,a","  200",",,a",,,,,,,,,,,"  224","H,,S"
"ASN00033119","2019-05-16","-21.1172","149.2169","30.3","MACKAY M.O, AS","   10",",,a","  242",",,a","  202",",,a",,,,,,,,,,,"  218","H,,S"
"ASN00033119","2019-05-17","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  244",",,a","  196",",,a",,,,,,,,,,,"  222","H,,S"
"ASN00033119","2019-05-18","-21.1172","149.2169","30.3","MACKAY M.O, AS","   14",",,a","  242",",,a","  200",",,a",,,,,,,,,,,"  220","H,,S"
"ASN00033119","2019-05-19","-21.1172","149.2169","30.3","MACKAY M.O, AS","   12",",,a","  242",",,a","  192",",,a",,,,,,,,,,,"  215","H,,S"
"ASN00033119","2019-05-20","-21.1172","149.2169","30.3","MACKAY M.O, AS","   32",",,a","  240",",,a","  189",",,a",,,,,,,,,,,"  212","H,,S"
"ASN00033119","2019-05-21","-21.1172","149.2169","30.3","MACKAY M.O, AS","   86",",,a","  240",",,a","  193",",,a",,,,,,,,,,,"  216","H,,S"
"ASN00033119","2019-05-22","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  229",",,a","  193",",,a",,,,,,,,,,,"  215","H,,S"
"ASN00033119","2019-05-23","-21.1172","149.2169","30.3","MACKAY M.O, AS","   28",",,a","  240",",,a","  193",",,a",,,,,,,,,,,"  211","H,,S"
"ASN00033119","2019-05-24","-21.1172","149.2169","30.3","MACKAY M.O, AS","   26",",,a","  241",",,a","  188",",,a",,,,,,,,,,,"  216","H,,S"
"ASN00033119","2019-05-25","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  243",",,a","  196",",,a",,,,,,,,,,,"  219","H,,S"
"ASN00033119","2019-05-26","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  247",",,a","  198",",,a",,,,,,,,,,,"  216","H,,S"
"ASN00033119","2019-05-27","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  256",",,a","  192",",,a",,,,,,,,,,,"  218","H,,S"
"ASN00033119","2019-05-28","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  240",",,a","  189",",,a",,,,,,,,,,,"  199","H,,S"
"ASN00033119","2019-05-29","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  241",",,a","  164",",,a",,,,,,,,,,,"  201","H,,S"
"ASN00033119","2019-05-30","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  252",",,a","  175",",,a",,,,,,,,,,,"  217","H,,S"
"ASN00033119","2019-05-31","-21.1172","149.2169","30.3","MACKAY M.O, AS","   10",",,a","  179",",,a","  174",",,a",,,,,,,,,,,"  152","H,,S"
