"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00291153","2019-02-16","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  261",",,7","  133",",,7",,,,,"   51",",,7,",,,,,,,,,"  150",",,7,0730",,
"USC00291153","2019-02-17","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  217",",,7","    6",",,7",,,,,"   51",",,7,",,,,,,,,,"   22",",,7,0730",,
"USC00291153","2019-02-18","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  161",",,7","  -33",",,7",,,,,"   51",",,7,",,,,,,,,,"  -22",",,7,0730",,
"USC00291153","2019-02-19","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   94",",,7","  -39",",,7",,,,,"   51",",,7,",,,,,,,,,"  -39",",,7,0730",,
"USC00291153","2019-02-20","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   50",",,7","  -39",",,7",,,,,"   51",",,7,",,,,,,,,,"    6",",,7,0730",,
"USC00291153","2019-02-21","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  144",",,7","   -6",",,7",,,,,"   51",",,7,",,,,,,,,,"   22",",,7,0730",,
"USC00291153","2019-02-22","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  211",",,7","    0",",,7",,,,,"   51",",,7,",,,,,,,,,"    0",",,7,0730",,
"USC00291153","2019-02-23","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  211",",,7","   -6",",,7",,,,,"   51",",,7,",,,,,,,,,"   44",",,7,0730",,
"USC00291153","2019-02-24","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  172",",,7","  -44",",,7",,,,,"   51",",,7,",,,,,,,,,"    0",",,7,0730",,
"USC00291153","2019-02-25","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  161",",,7","  -11",",,7",,,,,"   51",",,7,",,,,,,,,,"  -11",",,7,0730",,
"USC00291153","2019-02-26","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  228",",,7","  -11",",,7",,,,,"   51",",,7,",,,,,,,,,"   44",",,7,0730",,
"USC00291153","2019-02-27","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  256",",,7","   33",",,7",,,,,"   51",",,7,",,,,,,,,,"   78",",,7,0730",,
"USC00291153","2019-02-28","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  217",",,7","    6",",,7",,,,,"   51",",,7,",,,,,,,,,"    6",",,7,0730",,
"USC00291153","2019-03-01","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  244",",,7","    6",",,7",,,,,"   71",",,7,",,,,,,,,,"   50",",,7,0730",,
"USC00291153","2019-03-02","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  283",",,7","   50",",,7",,,,,"   86",",,7,",,,,,,,,,"   67",",,7,0730",,
"USC00291153","2019-03-03","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  256",",,7","   22",",,7",,,,,"   56",",,7,",,,,,,,,,"   22",",,7,0730",,
"USC00291153","2019-03-04","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0","T,,7,0730","    0",",,7","    0",",,7","   44",",,7","  -50",",,7",,,,,"    3",",,7,",,,,,,,,,"  -50",",,7,0730",,
"USC00291153","2019-03-05","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   17",",,7","  -78",",,7",,,,,"   15",",,7,",,,,,,,,,"  -78",",,7,0730",,
"USC00291153","2019-03-06","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   78",",,7","  -78",",,7",,,,,"   38",",,7,",,,,,,,,,"    6",",,7,0730",,
"USC00291153","2019-03-07","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  217",",,7","    6",",,7",,,,,"   61",",,7,",,,,,,,,,"  111",",,7,0730",,
"USC00291153","2019-03-08","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  278",",,7","   89",",,7",,,,,"   69",",,7,",,,,,,,,,"  144",",,7,0730",,
"USC00291153","2019-03-09","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  256",",,7","   67",",,7",,,,,"   58",",,7,",,,,,,,,,"   89",",,7,0730",,
"USC00291153","2019-03-10","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  206",",,7","   89",",,7",,,,,"   89",",,7,",,,,,,,,,"  156",",,7,0730",,
"USC00291153","2019-03-11","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  194",",,7","   67",",,7",,,,,"   20",",,7,",,,,,,,,,"   67",",,7,0730",,
"USC00291153","2019-03-12","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  128",",,7","   61",",,7",,,,,"   48",",,7,",,,,,,,,,"  106",",,7,0730",,
"USC00291153","2019-03-13","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","  122",",,7,0730","    0",",,7","    0",",,7","  178",",,7","   78",",,7",,,,,"   51",",,7,",,,,,,,,,"   83",",,7,0730",,
"USC00291153","2019-03-14","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  156",",,7","   61",",,7",,,,,"   91",",,7,",,,,,,,,,"   61",",,7,0730",,
"USC00291153","2019-03-15","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  150",",,7","   11",",,7",,,,,"   58",",,7,",,,,,,,,,"   28",",,7,0730",,
"USC00291153","2019-03-16","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  106",",,7","   11",",,7",,,,,"   48",",,7,",,,,,,,,,"   39",",,7,0730",,
"USC00291153","2019-03-17","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   83",",,7","   17",",,7",,,,,"   20",",,7,",,,,,,,,,"   44",",,7,0730",,
"USC00291153","2019-03-18","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  167",",,7","    6",",,7",,,,,"   48",",,7,",,,,,,,,,"   11",",,7,0730",,
"USC00291153","2019-03-19","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  172",",,7","   11",",,7",,,,,"   43",",,7,",,,,,,,,,"   11",",,7,0730",,
"USC00291153","2019-03-20","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  211",",,7","   11",",,7",,,,,"   61",",,7,",,,,,,,,,"   67",",,7,0730",,
"USC00291153","2019-03-21","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    5",",,7,0730","    0",",,7","    0",",,7","  133",",,7","   28",",,7",,,,,"   25",",,7,",,,,,,,,,"   61",",,7,0730",,
"USC00291153","2019-03-22","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   25",",,7,0730","    0",",,7","    0",",,7","  161",",,7","   61",",,7",,,,,"   20",",,7,",,,,,,,,,"  117",",,7,0730",,
"USC00291153","2019-03-23","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  250",",,7","   67",",,7",,,,,"   76",",,7,",,,,,,,,,"   67",",,7,0730",,
"USC00291153","2019-03-24","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  244",",,7","   33",",,7",,,,,"   76",",,7,",,,,,,,,,"  117",",,7,0730",,
"USC00291153","2019-03-25","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  272",",,7","   67",",,7",,,,,"  104",",,7,",,,,,,,,,"   94",",,7,0730",,
"USC00291153","2019-03-26","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  239",",,7","   94",",,7",,,,,"   46",",,7,",,,,,,,,,"  128",",,7,0730",,
"USC00291153","2019-03-27","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  244",",,7","  111",",,7",,,,,"   84",",,7,",,,,,,,,,"  117",",,7,0730",,
"USC00291153","2019-03-28","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  111",",,7",,,,,"   61",",,7,",,,,,,,,,"  122",",,7,0730",,
"USC00291153","2019-03-29","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  311",",,7","   78",",,7",,,,,"   81",",,7,",,,,,,,,,"   89",",,7,0730",,
"USC00291153","2019-03-30","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  311",",,7","   78",",,7",,,,,"  140",",,7,",,,,,,,,,"   78",",,7,0730",,
"USC00291153","2019-03-31","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  150",",,7","    6",",,7",,,,,"   66",",,7,",,,,,,,,,"   17",",,7,0730",,
"USC00291153","2019-04-01","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  128",",,7","    6",",,7",,,,,"   66",",,7,",,,,,,,,,"    6",",,7,0730",,
"USC00291153","2019-04-02","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  200",",,7","    6",",,7",,,,,"   66",",,7,",,,,,,,,,"   56",",,7,0730",,
"USC00291153","2019-04-03","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  283",",,7","   50",",,7",,,,,"   89",",,7,",,,,,,,,,"  139",",,7,0730",,
"USC00291153","2019-04-04","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  272",",,7","   72",",,7",,,,,"  114",",,7,",,,,,,,,,"   72",",,7,0730",,
"USC00291153","2019-04-05","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  272",",,7","   67",",,7",,,,,"   71",",,7,",,,,,,,,,"   89",",,7,0730",,
"USC00291153","2019-04-06","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  250",",,7","   83",",,7",,,,,"   64",",,7,",,,,,,,,,"  144",",,7,0730",,
"USC00291153","2019-04-07","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  272",",,7","   94",",,7",,,,,"   74",",,7,",,,,,,,,,"  144",",,7,0730",,
"USC00291153","2019-04-08","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  283",",,7","   83",",,7",,,,,"  142",",,7,",,,,,,,,,"   83",",,7,0730",,
"USC00291153","2019-04-09","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  322",",,7","   83",",,7",,,,,"   97",",,7,",,,,,,,,,"  128",",,7,0730",,
"USC00291153","2019-04-10","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  128",",,7",,,,,"  130",",,7,",,,,,,,,,"  228",",,7,0730",,
"USC00291153","2019-04-11","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  100",",,7",,,,,"  191",",,7,",,,,,,,,,"  100",",,7,0730",,
"USC00291153","2019-04-12","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  217",",,7","   44",",,7",,,,,"   81",",,7,",,,,,,,,,"   56",",,7,0730",,
"USC00291153","2019-04-13","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  189",",,7","   56",",,7",,,,,"   71",",,7,",,,,,,,,,"   83",",,7,0730",,
"USC00291153","2019-04-14","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  144",",,7","   11",",,7",,,,,"   25",",,7,",,,,,,,,,"   33",",,7,0730",,
"USC00291153","2019-04-15","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  272",",,7","   33",",,7",,,,,"   91",",,7,",,,,,,,,,"  100",",,7,0730",,
"USC00291153","2019-04-16","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  328",",,7","   83",",,7",,,,,"  102",",,7,",,,,,,,,,"   94",",,7,0730",,
"USC00291153","2019-04-17","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","   89",",,7",,,,,"  114",",,7,",,,,,,,,,"  150",",,7,0730",,
"USC00291153","2019-04-18","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  228",",,7","   83",",,7",,,,,"   71",",,7,",,,,,,,,,"   89",",,7,0730",,
"USC00291153","2019-04-19","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  244",",,7","   78",",,7",,,,,"   97",",,7,",,,,,,,,,"   89",",,7,0730",,
"USC00291153","2019-04-20","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  256",",,7","   78",",,7",,,,,"   99",",,7,",,,,,,,,,"   83",",,7,0730",,
"USC00291153","2019-04-21","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","   83",",,7",,,,,"  130",",,7,",,,,,,,,,"  183",",,7,0730",,
"USC00291153","2019-04-22","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  322",",,7","  156",",,7",,,,,"  137",",,7,",,,,,,,,,"  156",",,7,0730",,
"USC00291153","2019-04-23","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   84",",,7,0730","    0",",,7","    0",",,7","  233",",,7","  117",",,7",,,,,"   69",",,7,",,,,,,,,,"  122",",,7,0730",,
"USC00291153","2019-04-24","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  183",",,7","  106",",,7",,,,,"   30",",,7,",,,,,,,,,"  117",",,7,0730",,
"USC00291153","2019-04-25","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  211",",,7","   89",",,7",,,,,"   48",",,7,",,,,,,,,,"  100",",,7,0730",,
"USC00291153","2019-04-26","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  311",",,7","  100",",,7",,,,,"   81",",,7,",,,,,,,,,"  144",",,7,0730",,
"USC00291153","2019-04-27","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  278",",,7","  133",",,7",,,,,"  102",",,7,",,,,,,,,,"  161",",,7,0730",,
"USC00291153","2019-04-28","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  122",",,7",,,,,"  127",",,7,",,,,,,,,,"  161",",,7,0730",,
"USC00291153","2019-04-29","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  128",",,7",,,,,"  122",",,7,",,,,,,,,,"  139",",,7,0730",,
"USC00291153","2019-04-30","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  122",",,7",,,,,"  109",",,7,",,,,,,,,,"  178",",,7,0730",,
"USC00291153","2019-05-01","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  117",",,7",,,,,"  137",",,7,",,,,,,,,,"  128",",,7,0730",,
"USC00291153","2019-05-02","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  117",",,7",,,,,"  135",",,7,",,,,,,,,,"  122",",,7,0730",,
"USC00291153","2019-05-03","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  250",",,7","  122",",,7",,,,,"   69",",,7,",,,,,,,,,"  172",",,7,0730",,
"USC00291153","2019-05-04","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  311",",,7","  144",",,7",,,,,"   97",",,7,",,,,,,,,,"  150",",,7,0730",,
"USC00291153","2019-05-05","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  289",",,7","  139",",,7",,,,,"  102",",,7,",,,,,,,,,"  144",",,7,0730",,
"USC00291153","2019-05-06","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  139",",,7",,,,,"  112",",,7,",,,,,,,,,"  139",",,7,0730",,
"USC00291153","2019-05-07","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  139",",,7",,,,,"  124",",,7,",,,,,,,,,"  194",",,7,0730",,
"USC00291153","2019-05-08","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  322",",,7","  122",",,7",,,,,"  127",",,7,",,,,,,,,,"  139",",,7,0730",,
"USC00291153","2019-05-09","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  111",",,7",,,,,"  135",",,7,",,,,,,,,,"  122",",,7,0730",,
"USC00291153","2019-05-10","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  222",",,7","   89",",,7",,,,,"   71",",,7,",,,,,,,,,"   89",",,7,0730",,
"USC00291153","2019-05-11","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  117",",,7","   78",",,7",,,,,"   23",",,7,",,,,,,,,,"   89",",,7,0730",,
"USC00291153","2019-05-12","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  206",",,7","   83",",,7",,,,,"   43",",,7,",,,,,,,,,"  139",",,7,0730",,
"USC00291153","2019-05-13","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  250",",,7","   83",",,7",,,,,"   61",",,7,",,,,,,,,,"  139",",,7,0730",,
"USC00291153","2019-05-14","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  250",",,7","   83",",,7",,,,,"   71",",,7,",,,,,,,,,"  100",",,7,0730",,
"USC00291153","2019-05-15","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  100",",,7",,,,,"   94",",,7,",,,,,,,,,"  139",",,7,0730",,
"USC00291153","2019-05-16","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  322",",,7","  139",",,7",,,,,"  130",",,7,",,,,,,,,,"  156",",,7,0730",,
"USC00291153","2019-05-17","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  156",",,7",,,,,"  112",",,7,",,,,,,,,,"  178",",,7,0730",,
"USC00291153","2019-05-18","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  328",",,7","  156",",,7",,,,,"  168",",,7,",,,,,,,,,"  178",",,7,0730",,
"USC00291153","2019-05-19","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  100",",,7",,,,,"  142",",,7,",,,,,,,,,"  139",",,7,0730",,
"USC00291153","2019-05-20","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  133",",,7",,,,,"  107",",,7,",,,,,,,,,"  200",",,7,0730",,
"USC00291153","2019-05-21","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  117",",,7",,,,,"  130",",,7,",,,,,,,,,"  133",",,7,0730",,
"USC00291153","2019-05-22","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  261",",,7","  133",",,7",,,,,"  137",",,7,",,,,,,,,,"  206",",,7,0730",,
"USC00291153","2019-05-23","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  128",",,7",,,,,"  152",",,7,",,,,,,,,,"  161",",,7,0730",,
"USC00291153","2019-05-24","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  128",",,7",,,,,"  160",",,7,",,,,,,,,,"  144",",,7,0730",,
"USC00291153","2019-05-25","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  144",",,7",,,,,"  119",",,7,",,,,,,,,,"  194",",,7,0730",,
"USC00291153","2019-05-26","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  128",",,7",,,,,"  132",",,7,",,,,,,,,,"  211",",,7,0730",,
"USC00291153","2019-05-27","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  333",",,7","  172",",,7",,,,,"   99",",,7,",,,,,,,,,"  239",",,7,0730",,
"USC00291153","2019-05-28","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  167",",,7",,,,,"  173",",,7,",,,,,,,,,"  200",",,7,0730",,
"USC00291153","2019-05-29","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  311",",,7","  128",",,7",,,,,"  137",",,7,",,,,,,,,,"  144",",,7,0730",,
"USC00291153","2019-05-30","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  144",",,7",,,,,"  140",",,7,",,,,,,,,,"  178",",,7,0730",,
"USC00291153","2019-05-31","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  256",",,7","  167",",,7",,,,,"   76",",,7,",,,,,,,,,"  172",",,7,0730",,
"USC00291153","2019-06-01","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  161",",,7",,,,,"   97",",,7,",,,,,,,,,"  206",",,7,0730",,
"USC00291153","2019-06-02","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   38",",,7,0730","    0",",,7","    0",",,7","  328",",,7","  172",",,7",,,,,"   97",",,7,",,,,,,,,,"  172",",,7,0730",,
"USC00291153","2019-06-03","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  167",",,7",,,,,"   86",",,7,",,,,,,,,,"  178",",,7,0730",,
"USC00291153","2019-06-04","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","  218",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  150",",,7",,,,,"  157",",,7,",,,,,,,,,"  178",",,7,0730",,
"USC00291153","2019-06-05","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","  310",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  144",",,7",,,,,"  168",",,7,",,,,,,,,,"  167",",,7,0730",,
"USC00291153","2019-06-06","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   48",",,7,0730","    0",",,7","    0",",,7","  283",",,7","  139",",,7",,,,,"   56",",,7,",,,,,,,,,"  161",",,7,0730",,
"USC00291153","2019-06-07","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  311",",,7","  161",",,7",,,,,"   94",",,7,",,,,,,,,,"  178",",,7,0730",,
"USC00291153","2019-06-08","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  178",",,7",,,,,"  122",",,7,",,,,,,,,,"  194",",,7,0730",,
"USC00291153","2019-06-09","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  183",",,7",,,,,"  114",",,7,",,,,,,,,,"  244",",,7,0730",,
"USC00291153","2019-06-10","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  167",",,7",,,,,"  132",",,7,",,,,,,,,,"  172",",,7,0730",,
"USC00291153","2019-06-11","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  144",",,7",,,,,"   41",",,7,",,,,,,,,,"  172",",,7,0730",,
"USC00291153","2019-06-12","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  167",",,7",,,,,"  109",",,7,",,,,,,,,,"  194",",,7,0730",,
