"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00093720","2018-12-21","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","   69",",,W,2400","    0",",,H,2400","    0",",,H,2400","  189",",,W","  122",",,W","   51",",,W",,,,,,,,,"  162","H,,S",,,"  170",",,W","  170",",,W","  112",",,W","  174",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2018-12-22","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0","T,,W,2400","    0",",,H,2400","    0",",,H,2400","  122",",,W","   39",",,W","   52",",,W",,,,,,,,,"  101","H,,S",,,"  280",",,W","  300",",,W","  112",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2018-12-23","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0","T,,W,2400","    0",",,H,2400","    0",",,H,2400","   94",",,W","  -21",",,W","   13",",,W",,,,,,,,,"   44","H,,S",,,"  250",",,W","  240",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2018-12-24","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    8",",,W,2400","    0",",,H,2400","    0",",,H,2400","   89",",,W","   -5",",,W","   30",",,W",,,,,,,,,"   54","H,,S",,,"  320",",,W","  280",",,W","   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2018-12-25","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","   67",",,W","  -27",",,W","   19",",,W",,,,,,,,,"   24","H,,S",,,"  330",",,W","  320",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2018-12-26","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","   83",",,W","  -43",",,W","    9",",,W",,,,,,,,,"    7","H,,S",,,"  310",",,W","  330",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2018-12-27","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","  106",",,W","  -38",",,W","   24",",,W",,,,,,,,,"   21","H,,S",,,"  120",",,W","  120",",,W","   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2018-12-28","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","  224",",,W,2400","    0",",,H,2400","    0",",,H,2400","  183",",,W","  100",",,W","   59",",,W",,,,,,,,,"  136","H,,S",,,"  190",",,W","  190",",,W","  112",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2018-12-29","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","  156",",,W","   56",",,W","   36",",,W",,,,,,,,,"  128","H,,S",,,"  320",",,W","  330",",,W","   98",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2018-12-30","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","   78",",,W","    0",",,W","    7",",,W",,,,,,,,,"   56","H,,S",,,"   10",",,W","  350",",,W","   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2018-12-31","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","   58",",,W,2400","    0",",,H,2400","    0",",,H,2400","  178",",,W","   -5",",,W","   31",",,W",,,,,,,,,"   46","H,,S",,,"  210",",,W","  220",",,W","  116",",,W","  165",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-01","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","  194",",,W","   72",",,W","   62",",,W",,,,,,,,,"  163","H,,S",,,"  330",",,W","  210",",,W","  116",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-02","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0","T,,W,2400","    0",",,H,2400","    0",",,H,2400","   89",",,W","   11",",,W","   20",",,W",,,,,,,,,"   64","H,,S",,,"  140",",,W","  150",",,W","   45",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-03","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","   36",",,W,2400","    0",",,H,2400","    0",",,H,2400","  100",",,W","  -10",",,W","   27",",,W",,,,,,,,,"   77","H,,S",,,"  340",",,W","  350",",,W","   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-04","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    3",",,W,2400","    0",",,H,2400","    0",",,H,2400","  111",",,W","  -16",",,W","   25",",,W",,,,,,,,,"   34","H,,S",,,"  100",",,W","   90",",,W","  107",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-05","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","   46",",,W,2400","    0",",,H,2400","    0",",,H,2400","  122",",,W","   61",",,W","   41",",,W",,,,,,,,,"   98","H,,S",,,"  300",",,W","  310",",,W","  112",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-06","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","  128",",,W","   11",",,W","   35",",,W",,,,,,,,,"   78","H,,S",,,"  310",",,W","  300",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-07","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","   44",",,W","   -5",",,W","   23",",,W",,,,,,,,,"   22","H,,S",,,"   40",",,W","   60",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-08","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","   18",",,W,2400","    0",",,H,2400","    0",",,H,2400","  150",",,W","   11",",,W","   35",",,W",,,,,,,,,"   67","H,,S",,,"  290",",,W","  280",",,W","  107",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-09","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","   18",",,W,2400",,,"    0",",,H,2400","  117",",,W","   11",",,W","   66",",,W",,,,,,,,,"   87","H,,S",,,"  310",",,W","  320",",,W","  130",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-10","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","   39",",,W","  -16",",,W","   74",",,W",,,,,,,,,"   13","H,,S",,,"  310",",,W","  300",",,W","  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-11","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","   28",",,W","  -55",",,W","   43",",,W",,,,,,,,,"   -6","H,,S",,,"  310",",,W","  330",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-12","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","   28",",,W,2400","   25",",,H,2400","    0",",,H,2400","   22",",,W","  -55",",,W","   13",",,W",,,,,,,,,"  -17","H,,S",,,"   40",",,W","   20",",,W","   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-13","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","  132",",,W,2400","   64",",,H,2400",,,"   28",",,W","  -16",",,W","   51",",,W",,,,,,,,,"    0","H,,S",,,"   60",",,W","   60",",,W","  103",",,W","  143",",,W",,,"    1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-14","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    5",",,W,2400","    5",",,H,2400","   51",",,H,2400","   11",",,W","  -66",",,W","   34",",,W",,,,,,,,,"  -11","H,,S",,,"  350",",,W","  340",",,W","   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-15","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","   25",",,H,2400","   44",",,W","  -77",",,W","   14",",,W",,,,,,,,,"  -27","H,,S",,,"  330",",,W","  340",",,W","   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-16","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","   61",",,W","  -55",",,W","   21",",,W",,,,,,,,,"   -9","H,,S",,,"  320",",,W","  340",",,W","   94",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-17","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","   50",",,W","  -43",",,W","   17",",,W",,,,,,,,,"   -2","H,,S",,,"   50",",,W","   70",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-18","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400",,,"    0",",,H,2400","   94",",,W","   -5",",,W","   15",",,W",,,,,,,,,"   38","H,,S",,,"  320",",,W","  320",",,W","   58",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-19","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0","T,,W,2400","    0",",,H,2400","    0",",,H,2400","  117",",,W","  -21",",,W","   36",",,W",,,,,,,,,"   26","H,,S",,,"  110",",,W","  110",",,W","  107",",,W","  143",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-20","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","  155",",,W,2400","    0",",,H,2400","    0",",,H,2400","  156",",,W","  -60",",,W","   81",",,W",,,,,,,,,"   97","H,,S",,,"  320",",,W","  320",",,W","  161",",,W","  206",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-21","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","  -49",",,W","  -93",",,W","   84",",,W",,,,,,,,,"  -66","H,,S",,,"  310",",,W","  320",",,W","  139",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-22","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","   17",",,W","  -77",",,W","   26",",,W",,,,,,,,,"  -37","H,,S",,,"  320",",,W","  320",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-23","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","  150",",,W","  -38",",,W","   55",",,W",,,,,,,,,"   35","H,,S",,,"  190",",,W","  180",",,W","  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-24","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","  305",",,W,2400","    0",",,H,2400","    0",",,H,2400","  167",",,W","   11",",,W","   74",",,W",,,,,,,,,"  137","H,,S",,,"  190",",,W","  200",",,W","  139",",,W","  197",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-25","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","   61",",,W","  -43",",,W","   22",",,W",,,,,,,,,"   21","H,,S",,,"  260",",,W","  280",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-26","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","   72",",,W","  -60",",,W","   15",",,W",,,,,,,,,"   -3","H,,S",,,"  100",",,W","  110",",,W","   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-27","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","  117",",,W","  -43",",,W","   28",",,W",,,,,,,,,"   26","H,,S",,,"  200",",,W","  210",",,W","   89",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-28","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","   56",",,W","  -49",",,W","   30",",,W",,,,,,,,,"   26","H,,S",,,"  360",",,W","  360",",,W","   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-29","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","   38",",,W,2400","    0",",,H,2400","    0",",,H,2400","   89",",,W","  -55",",,W","   31",",,W",,,,,,,,,"   13","H,,S",,,"  320",",,W","  320",",,W","   81",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-30","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","   39",",,W","  -99",",,W","   67",",,W",,,,,,,,,"   -2","H,,S",,,"  250",",,W","  230",",,W","  130",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-01-31","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","  -43",",,W"," -121",",,W","   33",",,W",,,,,,,,,"  -84","H,,S",,,"  330",",,W","  330",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-01","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    8",",,W,2400","   13",",,H,2400","    0",",,H,2400","  -10",",,W","  -99",",,W","   30",",,W",,,,,,,,,"  -64","H,,S",,,"   10",",,W","   10",",,W","   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-02","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","   44",",,W"," -132",",,W","   14",",,W",,,,,,,,,"  -50","H,,S",,,"  220",",,W","  230",",,W","   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-03","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","  139",",,W","  -38",",,W","    9",",,W",,,,,,,,,"   28","H,,S",,,"  120",",,W","  120",",,W","   45",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-04","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","  167",",,W","  -16",",,W","   13",",,W",,,,,,,,,"   61","H,,S",,,"  100",",,W","  100",",,W","   58",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-05","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","  206",",,W","  -16",",,W","   11",",,W",,,,,,,,,"   82","H,,S",,,"  250",",,W","  250",",,W","   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-06","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    5",",,W,2400","    0",",,H,2400","    0",",,H,2400","  150",",,W","   39",",,W","   35",",,W",,,,,,,,,"   90","H,,S",,,"  110",",,W","  110",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-07","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    3",",,W,2400","    0",",,H,2400","    0",",,H,2400","  161",",,W","   61",",,W","   31",",,W",,,,,,,,,"  123","H,,S",,,"  110",",,W","  290",",,W","   63",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-08","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","  194",",,W","   33",",,W","   46",",,W",,,,,,,,,"  106","H,,S",,,"  320",",,W","  310",",,W","  107",",,W","  148",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-09","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","   33",",,W","  -49",",,W","   46",",,W",,,,,,,,,"   15","H,,S",,,"  320",",,W","  320",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-10","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","   23",",,W,2400","    0",",,H,2400","    0",",,H,2400","   61",",,W","  -88",",,W","   10",",,W",,,,,,,,,"  -16","H,,S",,,"  260",",,W","  210",",,W","   40",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-11","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","  132",",,W,2400","    0",",,H,2400","    0",",,H,2400","   33",",,W","    6",",,W","   28",",,W",,,,,,,,,"   18","H,,S",,,"   60",",,W","   40",",,W","   58",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-12","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","  127",",,W,2400","    0",",,H,2400","    0",",,H,2400","  106",",,W","   22",",,W","   43",",,W",,,,,,,,,"   47","H,,S",,,"   80",",,W","   80",",,W","   81",",,W","  121",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-13","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0","T,,W,2400","    0",",,H,2400","    0",",,H,2400","   94",",,W","  -27",",,W","   43",",,W",,,,,,,,,"   77","H,,S",,,"  270",",,W","  290",",,W","  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-14","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","  133",",,W","  -32",",,W","   20",",,W",,,,,,,,,"   37","H,,S",,,"  210",",,W","  220",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-15","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","  178",",,W","   61",",,W","   51",",,W",,,,,,,,,"  116","H,,S",,,"  210",",,W","  210",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-16","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","  139",",,W","   -5",",,W","   39",",,W",,,,,,,,,"   84","H,,S",,,"  320",",,W","  350",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-17","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","   53",",,W,2400","    0",",,H,2400","    0",",,H,2400","   61",",,W","  -38",",,W","   22",",,W",,,,,,,,,"   18","H,,S",,,"  140",",,W","  160",",,W","   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-18","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","   64",",,W,2400",,,"    0",",,H,2400","  111",",,W","   28",",,W","   51",",,W",,,,,,,,,"   63","H,,S",,,"  330",",,W","  310",",,W","  112",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-19","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400","   50",",,W","  -16",",,W","   34",",,W",,,,,,,,,"   22","H,,S",,,"  330",",,W","  320",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-20","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","  305",",,W,2400",,,,,"  100",",,W","   -5",",,W","   32",",,W",,,,,,,,,"   14","H,,S",,,"  130",",,W","   80",",,W","   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093720","2019-02-21","38.34083","-75.51325","14.3","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","    8",",,W,2400","    0",",,H,2400","    0",",,H,2400","  139",",,W","   33",",,W","   26",",,W",,,,,,,,,"   72","H,,S",,,"  280",",,W","  280",",,W","   67",",,W","   85",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
