"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00292030","2018-12-18","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  139",",,7","    0",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   50",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2018-12-19","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  156",",,7","  -17",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   56",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2018-12-20","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  183",",,7","  -28",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   28",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2018-12-21","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  122",",,7","  -39",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -17",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2018-12-22","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  233",",,7","  -61",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   28",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2018-12-23","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  189",",,7","  -22",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","    6",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2018-12-24","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   83",",,7","  -22",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   11",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2018-12-25","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  189",",,7","   11",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   28",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2018-12-26","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   89",",,7","   28",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   56",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2018-12-27","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","  173",",,7,0730",,,"   51",",,7","   89",",,7","   -6",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","    0",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2018-12-28","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","   81",",,7,0730","  140",",,7","  178",",,7","    6",",,7","  -61",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -56",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2018-12-29","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","   10",",,7,0730","    0",",,7",,,"  -44",",,7"," -150",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -78",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2018-12-30","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","  127",",,7","  -39",",,7"," -139",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -83",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2018-12-31","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",I,7","   28",",,7","  -83",",,7",,,,,,,,,"   23",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -28",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-01","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","   15",",,7,0730","    0",",I,7","   76",",I,7","  -28",",,7"," -156",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7"," -122",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-02","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","  152",",,7,0730","    0",",,7","    0",",,7","  -89",",,7"," -150",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7"," -117",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-03","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   -6",",,7"," -117",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -78",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-04","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   61",",,7","  -78",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -17",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-05","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  128",",,7","  -33",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   17",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-06","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  144",",,7","   11",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   22",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-07","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  144",",,7","   11",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   61",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-08","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  156",",,7","  -17",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","    0",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-09","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   94",",,7","  -39",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","    6",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-10","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   94",",,7","   -6",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   17",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-11","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  183",",,7","   17",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   56",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-12","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   72",",,7","  -17",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   17",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-13","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","   10",",,7,0730","    0",",,7","    0",",,7","   94",",,7","  -11",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   17",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-14","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","   10",",,7,0730","    0",",,7","    0",",,7","   22",",,7","    0",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   17",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-15","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  117",",,7","    0",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   22",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-16","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  167",",,7","   22",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   72",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-17","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  167",",,7","    6",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   44",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-18","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  178",",,7","   44",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   94",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-19","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  156",",,7","  -17",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   44",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-20","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  128",",,7","  -17",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   44",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-21","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  133",",,7","   11",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   44",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-22","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  189",",,7","  -11",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   17",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-23","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   50",",,7","  -78",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -39",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-24","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  111",",,7","  -39",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","    0",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-25","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   89",",,7","  -50",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -28",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-26","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   94",",,7","  -50",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -33",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-27","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  128",",,7","  -33",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -22",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-28","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  150",",,7","  -22",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   28",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-29","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   78",",,7","  -50",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -39",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-30","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   22",",,7","  -67",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -33",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-01-31","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  128",",,7","  -50",",,7",,,,,,,,,"   25",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -22",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-01","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  172",",,7","  -44",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","    0",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-02","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  161",",,7","  -28",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   -6",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-03","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  200",",,7","   -6",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   89",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-04","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  194",",,7","   61",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  100",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-05","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  194",",,7","   83",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  100",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-06","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  200",",,7","   50",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  106",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-07","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  161",",,7","  -28",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   22",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-08","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   78",",,7"," -117",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -83",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-09","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   50",",,7","  -83",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -22",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-10","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   72",",,7","  -22",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","    0",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-11","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  150",",,7","    0",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   39",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-12","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  117",",,7","  -56",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","    0",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-13","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  167",",,7","    0",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   94",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-14","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  183",",,7","   94",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  128",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-15","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  206",",,7","  111",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  161",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-16","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  222",",,7","  -39",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -11",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-17","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  150",",,7","  -50",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -33",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-18","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  100",",,7","  -83",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -61",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-19","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  -50",",,7","  -78",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -72",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-20","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  -11",",,7","  -72",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -11",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-21","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   83",",,7","  -72",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -17",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-22","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  122",",,7","  -17",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   33",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-23","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  150",",,7","  -50",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -33",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-24","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  133",",,7","  -56",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -39",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-25","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  139",",,7","  -39",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   44",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-26","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  183",",,7","  -39",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","    6",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-27","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  211",",,7","    6",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   78",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-02-28","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   89",",,7","  -50",",,7",,,,,,,,,"   38",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   -6",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-03-01","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  183",",,7","   -6",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   72",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-03-02","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  233",",,7","  -44",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   44",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-03-03","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    3",",,7,0730","    0",",,7","    0",",,7","  200",",,7"," -122",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7"," -111",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-03-04","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    5",",,7,0730","    0",",,7","   25",",,7","  -44",",,7"," -122",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7"," -106",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-03-05","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  -50",",,7"," -106",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  -56",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-03-06","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","    6",",,7","  -56",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   -6",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-03-07","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  194",",,7","   -6",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","  122",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-03-08","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  244",",,7","   17",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   50",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-03-09","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  194",",,7","   17",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   33",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00292030","2019-03-10","35.4072","-104.1905","1293.6","CONCHAS DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  178",",,7","   17",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,," -178",",D,7"," -178",",D,7","   39",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
