"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00048135","2018-12-12","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   56",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   50",",,7","  106",",,7","   78",",,7,0800","   37",",,7",,,,,,,,
"USC00048135","2018-12-13","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7","   50",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   39",",,7","  111",",,7","   72",",,7,0800","   63",",,7",,,,,,,,
"USC00048135","2018-12-14","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   50",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   39",",,7","  139",",,7","   56",",,7,0800","   23",",,7",,,,,,,,
"USC00048135","2018-12-15","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   46",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   50",",,7",,,,,,,"   18",",,7,0800",,,,,,,"   44",",,7","   72",",,7","   61",",,7,0800","   51",",,7",,,,,,,,
"USC00048135","2018-12-16","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  366",",,7,0800","    0",",,7","    0",",,7","   83",",,7","   56",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   50",",,7","   78",",,7","   78",",,7,0800","   21",",,7",,,,,,,,
"USC00048135","2018-12-17","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  516",",,7,0800","    0",",,7","    0",",,7","   83",",,7","   56",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   72",",,7","   83",",,7","   78",",,7,0800","   53",",,7",,,,,,,,
"USC00048135","2018-12-18","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    3",",,7,0800","    0",",,7","    0",",,7","  111",",,7","   72",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   72",",,7","  100",",,7","   83",",,7,0800","   14",",,7",,,,,,,,
"USC00048135","2018-12-19","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  160",",,7,0800","    0",",,7","    0",",,7","  100",",,7","   78",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   78",",,7","   94",",,7","   89",",,7,0800","   48",",,7",,,,,,,,
"USC00048135","2018-12-20","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    5",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   72",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   78",",,7","  139",",,7","   89",",,7,0800","   16",",,7",,,,,,,,
"USC00048135","2018-12-21","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  109",",,7,0800","    0",",,7","    0",",,7","  100",",,7","   67",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   72",",,7","  133",",,7","   72",",,7,0800","    2",",,7",,,,,,,,
"USC00048135","2018-12-22","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   61",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   33",",,7","  139",",,7","   89",",,7,0800","   48",",,7",,,,,,,,
"USC00048135","2018-12-23","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  106",",,7","   67",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   33",",,7","  139",",,7","   72",",,7,0800","   39",",,7",,,,,,,,
"USC00048135","2018-12-24","40.7141","-122.4161","327.7","SHASTA DAM, CA US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2018-12-25","40.7141","-122.4161","327.7","SHASTA DAM, CA US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2018-12-26","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  277",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   44",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   39",",,7","  100",",,7","   67",",,7,0800","  187",",,7",,,,,,,,
"USC00048135","2018-12-27","40.7141","-122.4161","327.7","SHASTA DAM, CA US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2018-12-28","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   22",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   28",",,7","  106",",,7","   39",",,7,0800","   56",",,7",,,,,,,,
"USC00048135","2018-12-29","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   22",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   28",",,7","  106",",,7","   39",",,7,0800","   26",",,7",,,,,,,,
"USC00048135","2018-12-30","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   28",",,7",,,,,,,"   10",",,7,0800",,,,,,,"   28",",,7","  139",",,7","   33",",,7,0800","   40",",,7",,,,,,,,
"USC00048135","2018-12-31","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   33",",,7",,,,,,,"    8",",,7,0800",,,,,,,"   33",",,7","  117",",,7","   44",",,7,0800","   47",",,7",,,,,,,,
"USC00048135","2019-01-01","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2019-01-02","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   44",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   33",",,7","   89",",,7","   50",",,7,0800","  143",",,7",,,,,,,,
"USC00048135","2019-01-03","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   33",",,7",,,,,,,"   15",",,7,0800",,,,,,,"   33",",,7","  106",",,7","   39",",,7,0800","   32",",,7",,,,,,,,
"USC00048135","2019-01-04","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  106",",,7","   33",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   33",",,7","  139",",,7","   39",",,7,0800","   55",",,7",,,,,,,,
"USC00048135","2019-01-05","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   28",",,7",,,,,,,"    8",",,7,0800",,,,,,,"   28",",,7","  139",",,7","   39",",,7,0800","   42",",,7",,,,,,,,
"USC00048135","2019-01-06","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2019-01-07","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  325",",,7,0800","    0",",,7","    0",",,7","   67",",,7","   39",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   28",",,7","  106",",,7","   44",",,7,0800","   53",",,7",,,,,,,,
"USC00048135","2019-01-08","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   10",",,7,0800","    0",",,7","    0",",,7","   72",",,7","   44",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   50",",,7","   78",",,7","   72",",,7,0800","   51",",,7",,,,,,,,
"USC00048135","2019-01-09","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  460",",,7,0800","    0",",,7","    0",",,7","  100",",,7","   28",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   39",",,7","   94",",,7","   89",",,7,0800","   61",",,7",,,,,,,,
"USC00048135","2019-01-10","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  157",",,7,0800","    0",",,7","    0",",,7","  122",",,7","   83",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   61",",,7","  106",",,7","   89",",,7,0800","  114",",,7",,,,,,,,
"USC00048135","2019-01-11","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   20",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   61",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   67",",,7","  139",",,7","   89",",,7,0800","   56",",,7",,,,,,,,
"USC00048135","2019-01-12","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    3",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   56",",,7",,,,,,,"   51",",,7,0800",,,,,,,"   61",",,7","  133",",,7","   61",",,7,0800","   21",",,7",,,,,,,,
"USC00048135","2019-01-13","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   61",",,7",,,,,,,"    8",",,7,0800",,,,,,,"   61",",,7","  133",",,7","   67",",,7,0800","   40",",,7",,,,,,,,
"USC00048135","2019-01-14","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   61",",,7",,,,,,,"   15",",,7,0800",,,,,,,"   50",",,7","  128",",,7","   78",",,7,0800","   56",",,7",,,,,,,,
"USC00048135","2019-01-15","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   46",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   61",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   44",",,7","  106",",,7","   67",",,7,0800","   47",",,7",,,,,,,,
"USC00048135","2019-01-16","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  396",",,7,0800","    0",",,7","    0",",,7","   78",",,7","   56",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   56",",,7","   78",",,7","   56",",,7,0800","   29",",,7",,,,,,,,
"USC00048135","2019-01-17","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  958",",,7,0800","    0",",,7","    0",",,7","  106",",,7","   56",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   61",",,7","  111",",,7","   67",",,7,0800","  124",",,7",,,,,,,,
"USC00048135","2019-01-18","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   56",",,7,0800","    0",",,7","    0",",,7","  100",",,7","   50",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   56",",,7","   89",",,7","   61",",,7,0800","   53",",,7",,,,,,,,
"USC00048135","2019-01-19","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  231",",,7,0800","    0",",,7","    0",",,7","   78",",,7","   56",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   61",",,7","   94",",,7","   67",",,7,0800","   21",",,7",,,,,,,,
"USC00048135","2019-01-20","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  221",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   67",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   67",",,7","   94",",,7","  106",",,7,0800","   27",",,7",,,,,,,,
"USC00048135","2019-01-21","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2019-01-22","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   13",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   39",",,7",,,,,,,"   18",",,7,0800",,,,,,,"   33",",,7","  122",",,7","   50",",,7,0800","   77",",,7",,,,,,,,
"USC00048135","2019-01-23","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   33",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   33",",,7","  111",",,7","   50",",,7,0800","   39",",,7",,,,,,,,
"USC00048135","2019-01-24","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   33",",,7",,,,,,,"    8",",,7,0800",,,,,,,"   33",",,7","  117",",,7","   94",",,7,0800","   47",",,7",,,,,,,,
"USC00048135","2019-01-25","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   72",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   44",",,7","  144",",,7","   83",",,7,0800","   39",",,7",,,,,,,,
"USC00048135","2019-01-26","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   83",",,7",,,,,,,"   48",",,7,0800",,,,,,,"   61",",,7","  150",",,7","  128",",,7,0800","  103",",,7",,,,,,,,
"USC00048135","2019-01-27","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   78",",,7",,,,,,,"   33",",,7,0800",,,,,,,"   78",",,7","  144",",,7","   89",",,7,0800","   35",",,7",,,,,,,,
"USC00048135","2019-01-28","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   89",",,7",,,,,,,"   15",",,7,0800",,,,,,,"   72",",,7","  161",",,7","  144",",,7,0800","   61",",,7",,,,,,,,
"USC00048135","2019-01-29","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   94",",,7",,,,,,,"   15",",,7,0800",,,,,,,"  100",",,7","  139",",,7","  106",",,7,0800","   34",",,7",,,,,,,,
"USC00048135","2019-01-30","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   72",",,7",,,,,,,"   23",",,7,0800",,,,,,,"   44",",,7","  150",",,7","   72",",,7,0800","   31",",,7",,,,,,,,
"USC00048135","2019-01-31","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   72",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   78",",,7","  150",",,7","   89",",,7,0800","   31",",,7",,,,,,,,
"USC00048135","2019-02-01","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   89",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   56",",,7","  167",",,7","  100",",,7,0800","   50",",,7",,,,,,,,
"USC00048135","2019-02-02","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  521",",,7,0800","    0",",,7","    0",",,7","  111",",,7","   78",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   78",",,7","  167",",,7","   83",",,7,0800","   82",",,7",,,,,,,,
"USC00048135","2019-02-03","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  264",",,7,0800","    0",",,7","    0",",,7","   94",",,7","   61",",,7",,,,,,,"   10",",,7,0800",,,,,,,"   78",",,7","  100",",,7","   61",",,7,0800","   34",",,7",,,,,,,,
"USC00048135","2019-02-04","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  173",",,7,0800","    0",",,7","    0",",,7","   94",",,7","   39",",,7",,,,,,,"   15",",,7,0800",,,,,,,"   50",",,7","  100",",,7","   39",",,7,0800","   72",",,7",,,,,,,,
"USC00048135","2019-02-05","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","   89",",,7","  -11",",,7",,,,,,,"   10",",,7,0800",,,,,,,"   28",",,7","   83",",,7","    6",",,7,0800","   53",",,7",,,,,,,,
"USC00048135","2019-02-06","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","    0",",,7",,,,,,,"   18",",,7,0800",,,,,,,"   22",",,7","   78",",,7","   17",",,7,0800","   21",",,7",,,,,,,,
"USC00048135","2019-02-07","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","   72",",,7","   17",",,7",,,,,,,"   18",",,7,0800",,,,,,,"   17",",,7","   78",",,7","   28",",,7,0800","   21",",,7",,,,,,,,
"USC00048135","2019-02-08","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7","   22",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   17",",,7","   89",",,7","   33",",,7,0800","   40",",,7",,,,,,,,
"USC00048135","2019-02-09","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    5",",,7,0800","    0",",,7","    0",",,7","  100",",,7","   22",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   39",",,7","   94",",,7","   39",",,7,0800","   32",",,7",,,,,,,,
"USC00048135","2019-02-10","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  104",",,7,0800","    0",",,7","    0",",,7","   94",",,7","  -11",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   17",",,7","   94",",,7","   -6",",,7,0800","   97",",,7",,,,,,,,
"USC00048135","2019-02-11","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    3",",,7,0800","    0",",,7","    0",",,7","   83",",,7","   -6",",,7",,,,,,,"   10",",,7,0800",,,,,,,"   17",",,7","   78",",,7","   33",",,7,0800","   32",",,7",,,,,,,,
"USC00048135","2019-02-12","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    3",",,7,0800","    0",",,7","    0",",,7","   72",",,7","   33",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   28",",,7","   72",",,7","   39",",,7,0800","   32",",,7",,,,,,,,
"USC00048135","2019-02-13","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2019-02-14","40.7141","-122.4161","327.7","SHASTA DAM, CA US"," 1130",",,7,0800","    0",",,7","    0",",,7","   72",",,7","   -6",",,7",,,,,,,"    3",",,7,0800",,,,,,,"    6",",,7","   61",",,7","   28",",,7,0800","   53",",,7",,,,,,,,
"USC00048135","2019-02-15","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   36",",,7,0800","    0",",,7","    0",",,7","  106",",,7","   -6",",,7",,,,,,,"    3",",,7,0800",,,,,,,"    6",",,7","   61",",,7","   28",",,7,0800","   43",",,7",,,,,,,,
"USC00048135","2019-02-16","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   61",",,7,0800","    0",",,7","    0",",,7","   94",",,7","   28",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   11",",,7","   83",",,7","   39",",,7,0800","   77",",,7",,,,,,,,
"USC00048135","2019-02-17","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    3",",,7,0800","    0",",,7","    0",",,7","  111",",,7","   11",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   11",",,7","  117",",,7","   17",",,7,0800","   58",",,7",,,,,,,,
"USC00048135","2019-02-18","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2019-02-19","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2019-02-20","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   22",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   22",",,7","  122",",,7","   28",",,7,0800","   51",",,7",,,,,,,,
"USC00048135","2019-02-21","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   15",",,7,0800","    0",",,7","    0",",,7","  100",",,7","   22",",,7",,,,,,,"    8",",,7,0800",,,,,,,"   33",",,7","  100",",,7","   39",",,7,0800","   31",",,7",,,,,,,,
"USC00048135","2019-02-22","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   22",",,7",,,,,,,"   18",",,7,0800",,,,,,,"   33",",,7","  122",",,7","   44",",,7,0800","   84",",,7",,,,,,,,
"USC00048135","2019-02-23","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   28",",,7",,,,,,,"   28",",,7,0800",,,,,,,"   17",",,7","  133",",,7","   33",",,7,0800","   37",",,7",,,,,,,,
"USC00048135","2019-02-24","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    5",",,7,0800","    0",",,7","    0",",,7","  100",",,7","   22",",,7",,,,,,,"   15",",,7,0800",,,,,,,"   33",",,7","  106",",,7","   44",",,7,0800","   37",",,7",,,,,,,,
"USC00048135","2019-02-25","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  371",",,7,0800","    0",",,7","    0",",,7","   67",",,7","   44",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   39",",,7","  106",",,7","   61",",,7,0800","   37",",,7",,,,,,,,
"USC00048135","2019-02-26","40.7141","-122.4161","327.7","SHASTA DAM, CA US"," 1288",",,7,0800","    0",",,7","    0",",,7","   89",",,7","   61",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   61",",,7","   83",",,7","   83",",,7,0800","  111",",,7",,,,,,,,
"USC00048135","2019-02-27","40.7141","-122.4161","327.7","SHASTA DAM, CA US"," 1829",",,7,0800","    0",",,7","    0",",,7","   89",",,7","   72",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   61",",,7","   83",",,7","   83",",,7,0800","  127",",,7",,,,,,,,
"USC00048135","2019-02-28","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  155",",,7,0800","    0",",,7","    0",",,7","  122",",,7","   50",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   61",",,7","  100",",,7","   89",",,7,0800","   77",",,7",,,,,,,,
"USC00048135","2019-03-01","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    3",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   50",",,7",,,,,,,"   10",",,7,0800",,,,,,,"   50",",,7","  117",",,7","   72",",,7,0800","   76",",,7",,,,,,,,
"USC00048135","2019-03-02","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   94",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   61",",,7",,,,,,,"   36",",,7,0800",,,,,,,"   61",",,7","  128",",,7","   61",",,7,0800","   68",",,7",,,,,,,,
"USC00048135","2019-03-03","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   89",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   61",",,7",,,,,,,"   18",",,7,0800",,,,,,,"   44",",,7","  117",",,7","   78",",,7,0800","   32",",,7",,,,,,,,
"USC00048135","2019-03-04","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   71",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   72",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   67",",,7","  156",",,7","   78",",,7,0800","   45",",,7",,,,,,,,
"USC00048135","2019-03-05","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   20",",,7,0800","    0",",,7","    0",",,7","  122",",,7","   67",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   78",",,7","  139",",,7","   72",",,7,0800","   26",",,7",,,,,,,,
"USC00048135","2019-03-06","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  737",",,7,0800","    0",",,7","    0",",,7","  100",",,7","   61",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   72",",,7","   89",",,7","   67",",,7,0800","   61",",,7",,,,,,,,
"USC00048135","2019-03-07","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  724",",,7,0800","    0",",,7","    0",",,7","  122",",,7","   67",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   78",",,7","  111",",,7","   78",",,7,0800","   74",",,7",,,,,,,,
"USC00048135","2019-03-08","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   56",",,7,0800","    0",",,7","    0",",,7","   89",",,7","   39",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   61",",,7","  117",",,7","   44",",,7,0800","   63",",,7",,,,,,,,
"USC00048135","2019-03-09","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   84",",,7,0800","    0",",,7","    0",",,7","  111",",,7","   33",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   44",",,7","  117",",,7","   33",",,7,0800","   60",",,7",,,,,,,,
"USC00048135","2019-03-10","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  198",",,7,0800","    0",",,7","    0",",,7","   39",",,7","   17",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   56",",,7","   94",",,7","   33",",,7,0800","   37",",,7",,,,,,,,
"USC00048135","2019-03-11","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   17",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   39",",,7","  156",",,7","   61",",,7,0800","   79",",,7",,,,,,,,
"USC00048135","2019-03-12","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   17",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   50",",,7","  194",",,7","   67",",,7,0800","   37",",,7",,,,,,,,
"USC00048135","2019-03-13","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   33",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   39",",,7","  167",",,7","   33",",,7,0800","   74",",,7",,,,,,,,
"USC00048135","2019-03-14","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   33",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   39",",,7","  167",",,7","   44",",,7,0800","   40",",,7",,,,,,,,
"USC00048135","2019-03-15","40.7141","-122.4161","327.7","SHASTA DAM, CA US"," 2075",",S,7,0800","    0",",,7","    0",",,7","  194",",,7","   44",",,7",,,,,,,"   15",",,7,0800",,,,,,,"   39",",,7","  183",",,7","   78",",,7,0800","   51",",,7",,,,,,,,
"USC00048135","2019-03-16","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   72",",,7",,,,,,,"   33",",,7,0800",,,,,,,"   61",",,7","  206",",,7","   83",",,7,0800","   40",",,7",,,,,,,,
"USC00048135","2019-03-17","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   83",",,7",,,,,,,"   36",",,7,0800",,,,,,,"   67",",,7","  217",",,7","   89",",,7,0800","   37",",,7",,,,,,,,
"USC00048135","2019-03-18","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   78",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   67",",,7","  228",",,7","   94",",,7,0800","   31",",,7",,,,,,,,
