"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00023233","2019-06-01","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  133",",,W","   41",",,W",,,,,"  155","H,,S",,,,,"  340",",,W","  330",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-02","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  144",",,W","   32",",,W",,,,,"  171","H,,S",,,,,"  330",",,W","  320",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-03","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  144",",,W","   33",",,W",,,,,"  174","H,,S",,,,,"  330",",,W","  320",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-04","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","  139",",,W","   31",",,W",,,,,"  173","H,,S",,,,,"  320",",,W","  290",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-05","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  133",",,W","   39",",,W",,,,,"  187","H,,S",,,,,"  300",",,W","  320",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-06","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  217",",,W","  139",",,W","   51",",,W",,,,,"  172","H,,S",,,,,"  300",",,W","  310",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-07","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  128",",,W","   47",",,W",,,,,"  169","H,,S",,,,,"  280",",,W","  280",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-08","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  100",",,W","   27",",,W",,,,,"  197","H,,S",,,,,"  290",",,W","  290",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-09","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  144",",,W","   29",",,W",,,,,"  240","H,,S",,,,,"  340",",,W","  320",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-10","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  406",",,W","  178",",,W","   38",",,W",,,,,"  269","H,,S",,,,,"  330",",,W","  340",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-11","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  400",",,W","  189",",,W","   38",",,W",,,,,"  263","H,,S",,,,,"  360",",,W","  350",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-12","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  167",",,W","   49",",,W",,,,,"  234","H,,S",,,,,"  340",",,W","  350",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-13","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  161",",,W","   43",",,W",,,,,"  184","H,,S",,,,,"  340",",,W","  350",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-14","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  206",",,W","  144",",,W","   39",",,W",,,,,"  175","H,,S",,,,,"  300",",,W","  320",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-15","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  206",",,W","  144",",,W","   44",",,W",,,,,"  164","H,,S",,,,,"  290",",,W","  320",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-16","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  200",",,W","  144",",,W","   40",",,W",,,,,"  166","H,,S",,,,,"  310",",,W","  300",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-17","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  144",",,W","   36",",,W",,,,,"  168","H,,S",,,,,"  330",",,W","  290",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-18","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","  156",",,W","   40",",,W",,,,,"  187","H,,S",,,,,"  340",",,W","  340",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-19","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  228",",,W","  161",",,W","   47",",,W",,,,,"  186","H,,S",,,,,"  340",",,W","  350",",,W","   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-20","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  189",",,W","  161",",,W","   32",",,W",,,,,"  176","H,,S",,,,,"  300",",,W","  290",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-21","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  139",",,W","   30",",,W",,,,,"  178","H,,S",,,,,"  310",",,W","  320",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-22","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","  133",",,W","   32",",,W",,,,,"  177","H,,S",,,,,"  310",",,W","  320",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-23","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  139",",,W","   34",",,W",,,,,"  179","H,,S",,,,,"  310",",,W","  340",",,W","   89",",,W","  107",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-24","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  150",",,W","   35",",,W",,,,,"  181","H,,S",,,,,"  340",",,W","  340",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-25","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  150",",,W","   39",",,W",,,,,"  182","H,,S",,,,,"  300",",,W","  300",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-26","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  156",",,W","   47",",,W",,,,,"  191","H,,S",,,,,"  310",",,W","  270",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-27","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  144",",,W","   41",",,W",,,,,"  191","H,,S",,,,,"  280",",,W","  280",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-28","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  133",",,W","   38",",,W",,,,,"  179","H,,S",,,,,"  320",",,W","  290",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-29","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  111",",,W","   37",",,W",,,,,"  158","H,,S",,,,,"  300",",,W","  310",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-06-30","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","  128",",,W","   43",",,W",,,,,"  159","H,,S",,,,,"  320",",,W","  310",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-01","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","  128",",,W","   43",",,W",,,,,"  157","H,,S",,,,,"  300",",,W","  310",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-02","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","  122",",,W","   50",",,W",,,,,"  159","H,,S",,,,,"  270",",,W","  280",",,W","   89",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-03","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","  133",",,W","   59",",,W",,,,,"  159","H,,S",,,,,"  310",",,W","  290",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-04","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  128",",,W","   46",",,W",,,,,"  153","H,,S",,,,,"  290",",,W","  310",",,W","   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-05","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","  122",",,W","   37",",,W",,," 1441",",,W","  143","H,,S",,,,,"  300",",,W","  300",",,W","   89",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-06","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","  122",",,W","   39",",,W",,," 1454",",,W","  150","H,,S",,,,,"  330",",,W","  330",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-07","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","  128",",,W","   52",",,W",,," 1521",",,W","  154","H,,S",,,,,"  290",",,W","  290",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-08","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","  139",",,W","   49",",,W",,," 1503",",,W","  157","H,,S",,,,,"  280",",,W","  290",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-09","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  228",",,W","  122",",,W","   34",",,W",,," 1515",",,W","  156","H,,S",,,,,"  290",",,W","  290",",,W","   89",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-10","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  144",",,W","   37",",,W",,," 1333",",,W","  175","H,,S",,,,,"  300",",,W","  290",",,W","   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-11","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  133",",,W","   44",",,W",,," 1643",",,W","  181","H,,S",,,,,"  270",",,W","  270",",,W","   89",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-12","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  128",",,W","   43",",,W",,," 1429",",,W","  164","H,,S",,,,,"  300",",,W","  290",",,W","   89",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-13","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  117",",,W","   42",",,W",,," 1542",",,W","  153","H,,S",,,,,"  320",",,W","  330",",,W","   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-14","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","  117",",,W","   43",",,W",,," 1244",",,W","  151","H,,S",,,,,"  320",",,W","  310",",,W","   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-15","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  133",",,W","   44",",,W",,," 1256",",,W","  181","H,,S",,,,,"  280",",,W","  270",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-16","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  139",",,W","   45",",,W",,," 1315",",,W","  174","H,,S",,,,,"  320",",,W","  320",",,W","   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-17","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  133",",,W","   40",",,W",,," 1417",",,W","  175","H,,S",,,,,"  340",",,W","  320",",,W","   94",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-18","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  206",",,W","  133",",,W","   34",",,W",,," 1614",",,W","  157","H,,S",,,,,"  340",",,W","  340",",,W","   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-19","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  206",",,W","  144",",,W","   38",",,W",,," 1548",",,W","  167","H,,S",,,,,"  330",",,W","  310",",,W","   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-20","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  150",",,W","   40",",,W",,," 1420",",,W","  177","H,,S",,,,,"  320",",,W","  330",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-21","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  139",",,W","   30",",,W",,," 1342",",,W","  167","H,,S",,,,,"  310",",,W","  320",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-22","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  128",",,W","   34",",,W",,," 1338",",,W","  164","H,,S",,,,,"  330",",,W","  300",",,W","   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-23","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  128",",,W","   36",",,W",,," 1359",",,W","  159","H,,S",,,,,"  310",",,W","  320",",,W","   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-24","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  128",",,W","   35",",,W",,," 1219",",,W","  183","H,,S",,,,,"  320",",,W","  310",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-25","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  133",",,W","   36",",,W",,," 1426",",,W","  176","H,,S",,,,,"  310",",,W","  320",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-26","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  133",",,W","   34",",,W",,," 1525",",,W","  160","H,,S",,,,,"  320",",,W","  330",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-27","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  128",",,W","   35",",,W",,," 1323",",,W","  169","H,,S",,,,,"  320",",,W","  320",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-28","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  128",",,W","   37",",,W",,," 1402",",,W","  161","H,,S",,,,,"  320",",,W","  300",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-29","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","  139",",,W","   47",",,W",,," 1435",",,W","  157","H,,S",,,,,"  290",",,W","  300",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-30","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","  139",",,W","   51",",,W",,," 1452",",,W","  163","H,,S",,,,,"  290",",,W","  280",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-07-31","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  133",",,W","   43",",,W",,," 1401",",,W","  161","H,,S",,,,,"  340",",,W","  330",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-08-01","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  128",",,W","   40",",,W",,,,,"  161","H,,S",,,,,"  320",",,W","  300",",,W","   76",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-08-02","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  139",",,W","   43",",,W",,,,,"  173","H,,S",,,,,"  300",",,W","  290",",,W","   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-08-03","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  122",",,W","   35",",,W",,,,,"  171","H,,S",,,,,"  300",",,W","  300",",,W","   76",",,W","   98",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-08-04","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  133",",,W","   43",",,W",,,,,"  169","H,,S",,,,,"  290",",,W","  290",",,W","   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-08-05","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","  144",",,W","   45",",,W",,,,,"  171","H,,S",,,,,"  320",",,W","  320",",,W","   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-08-06","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  139",",,W","   41",",,W",,,,,"  157","H,,S",,,,,"  310",",,W","  320",",,W","   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-08-07","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  139",",,W","   48",",,W",,,,,"  157","H,,S",,,,,"  270",",,W","  290",",,W","   81",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-08-08","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  144",",,W","   44",",,W",,,,,"  176","H,,S",,,,,"  280",",,W","  280",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-08-09","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  144",",,W","   35",",,W",,,,,"  187","H,,S",,,,,"  290",",,W","  300",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-08-10","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  150",",,W","   35",",,W",,,,,"  200","H,,S",,,,,"  290",",,W","  290",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-08-11","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  133",",,W","   34",",,W",,,,,"  179","H,,S",,,,,"  320",",,W","  320",",,W","   72",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
