"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014763","2019-06-25","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  376",",,W,2400",,,,,"  267",",,W","  156",",,W","   14",",,W",,,,,,,,,,,"  340",",,W","  350",",,W",,,"   72",",,W","  103",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-06-26","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  283",",,W","  156",",,W","   18",",,W",,,,,,,,,,,"  270",",,W","  320",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-06-27","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  283",",,W","  144",",,W","   23",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-06-28","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  294",",,W","  128",",,W","   19",",,W",,,,,,,,,,,"  280",",,W","  270",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-06-29","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  278",",,W","  183",",,W","   22",",,W",,,,,,,,,,,"  290",",,W","  270",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-06-30","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   20",",,W,2400",,,,,"  233",",,W","  161",",,W","   29",",,W",,,,,,,,,,,"  310",",,W","  310",",,W",,,"   89",",,W","  125",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-01","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  272",",,W","  133",",,W","   29",",,W",,,,,,,,,,,"  310",",,W","  330",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-02","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  261",",,W","  161",",,W","   17",",,W",,,,,,,,,,,"  280",",,W","  270",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-03","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  300",",,W","  150",",,W","   11",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,"   58",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-04","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  311",",,W","  144",",,W","   11",",,W",,,,,,,,,,,"  150",",,W","  140",",,W",,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-07-05","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  311",",,W","  156",",,W","   24",",,W",,,,,,,,,,,"  210",",,W","  200",",,W",,,"   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-07-06","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   86",",,W,2400",,,,,"  317",",,W","  211",",,W","   23",",,W",,,,,,,,,,,"  300",",,W","  230",",,W",,,"   67",",,W","  112",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-07","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  261",",,W","  128",",,W","   18",",,W",,,,,,,,,,,"  280",",,W","  270",",,W",,,"   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-08","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  267",",,W","  106",",,W","   13",",,W",,,,,,,,,,,"  300",",,W","  330",",,W",,,"   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-09","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  283",",,W","  111",",,W","   12",",,W",,,,,,,,,,,"  270",",,W","  290",",,W",,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-10","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  294",",,W","  122",",,W","    8",",,W",,,,,,,,,,,"  270",",,W","  250",",,W",,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-11","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,2400",,,,,"  283",",,W","  156",",,W","   25",",,W",,,,,,,,,,,"  180",",,W","  150",",,W",,,"   72",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-12","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  272",",,W","  194",",,W","   35",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-13","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  283",",,W","  167",",,W","   28",",,W",,,,,,,,,,,"  280",",,W","  290",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-14","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  283",",,W","  172",",,W","   42",",,W",,,,,,,,,,,"  280",",,W","  260",",,W",,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-15","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  267",",,W","  139",",,W","   28",",,W",,,,,,,,,,,"  270",",,W","  350",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-16","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  311",",,W","  117",",,W","   22",",,W",,,,,,,,,,,"  230",",,W","  200",",,W",,,"   58",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-17","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  241",",,W,2400",,,,,"  300",",,W","  200",",,W","   18",",,W",,,,,,,,,,,"  290",",,W","  320",",,W",,,"  112",",,W","  148",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-18","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   15",",,W,2400",,,,,"  233",",,W","  189",",,W","   16",",,W",,,,,,,,,,,"   50",",,W","   50",",,W",,,"   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-07-19","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  322",",,W","  189",",,W","   21",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,"   81",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-20","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   23",",,W,2400",,,,,"  322",",,W","  206",",,W","   29",",,W",,,,,,,,,,,"  340",",,W","  270",",,W",,,"   81",",,W","  125",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-21","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  317",",,W","  194",",,W","   26",",,W",,,,,,,,,,,"  300",",,W","  280",",,W",,,"   81",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-22","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  335",",,W,2400",,,,,"  222",",,W","  167",",,W","   21",",,W",,,,,,,,,,,"   50",",,W","   50",",,W",,,"   54",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-23","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  135",",,W,2400",,,,,"  239",",,W","  156",",,W","   13",",,W",,,,,,,,,,,"  310",",,W","   20",",,W",,,"   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-07-24","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  261",",,W","  133",",,W","   14",",,W",,,,,,,,,,,"  350",",,W","  290",",,W",,,"   67",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-25","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  272",",,W","  111",",,W","   16",",,W",,,,,,,,,,,"  280",",,W","  340",",,W",,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-26","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  289",",,W","  122",",,W","    9",",,W",,,,,,,,,,,"  310",",,W","  260",",,W",,,"   45",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-27","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  300",",,W","  133",",,W","   10",",,W",,,,,,,,,,,"  210",",,W","  250",",,W",,,"   40",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-28","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   41",",,W,2400",,,,,"  306",",,W","  161",",,W","   17",",,W",,,,,,,,,,,"  320",",,W","  330",",,W",,,"   76",",,W","  107",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-07-29","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  306",",,W","  183",",,W","   18",",,W",,,,,,,,,,,"  270",",,W","  250",",,W",,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-07-30","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    8",",,W,2400",,,,,"  317",",,W","  178",",,W","   15",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,"  107",",,W","  148",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-07-31","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   15",",,W,2400",,,,,"  261",",,W","  183",",,W","   18",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"   89",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-01","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  272",",,W","  150",",,W","   13",",,W",,,,,,,,,,,"  300",",,W","  280",",,W",,,"   63",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-02","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  283",",,W","  128",",,W","    9",",,W",,,,,,,,,,,"  270",",,W","  260",",,W",,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-03","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    8",",,W,2400",,,,,"  244",",,W","  161",",,W","   14",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,"   63",",,W","   72",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-04","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  272",",,W","  139",",,W","   11",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"   58",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-05","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  261",",,W","  106",",,W","    8",",,W",,,,,,,,,,,"  340",",,W","  260",",,W",,,"   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-06","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  278",",,W","  111",",,W","   20",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-07","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  102",",,W,2400",,,,,"  278",",,W","  183",",,W","   19",",,W",,,,,,,,,,,"  230",",,W","  210",",,W",,,"   76",",,W","  107",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-08","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   13",",,W,2400",,,,,"  278",",,W","  167",",,W","   28",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,"  143",",,W","  174",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-09","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  261",",,W","  161",",,W","   42",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-10","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,2400",,,,,"  233",",,W","  128",",,W","   43",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-11","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  244",",,W","   94",",,W","   31",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-12","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    5",",,W,2400",,,,,"  278",",,W","  106",",,W","   20",",,W",,,,,,,,,,,"  260",",,W","  250",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-13","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   30",",,W,2400",,,,,"  250",",,W","  183",",,W","   13",",,W",,,,,,,,,,,"  300",",,W","  280",",,W",,,"   58",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-14","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    8",",,W,2400",,,,,"  278",",,W","  139",",,W","    9",",,W",,,,,,,,,,,"  320",",,W","  290",",,W",,,"   40",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-15","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   13",",,W,2400",,,,,"  278",",,W","  122",",,W","   10",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,"   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-16","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   15",",,W,2400",,,,,"  278",",,W","  144",",,W","   17",",,W",,,,,,,,,,,"  210",",,W","  210",",,W",,,"   54",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-17","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   53",",,W,2400",,,,,"  289",",,W","  167",",,W","   23",",,W",,,,,,,,,,,"  310",",,W","  300",",,W",,,"  107",",,W","  161",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-18","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   23",",,W,2400",,,,,"  300",",,W","  172",",,W","   18",",,W",,,,,,,,,,,"  250",",,W","  260",",,W",,,"   76",",,W","   98",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-19","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  300",",,W","  161",",,W","   21",",,W",,,,,,,,,,,"  290",",,W","  310",",,W",,,"   67",",,W","   94",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-20","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  283",",,W","  161",",,W","   16",",,W",,,,,,,,,,,"  270",",,W","  280",",,W",,,"   58",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-21","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  132",",,W,2400",,,,,"  272",",,W","  161",",,W","   24",",,W",,,,,,,,,,,"  300",",,W","  300",",,W",,,"   81",",,W","  125",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-22","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    8",",,W,2400",,,,,"  278",",,W","  178",",,W","   22",",,W",,,,,,,,,,,"  270",",,W","  310",",,W",,,"   58",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-23","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  233",",,W","  122",",,W","   22",",,W",,,,,,,,,,,"  320",",,W","  310",",,W",,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-24","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  228",",,W","   78",",,W","   17",",,W",,,,,,,,,,,"   20",",,W","  340",",,W",,,"   54",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-25","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  228",",,W","  106",",,W","   26",",,W",,,,,,,,,,,"   50",",,W","   50",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-26","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  233",",,W","   61",",,W","   14",",,W",,,,,,,,,,,"  130",",,W","  120",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-27","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  222",",,W","   83",",,W","   12",",,W",,,,,,,,,,,"  200",",,W","  210",",,W",,,"   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-28","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   76",",,W,2400",,,,,"  283",",,W","  161",",,W","   19",",,W",,,,,,,,,,,"  140",",,W","  160",",,W",,,"   76",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-08-29","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  244",",,W","  117",",,W","   32",",,W",,,,,,,,,,,"  310",",,W","  280",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-30","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  261",",,W","   94",",,W","   19",",,W",,,,,,,,,,,"  280",",,W","  270",",,W",,,"   76",",,W","   98",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-08-31","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  228",",,W","  100",",,W","   26",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-09-01","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  217",",,W","   89",",,W","   16",",,W",,,,,,,,,,,"  140",",,W","  130",",,W",,,"   54",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-09-02","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  330",",,W,2400",,,,,"  222",",,W","  156",",,W","   26",",,W",,,,,,,,,,,"  260",",,W","  250",",,W",,,"   76",",,W","   94",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-09-03","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  250",",,W","  122",",,W","   11",",,W",,,,,,,,,,,"  290",",,W","  250",",,W",,,"   45",",,W","   58",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-09-04","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   25",",,W,2400",,,,,"  250",",,W","  139",",,W","   41",",,W",,,,,,,,,,,"  290",",,W","  210",",,W",,,"   98",",,W","  134",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-09-05","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  211",",,W","   83",",,W","   12",",,W",,,,,,,,,,,"  270",",,W","  290",",,W",,,"   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-09-06","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  203",",,W,2400",,,,,"  189",",,W","   89",",,W","   30",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,"   72",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-09-07","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    8",",,W,2400",,,,,"  206",",,W","   89",",,W","   39",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"   94",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-09-08","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  211",",,W","  100",",,W","   31",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-09-09","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  217",",,W","   72",",,W","    5",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"   45",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-09-10","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  217",",,W","  122",",,W","   18",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-09-11","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  283",",,W","  189",",,W","   31",",,W",,,,,,,,,,,"  250",",,W","  240",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
