"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES"
"ASN00009542","2018-12-12","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   10",",,a","  201",",,a","  117",",,a",,,,,,,,,,
"ASN00009542","2018-12-13","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  259",",,a","   97",",,a",,,,,,,,,,
"ASN00009542","2018-12-14","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  323",",,a","  113",",,a",,,,,,,,,,
"ASN00009542","2018-12-15","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  304",",,a","  132",",,a",,,,,,,,,,
"ASN00009542","2018-12-16","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  256",",,a","  151",",,a",,,,,,,,,,
"ASN00009542","2018-12-17","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   78",",,a","  201",",,a","  148",",,a",,,,,,,,,,
"ASN00009542","2018-12-18","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","  214",",,a","  201",",,a","  143",",,a",,,,,,,,,,
"ASN00009542","2018-12-19","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    4",",,a","  210",",,a","  133",",,a",,,,,,,,,,
"ASN00009542","2018-12-20","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  228",",,a","  122",",,a",,,,,,,,,,
"ASN00009542","2018-12-21","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  265",",,a","  112",",,a",,,,,,,,,,
"ASN00009542","2018-12-22","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  346",",,a","  130",",,a",,,,,,,,,,
"ASN00009542","2018-12-23","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  401",",,a","  196",",,a",,,,,,,,,,
"ASN00009542","2018-12-24","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  248",",,a","  163",",,a",,,,,,,,,,
"ASN00009542","2018-12-25","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  325",",,a","  141",",,a",,,,,,,,,,
"ASN00009542","2018-12-26","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  259",",,a","  166",",,a",,,,,,,,,,
"ASN00009542","2018-12-27","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  269",",,a","  143",",,a",,,,,,,,,,
"ASN00009542","2018-12-28","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  240",",,a","  154",",,a",,,,,,,,,,
"ASN00009542","2018-12-29","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  257",",,a","  111",",,a",,,,,,,,,,
"ASN00009542","2018-12-30","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  356",",,a","  122",",,a",,,,,,,,,,
"ASN00009542","2018-12-31","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  262",",,a","  147",",,a",,,,,,,,,,
"ASN00009542","2019-01-01","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  286",",,a","  158",",,a",,,,,,,,,,
"ASN00009542","2019-01-02","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  309",",,a","  177",",,a",,,,,,,,,,
"ASN00009542","2019-01-03","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  227",",,a","  156",",,a",,,,,,,,,,
"ASN00009542","2019-01-04","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  239",",,a","  134",",,a",,,,,,,,,,
"ASN00009542","2019-01-05","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  251",",,a","  111",",,a",,,,,,,,,,
"ASN00009542","2019-01-06","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  258",",,a","  116",",,a",,,,,,,,,,
"ASN00009542","2019-01-07","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  316",",,a","  127",",,a",,,,,,,,,,
"ASN00009542","2019-01-08","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  236",",,a","  166",",,a",,,,,,,,,,
"ASN00009542","2019-01-09","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  267",",,a","  159",",,a",,,,,,,,,,
"ASN00009542","2019-01-10","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  362",",,a","  147",",,a",,,,,,,,,,
"ASN00009542","2019-01-11","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  258",",,a","  163",",,a",,,,,,,,,,
"ASN00009542","2019-01-12","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  373",",,a","  117",",,a",,,,,,,,,,
"ASN00009542","2019-01-13","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  396",",,a","  215",",,a",,,,,,,,,,
"ASN00009542","2019-01-14","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    6",",,a","  211",",,a","  161",",,a",,,,,,,,,,
"ASN00009542","2019-01-15","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  247",",,a","  159",",,a",,,,,,,,,,
"ASN00009542","2019-01-16","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  262",",,a","  147",",,a",,,,,,,,,,
"ASN00009542","2019-01-17","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  263",",,a","  115",",,a",,,,,,,,,,
"ASN00009542","2019-01-18","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  251",",,a","  143",",,a",,,,,,,,,,
"ASN00009542","2019-01-19","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  340",",,a","  132",",,a",,,,,,,,,,
"ASN00009542","2019-01-20","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  400",",,a","  182",",,a",,,,,,,,,,
"ASN00009542","2019-01-21","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  434",",,a","  252",",,a",,,,,,,,,,
"ASN00009542","2019-01-22","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  287",",,a","  184",",,a",,,,,,,,,,
"ASN00009542","2019-01-23","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   10",",,a","  357",",,a","  191",",,a",,,,,,,,,,
"ASN00009542","2019-01-24","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  246",",,a","  158",",,a",,,,,,,,,,
"ASN00009542","2019-01-25","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    6",",,a","  234",",,a","  130",",,a",,,,,,,,,,
"ASN00009542","2019-01-26","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  238",",,a","  105",",,a",,,,,,,,,,
"ASN00009542","2019-01-27","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  284",",,a","   89",",,a",,,,,,,,,,
"ASN00009542","2019-01-28","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  359",",,a","  117",",,a",,,,,,,,,,
"ASN00009542","2019-01-29","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  254",",,a","  136",",,a",,,,,,,,,,
"ASN00009542","2019-01-30","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  227",",,a","  124",",,a",,,,,,,,,,
"ASN00009542","2019-01-31","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  280",",,a","  141",",,a",,,,,,,,,,
"ASN00009542","2019-02-01","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  350",",,a","  150",",,a",,,,,,,,,,
"ASN00009542","2019-02-02","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  285",",,a","  195",",,a",,,,,,,,,,
"ASN00009542","2019-02-03","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  223",",,a","  156",",,a",,,,,,,,,,
"ASN00009542","2019-02-04","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  242",",,a","  130",",,a",,,,,,,,,,
"ASN00009542","2019-02-05","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  289",",,a","  133",",,a",,,,,,,,,,
"ASN00009542","2019-02-06","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  297",",,a","  145",",,a",,,,,,,,,,
"ASN00009542","2019-02-07","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  268",",,a","  146",",,a",,,,,,,,,,
"ASN00009542","2019-02-08","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  233",",,a","  136",",,a",,,,,,,,,,
"ASN00009542","2019-02-09","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  240",",,a","  134",",,a",,,,,,,,,,
"ASN00009542","2019-02-10","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  307",",,a","  103",",,a",,,,,,,,,,
"ASN00009542","2019-02-11","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  243",",,a","  166",",,a",,,,,,,,,,
"ASN00009542","2019-02-12","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  213",",,a","  131",",,a",,,,,,,,,,
"ASN00009542","2019-02-13","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  266",",,a","  118",",,a",,,,,,,,,,
"ASN00009542","2019-02-14","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  347",",,a","  157",",,a",,,,,,,,,,
"ASN00009542","2019-02-15","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  335",",,a","  152",",,a",,,,,,,,,,
"ASN00009542","2019-02-16","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  246",",,a","  179",",,a",,,,,,,,,,
"ASN00009542","2019-02-17","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  225",",,a","  148",",,a",,,,,,,,,,
"ASN00009542","2019-02-18","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  246",",,a","  155",",,a",,,,,,,,,,
"ASN00009542","2019-02-19","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  289",",,a","  113",",,a",,,,,,,,,,
"ASN00009542","2019-02-20","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  318",",,a","  132",",,a",,,,,,,,,,
"ASN00009542","2019-02-21","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  399",",,a","  171",",,a",,,,,,,,,,
"ASN00009542","2019-02-22","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  305",",,a","  190",",,a",,,,,,,,,,
"ASN00009542","2019-02-23","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  292",",,a","  163",",,a",,,,,,,,,,
"ASN00009542","2019-02-24","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  270",",,a","  176",",,a",,,,,,,,,,
"ASN00009542","2019-02-25","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    6",",,a","  272",",,a","  167",",,a",,,,,,,,,,
"ASN00009542","2019-02-26","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  338",",,a","  168",",,a",,,,,,,,,,
"ASN00009542","2019-02-27","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   10",",,a","  391",",,a","  201",",,a",,,,,,,,,,
"ASN00009542","2019-02-28","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  291",",,a","  187",",,a",,,,,,,,,,
"ASN00009542","2019-03-01","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  238",",,a","  176",",,a",,,,,,,,,,
"ASN00009542","2019-03-02","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  259",",,a","   99",",,a",,,,,,,,,,
"ASN00009542","2019-03-03","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  277",",,a","  128",",,a",,,,,,,,,,
"ASN00009542","2019-03-04","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  306",",,a","  144",",,a",,,,,,,,,,
"ASN00009542","2019-03-05","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   32",",,a","  207",",,a","  151",",,a",,,,,,,,,,
"ASN00009542","2019-03-06","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  256",",,a","  109",",,a",,,,,,,,,,
"ASN00009542","2019-03-07","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  280",",,a","  179",",,a",,,,,,,,,,
"ASN00009542","2019-03-08","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   52",",,a","  253",",,a","  182",",,a",,,,,,,,,,
"ASN00009542","2019-03-09","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  293",",,a","  187",",,a",,,,,,,,,,
"ASN00009542","2019-03-10","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    8",",,a","  223",",,a","  177",",,a",,,,,,,,,,
"ASN00009542","2019-03-11","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  239",",,a","  137",",,a",,,,,,,,,,
"ASN00009542","2019-03-12","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  278",",,a","  127",",,a",,,,,,,,,,
"ASN00009542","2019-03-13","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  242",",,a","  132",",,a",,,,,,,,,,
"ASN00009542","2019-03-14","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    6",",,a","  233",",,a","  164",",,a",,,,,,,,,,
"ASN00009542","2019-03-15","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  343",",,a","  118",",,a",,,,,,,,,,
"ASN00009542","2019-03-16","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  291",",,a","  196",",,a",,,,,,,,,,
"ASN00009542","2019-03-17","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  306",",,a","  186",",,a",,,,,,,,,,
"ASN00009542","2019-03-18","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  303",",,a","  151",",,a",,,,,,,,,,
"ASN00009542","2019-03-19","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  339",",,a","  153",",,a",,,,,,,,,,
"ASN00009542","2019-03-20","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  353",",,a","  181",",,a",,,,,,,,,,
"ASN00009542","2019-03-21","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  304",",,a","  191",",,a",,,,,,,,,,
"ASN00009542","2019-03-22","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   34",",,a","  255",",,a","  179",",,a",,,,,,,,,,
"ASN00009542","2019-03-23","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   28",",,a","  221",",,a","  140",",,a",,,,,,,,,,
"ASN00009542","2019-03-24","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  210",",,a","   96",",,a",,,,,,,,,,
"ASN00009542","2019-03-25","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  214",",,a","  126",",,a",,,,,,,,,,
"ASN00009542","2019-03-26","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  273",",,a","  106",",,a",,,,,,,,,,
"ASN00009542","2019-03-27","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  356",",,a","  145",",,a",,,,,,,,,,
"ASN00009542","2019-03-28","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  219",",,a","  139",",,a",,,,,,,,,,
"ASN00009542","2019-03-29","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  195",",,a","  141",",,a",,,,,,,,,,
"ASN00009542","2019-03-30","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  235",",,a","   82",",,a",,,,,,,,,,
"ASN00009542","2019-03-31","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a",,,"  117",",,a",,,,,,,,,,
"ASN00009542","2019-04-01","-33.6825","121.8275","142.0","ESPERANCE AERO, AS",,,"  345",",,a","  164",",,a",,,,,,,,,,
"ASN00009542","2019-04-02","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   12",",,a","  191",",,a","  178",",,a",,,,,,,,,,
"ASN00009542","2019-04-03","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   26",",,a","  216",",,a","  147",",,a",,,,,,,,,,
"ASN00009542","2019-04-04","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   12",",,a","  293",",,a","  175",",,a",,,,,,,,,,
"ASN00009542","2019-04-05","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    8",",,a",,,"  119",",,a",,,,,,,,,,
"ASN00009542","2019-04-06","-33.6825","121.8275","142.0","ESPERANCE AERO, AS",,,"  245",",,a","   65",",,a",,,,,,,,,,
"ASN00009542","2019-04-07","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  236",",,a","   86",",,a",,,,,,,,,,
"ASN00009542","2019-04-08","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  211",",,a","  119",",,a",,,,,,,,,,
"ASN00009542","2019-04-09","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  265",",,a","  102",",,a",,,,,,,,,,
"ASN00009542","2019-04-10","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  336",",,a","  149",",,a",,,,,,,,,,
"ASN00009542","2019-04-11","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  254",",,a","  170",",,a",,,,,,,,,,
"ASN00009542","2019-04-12","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  220",",,a","  158",",,a",,,,,,,,,,
"ASN00009542","2019-04-13","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  287",",,a","  124",",,a",,,,,,,,,,
"ASN00009542","2019-04-14","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  258",",,a","  185",",,a",,,,,,,,,,
"ASN00009542","2019-04-15","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   16",",,a","  261",",,a","  150",",,a",,,,,,,,,,
"ASN00009542","2019-04-16","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  268",",,a","  148",",,a",,,,,,,,,,
"ASN00009542","2019-04-17","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    6",",,a","  194",",,a","  104",",,a",,,,,,,,,,
"ASN00009542","2019-04-18","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   18",",,a","  278",",,a","  117",",,a",,,,,,,,,,
"ASN00009542","2019-04-19","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    8",",,a","  177",",,a","  110",",,a",,,,,,,,,,
"ASN00009542","2019-04-20","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   10",",,a","  142",",,a","   46",",,a",,,,,,,,,,
"ASN00009542","2019-04-21","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   70",",,a","  186",",,a","   76",",,a",,,,,,,,,,
"ASN00009542","2019-04-22","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  239",",,a","   95",",,a",,,,,,,,,,
"ASN00009542","2019-04-23","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  262",",,a","  102",",,a",,,,,,,,,,
"ASN00009542","2019-04-24","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  223",",,a","   82",",,a",,,,,,,,,,
"ASN00009542","2019-04-25","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  228",",,a","  104",",,a",,,,,,,,,,
"ASN00009542","2019-04-26","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  225",",,a","  111",",,a",,,,,,,,,,
"ASN00009542","2019-04-27","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  253",",,a","  106",",,a",,,,,,,,,,
"ASN00009542","2019-04-28","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  277",",,a","  105",",,a",,,,,,,,,,
"ASN00009542","2019-04-29","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  233",",,a","  169",",,a",,,,,,,,,,
"ASN00009542","2019-04-30","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","  140",",,a","  165",",,a","   91",",,a",,,,,,,,,,
"ASN00009542","2019-05-01","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","  166",",,a","  152",",,a","   76",",,a",,,,,,,,,,
"ASN00009542","2019-05-02","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   42",",,a","  154",",,a","   74",",,a",,,,,,,,,,
"ASN00009542","2019-05-03","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  189",",,a","   49",",,a",,,,,,,,,,
"ASN00009542","2019-05-04","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  275",",,a","   86",",,a",,,,,,,,,,
"ASN00009542","2019-05-05","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  300",",,a","  120",",,a",,,,,,,,,,
"ASN00009542","2019-05-06","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    6",",,a","  200",",,a","  138",",,a",,,,,,,,,,
"ASN00009542","2019-05-07","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   10",",,a","  187",",,a","   96",",,a",,,,,,,,,,
"ASN00009542","2019-05-08","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   16",",,a","  191",",,a","   91",",,a",,,,,,,,,,
"ASN00009542","2019-05-09","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    8",",,a","  166",",,a","  105",",,a",,,,,,,,,,
"ASN00009542","2019-05-10","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  208",",,a","   45",",,a",,,,,,,,,,
"ASN00009542","2019-05-11","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  237",",,a","   78",",,a",,,,,,,,,,
"ASN00009542","2019-05-12","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  255",",,a","  112",",,a",,,,,,,,,,
"ASN00009542","2019-05-13","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  219",",,a","   90",",,a",,,,,,,,,,
"ASN00009542","2019-05-14","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  241",",,a","   90",",,a",,,,,,,,,,
"ASN00009542","2019-05-15","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  270",",,a","  109",",,a",,,,,,,,,,
"ASN00009542","2019-05-16","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  226",",,a","  142",",,a",,,,,,,,,,
"ASN00009542","2019-05-17","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   58",",,a","  130",",,a","   74",",,a",,,,,,,,,,
"ASN00009542","2019-05-18","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","  126",",,a","  125",",,a","   67",",,a",,,,,,,,,,
"ASN00009542","2019-05-19","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   68",",,a","  158",",,a","   94",",,a",,,,,,,,,,
"ASN00009542","2019-05-20","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  208",",,a","   79",",,a",,,,,,,,,,
"ASN00009542","2019-05-21","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  203",",,a","   84",",,a",,,,,,,,,,
"ASN00009542","2019-05-22","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  237",",,a","   93",",,a",,,,,,,,,,
"ASN00009542","2019-05-23","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  199",",,a","   97",",,a",,,,,,,,,,
"ASN00009542","2019-05-24","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    2",",,a","  199",",,a","   87",",,a",,,,,,,,,,
"ASN00009542","2019-05-25","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   10",",,a","  173",",,a","  111",",,a",,,,,,,,,,
"ASN00009542","2019-05-26","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  175",",,a","  106",",,a",,,,,,,,,,
"ASN00009542","2019-05-27","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  160",",,a","   86",",,a",,,,,,,,,,
"ASN00009542","2019-05-28","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  179",",,a","   83",",,a",,,,,,,,,,
"ASN00009542","2019-05-29","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  161",",,a","  120",",,a",,,,,,,,,,
"ASN00009542","2019-05-30","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  185",",,a","   70",",,a",,,,,,,,,,
"ASN00009542","2019-05-31","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  217",",,a","   82",",,a",,,,,,,,,,
"ASN00009542","2019-06-01","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  222",",,a","   77",",,a",,,,,,,,,,
"ASN00009542","2019-06-02","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  216",",,a","   67",",,a",,,,,,,,,,
"ASN00009542","2019-06-03","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  197",",,a","   82",",,a",,,,,,,,,,
"ASN00009542","2019-06-04","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  188",",,a","   71",",,a",,,,,,,,,,
"ASN00009542","2019-06-05","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  207",",,a","   73",",,a",,,,,,,,,,
"ASN00009542","2019-06-06","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  212",",,a","   91",",,a",,,,,,,,,,
"ASN00009542","2019-06-07","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  166",",,a","  130",",,a",,,,,,,,,,
"ASN00009542","2019-06-08","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    8",",,a","  188",",,a","   86",",,a",,,,,,,,,,
"ASN00009542","2019-06-09","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   26",",,a","  158",",,a","   85",",,a",,,,,,,,,,
"ASN00009542","2019-06-10","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  199",",,a","  101",",,a",,,,,,,,,,
"ASN00009542","2019-06-11","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   54",",,a","  152",",,a","   84",",,a",,,,,,,,,,
"ASN00009542","2019-06-12","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","   32",",,a","  161",",,a","   70",",,a",,,,,,,,,,
"ASN00009542","2019-06-13","-33.6825","121.8275","142.0","ESPERANCE AERO, AS","    0",",,a","  178",",,a","   85",",,a",,,,,,,,,,
