"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00093045","2019-06-21","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,H","    0",",,W","  356",",,W","  172",",,W","   47",",,W",,,,,,,,,"  240",",,W","  230",",,W","   94",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-06-22","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,H","    0",",,W","  339",",,W","  161",",,W","   45",",,W",,,,,,,,,"  200",",,W","  200",",,W","  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-06-23","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,H","    0",",,W","  328",",,W","  156",",,W","   33",",,W",,,,,,,,,"  150",",,W","  140",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-06-24","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,H","    0",",,W","  344",",,W","  167",",,W","   46",",,W",,,,,,,,,"  160",",,W","  170",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-06-25","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,H","    0",",,W","  367",",,W","  189",",,W","   44",",,W",,,,,,,,,"  200",",,W","  150",",,W","  103",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-06-26","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,H",,,"  372",",,W","  189",",,W","   46",",,W",,," 1413",",,W",,,,,"  170",",,W","  170",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-06-27","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    5",",,W,","    0",",,H",,,"  361",",,W","  211",",,W","   39",",,W",,," 2131",",,W",,,,,"  300",",,W","  300",",,W","  112",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-06-28","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0","T,,W,","    0",",,H",,,"  372",",,W","  217",",,W","   36",",,W",,," 1948",",,W",,,,,"  220",",,W","  220",",,W","  157",",,W","  219",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-06-29","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,H",,,"  361",",,W","  217",",,W","   30",",,W",,," 1157",",,W",,,,,"  280",",,W","  130",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-06-30","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,H",,,"  367",",,W","  194",",,W","   36",",,W",,," 2328",",,W",,,,,"  320",",,W","  310",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-01","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0","T,,W,","    0",",,W","    0",",,W","  356",",,W","  222",",,W","   34",",,W",,,,,,,,,"  270",",,W","  290",",,W","  125",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-02","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0","T,,W,","    0",",,W","    0",",,W","  361",",,W","  228",",,W","   36",",,W",,,,,,,,,"  290",",,W","  290",",,W","  161",",,W","  228",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-03","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  372",",,W","  222",",,W","   38",",,W",,,,,,,,,"  180",",,W","  210",",,W","   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-04","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  372",",,W","  228",",,W","   39",",,W",,,,,,,,,"  190",",,W","  270",",,W","   76",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-05","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  344",",,W","  233",",,W","   43",",,W",,,,,,,,,"  270",",,W","  270",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-06","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","  140",",,W,",,,,,"  311",",,W","  206",",,W","   38",",,W",,," 1734",",,W",,,,,"  160",",,W","  180",",,W","   94",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-07","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","   46",",,W,",,,,,"  294",",,W","  178",",,W","   31",",,W",,," 1803",",,W",,,,,"  290",",,W","  290",",,W","  148",",,W","  188",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-08","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  350",",,W","  161",",,W","   33",",,W",,," 1642",",,W",,,,,"  300",",,W","  290",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-09","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  361",",,W","  194",",,W","   36",",,W",,," 0031",",,W",,,,,"  310",",,W","  310",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-10","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  389",",,W","  206",",,W","   26",",,W",,," 1340",",,W",,,,,"  120",",,W","  100",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00093045","2019-07-11","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","   28",",,W,",,,,,"  372",",,W","  206",",,W","   34",",,W",,," 1745",",,W",,,,,"   20",",,W","   10",",,W","  143",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-12","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  350",",,W","  183",",,W","   22",",,W",,," 1352",",,W",,,,,"  130",",,W","  170",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-13","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  372",",,W","  211",",,W","   26",",,W",,," 2054",",,W",,,,,"  310",",,W","  310",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-14","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  378",",,W","  222",",,W","   32",",,W",,," 1656",",,W",,,,,"  130",",,W","  130",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-15","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  383",",,W","  239",",,W","   30",",,W",,," 1837",",,W",,,,,"   60",",,W","   50",",,W","  103",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-16","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    5",",,W,",,,,,"  361",",,W","  261",",,W","   41",",,W",,," 1446",",,W",,,,,"  310",",,W","  300",",,W","  130",",,W","  165",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-17","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    3",",,W,",,,,,"  367",",,W","  239",",,W","   37",",,W",,," 1610",",,W",,,,,"  250",",,W","  320",",,W","   76",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-18","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  389",",,W","  222",",,W","   32",",,W",,," 1724",",,W",,,,,"  300",",,W","  300",",,W","  107",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-19","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  383",",,W","  239",",,W","   37",",,W",,," 1859",",,W",,,,,"  160",",,W","  160",",,W","  112",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-20","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  378",",,W","  222",",,W","   40",",,W",,," 1533",",,W",,,,,"  310",",,W","  310",",,W","  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-21","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  394",",,W","  222",",,W","   39",",,W",,," 1716",",,W",,,,,"   20",",,W","  360",",,W","  125",",,W","  165",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-22","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    3",",,W,",,,,,"  356",",,W","  239",",,W","   53",",,W",,," 1543",",,W",,,,,"  150",",,W","  150",",,W","  116",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-23","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    3",",,W,",,,,,"  306",",,W","  211",",,W","   37",",,W",,," 0157",",,W",,,,,"   20",",,W","   10",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-24","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  339",",,W","  228",",,W","   33",",,W",,," 1435",",,W",,,,,"  190",",,W","  150",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-25","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  367",",,W","  228",",,W","   38",",,W",,," 1842",",,W",,,,,"  300",",,W","  310",",,W","  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-26","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  372",",,W","  228",",,W","   44",",,W",,," 1506",",,W",,,,,"  310",",,W","  300",",,W","  161",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-27","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  367",",,W","  222",",,W","   38",",,W",,," 1556",",,W",,,,,"  320",",,W","  310",",,W","  139",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-28","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  378",",,W","  222",",,W","   24",",,W",,," 1515",",,W",,,,,"   40",",,W","   50",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-29","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","   36",",,W,",,,,,"  356",",,W","  228",",,W","   34",",,W",,," 1703",",,W",,,,,"   90",",,W","   90",",,W","  139",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-30","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  350",",,W","  194",",,W","   31",",,W",,," 1728",",,W",,,,,"   70",",,W","   70",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-07-31","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    8",",,W,",,,,,"  350",",,W","  233",",,W","   30",",,W",,," 1401",",,W",,,,,"  160",",,W","  150",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-01","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  367",",,W","  217",",,W","   38",",,W",,,,,,,,,"  150",",,W","  140",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-02","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  372",",,W","  228",",,W","   43",",,W",,,,,,,,,"  250",",,W","  230",",,W","   94",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-03","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","   13",",,W,","    0",",,W","    0",",,W","  378",",,W","  211",",,W","   43",",,W",,,,,,,,,"   20",",,W","   10",",,W","  143",",,W","  192",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-04","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0","T,,W,","    0",",,W","    0",",,W","  344",",,W","  206",",,W","   32",",,W",,,,,,,,,"  330",",,W","  320",",,W","  125",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-05","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  361",",,W","  217",",,W","   25",",,W",,,,,,,,,"   40",",,W","   60",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-06","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  306",",,W","  239",",,W","   22",",,W",,,,,,,,,"  150",",,W","  150",",,W","   72",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-07","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    8",",,W,","    0",",,W","    0",",,W","  361",",,W","  222",",,W","   32",",,W",,,,,,,,,"  290",",,W","  300",",,W","  116",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-08","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0","T,,W,","    0",",,W","    0",",,W","  361",",,W","  206",",,W","   34",",,W",,,,,,,,,"  300",",,W","  310",",,W","  107",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,
"USW00093045","2019-08-09","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    3",",,W,","    0",",,W","    0",",,W","  344",",,W","  217",",,W","   35",",,W",,,,,,,,,"  300",",,W","  310",",,W","  116",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-10","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","  267",",,W,","    0",",,W","    0",",,W","  317",",,W","  178",",,W","   39",",,W",,,,,,,,,"  190",",,W","  190",",,W","  125",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-11","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  322",",,W","  206",",,W","   44",",,W",,,,,,,,,"  170",",,W","  170",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-12","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0","T,,W,","    0",",,W","    0",",,W","  350",",,W","  211",",,W","   45",",,W",,,,,,,,,"  270",",,W","  280",",,W","  103",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-13","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  372",",,W","  217",",,W","   35",",,W",,,,,,,,,"  150",",,W","  140",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-14","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    8",",,W,","    0",",,W","    0",",,W","  361",",,W","  206",",,W","   32",",,W",,,,,,,,,"  270",",,W","  280",",,W","  157",",,W","  206",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-15","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  339",",,W","  172",",,W","   37",",,W",,,,,,,,,"  280",",,W","  270",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-16","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  372",",,W","  194",",,W","   35",",,W",,,,,,,,,"  300",",,W","  310",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-17","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  378",",,W","  228",",,W","   38",",,W",,,,,,,,,"  300",",,W","  250",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-18","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  367",",,W","  233",",,W","   32",",,W",,,,,,,,,"  300",",,W","  300",",,W","   89",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-19","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  367",",,W","  222",",,W","   39",",,W",,,,,,,,,"  120",",,W","  110",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-20","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  378",",,W","  211",",,W","   39",",,W",,,,,,,,,"  190",",,W","  170",",,W","   98",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-21","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    5",",,W,","    0",",,W","    0",",,W","  350",",,W","  200",",,W","   31",",,W",,,,,,,,,"  310",",,W","  310",",,W","  143",",,W","  197",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-22","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  344",",,W","  178",",,W","   33",",,W",,,,,,,,,"  190",",,W","  170",",,W","   72",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-23","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  356",",,W","  211",",,W","   29",",,W",,,,,,,,,"  330",",,W","  330",",,W","  103",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-24","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  361",",,W","  194",",,W","   30",",,W",,,,,,,,,"  190",",,W","  190",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-25","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  383",",,W","  233",",,W","   35",",,W",,,,,,,,,"  300",",,W","  310",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-26","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  400",",,W","  250",",,W","   34",",,W",,,,,,,,,"  220",",,W","  330",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-27","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0","T,,W,","    0",",,W","    0",",,W","  378",",,W","  244",",,W","   42",",,W",,,,,,,,,"  270",",,W","  270",",,W","   94",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-28","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    3",",,W,","    0",",,W","    0",",,W","  356",",,W","  228",",,W","   36",",,W",,,,,,,,,"  310",",,W","  300",",,W","  125",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-29","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  356",",,W","  217",",,W","   25",",,W",,,,,,,,,"  200",",,W","  180",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-08-30","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","  191",",,W,","    0",",,W","    0",",,W","  361",",,W","  189",",,W","   31",",,W",,,,,,,,,"  330",",,W","  330",",,W","  143",",,W","  197",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,
"USW00093045","2019-08-31","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","   48",",,W,","    0",",,W","    0",",,W","  344",",,W","  189",",,W","   29",",,W",,,,,,,,,"  270",",,W","  280",",,W","   94",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093045","2019-09-01","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  350",",,W","  217",",,W","   30",",,W",,,,,,,,,"  140",",,W","  130",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-09-02","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  344",",,W","  194",",,W","   23",",,W",,,,,,,,,"  300",",,W","  140",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-09-03","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  356",",,W","  194",",,W","   26",",,W",,,,,,,,,"  150",",,W","  100",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-09-04","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  339",",,W","  206",",,W","   30",",,W",,,,,,,,,"  120",",,W","  120",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00093045","2019-09-05","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  328",",,W","  189",",,W","   26",",,W",,,,,,,,,"  150",",,W","  150",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093045","2019-09-06","33.23667","-107.26806","1478.3","TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  356",",,W","  200",",,W","   20",",,W",,,,,,,,,"  130",",,W","  130",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
