"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"THW00041018","2019-06-16","17.38333","102.8","178.0","UDON THANI, TH","  137",",,S",,,,,,,"  248",",,S",,,"  287","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-06-17","17.38333","102.8","178.0","UDON THANI, TH","  490",",,S",,,,,,,"  249",",,S",,,"  280","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-06-18","17.38333","102.8","178.0","UDON THANI, TH","   25",",,S",,,,,,,"  247",",,S",,,"  282","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-06-19","17.38333","102.8","178.0","UDON THANI, TH","   10",",,S",,,,,"  346",",,S","  260",",,S",,,"  302","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-06-20","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  362",",,S","  258",",,S",,,"  314","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-06-21","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  371",",,S","  259",",,S",,,"  326","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-06-22","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  379",",,S",,,,,"  333","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-06-23","17.38333","102.8","178.0","UDON THANI, TH","    5",",,S",,,,,"  368",",,S",,,,,"  313","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-06-24","17.38333","102.8","178.0","UDON THANI, TH","  109",",,S",,,,,"  357",",,S",,,,,"  308","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-06-25","17.38333","102.8","178.0","UDON THANI, TH","  132",",,S",,,,,"  337",",,S","  254",",,S",,,"  285","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-06-26","17.38333","102.8","178.0","UDON THANI, TH","   23",",,S",,,,,"  348",",,S","  258",",,S",,,"  298","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-06-27","17.38333","102.8","178.0","UDON THANI, TH","   13",",,S",,,,,"  344",",,S",,,,,"  300","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-06-28","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,"  261",",,S",,,"  307","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-06-29","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  347",",,S",,,,,"  309","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-06-30","17.38333","102.8","178.0","UDON THANI, TH","   48",",,S",,,,,"  333",",,S",,,,,"  284","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-01","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,"  248",",,S",,,"  288","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-02","17.38333","102.8","178.0","UDON THANI, TH","  155",",,S",,,,,"  280",",,S","  249",",,S",,,"  264","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-03","17.38333","102.8","178.0","UDON THANI, TH","   43",",,S",,,,,,,,,,,"  256","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-04","17.38333","102.8","178.0","UDON THANI, TH","   76",",,S",,,,,,,"  238",",,S",,,"  279","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-05","17.38333","102.8","178.0","UDON THANI, TH","    3",",,S",,,,,,,,,,,"  292","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-06","17.38333","102.8","178.0","UDON THANI, TH","    3",",,S",,,,,"  339",",,S","  255",",,S",,,"  297","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-07","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  343",",,S","  258",",,S",,,"  302","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-08","17.38333","102.8","178.0","UDON THANI, TH","  102",",,S",,,,,,,"  260",",,S",,,"  303","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-09","17.38333","102.8","178.0","UDON THANI, TH","    3",",,S",,,,,"  342",",,S","  260",",,S",,,"  302","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-10","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  347",",,S","  260",",,S",,,"  301","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-11","17.38333","102.8","178.0","UDON THANI, TH","  104",",,S",,,,,,,,,,,"  299","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-12","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  264",",,S",,,"  322","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-13","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  277",",,S",,,"  311","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-14","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  347",",,S",,,,,"  301","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-15","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  348",",,S","  260",",,S",,,"  306","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-16","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  258",",,S",,,"  314","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-17","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  257",",,S",,,"  312","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-18","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  263",",,S",,,"  323","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-19","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  270",",,S",,,"  325","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-20","17.38333","102.8","178.0","UDON THANI, TH","   13",",,S",,,,,"  355",",,S",,,,,"  308","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-21","17.38333","102.8","178.0","UDON THANI, TH","  178",",,S",,,,,,,,,,,"  277","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-22","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,"  255",",,S",,,"  294","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-23","17.38333","102.8","178.0","UDON THANI, TH","    5",",,S",,,,,"  342",",,S",,,,,"  296","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-24","17.38333","102.8","178.0","UDON THANI, TH","   51",",,S",,,,,,,"  250",",,S",,,"  277","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-25","17.38333","102.8","178.0","UDON THANI, TH","   89",",,S",,,,,,,,,,,"  270","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-26","17.38333","102.8","178.0","UDON THANI, TH","   10",",,S",,,,,,,"  247",",,S",,,"  270","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-27","17.38333","102.8","178.0","UDON THANI, TH","    8",",,S",,,,,"  338",",,S",,,,,"  292","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-28","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  359",",,S","  238",",,S",,,"  309","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-29","17.38333","102.8","178.0","UDON THANI, TH","   84",",,S",,,,,,,,,,,"  292","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-30","17.38333","102.8","178.0","UDON THANI, TH","  333",",,S",,,,,"  308",",,S",,,,,"  269","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-07-31","17.38333","102.8","178.0","UDON THANI, TH","  279",",,S",,,,,,,"  234",",,S",,,"  267","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-01","17.38333","102.8","178.0","UDON THANI, TH","  188",",,S",,,,,"  321",",,S","  235",",,S",,,"  281","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-02","17.38333","102.8","178.0","UDON THANI, TH","    5",",,S",,,,,,,"  246",",,S",,,"  292","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-03","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,,,,,"  288","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-04","17.38333","102.8","178.0","UDON THANI, TH","    8",",,S",,,,,"  317",",,S","  240",",,S",,,"  281","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-05","17.38333","102.8","178.0","UDON THANI, TH","   13",",,S",,,,,,,"  242",",,S",,,"  277","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-06","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  255",",,S",,,"  296","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-07","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  346",",,S","  254",",,S",,,"  306","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-08","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  354",",,S","  257",",,S",,,"  313","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-09","17.38333","102.8","178.0","UDON THANI, TH","   33",",,S",,,,,,,,,,,"  288","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-10","17.38333","102.8","178.0","UDON THANI, TH","  231",",,S",,,,,"  326",",,S",,,,,"  277","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-11","17.38333","102.8","178.0","UDON THANI, TH","  554",",,S",,,,,,,,,,,"  280","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-12","17.38333","102.8","178.0","UDON THANI, TH","   43",",,S",,,,,,,"  248",",,S",,,"  282","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-13","17.38333","102.8","178.0","UDON THANI, TH","   48",",,S",,,,,,,"  256",",,S",,,"  278","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-14","17.38333","102.8","178.0","UDON THANI, TH","    3",",,S",,,,,"  336",",,S",,,,,"  291","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-15","17.38333","102.8","178.0","UDON THANI, TH","    5",",,S",,,,,"  348",",,S","  256",",,S",,,"  297","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-16","17.38333","102.8","178.0","UDON THANI, TH","  112",",,S",,,,,"  331",",,S",,,,,"  271","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-17","17.38333","102.8","178.0","UDON THANI, TH","  163",",,S",,,,,,,,,,,"  282","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-18","17.38333","102.8","178.0","UDON THANI, TH","   15",",,S",,,,,"  335",",,S","  252",",,S",,,"  287","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-19","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  259",",,S",,,"  298","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-20","17.38333","102.8","178.0","UDON THANI, TH","    3",",,S",,,,,"  318",",,S",,,,,"  284","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-21","17.38333","102.8","178.0","UDON THANI, TH","  668",",,S",,,,,"  312",",,S",,,,,"  268","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-22","17.38333","102.8","178.0","UDON THANI, TH","   38",",,S",,,,,"  305",",,S",,,,,"  273","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-23","17.38333","102.8","178.0","UDON THANI, TH","   74",",,S",,,,,,,,,,,"  276","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-24","17.38333","102.8","178.0","UDON THANI, TH","  592",",,S",,,,,"  314",",,S",,,,,"  278","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-25","17.38333","102.8","178.0","UDON THANI, TH","  236",",,S",,,,,"  336",",,S",,,,,"  278","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-26","17.38333","102.8","178.0","UDON THANI, TH","  442",",,S",,,,,,,"  238",",,S",,,"  261","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-27","17.38333","102.8","178.0","UDON THANI, TH","  465",",,S",,,,,"  298",",,S",,,,,"  262","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-28","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,"  252",",,S",,,"  289","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-29","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,"  255",",,S",,,"  287","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-30","17.38333","102.8","178.0","UDON THANI, TH","  279",",,S",,,,,,,,,,,"  256","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-08-31","17.38333","102.8","178.0","UDON THANI, TH","   76",",,S",,,,,"  306",",,S","  237",",,S",,,"  266","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-01","17.38333","102.8","178.0","UDON THANI, TH","  155",",,S",,,,,"  322",",,S",,,,,"  268","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-02","17.38333","102.8","178.0","UDON THANI, TH","  610",",,S",,,,,,,,,,,"  252","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-03","17.38333","102.8","178.0","UDON THANI, TH","   28",",,S",,,,,"  287",",,S","  248",",,S",,,"  267","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-04","17.38333","102.8","178.0","UDON THANI, TH","   38",",,S",,,,,"  320",",,S",,,,,"  278","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-05","17.38333","102.8","178.0","UDON THANI, TH","  114",",,S",,,,,,,"  235",",,S",,,"  264","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-06","17.38333","102.8","178.0","UDON THANI, TH","   71",",,S",,,,,,,"  248",",,S",,,"  287","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-07","17.38333","102.8","178.0","UDON THANI, TH","   18",",,S",,,,,,,"  253",",,S",,,"  296","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-08","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,"  249",",,S",,,"  297","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-09","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  335",",,S","  251",",,S",,,"  298","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-10","17.38333","102.8","178.0","UDON THANI, TH","  569",",,S",,,,,"  311",",,S",,,,,"  261","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-11","17.38333","102.8","178.0","UDON THANI, TH","  244",",,S",,,,,,,"  227",",,S",,,"  257","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-12","17.38333","102.8","178.0","UDON THANI, TH","   71",",,S",,,,,"  331",",,S","  230",",,S",,,"  286","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-13","17.38333","102.8","178.0","UDON THANI, TH","   33",",,S",,,,,"  340",",,S","  250",",,S",,,"  297","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-14","17.38333","102.8","178.0","UDON THANI, TH","    3",",,S",,,,,"  333",",,S",,,,,"  296","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-15","17.38333","102.8","178.0","UDON THANI, TH","  168",",,S",,,,,"  337",",,S","  245",",,S",,,"  294","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-16","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  346",",,S","  246",",,S",,,"  302","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-17","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  264",",,S",,,"  305","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-18","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  340",",,S","  254",",,S",,,"  295","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-19","17.38333","102.8","178.0","UDON THANI, TH","  109",",,S",,,,,"  320",",,S",,,,,"  276","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-20","17.38333","102.8","178.0","UDON THANI, TH","    3",",,S",,,,,,,,,,,"  291","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-21","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,"  242",",,S",,,"  279","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-22","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  284","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-23","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  325",",,S","  230",",,S",,,"  282","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-24","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  280","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-25","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  218",",,S",,,"  286","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-26","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  233",",,S",,,"  288","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-27","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  331",",,S","  236",",,S",,,"  286","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-28","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  331",",,S",,,,,"  282","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-29","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  335",",,S",,,,,"  283","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-09-30","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  229",",,S",,,"  290","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-01","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  240",",,S",,,"  293","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-02","17.38333","102.8","178.0","UDON THANI, TH","  752",",,S",,,,,,,"  247",",,S",,,"  302","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-03","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  359",",,S","  253",",,S",,,"  306","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-04","17.38333","102.8","178.0","UDON THANI, TH","   61",",,S",,,,,"  307",",,S",,,,,"  252","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-05","17.38333","102.8","178.0","UDON THANI, TH","  140",",,S",,,,,"  327",",,S",,,,,"  273","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-06","17.38333","102.8","178.0","UDON THANI, TH","   30",",,S",,,,,"  333",",,S","  216",",,S",,,"  282","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-07","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  337",",,S","  240",",,S",,,"  286","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-08","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  233",",,S",,,"  288","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-09","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  336",",,S","  236",",,S",,,"  289","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-10","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  294","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-11","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  345",",,S","  237",",,S",,,"  294","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-12","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  342",",,S",,,,,"  296","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-13","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  290","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-14","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  340",",,S","  232",",,S",,,"  290","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-15","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  330",",,S",,,,,"  286","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-16","17.38333","102.8","178.0","UDON THANI, TH","   79",",,S",,,,,,,"  230",",,S",,,"  269","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-17","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  222",",,S",,,"  283","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-18","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  222",",,S",,,"  284","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-19","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  332",",,S",,,,,"  278","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-20","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  220",",,S",,,"  278","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-21","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  335",",,S","  220",",,S",,,"  281","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-22","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  228",",,S",,,"  293","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-23","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  241",",,S",,,"  306","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-24","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  363",",,S","  250",",,S",,,"  309","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-25","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  340",",,S",,,,,"  296","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-26","17.38333","102.8","178.0","UDON THANI, TH","    3",",,S",,,,,,,"  235",",,S",,,"  291","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-27","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  345",",,S","  229",",,S",,,"  294","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-28","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  343",",,S","  234",",,S",,,"  295","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-29","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  330",",,S",,,,,"  282","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-30","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  316",",,S",,,,,"  255","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-10-31","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  324",",,S","  178",",,S",,,"  268","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-01","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,"  227",",,S",,,"  264","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-02","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  328",",,S","  215",",,S",,,"  286","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-03","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  332",",,S",,,,,"  284","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-04","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,"  328",",,S",,,,,"  278","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-05","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  321",",,S",,,,,"  268","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-06","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  322",",,S",,,,,"  268","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-07","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  266","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-08","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  313",",,S",,,,,"  258","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-09","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  301",",,S",,,,,"  241","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-10","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,,,,,"  243","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-11","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  295",",,S","  169",",,S",,,"  234","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-12","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  183",",,S",,,"  276","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-13","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,,,,,"  265","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-14","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,,,,,"  263","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-15","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  192",",,S",,,"  256","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-16","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  325",",,S","  197",",,S",,,"  266","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-17","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  198",",,S",,,"  284","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-18","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  346",",,S","  213",",,S",,,"  284","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-19","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  327",",,S",,,,,"  263","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-20","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  318",",,S","  186",",,S",,,"  260","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-21","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  316",",,S","  192",",,S",,,"  259","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-22","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  318",",,S","  186",",,S",,,"  252","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-23","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  182",",,S",,,"  252","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-24","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  328",",,S",,,,,"  256","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-25","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  173",",,S",,,"  256","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-26","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  327",",,S","  169",",,S",,,"  252","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-27","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  213",",,S",,,"  279","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-28","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  328",",,S",,,,,"  273","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-29","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,,,"  190",",,S",,,"  261","H,,S",,,,,,,,,,,,,,
"THW00041018","2019-11-30","17.38333","102.8","178.0","UDON THANI, TH",,,,,,,"  327",",,S","  200",",,S",,,"  266","H,,S",,,,,,,,,,,,,,
