"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014933","2018-09-02","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   13",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  200",",,W",,,,,"   34",",,W",,,,,,,,,,,"  228","H,,S",,,,,"  240",",,W","  200",",,W",,,,,,,,,"   76",",,W","  121",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-03","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  587",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  200",",,W",,,,,"   22",",,W",,,,,,,,,,,"  225","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"   76",",,W","  112",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-04","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  137",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  217",",,W",,,,,"   50",",,W",,,,,,,,,,,"  249","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"  143",",,W","  192",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-05","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  272",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  194",",,W",,,,,"   43",",,W",,,,,,,,,,,"  224","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-06","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  172",",,W",,,,,"   51",",,W",,,,,,,,,,,"  203","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-07","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  216",",,W,2400","    0",",,W","    0",",,W","  194",",,W","  139",",,W",,,,,"   44",",,W",,,,,,,,,,,"  180","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-08","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  228",",,W","  139",",,W",,,,,"   38",",,W",,,,,,,,,,,"  179","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"   76",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-09","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  122",",,W",,,,,"   25",",,W",,,,,,,,,,,"  175","H,,S",,,,,"   70",",,W","  100",",,W",,,,,,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-10","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  117",",,W",,,,,"   23",",,W",,,,,,,,,,,"  184","H,,S",,,,,"  180",",,W","  160",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-11","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  139",",,W",,,,,"   45",",,W",,,,,,,,,,,"  202","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,,,"   98",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-12","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  156",",,W",,,,,"   43",",,W",,,,,,,,,,,"  213","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-13","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  167",",,W",,,,,"   44",",,W",,,,,,,,,,,"  219","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-14","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  200",",,W",,,,,"   37",",,W",,,,,,,,,,,"  247","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-15","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  211",",,W",,,,,"   23",",,W",,,,,,,,,,,"  257","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-16","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  206",",,W",,,,,"   28",",,W",,,,,,,,,,,"  256","H,,S",,,,,"  170",",,W","  190",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-17","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  217",",,W",,,,,"   34",",,W",,,,,,,,,,,"  262","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-18","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  150",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  178",",,W",,,,,"   43",",,W",,,,,,,,,,,"  224","H,,S",,,,,"   50",",,W","   60",",,W",,,,,,,,,"  157",",,W","  206",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-19","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  272",",,W","  183",",,W",,,,,"   39",",,W",,,,,,,,,,,"  206","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-20","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   86",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  194",",,W",,,,,"   66",",,W",,,,,,,,,,,"  260","H,,S",,,,,"  300",",,W","  210",",,W",,,,,,,,,"  143",",,W","  188",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-21","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    8",",,W,2400","    0",",,W","    0",",,W","  200",",,W","   94",",,W",,,,,"   63",",,W",,,,,,,,,,,"  193","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,"  143",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-22","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  200",",,W","   78",",,W",,,,,"   29",",,W",,,,,,,,,,,"  127","H,,S",,,,,"  140",",,W","  120",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-23","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  106",",,W",,,,,"   41",",,W",,,,,,,,,,,"  164","H,,S",,,,,"  160",",,W","  130",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-24","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  128",",,W",,,,,"   39",",,W",,,,,,,,,,,"  189","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-25","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  183",",,W,2400","    0",",,W","    0",",,W","  183",",,W","   94",",,W",,,,,"   30",",,W",,,,,,,,,,,"  172","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,"  130",",,W","  170",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-26","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   83",",,W",,,,,"   41",",,W",,,,,,,,,,,"  127","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-27","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    3",",,W,2400","    0",",,W","    0",",,W","  233",",,W","   89",",,W",,,,,"   48",",,W",,,,,,,,,,,"  144","H,,S",,,,,"  240",",,W","  220",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-28","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   43",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   67",",,W",,,,,"   30",",,W",,,,,,,,,,,"  118","H,,S",,,,,"  360",",,W","   10",",,W",,,,,,,,,"   76",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-29","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   71",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   56",",,W",,,,,"   30",",,W",,,,,,,,,,,"   81","H,,S",,,,,"  130",",,W","  110",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-09-30","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   41",",,W,2400","    0",",,W","    0",",,W","  111",",,W","   83",",,W",,,,,"   34",",,W",,,,,,,,,,,"   93","H,,S",,,,,"   40",",,W","   90",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-01","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   48",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   94",",,W",,,,,"   30",",,W",,,,,,,,,,,"  112","H,,S",,,,,"  320",",,W","  340",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-02","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    3",",,W,2400","    0",",,W","    0",",,W","  189",",,W","  100",",,W",,,,,"   28",",,W",,,,,,,,,,,"  118","H,,S",,,,,"  140",",,W","  130",",,W",,,,,,,,,"   58",",,W","   85",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-03","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  306",",,W","  106",",,W",,,,,"   77",",,W",,,,,,,,,,,"  222","H,,S",,,,,"  200",",,W","  310",",,W",,,,,,,,,"  143",",,W","  201",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-04","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  144",",,W","   39",",,W",,,,,"   51",",,W",,,,,,,,,,,"  121","H,,S",,,,,"  350",",,W","   10",",,W",,,,,,,,,"  103",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-05","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   61",",,W,2400","    0",",,W","    0",",,W","  156",",,W","  100",",,W",,,,,"   20",",,W",,,,,,,,,,,"  124","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-06","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   94",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   83",",,W",,,,,"   41",",,W",,,,,,,,,,,"  111","H,,S",,,,,"  340",",,W","   10",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-07","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   66",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   83",",,W",,,,,"   38",",,W",,,,,,,,,,,"  102","H,,S",,,,,"   50",",,W","   60",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-08","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  277",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  122",",,W",,,,,"   30",",,W",,,,,,,,,,,"  159","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-09","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  208",",,W,2400","    0",",,W","    0",",,W","  217",",,W","  172",",,W",,,,,"   33",",,W",,,,,,,,,,,"  192","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-10","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  200",",,W","   44",",,W",,,,,"   75",",,W",,,,,,,,,,,"  147","H,,S",,,,,"  280",",,W","  300",",,W",,,,,,,,,"  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-11","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","   28",",,W",,,,,"   59",",,W",,,,,,,,,,,"   52","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-12","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   20",",,W,2400","    5",",,W","    0",",,W","   67",",,W","    6",",,W",,,,,"   21",",,W",,,,,,,,,,,"   39","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-13","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","   33",",,W",,,,,"   42",",,W",,,,,,,,,,,"   68","H,,S",,,,,"  190",",,W","  180",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-14","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   10",",,W,2400","    0","T,,W","    0",",,W","   72",",,W","   11",",,W",,,,,"   42",",,W",,,,,,,,,,,"   54","H,,S",,,,,"  360",",,W","  340",",,W",,,,,,,,,"   94",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-15","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -10",",,W",,,,,"   46",",,W",,,,,,,,,,,"   29","H,,S",,,,,"  300",",,W","  330",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-16","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   -5",",,W",,,,,"   46",",,W",,,,,,,,,,,"   66","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-17","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   22",",,W",,,,,"   27",",,W",,,,,,,,,,,"   87","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-18","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   28",",,W",,,,,"   41",",,W",,,,,,,,,,,"   93","H,,S",,,,,"  200",",,W","  190",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-19","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  211",",,W","   83",",,W",,,,,"   58",",,W",,,,,,,,,,,"  136","H,,S",,,,,"  230",",,W","  250",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-20","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","    6",",,W",,,,,"   57",",,W",,,,,,,,,,,"   96","H,,S",,,,,"  310",",,W","  340",",,W",,,,,,,,,"  143",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-21","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","  -27",",,W",,,,,"   40",",,W",,,,,,,,,,,"   46","H,,S",,,,,"  210",",,W","  190",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-22","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  200",",,W","   39",",,W",,,,,"   19",",,W",,,,,,,,,,,"  109","H,,S",,,,,"  360",",,W","  340",",,W",,,,,,,,,"   40",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-23","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","    6",",,W",,,,,"   20",",,W",,,,,,,,,,,"   88","H,,S",,,,,"   70",",,W","   80",",,W",,,,,,,,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-24","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   11",",,W",,,,,"   31",",,W",,,,,,,,,,,"   74","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-25","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   13",",,W,2400","    0",",,W","    0",",,W","  122",",,W","   67",",,W",,,,,"   24",",,W",,,,,,,,,,,"   92","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-26","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  133",",,W","   67",",,W",,,,,"   23",",,W",,,,,,,,,,,"   90","H,,S",,,,,"   30",",,W","   80",",,W",,,,,,,,,"   40",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-27","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  200",",,W","   33",",,W",,,,,"   25",",,W",,,,,,,,,,,"  103","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-28","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   50",",,W",,,,,"   68",",,W",,,,,,,,,,,"  124","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-29","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   22",",,W",,,,,"   34",",,W",,,,,,,,,,,"   97","H,,S",,,,,"  180",",,W","  140",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-30","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    3",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   78",",,W",,,,,"   38",",,W",,,,,,,,,,,"  118","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-10-31","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   50",",,W",,,,,"   28",",,W",,,,,,,,,,,"  104","H,,S",,,,,"  310",",,W",,,,,,,,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2018-11-01","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   22",",,W",,,,,"   12",",,W",,,,,,,,,,,"   86","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
