"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00275868","2019-01-24","43.3772","-72.1812","234.7","NEWPORT, NH US","   86",",,7,0800","    0",",,7,0800","  279",",,7,0800","   33",",,7","  -61",",,7",,,,,,,"   22",",,7,0800","    1",",,7",,,,,,,,,,,,,,,,
"USC00275868","2019-01-25","43.3772","-72.1812","234.7","NEWPORT, NH US","  333",",,7,0800","    0",",,7,0800","  203",",,7,0800","  111",",,7","  -22",",,7",,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-01-26","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  178",",,7,0800","    6",",,7"," -122",",,7",,,,,,," -122",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-01-27","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  178",",,7,0800","  -44",",,7"," -167",",,7",,,,,,," -150",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-01-28","43.3772","-72.1812","234.7","NEWPORT, NH US","    0","T,,7,0800","   13",",,7,0800","  152",",,7,0800","   17",",,7"," -156",",,7",,,,,,," -150",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-01-29","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  152",",,7,0800","  -67",",,7"," -189",",,7",,,,,,," -144",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-01-30","43.3772","-72.1812","234.7","NEWPORT, NH US","   66",",,7,0800","   89",",,7,0800","  254",",,7,0800","  -67",",,7"," -144",",,7",,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-01-31","43.3772","-72.1812","234.7","NEWPORT, NH US","    0","T,,7,0800","    0","T,,7,0800","  229",",,7,0800","  -50",",,7"," -222",",,7",,,,,,," -222",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-01","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  229",",,7,0800"," -117",",,7"," -233",",,7",,,,,,," -206",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-02","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  229",",,7,0800","  -89",",,7"," -256",",,7",,,,,,," -228",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-03","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  229",",,7,0800","  -11",",,7"," -256",",,7",,,,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-04","43.3772","-72.1812","234.7","NEWPORT, NH US","    0","T,,7,0800","    0",",,7,0800","  203",",,7,0800","    6",",,7","  -72",",,7",,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-05","43.3772","-72.1812","234.7","NEWPORT, NH US","    5",",,7,0800","    0",",,7,0800","  178",",,7,0800","  139",",,7","  -61",",,7",,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-06","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  127",",,7,0800","  128",",,7","  -61",",,7",,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-07","43.3772","-72.1812","234.7","NEWPORT, NH US","   71",",,7,0800","    0",",,7,0800","  102",",,7,0800","   44",",,7","  -61",",,7",,,,,,,"   -6",",,7,0800","    1",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00275868","2019-02-08","43.3772","-72.1812","234.7","NEWPORT, NH US","   48",",,7,0800","    0",",,7,0800","  102",",,7,0800","   22",",,7","   -6",",,7",,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-09","43.3772","-72.1812","234.7","NEWPORT, NH US","    8",",,7,0800","    0",",,7,0800","  102",",,7,0800","   67",",,7","  -83",",,7",,,,,,,"  -83",",,7,0800",,,,,,,,,,,,,"    1",",,7",,,,
"USC00275868","2019-02-10","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","   76",",,7,0800","  -33",",,7"," -139",",,7",,,,,,," -139",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-11","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","   76",",,7,0800","  -28",",,7"," -139",",,7",,,,,,,"  -83",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-12","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","   76",",,7,0800","  -28",",,7"," -156",",,7",,,,,,," -150",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-13","43.3772","-72.1812","234.7","NEWPORT, NH US","  224",",,7,0800","  127",",,7,0800","  203",",,7,0800","  -33",",,7"," -150",",,7",,,,,,,"  -33",",,7,0800",,,,,"    1",",,7",,,"    1",",,7",,,,,,,,
"USC00275868","2019-02-14","43.3772","-72.1812","234.7","NEWPORT, NH US","   18",",,7,0800","   25",",,7,0800","  203",",,7,0800","   11",",,7","  -56",",,7",,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-15","43.3772","-72.1812","234.7","NEWPORT, NH US","    0","T,,7,0800","    0","T,,7,0800","  203",",,7,0800","    0",",,7","  -89",",,7",,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-16","43.3772","-72.1812","234.7","NEWPORT, NH US","    8",",,7,0800","    0",",,7,0800","  178",",,7,0800","   22",",,7","  -33",",,7",,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-17","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  178",",,7,0800","    6",",,7"," -150",",,7",,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-18","43.3772","-72.1812","234.7","NEWPORT, NH US","   10",",,7,0800","   13",",,7,0800","  203",",,7,0800","  -22",",,7","  -67",",,7",,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-19","43.3772","-72.1812","234.7","NEWPORT, NH US","   13",",,7,0800","   38",",,7,0800","  203",",,7,0800","  -39",",,7"," -183",",,7",,,,,,," -172",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-20","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  203",",,7,0800","  -50",",,7"," -194",",,7",,,,,,," -167",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-21","43.3772","-72.1812","234.7","NEWPORT, NH US","   48",",,7,0800","   25",",,7,0800","  229",",,7,0800","  -39",",,7"," -167",",,7",,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-22","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  229",",,7,0800","   39",",,7","  -61",",,7",,,,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-23","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  203",",,7,0800","   28",",,7"," -117",",,7",,,,,,," -117",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-24","43.3772","-72.1812","234.7","NEWPORT, NH US","    8",",,7,0800","    8",",,7,0800","  203",",,7,0800","   28",",,7"," -122",",,7",,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-25","43.3772","-72.1812","234.7","NEWPORT, NH US","   36",",,7,0800","    0","T,,7,0800","  203",",,7,0800","   17",",,7","  -17",",,7",,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,"    1",",,7",,,,
"USC00275868","2019-02-26","43.3772","-72.1812","234.7","NEWPORT, NH US","    5",",,7,0800","    0","T,,7,0800","  203",",,7,0800","  -17",",,7"," -111",",,7",,,,,,," -106",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-02-27","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  178",",,7,0800","  -83",",,7"," -178",",,7",,,,,,," -178",",,7,0800",,,,,,,,,,,,,"    1",",,7",,,,
"USC00275868","2019-02-28","43.3772","-72.1812","234.7","NEWPORT, NH US","   38",",,7,0800","   76",",,7,0800","  254",",,7,0800"," -106",",,7"," -178",",,7",,,,,,," -128",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-01","43.3772","-72.1812","234.7","NEWPORT, NH US","    5",",,7,0800","   25",",,7,0800","  229",",,7,0800","  -44",",,7"," -189",",,7",,,,,,," -167",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-02","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  203",",,7,0800","   17",",,7"," -167",",,7",,,,,,,"  -83",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-03","43.3772","-72.1812","234.7","NEWPORT, NH US","    0","T,,7,0800","    0","T,,7,0800","  203",",,7,0800","    6",",,7","  -83",",,7",,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-04","43.3772","-72.1812","234.7","NEWPORT, NH US","   79",",,7,0800","  102",",,7,0800","  305",",,7,0800","   22",",,7","  -33",",,7",,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-05","43.3772","-72.1812","234.7","NEWPORT, NH US","    0","T,,7,0800","    0","T,,7,0800","  279",",,7,0800","    0",",,7"," -172",",,7",,,,,,," -161",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-06","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  254",",,7,0800","  -50",",,7"," -217",",,7",,,,,,," -217",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-07","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  254",",,7,0800","  -72",",,7"," -233",",,7",,,,,,," -222",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-08","43.3772","-72.1812","234.7","NEWPORT, NH US","    0","T,,7,0800","    0","T,,7,0800","  254",",,7,0800","  -61",",,7"," -222",",,7",,,,,,," -206",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-09","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  229",",,7,0800","   17",",,7"," -206",",,7",,,,,,," -161",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-10","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  229",",,7,0800","   33",",,7"," -161",",,7",,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-11","43.3772","-72.1812","234.7","NEWPORT, NH US","   46",",,7,0800","   64",",,7,0800","  305",",,7,0800","   22",",,7","  -39",",,7",,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-12","43.3772","-72.1812","234.7","NEWPORT, NH US","    0","T,,7,0800","    0","T,,7,0800","  254",",,7,0800","   44",",,7","  -28",",,7",,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-13","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  229",",,7,0800","   28",",,7"," -111",",,7",,,,,,," -111",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-14","43.3772","-72.1812","234.7","NEWPORT, NH US","   15",",,7,0800","    8",",,7,0800","  203",",,7,0800","   61",",,7"," -111",",,7",,,,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-15","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  203",",,7,0800","  106",",,7","   -6",",,7",,,,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-16","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  127",",,7,0800","  172",",,7","   11",",,7",,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-17","43.3772","-72.1812","234.7","NEWPORT, NH US","    0","T,,7,0800","    0","T,,7,0800","  127",",,7,0800","  172",",,7","  -44",",,7",,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-18","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  102",",,7,0800","  172",",S,7","  -83",",,7",,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-19","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  102",",,7,0800","   22",",,7","  -83",",,7",,,,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-20","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","   76",",,7,0800","   22",",,7"," -111",",,7",,,,,,," -111",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-21","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","   76",",,7,0800","   94",",,7"," -111",",,7",,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-22","43.3772","-72.1812","234.7","NEWPORT, NH US","   13",",,7,0800","    0","T,,7,0800","   76",",,7,0800","   83",",,7","  -17",",,7",,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-23","43.3772","-72.1812","234.7","NEWPORT, NH US","  102",",,7,0800","   51",",,7,0800","  127",",,7,0800","   22",",,7","  -11",",,7",,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-24","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","  102",",,7,0800","   28",",,7","  -28",",,7",,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-25","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","   76",",,7,0800","   94",",,7","  -28",",,7",,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-26","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","   76",",,7,0800","   39",",,7"," -106",",,7",,,,,,," -106",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-27","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","   51",",,7,0800","   22",",,7"," -106",",,7",,,,,,," -100",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-28","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","   51",",,7,0800","   78",",,7"," -106",",,7",,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-29","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","   25",",,7,0800","  111",",,7","  -61",",,7",,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-30","43.3772","-72.1812","234.7","NEWPORT, NH US","    3",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  100",",,7","    0",",,7",,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-03-31","43.3772","-72.1812","234.7","NEWPORT, NH US","   30",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  161",",,7","    6",",,7",,,,,,,"  100",",,7,0800","    1",",,7",,,,,,,,,,,,,,,,
"USC00275868","2019-04-01","43.3772","-72.1812","234.7","NEWPORT, NH US","   36",",,7,0800","    0","T,,7,0800","    0","T,,7,0800","  111",",,7","  -22",",,7",,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-02","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   22",",,7","  -78",",,7",,,,,,,"  -78",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-03","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  100",",,7","  -78",",,7",,,,,,,"   11",",,7,0800",,,,,,,,,,,,,"    1",",,7",,,,
"USC00275868","2019-04-04","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  133",",,7","  -11",",,7",,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-05","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   56",",,7","  -56",",,7",,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-06","43.3772","-72.1812","234.7","NEWPORT, NH US","   15",",,7,0800","    0","T,,7,0800","    0","T,,7,0800","   72",",,7","  -56",",,7",,,,,,,"    6",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,
"USC00275868","2019-04-07","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  122",",,7","  -33",",,7",,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-08","43.3772","-72.1812","234.7","NEWPORT, NH US","   74",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  156",",,7","  -33",",,7",,,,,,,"  -11",",,7,0800","    1",",,7",,,,,,,,,,,,,,,,
"USC00275868","2019-04-09","43.3772","-72.1812","234.7","NEWPORT, NH US","   41",",,7,0800","    0","T,,7,0800","    0","T,,7,0800","    6",",,7","  -11",",,7",,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-10","43.3772","-72.1812","234.7","NEWPORT, NH US","   58",",,7,0800","   13",",,7,0800","   25",",,7,0800","   17",",,7","   -6",",,7",,,,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-11","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   28",",,7","  -39",",,7",,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-12","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   89",",,7","  -39",",,7",,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-13","43.3772","-72.1812","234.7","NEWPORT, NH US","   20",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   83",",,7","    0",",,7",,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-14","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  222",",,7","   -6",",,7",,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-15","43.3772","-72.1812","234.7","NEWPORT, NH US","  132",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  144",",,7","   56",",,7",,,,,,,"   56",",,7,0800","    1",",,7",,,,,,,,,,,,,,,,
"USC00275868","2019-04-16","43.3772","-72.1812","234.7","NEWPORT, NH US","   30",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  161",",,7","   17",",,7",,,,,,,"   22",",,7,0800",,,,,,,,,,,,,"    1",",,7",,,,
"USC00275868","2019-04-17","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  106",",,7","  -33",",,7",,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-18","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  144",",,7","  -33",",,7",,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-19","43.3772","-72.1812","234.7","NEWPORT, NH US","    8",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  133",",,7","    6",",,7",,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-20","43.3772","-72.1812","234.7","NEWPORT, NH US","   10",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  239",",,7","  133",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-21","43.3772","-72.1812","234.7","NEWPORT, NH US","  155",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  106",",,7",,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-22","43.3772","-72.1812","234.7","NEWPORT, NH US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   67",",,7",,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-23","43.3772","-72.1812","234.7","NEWPORT, NH US","  178",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   72",",,7",,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-24","43.3772","-72.1812","234.7","NEWPORT, NH US","   61",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   61",",,7",,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-25","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   11",",,7",,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-26","43.3772","-72.1812","234.7","NEWPORT, NH US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   17",",,7",,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-27","43.3772","-72.1812","234.7","NEWPORT, NH US","  378",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","   33",",,7",,,,,,,"   44",",,7,0800","    1",",,7",,,,,,,,,,,,,,,,
"USC00275868","2019-04-28","43.3772","-72.1812","234.7","NEWPORT, NH US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","    0",",,7",,,,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-29","43.3772","-72.1812","234.7","NEWPORT, NH US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -33",",,7",,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-04-30","43.3772","-72.1812","234.7","NEWPORT, NH US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","  -17",",,7",,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-05-01","43.3772","-72.1812","234.7","NEWPORT, NH US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","   -6",",,7",,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-05-02","43.3772","-72.1812","234.7","NEWPORT, NH US","   61",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   22",",,7",,,,,,,"   56",",,7,0800","    1",",,7",,,,,,,,,,,,,,,,
"USC00275868","2019-05-03","43.3772","-72.1812","234.7","NEWPORT, NH US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   50",",,7",,,,,,,"   56",",,7,0800","    1",",,7",,,,,,,,,,,,,,,,
"USC00275868","2019-05-04","43.3772","-72.1812","234.7","NEWPORT, NH US","   81",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","   56",",,7",,,,,,,"   78",",,7,0800","    1",",,7",,,,,,,,,,,,,,,,
"USC00275868","2019-05-05","43.3772","-72.1812","234.7","NEWPORT, NH US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   78",",,7",,,,,,,"  106",",,7,0800","    1",",,7",,,,,,,,,,,,,,,,
"USC00275868","2019-05-06","43.3772","-72.1812","234.7","NEWPORT, NH US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   61",",,7",,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-05-07","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   50",",,7",,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-05-08","43.3772","-72.1812","234.7","NEWPORT, NH US","   43",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   28",",,7",,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-05-09","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","  -11",",,7",,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-05-10","43.3772","-72.1812","234.7","NEWPORT, NH US","   33",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   11",",,7",,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-05-11","43.3772","-72.1812","234.7","NEWPORT, NH US","   76",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   61",",,7",,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-05-12","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   50",",,7",,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-05-13","43.3772","-72.1812","234.7","NEWPORT, NH US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","   28",",,7",,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-05-14","43.3772","-72.1812","234.7","NEWPORT, NH US","  178",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","    0",",,7",,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00275868","2019-05-15","43.3772","-72.1812","234.7","NEWPORT, NH US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","   11",",,7",,,,,,,"   56",",,7,0800",,,,,,,,,,,,,,,,,,
