"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00004839","2018-09-13","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","    0",",,W",,,,,"  256",",,W","  122",",,W","   10",",,W",,,,,,,,,,,"  120",",,W","  140",",,W","   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00004839","2018-09-14","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","    0",",,W",,,,,"  272",",,W","  122",",,W","    9",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00004839","2018-09-15","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","    0",",,W",,,,,"  289",",,W","  122",",,W","   11",",,W",,,,,,,,,,,"  130",",,W","  120",",,W","   45",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00004839","2018-09-16","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","    0",",,W",,,,,"  311",",,W","  172",",,W","   20",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00004839","2018-09-17","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","    0",",,W",,,,,"  300",",,W","  167",",,W","   15",",,W",,,,,,,,,,,"  280",",,W","  210",",,W","   40",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00004839","2018-09-18","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","    0",",,W",,,,,"  250",",,W","  167",",,W","   19",",,W",,,,,,,,,,,"  280",",,W","  290",",,W","   72",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,
"USW00004839","2018-09-19","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","    0",",,W",,,,,"  250",",,W","  139",",,W","   22",",,W",,,,,,,,,,,"  120",",,W","  130",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,
"USW00004839","2018-09-20","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","  180",",,W",,,,,"  300",",,W","  183",",,W","   42",",,W",,,,,,,,,,,"  190",",,W","  160",",,W","   76",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00004839","2018-09-21","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","    0","T,,W",,,,,"  272",",,W","  139",",,W","   77",",,W",,,,,,,,,,,"  230",",,W","  210",",,W","  139",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,
"USW00004839","2018-09-22","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","    0",",,W",,,,,"  183",",,W","   78",",,W","   24",",,W",,,,,,,,,,,"   80",",,W","  100",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,
"USW00004839","2018-09-23","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","    0",",,W",,,,,"  222",",,W","   61",",,W","   21",",,W",,,,,,,,,,,"  120",",,W","  140",",,W","   54",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00004839","2018-09-24","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","    0",",,W",,,,,"  233",",,W","  100",",,W","   39",",,W",,,,,,,,,,,"  140",",,W","  130",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,
"USW00004839","2018-09-25","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","   43",",,W",,,,,"  250",",,W","  178",",,W","   37",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","  116",",,W","  179",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00004839","2018-09-26","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","    0",",,W",,,,,"  178",",,W","   89",",,W","   40",",,W",,,,,,,,,,,"  320",",,W","  310",",,W","   76",",,W","  121",",,W",,,,,,,,,,,,,,
"USW00004839","2018-09-27","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","    0",",,W",,,,,"  183",",,W","   83",",,W","   34",",,W",,,,,,,,,,,"  240",",,W","  220",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,
"USW00004839","2018-09-28","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","   28",",,W",,,,,"  167",",,W","  106",",,W","   31",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   63",",,W","  107",",,W",,,,,,,,,,,,,,
"USW00004839","2018-09-29","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","   18",",,W",,,,,"  144",",,W","   67",",,W","   21",",,W",,,,,,,,,,,"  280",",,W","  300",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,
"USW00004839","2018-09-30","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","   86",",,W",,,,,"  106",",,W","   61",",,W","   34",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,
"USW00004839","2018-10-01","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","  681",",,W",,,,,"  150",",,W","   89",",,W","   44",",,W",,,,,,,,,,,"  120",",,W","  120",",,W","   81",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00004839","2018-10-02","42.74611","-86.09667","210.0","HOLLAND TULIP CITY AIRPORT, MI US","   48",",,W",,,,,"  194",",,W","  139",",,W","   30",",,W",,,,,,,,,,,"  240",",,W","  220",",,W","   94",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,
