"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00024121","2018-11-22","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    3",",,W,2400","    0",",,W","    0",",,W","  100",",,W","    0",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  240",",,W","  220",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-11-23","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","  107",",,W,2400","    0",",,W","    0",",,W","   83",",,W","   17",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-11-24","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","   20",",,W,2400","    5",",,W","    0",",,W","   72",",,W","  -60",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,,,,,"  130",",,W","  161",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-11-25","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","   50",",,W","  -66",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   40",",,W","   40",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-11-26","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","   56",",,W","  -88",",,W",,,,,"   12",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   70",",,W","   60",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-11-27","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","   50",",,W","  -21",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  260",",,W","  260",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-11-28","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","   30",",,W,2400","    0",",,W","    0",",,W","   39",",,W","  -10",",,W",,,,,"   11",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  180",",,W","  180",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-11-29","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","   97",",,W,2400","   38",",,W","   30",",,W","   17",",,W","  -27",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   40",",,W","   40",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-11-30","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","   15",",,W,2400","   13",",,W","   30",",,W","   28",",,W","  -71",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  310",",,W","  330",",,W",,,,,,,,,"   94",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-01","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","   41",",,W,2400","   91",",,W","   30",",,W","  -10",",,W","  -66",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  250",",,W","  240",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-02","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0","T,,W,2400","    0","T,,W","  100",",,W","    0",",,W","  -60",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  260",",,W","  280",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-03","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","   80",",,W","  -16",",,W"," -160",",,W",,,,,"   10",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  230",",,W","  240",",,W",,,,,,,,,"   31",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-04","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","   80",",,W","  -43",",,W"," -155",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   60",",,W","   50",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-05","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0","T,,W,2400","    0","T,,W","   80",",,W","    0",",,W","  -60",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   40",",,W","   40",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-06","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","   50",",,W","   22",",,W","  -88",",,W",,,,,"    9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   30",",,W","   30",",,W",,,,,,,,,"   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-07","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","   50",",,W","   39",",,W","  -82",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   70",",,W","   70",",,W",,,,,,,,,"   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-08","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0","T,,W,2400","    0","T,,W","   50",",,W","   -5",",,W","  -99",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  220",",,W","  240",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-09","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0","T,,W,2400","    0","T,,W","   50",",,W","  -21",",,W","  -43",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   40",",,W","   30",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-10","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","   50",",,W","  -16",",,W","  -88",",,W",,,,,"   11",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   60",",,W","   60",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-11","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","   50",",,W","    0",",,W","  -77",",,W",,,,,"   10",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   70",",,W","   80",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-12","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","   13",",,W,2400","   25",",,W","   50",",,W","   17",",,W"," -127",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-13","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","   50",",,W","   11",",,W"," -155",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   60",",,W","   60",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-14","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","   50",",,W","   61",",,W"," -121",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  270",",,W","  240",",,W",,,,,,,,,"   98",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-15","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","   50",",,W","   50",",,W"," -121",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   60",",,W","   50",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-16","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","   51",",,Z","   67",",,W","  -88",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   70",",,W","   80",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-17","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","   51",",,Z","   83",",,W","  -43",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   80",",,W","  220",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-18","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","   50",",,W","   83",",,W","  -43",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  240",",,W","  240",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-19","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","   30",",,W","   94",",,W","  -21",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  250",",,W","  250",",,W",,,,,,,,,"   67",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-20","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0","T,,W","   83",",,W","  -43",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   50",",,W","   50",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-21","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","   15",",,W,2400","    0",",,W","    0","T,,W","   78",",,W","  -16",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  200",",,W","  210",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-22","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0","T,,W","   39",",,W","  -60",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  330",",,W","  350",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-23","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","   81",",,W,2400","   99",",,W","    0","T,,W","   17",",,W","  -38",",,W",,,,,"   10",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   60",",,W","   60",",,W",,,,,,,,,"   40",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-24","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","  104",",,W,2400","   41",",,W","   80",",,W","   50",",,W","    6",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  160",",,W","  170",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-25","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","   53",",,W,2400","   25",",,W","   80",",,W","   11",",,W","  -55",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  350",",,W","  350",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-26","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","   15",",,W,2400","   43",",,W","  100",",,W","  -16",",,W"," -116",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-27","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0","T,,W,2400","    0","T,,W","  130",",,W","  -10",",,W","  -82",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  360",",,W","   60",",,W",,,,,,,,,"   67",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-28","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","  130",",,W","  -43",",,W"," -155",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  350",",,W","   20",",,W",,,,,,,,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-29","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","  130",",,W","  -21",",,W"," -143",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  250",",,W","  200",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-30","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    8",",,W,2400","   25",",,W","  130",",,W","   28",",,W"," -116",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  330",",,W","  320",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2018-12-31","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","  130",",,W","  -32",",,W"," -171",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   40",",,W","   30",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2019-01-01","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","  130",",,W","  -71",",,W"," -199",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2019-01-02","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","  130",",,W","  -38",",,W"," -149",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   90",",,W","   80",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2019-01-03","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","  130",",,W","  -38",",,W"," -166",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   40",",,W","   40",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2019-01-04","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","  130",",,W","  -16",",,W"," -132",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   50",",,W","   60",",,W",,,,,,,,,"   45",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2019-01-05","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0","T,,W","  130",",,W","   50",",,W"," -127",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  170",",,W","  160",",,W",,,,,,,,,"  170",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2019-01-06","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","   20",",,W,2400","   28",",,W","  130",",,W","   39",",,W","  -16",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  220",",,W","  160",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2019-01-07","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","   53",",,W,2400","   33",",,W","  180",",,W","   44",",,W","  -10",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  250",",,W","  220",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2019-01-08","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","  130",",,W","   33",",,W","  -38",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   70",",,W","   60",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2019-01-09","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","   23",",,W,2400","    0",",,W","  100",",,W","   94",",,W","    6",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  250",",,W","  250",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2019-01-10","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","   25",",,W,2400","    5",",,W","  100",",,W","   28",",,W","  -10",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   80",",,W","   70",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2019-01-11","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0","T,,W,2400","    0","T,,W","  100",",,W","  -10",",,W","  -55",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   20",",,W","   20",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2019-01-12","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","  100",",,W","  -38",",,W"," -116",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   30",",,W","   30",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2019-01-13","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0","T,,W,2400","    3",",,W","  100",",,W","  -43",",,W"," -138",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   20",",,W","   40",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2019-01-14","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","  100",",,W","   -5",",,W"," -155",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   50",",,W","   60",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2019-01-15","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    0","T,,W,2400","    0","T,,W","  100",",,W","   39",",,W","  -43",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   30",",,W","   20",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024121","2019-01-16","40.8288","-115.7886","1533.1","ELKO REGIONAL AIRPORT, NV US","    5",",,W,2400","    5",",,W","  100",",,W","   56",",,W","  -16",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  180",",,W","  170",",,W",,,,,,,,,"  116",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
