"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00425815","2019-04-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -11",",,H","  -61",",,H",,,,,,,,,,,"  -61",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -11",",,H"," -111",",,H",,,,,,,,,,," -100",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-13","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H"," -111",",,H",,,,,,,,,,,"  -94",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-14","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   61",",,H"," -111",",,H",,,,,,,,,,,"  -50",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-15","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   67",",,H","  -61",",,H",,,,,,,,,,,"   44",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-16","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   67",",,H","   11",",,H",,,,,,,,,,,"   17",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-17","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   61",",,H","  -17",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-18","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   89",",,H","  -39",",,H",,,,,,,,,,,"   39",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-19","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  144",",,H","  -11",",,H",,,,,,,,,,,"    0",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-20","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  167",",,H","  -17",",,H",,,,,,,,,,,"   22",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-21","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  150",",,H","   17",",,H",,,,,,,,,,,"   33",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-22","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   72",",,H","  -11",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-23","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   94",",,H","  -17",",,H",,,,,,,,,,,"   -6",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-24","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  150",",,H","  -11",",,H",,,,,,,,,,,"    0",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-25","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  122",",,H","  -11",",,H",,,,,,,,,,,"   17",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-26","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  156",",,H","   11",",,H",,,,,,,,,,,"   28",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-27","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  144",",,H","  -33",",,H",,,,,,,,,,,"  -28",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-28","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  122",",,H","  -33",",,H",,,,,,,,,,,"    6",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-29","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  122",",,H","  -22",",,H",,,,,,,,,,,"  -22",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-30","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   11",",,H","  -33",",,H",,,,,,,,,,,"  -22",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   61",",,H","  -78",",,H",,,,,,,,,,,"  -72",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   50",",,H","  -94",",,H",,,,,,,,,,,"  -78",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   83",",,H","  -83",",,H",,,,,,,,,,,"  -33",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  128",",,H","  -39",",,H",,,,,,,,,,,"  -22",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  139",",,H","  -39",",,H",,,,,,,,,,,"    6",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  156",",,H","    0",",,H",,,,,,,,,,,"    0",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  150",",,H","    0",",,H",,,,,,,,,,,"    6",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  111",",,H","   -6",",,H",,,,,,,,,,,"   11",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   44",",,H","  -17",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   50",",,H","  -22",",,H",,,,,,,,,,,"  -17",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  106",",,H","  -17",",,H",,,,,,,,,,,"  -17",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  139",",,H","  -17",",,H",,,,,,,,,,,"   11",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-14","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  194",",,H","   17",",,H",,,,,,,,,,,"   56",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-15","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  189",",,H","   33",",,H",,,,,,,,,,,"   39",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-16","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  178",",,H","   33",",,H",,,,,,,,,,,"   50",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-17","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  161",",,H","   11",",,H",,,,,,,,,,,"   11",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-18","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   89",",,H","  -17",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-19","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   94",",,H","  -22",",,H",,,,,,,,,,,"   11",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-20","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   50",",,H","  -39",",,H",,,,,,,,,,,"  -33",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-21","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   61",",,H","  -39",",,H",,,,,,,,,,,"  -33",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-22","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   72",",,H","  -33",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-23","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   50",",,H","  -11",",,H",,,,,,,,,,,"    0",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-24","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   44",",,H","  -11",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-25","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  100",",,H","  -11",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-26","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  117",",,H","  -11",",,H",,,,,,,,,,,"   11",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-27","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  144",",,H","   11",",,H",,,,,,,,,,,"   22",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-28","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   94",",,H","  -11",",,H",,,,,,,,,,,"    0",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-29","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   78",",,H","   -6",",,H",,,,,,,,,,,"   11",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-30","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   94",",,H","   -6",",,H",,,,,,,,,,,"    0",",,H,2400",,,,,,,,,,
"USC00425815","2019-05-31","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  139",",,H","    0",",,H",,,,,,,,,,,"   28",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  139",",,H","   22",",,H",,,,,,,,,,,"   39",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  172",",,H","   33",",,H",,,,,,,,,,,"   39",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  183",",,H","   28",",,H",,,,,,,,,,,"   33",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  178",",,H","   28",",,H",,,,,,,,,,,"   33",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  200",",,H","   33",",,H",,,,,,,,,,,"   61",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  211",",,H","   39",",,H",,,,,,,,,,,"   61",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  189",",,H","   56",",,H",,,,,,,,,,,"   61",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  200",",,H","   50",",,H",,,,,,,,,,,"   67",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  117",",,H","   -6",",,H",,,,,,,,,,,"   -6",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  128",",,H","  -11",",,H",,,,,,,,,,,"   11",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  206",",,H","   11",",,H",,,,,,,,,,,"   39",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  206",",,H","   39",",,H",,,,,,,,,,,"   61",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-13","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  206",",,H","   44",",,H",,,,,,,,,,,"   67",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-14","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  211",",,H","   33",",,H",,,,,,,,,,,"   39",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-15","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  167",",,H","   33",",,H",,,,,,,,,,,"   61",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-16","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  189",",,H","   44",",,H",,,,,,,,,,,"   50",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-17","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  200",",,H","   44",",,H",,,,,,,,,,,"   94",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-18","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  172",",,H","   39",",,H",,,,,,,,,,,"   44",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-19","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  206",",,H","   44",",,H",,,,,,,,,,,"   50",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-20","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  200",",,H","   50",",,H",,,,,,,,,,,"  117",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-21","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  206",",,H","   33",",,H",,,,,,,,,,,"   56",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-22","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  139",",,H","  -11",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-23","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   94",",,H","  -11",",,H",,,,,,,,,,,"    0",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-24","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  161",",,H","    0",",,H",,,,,,,,,,,"   17",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-25","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  194",",,H","   17",",,H",,,,,,,,,,,"   78",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-26","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  217",",,H","   50",",,H",,,,,,,,,,,"   50",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-27","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  239",",,H","   50",",,H",,,,,,,,,,,"   94",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-28","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  233",",,H","   50",",,H",,,,,,,,,,,"   50",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-29","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  244",",,H","   39",",,H",,,,,,,,,,,"   72",",,H,2400",,,,,,,,,,
"USC00425815","2019-06-30","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  250",",,H","   61",",,H",,,,,,,,,,,"  122",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  156",",,H","   67",",,H",,,,,,,,,,,"   78",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  250",",,H","   67",",,H",,,,,,,,,,,"  100",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  239",",,H","   78",",,H",,,,,,,,,,,"   89",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  244",",,H","   78",",,H",,,,,,,,,,,"   89",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  228",",,H","   50",",,H",,,,,,,,,,,"   61",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  233",",,H","   50",",,H",,,,,,,,,,,"  122",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  228",",,H","  100",",,H",,,,,,,,,,,"  106",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  233",",,H","   67",",,H",,,,,,,,,,,"   67",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  217",",,H","   61",",,H",,,,,,,,,,,"   67",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  228",",,H","   61",",,H",,,,,,,,,,,"   72",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  261",",,H","   72",",,H",,,,,,,,,,,"  122",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  267",",,H","  111",",,H",,,,,,,,,,,"  128",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-13","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  261",",,H","  106",",,H",,,,,,,,,,,"  144",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-14","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  222",",,H","   89",",,H",,,,,,,,,,,"  106",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-15","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  267",",,H","  100",",,H",,,,,,,,,,,"  133",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-16","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  261",",,H","  106",",,H",,,,,,,,,,,"  128",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-17","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  267",",,H","   83",",,H",,,,,,,,,,,"  100",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-18","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  256",",,H","   83",",,H",,,,,,,,,,,"  111",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-19","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  267",",,H","   89",",,H",,,,,,,,,,,"  100",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-20","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  267",",,H","  100",",,H",,,,,,,,,,,"  139",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-21","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  278",",,H","  111",",,H",,,,,,,,,,,"  111",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-22","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  267",",,H","  100",",,H",,,,,,,,,,,"  133",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-23","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  283",",,H","  117",",,H",,,,,,,,,,,"  128",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-24","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  294",",,H","  128",",,H",,,,,,,,,,,"  156",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-25","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  261",",,H","  111",",,H",,,,,,,,,,,"  122",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-26","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  206",",,H","  111",",,H",,,,,,,,,,,"  128",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-27","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  222",",,H","   89",",,H",,,,,,,,,,,"   94",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-28","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  228",",,H","   72",",,H",,,,,,,,,,,"   83",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-29","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  256",",,H","   72",",,H",,,,,,,,,,,"  106",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-30","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  267",",,H","   89",",,H",,,,,,,,,,,"  106",",,H,2400",,,,,,,,,,
"USC00425815","2019-07-31","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  283",",,H","  106",",,H",,,,,,,,,,,"  128",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  217",",,H","  111",",,H",,,,,,,,,,,"  117",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  200",",,H","  100",",,H",,,,,,,,,,,"  106",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  256",",,H","  100",",,H",,,,,,,,,,,"  133",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  250",",,H","  117",",,H",,,,,,,,,,,"  128",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  244",",,H","   94",",,H",,,,,,,,,,,"  111",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  256",",,H","  106",",,H",,,,,,,,,,,"  128",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  267",",,H","  122",",,H",,,,,,,,,,,"  133",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  239",",,H","   94",",,H",,,,,,,,,,,"  100",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  222",",,H","   61",",,H",,,,,,,,,,,"   67",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  233",",,H","   61",",,H",,,,,,,,,,,"  122",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  222",",,H","   89",",,H",,,,,,,,,,,"  106",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  228",",,H","   83",",,H",,,,,,,,,,,"   89",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-13","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  228",",,H","   61",",,H",,,,,,,,,,,"   94",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-14","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  239",",,H","   72",",,H",,,,,,,,,,,"  111",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-15","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  267",",,H","   89",",,H",,,,,,,,,,,"   94",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-16","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  261",",,H","   89",",,H",,,,,,,,,,,"  122",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-17","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  250",",,H","  100",",,H",,,,,,,,,,,"  106",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-18","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  244",",,H","   83",",,H",,,,,,,,,,,"   83",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-19","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  261",",,H","   83",",,H",,,,,,,,,,,"  128",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-20","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  256",",,H","  106",",,H",,,,,,,,,,,"  122",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-21","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  272",",,H","  106",",,H",,,,,,,,,,,"  122",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-22","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  278",",,H","  117",",,H",,,,,,,,,,,"  122",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-23","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  261",",,H","   89",",,H",,,,,,,,,,,"  128",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-24","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  244",",,H","   83",",,H",,,,,,,,,,,"   83",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-25","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  256",",,H","   61",",,H",,,,,,,,,,,"   94",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-26","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  256",",,H","   89",",,H",,,,,,,,,,,"  161",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-27","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  250",",,H","   61",",I,H",,,,,,,,,,,"   44",",I,H,2400",,,,,,,,,,
"USC00425815","2019-08-28","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  228",",,H","   39",",,H",,,,,,,,,,,"   78",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-29","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  278",",,H","   67",",,H",,,,,,,,,,,"   94",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-30","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  244",",,H","   83",",,H",,,,,,,,,,,"  106",",,H,2400",,,,,,,,,,
"USC00425815","2019-08-31","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  261",",,H","   94",",,H",,,,,,,,,,,"  111",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  278",",,H","  106",",,H",,,,,,,,,,,"  128",",,H,2400",,,,,,,,,,
"USC00425815","2019-09-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  278",",,H","  117",",,H",,,,,,,,,,,"  122",",,H,2400",,,,,,,,,,
