"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00003927","2019-06-17","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  178",",,W",,,,,"   17",",,W",,,,,,,,,"  223","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-06-18","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  339",",,W","  211",",,W",,,,,"   34",",,W",,,,,,,,,"  269","H,,S",,,,,"  190",",,W","  310",",,W",,,,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-06-19","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","  107",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  211",",,W",,,,,"   53",",,W",,,,,,,,,"  284","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,"  125",",,W","  148",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-06-20","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  228",",,W",,,,,"   65",",,W",,,,,,,,,"  301","H,,S",,,,,"  190",",,W","  210",",,W",,,,,,,"  116",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-06-21","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  267",",,W",,,,,"   84",",,W",,,,,,,,,"  305","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,"  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-06-22","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  267",",,W",,,,,"   83",",,W",,,,,,,,,"  299","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,"  134",",,W","  161",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-06-23","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","  127",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  206",",,W",,,,,"   82",",,W",,,,,,,,,"  297","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,"  148",",,W","  219",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-06-24","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  200",",,W",,,,,"   31",",,W",,,,,,,,,"  240","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-06-25","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  222",",,W",,,,,"   51",",,W",,,,,,,,,"  263","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-06-26","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  211",",,W",,,,,"   51",",,W",,,,,,,,,"  271","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,"  112",",,W","  143",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-06-27","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  222",",,W",,,,,"   37",",,W",,,,,,,,,"  269","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-06-28","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  233",",,W",,,,,"   39",",,W",,,,,,,,,"  281","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-06-29","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  367",",,W","  228",",,W",,,,,"   31",",,W",,,,,,,,,"  298","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,"  112",",,W","  157",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-06-30","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  317",",,W","  211",",,W",,,,,"   29",",,W",,,,,,,,,"  255","H,,S",,,,,"  110",",,W","   80",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-01","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  222",",,W",,,,,"   38",",,W",,,,,,,,,"  269","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-02","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  244",",,W",,,,,"   54",",,W",,,,,,,,,"  279","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-03","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  233",",,W",,,,,"   55",",,W",,,,,,,,,"  277","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-04","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  339",",,W","  250",",,W",,,,,"   64",",,W",,,,,,,,,"  284","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,"  103",",,W","  134",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-05","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  256",",,W",,,,,"   57",",,W",,,,,,,,,"  293","H,,S",,,,,"  190",",,W","  200",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-06","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","   18",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  228",",,W",,,,,"   40",",,W",,,,,,,,,"  298","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,"  161",",,W","  197",",,W",,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-07","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  239",",,W",,,,,"   32",",,W",,,,,,,,,"  277","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-08","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  250",",,W",,,,,"   32",",,W",,,,,,,,,"  298","H,,S",,,,,"  270",",,W","  290",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-09","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  256",",,W",,,,,"   52",",,W",,,,,,,,,"  290","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-10","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","  178",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  228",",,W",,,,,"   30",",,W",,,,,,,,,"  313","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,"  183",",,W","  241",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-11","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  233",",,W",,,,,"   41",",,W",,,,,,,,,"  274","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-12","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  233",",,W",,,,,"   35",",,W",,,,,,,,,"  287","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-13","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  233",",,W",,,,,"   55",",,W",,,,,,,,,"  285","H,,S",,,,,"   30",",,W","   20",",,W",,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-14","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  239",",,W",,,,,"   49",",,W",,,,,,,,,"  278","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-15","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  228",",,W",,,,,"   32",",,W",,,,,,,,,"  277","H,,S",,,,,"  150",",,W","  350",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-16","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  267",",,W",,,,,"   57",",,W",,,,,,,,,"  307","H,,S",,,,,"  200",",,W","  220",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-17","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  256",",,W",,,,,"   72",",,W",,,,,,,,,"  307","H,,S",,,,,"  170",",,W","  190",",,W",,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-18","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  256",",,W",,,,,"   76",",,W",,,,,,,,,"  307","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-19","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  256",",,W",,,,,"   71",",,W",,,,,,,,,"  309","H,,S",,,,,"  170",",,W","  190",",,W",,,,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-20","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  256",",,W",,,,,"   65",",,W",,,,,,,,,"  307","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-21","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  250",",,W",,,,,"   47",",,W",,,,,,,,,"  308","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-22","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    3",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  250",",,W",,,,,"   51",",,W",,,,,,,,,"  299","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,"  103",",,W","  130",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-23","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  233",",,W",,,,,"   50",",,W",,,,,,,,,"  277","H,,S",,,,,"   40",",,W","   30",",,W",,,,,,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-24","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  217",",,W",,,,,"   25",",,W",,,,,,,,,"  267","H,,S",,,,,"   50",",,W","   80",",,W",,,,,,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-25","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  194",",,W",,,,,"   29",",,W",,,,,,,,,"  257","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-26","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  206",",,W",,,,,"   20",",,W",,,,,,,,,"  263","H,,S",,,,,"  140",",,W","   90",",,W",,,,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-27","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  211",",,W",,,,,"   31",",,W",,,,,,,,,"  272","H,,S",,,,,"  150",",,W","  130",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-28","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  239",",,W",,,,,"   51",",,W",,,,,,,,,"  295","H,,S",,,,,"  160",",,W","  180",",,W",,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-29","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  350",",,W","  261",",,W",,,,,"   48",",,W",,,,,,,,,"  301","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-30","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  250",",,W",,,,,"   37",",,W",,,,,,,,,"  311","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-07-31","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  239",",,W",,,,,"   34",",,W",,,,,,,,,"  304","H,,S",,,,,"  130",",,W","  150",",,W",,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-01","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  250",",,W",,,,,"   36",",,W",,,,,,,,,"  303","H,,S",,,,,"  120",",,W","  300",",,W",,,,,,,"   63",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-02","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  250",",,W",,,,,"   30",",,W",,,,,,,,,"  302","H,,S",,,,,"  150",",,W","  100",",,W",,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-03","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","   51",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  244",",,W",,,,,"   36",",,W",,,,,,,,,"  288","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,"   63",",,W","   81",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-04","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    5",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  250",",,W",,,,,"   22",",,W",,,,,,,,,"  284","H,,S",,,,,"   60",",,W","   50",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-05","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  250",",,W",,,,,"   17",",,W",,,,,,,,,"  298","H,,S",,,,,"  170",",,W","  110",",,W",,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-06","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  267",",,W",,,,,"   35",",,W",,,,,,,,,"  315","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-07","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  272",",,W",,,,,"   45",",,W",,,,,,,,,"  321","H,,S",,,,,"  170",",,W","  190",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-08","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  272",",,W",,,,,"   51",",,W",,,,,,,,,"  316","H,,S",,,,,"  180",",,W","  150",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-09","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  272",",,W",,,,,"   52",",,W",,,,,,,,,"  319","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-10","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  267",",,W",,,,,"   51",",,W",,,,,,,,,"  323","H,,S",,,,,"  190",",,W","  180",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-11","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  261",",,W",,,,,"   49",",,W",,,,,,,,,"  322","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-12","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  272",",,W",,,,,"   50",",,W",,,,,,,,,"  325","H,,S",,,,,"  200",",,W","  170",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-13","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  389",",,W","  272",",,W",,,,,"   33",",,W",,,,,,,,,"  328","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-14","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","  127",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  228",",,W",,,,,"   32",",,W",,,,,,,,,"  300","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,"  107",",,W","  134",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-15","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  244",",,W",,,,,"   25",",,W",,,,,,,,,"  307","H,,S",,,,,"  120",",,W","  110",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-16","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  261",",,W",,,,,"   50",",,W",,,,,,,,,"  315","H,,S",,,,,"  120",",,W","  130",",,W",,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-17","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  267",",,W",,,,,"   59",",,W",,,,,,,,,"  318","H,,S",,,,,"  160",",,W","  130",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-18","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  267",",,W",,,,,"   62",",,W",,,,,,,,,"  318","H,,S",,,,,"  150",",,W","  200",",,W",,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","2019-08-19","32.8978","-97.0189","170.7","DAL FTW WSCMO AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  267",",,W",,,,,"   47",",,W",,,,,,,,,"  323","H,,S",,,,,"  130",",,W","  140",",,W",,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
