"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00206013","2019-03-22","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","  -33",",,7","  -33",",,7,2400",,
"USC00206013","2019-03-23","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","  -72",",,7","   11",",,7,2400",,
"USC00206013","2019-03-24","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","    6",",,7","   11",",,7,2400",,
"USC00206013","2019-03-25","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","  -22",",,7","  -17",",,7,2400",,
"USC00206013","2019-03-26","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","  -44",",,7","  -11",",,7,2400",,
"USC00206013","2019-03-27","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  122",",,7","  -50",",,7","   89",",,7,2400",,
"USC00206013","2019-03-28","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","   72",",,7","   72",",,7,2400",,
"USC00206013","2019-03-29","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","   33",",,7","   72",",,7,2400",,
"USC00206013","2019-03-30","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   86",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","  -44",",,7","  -44",",,7,2400",,
"USC00206013","2019-03-31","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","    0",",,7","  -56",",,7","  -44",",,7,2400",,
"USC00206013","2019-04-01","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","  -67",",,7","   39",",,7,2400",,
"USC00206013","2019-04-02","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","   28",",,7","   33",",,7,2400",,
"USC00206013","2019-04-03","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","   17",",,7","   67",",,7,2400",,
"USC00206013","2019-04-04","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    8",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   83",",,7","   11",",,7","   17",",,7,2400",,
"USC00206013","2019-04-05","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   28",",,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","    6",",,7","   67",",,7,2400",,
"USC00206013","2019-04-06","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","    0",",,7","   94",",,7,2400",,
"USC00206013","2019-04-07","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   97",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","   83",",,7","  128",",,7,2400",,
"USC00206013","2019-04-08","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","  111",",,7","  161",",,7,2400",,
"USC00206013","2019-04-09","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  161",",,7","   56",",,7","   56",",,7,2400",,
"USC00206013","2019-04-10","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   58",",,7,2400","   15",",,7,2400","   25",",,7,2400","   56",",,7","   -6",",,7","   -6",",,7,2400",,
"USC00206013","2019-04-11","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    3",",,7,2400","    0",",,7,2400","   94",",,7","  -11",",,7","   44",",,7,2400",,
"USC00206013","2019-04-12","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  241",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   33",",,7","   33",",,7,2400",,
"USC00206013","2019-04-13","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","   11",",,7","   17",",,7,2400",,
"USC00206013","2019-04-14","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  211",",,7,2400","  104",",,7,2400","   76",",,7,2400","   28",",,7","  -11",",,7","   -6",",,7,2400",,
"USC00206013","2019-04-15","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    3",",,7,2400","    0",",,7,2400","   83",",,7","  -17",",,7","   33",",,7,2400",,
"USC00206013","2019-04-16","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   30",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","   33",",,7","   67",",,7,2400",,
"USC00206013","2019-04-17","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","   50",",,7","  144",",,7,2400",,
"USC00206013","2019-04-18","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  155",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","   44",",,7","   44",",,7,2400",,
"USC00206013","2019-04-19","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","   39",",,7","   61",",,7,2400",,
"USC00206013","2019-04-20","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","   28",",,7","   39",",,7,2400",,
"USC00206013","2019-04-21","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","   22",",,7","  144",",,7,2400",,
"USC00206013","2019-04-22","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  106",",,7","  189",",,7,2400",,
"USC00206013","2019-04-23","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   39",",,7","   67",",,7,2400",,
"USC00206013","2019-04-24","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","    6",",,7","   94",",,7,2400",,
"USC00206013","2019-04-25","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","   56",",,7","  144",",,7,2400",,
"USC00206013","2019-04-26","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","   56",",,7","   61",",,7,2400",,
"USC00206013","2019-04-27","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   28",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   72",",,7","    0",",,7","   22",",,7,2400",,
"USC00206013","2019-04-28","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","    6",",,7","   72",",,7,2400",,
"USC00206013","2019-04-29","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  132",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   72",",,7","   39",",,7","   50",",,7,2400",,
"USC00206013","2019-04-30","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   69",",,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7","   50",",,7","   61",",,7,2400",,
"USC00206013","2019-05-01","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  462",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","   56",",,7","   56",",,7,2400",,
"USC00206013","2019-05-02","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   74",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","   56",",,7","   72",",,7,2400",,
"USC00206013","2019-05-03","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","   67",",,7","   83",",,7,2400",,
"USC00206013","2019-05-04","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   39",",,7","   83",",,7,2400",,
"USC00206013","2019-05-05","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","   39",",,7","  128",",,7,2400",,
"USC00206013","2019-05-06","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   23",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","  111",",,7","  111",",,7,2400",,
"USC00206013","2019-05-07","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","   61",",,7","   78",",,7,2400",,
"USC00206013","2019-05-08","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","   44",",,7","  117",",,7,2400",,
"USC00206013","2019-05-09","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  104",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","   89",",,7","   89",",,7,2400",,
"USC00206013","2019-05-10","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","   50",",,7","   50",",,7,2400",,
"USC00206013","2019-05-11","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   22",",,7","   61",",,7,2400",,
"USC00206013","2019-05-12","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","   61",",,7","   78",",,7,2400",,
"USC00206013","2019-05-13","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","   28",",,7","   56",",,7,2400",,
"USC00206013","2019-05-14","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   28",",,7","  100",",,7,2400",,
"USC00206013","2019-05-15","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","   72",",,7","  117",",,7,2400",,
"USC00206013","2019-05-16","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","   89",",,7","  150",",,7,2400",,
"USC00206013","2019-05-17","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","  139",",,7","  139",",,7,2400",,
"USC00206013","2019-05-18","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  157",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  106",",,7","  161",",,7,2400",,
"USC00206013","2019-05-19","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   79",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","  128",",,7","  128",",,7,2400",,
"USC00206013","2019-05-20","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","   61",",,7","   61",",,7,2400",,
"USC00206013","2019-05-21","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   39",",,7","  122",",,7,2400",,
"USC00206013","2019-05-22","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   61",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","   94",",,7","  206",",,7,2400",,
"USC00206013","2019-05-23","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   76",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","  122",",,7","  122",",,7,2400",,
"USC00206013","2019-05-24","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  170",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   94",",,7","  156",",,7,2400",,
"USC00206013","2019-05-25","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   43",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  144",",,7","  200",",,7,2400",,
"USC00206013","2019-05-26","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  139",",,7","  139",",,7,2400",,
"USC00206013","2019-05-27","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   36",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","   94",",,7","  133",",,7,2400",,
"USC00206013","2019-05-28","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   36",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","  128",",,7","  133",",,7,2400",,
"USC00206013","2019-05-29","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   46",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","  117",",,7","  128",",,7,2400",,
"USC00206013","2019-05-30","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   71",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","   78",",,7","  117",",,7,2400",,
"USC00206013","2019-05-31","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","   94",",,7","  189",",,7,2400",,
"USC00206013","2019-06-01","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  132",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","  144",",,7","  144",",,7,2400",,
"USC00206013","2019-06-02","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","  100",",,7","  100",",,7,2400",,
"USC00206013","2019-06-03","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","   56",",,7","  106",",,7,2400",,
"USC00206013","2019-06-04","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","   83",",,7","  194",",,7,2400",,
"USC00206013","2019-06-05","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   28",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  172",",,7","  183",",,7,2400",,
"USC00206013","2019-06-06","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  156",",,7","  183",",,7,2400",,
"USC00206013","2019-06-07","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  139",",,7","  172",",,7,2400",,
"USC00206013","2019-06-08","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  133",",,7","  194",",,7,2400",,
"USC00206013","2019-06-09","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  178",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  156",",,7","  189",",,7,2400",,
"USC00206013","2019-06-10","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  109",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","  111",",,7","  111",",,7,2400",,
"USC00206013","2019-06-11","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","   94",",,7","  172",",,7,2400",,
"USC00206013","2019-06-12","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  144",",,7","  144",",,7,2400",,
"USC00206013","2019-06-13","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  173",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   89",",,7","   89",",,7,2400",,
"USC00206013","2019-06-14","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","   72",",,7","  194",",,7,2400",,
"USC00206013","2019-06-15","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","  156",",,7","  156",",,7,2400",,
"USC00206013","2019-06-16","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","  128",",,7","  139",",,7,2400",,
"USC00206013","2019-06-17","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","  128",",,7","  161",",,7,2400",,
"USC00206013","2019-06-18","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  122",",,7","  167",",,7,2400",,
"USC00206013","2019-06-19","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  144",",,7","  172",",,7,2400",,
"USC00206013","2019-06-20","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  396",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  150",",,7","  150",",,7,2400",,
"USC00206013","2019-06-21","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  122",",,7","  178",",,7,2400",,
"USC00206013","2019-06-22","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  128",",,7","  161",",,7,2400",,
"USC00206013","2019-06-23","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  133",",,7","  189",",,7,2400",,
"USC00206013","2019-06-24","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  201",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  161",",,7","  161",",,7,2400",,
"USC00206013","2019-06-25","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  156",",,7","  194",",,7,2400",,
"USC00206013","2019-06-26","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  172",",,7","  189",",,7,2400",,
"USC00206013","2019-06-27","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  172",",,7","  222",",,7,2400",,
"USC00206013","2019-06-28","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  200",",,7","  217",",,7,2400",,
"USC00206013","2019-06-29","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  194",",,7","  211",",,7,2400",,
"USC00206013","2019-06-30","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  189",",,7","  217",",,7,2400",,
"USC00206013","2019-07-01","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  189",",,7","  222",",,7,2400",,
"USC00206013","2019-07-02","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  157",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  206",",,7","  211",",,7,2400",,
"USC00206013","2019-07-03","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  206",",,7","  233",",,7,2400",,
"USC00206013","2019-07-04","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  165",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  211",",,7","  228",",,7,2400",,
"USC00206013","2019-07-05","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   46",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  222",",,7","  244",",,7,2400",,
"USC00206013","2019-07-06","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  206",",,7","  206",",,7,2400",,
"USC00206013","2019-07-07","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  107",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  167",",,7","  178",",,7,2400",,
"USC00206013","2019-07-08","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  139",",,7","  178",",,7,2400",,
"USC00206013","2019-07-09","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  144",",,7","  189",",,7,2400",,
"USC00206013","2019-07-10","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  183",",,7","  244",",,7,2400",,
"USC00206013","2019-07-11","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  161",",,7","  161",",,7,2400",,
"USC00206013","2019-07-12","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  128",",,7","  194",",,7,2400",,
"USC00206013","2019-07-13","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  189",",,7","  217",",,7,2400",,
"USC00206013","2019-07-14","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  161",",,7","  211",",,7,2400",,
"USC00206013","2019-07-15","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  183",",,7","  256",",,7,2400",,
"USC00206013","2019-07-16","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  226",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  222",",,7","  233",",,7,2400",,
"USC00206013","2019-07-17","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  222",",,7","  239",",,7,2400",,
"USC00206013","2019-07-18","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   64",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  211",",,7","  250",",,7,2400",,
"USC00206013","2019-07-19","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  250",",,7","  283",",,7,2400",,
"USC00206013","2019-07-20","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  226",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  206",",,7","  217",",,7,2400",,
"USC00206013","2019-07-21","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   28",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  206",",,7","  217",",,7,2400",,
"USC00206013","2019-07-22","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  172",",,7","  172",",,7,2400",,
"USC00206013","2019-07-23","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  133",",,7","  167",",,7,2400",,
"USC00206013","2019-07-24","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  128",",,7","  172",",,7,2400",,
"USC00206013","2019-07-25","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  122",",,7","  194",",,7,2400",,
"USC00206013","2019-07-26","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  167",",,7","  222",",,7,2400",,
"USC00206013","2019-07-27","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  211",",,7","  250",",,7,2400",,
"USC00206013","2019-07-28","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  217",",,7","  250",",,7,2400",,
"USC00206013","2019-07-29","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   74",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  200",",,7","  206",",,7,2400",,
"USC00206013","2019-07-30","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  172",",,7","  172",",,7,2400",,
