"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00381625","2019-05-21","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  139",",,7",,,,,"   51",",,7,0700",,,,,"  144",",,7,0700",,,,,,,,,,
"USC00381625","2019-05-22","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  139",",,7",,,,,"   51",",,7,0700",,,,,"  178",",,7,0700",,,,,,,,,,
"USC00381625","2019-05-23","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  167",",,7",,,,,"   38",",,7,0700",,,,,"  200",",,7,0700",,,,,,,,,,
"USC00381625","2019-05-24","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  139",",,7",,,,,"   66",",,7,0700",,,,,"  183",",,7,0700",,,,,,,,,,
"USC00381625","2019-05-25","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  167",",,7",,,,,"   84",",,7,0700",,,,,"  189",",,7,0700",,,,,,,,,,
"USC00381625","2019-05-26","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00381625","2019-05-27","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  167",",,7",,,,,"  168",",,7,0700",,,,,"  206",",,7,0700",,,,,,,,,,
"USC00381625","2019-05-28","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  172",",,7",,,,,"   71",",,7,0700",,,,,"  206",",,7,0700",,,,,,,,,,
"USC00381625","2019-05-29","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  172",",,7",,,,,"  114",",,7,0700",,,,,"  200",",,7,0700",,,,,,,,,,
"USC00381625","2019-05-30","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  172",",,7",,,,,"  119",",,7,0700",,,,,"  250",",,7,0700",,,,,,,,,,
"USC00381625","2019-05-31","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  194",",,7",,,,,"  102",",,7,0700",,,,,"  194",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-01","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  111",",,7",,,,,"   94",",,7,0700",,,,,"  156",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-02","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  144",",,7",,,,,"   76",",,7,0700",,,,,"  156",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-03","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","   28",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  156",",,7",,,,,"   28",",,7,0700",,,,,"  183",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-04","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  133",",,7",,,,,"   76",",,7,0700",,,,,"  178",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-05","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00381625","2019-06-06","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  200",",,7",,,,,"   36",",,7,0700",,,,,"  222",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-07","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  217",",,7",,,,,"   79",",,7,0700",,,,,"  217",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-08","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","  462",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00381625","2019-06-09","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","  394",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  194",",,7",,,,,"   94",",,7,0700",,,,,"  206",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-10","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","  224",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  200",",,7",,,,,"  185",",,7,0700",,,,,"  200",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-11","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","   71",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  189",",,7",,,,,"   51",",,7,0700",,,,,"  189",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-12","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  156",",,7",,,,,"  104",",,7,0700",,,,,"  161",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-13","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  156",",,7",,,,,"   38",",,7,0700",,,,,"  167",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-14","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","   94",",,7",,,,,"   76",",,7,0700",,,,,"  139",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-15","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","   89",",,7",,,,,"   79",",,7,0700",,,,,"  194",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-16","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  161",",,7",,,,,"   56",",,7,0700",,,,,"  172",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-17","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  172",",,7",,,,,"   94",",,7,0700",,,,,"  200",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-18","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","   41",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  200",",,7",,,,,"   74",",,7,0700",,,,,"  200",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-19","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  200",",,7",,,,,"   53",",,7,0700",,,,,"  217",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-20","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00381625","2019-06-21","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  178",",,7",,,,,"   71",",,7,0700",,,,,"  189",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-22","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00381625","2019-06-23","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","   61",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  194",",,7",,,,,,,,,,,"  217",",,7,0700",,,,,"    1",",,7",,,,
"USC00381625","2019-06-24","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  200",",,7",,,,,"   51",",,7,0700",,,,,"  206",",,7,0700",,,"    1",",,7",,,,,,
"USC00381625","2019-06-25","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","  102",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  189",",,7",,,,,"   84",",,7,0700",,,,,"  200",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-26","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  167",",,7",,,,,"   71",",,7,0700",,,,,"  167",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-27","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  167",",,7",,,,,"   51",",,7,0700",,,,,"  183",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-28","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  167",",,7",,,,,"  102",",,7,0700",,,,,"  189",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-29","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  189",",,7",,,,,"   84",",,7,0700",,,,,"  189",",,7,0700",,,,,,,,,,
"USC00381625","2019-06-30","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  183",",,7",,,,,"   84",",,7,0700",,,,,"  183",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-01","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  183",",,7",,,,,"   74",",,7,0700",,,,,"  256",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-02","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  194",",,7",,,,,"   86",",,7,0700",,,,,"  200",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-03","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  194",",,7",,,,,"   46",",,7,0700",,,,,"  211",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-04","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  206",",,7",,,,,"   84",",,7,0700",,,,,"  211",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-05","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","  130",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  206",",,7",,,,,"   91",",,7,0700",,,,,"  211",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-06","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  200",",,7",,,,,"   58",",,7,0700",,,,,"  217",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-07","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  211",",,7",,,,,"   38",",,7,0700",,,,,"  217",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-08","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  211",",,7",,,,,"   79",",,7,0700",,,,,"  222",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-09","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  222",",,7",,,,,"    0",",,7,0700",,,,,"  239",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-10","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  228",",,7",,,,,"   53",",,7,0700",,,,,"  233",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-11","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  228",",,7",,,,,"   76",",,7,0700",,,,,"  228",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-12","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  222",",,7",,,,,"   38",",,7,0700",,,,,"  222",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-13","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  222",",,7",,,,,"   38",",,7,0700",,,,,"  244",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-14","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  206",",,7",,,,,"   81",",,7,0700",,,,,"  233",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-15","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  206",",,7",,,,,"   61",",,7,0700",,,,,"  211",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-16","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  194",",,7",,,,,"   61",",,7,0700",,,,,"  206",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-17","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  200",",,7",,,,,"   81",",,7,0700",,,,,"  206",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-18","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  200",",,7",,,,,"   43",",,7,0700",,,,,"  228",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-19","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  211",",,7",,,,,,,,,,,"  222",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-20","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","   91",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  211",",,7",,,,,,,,,,,"  228",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-21","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  217",",,7",,,,,,,,,,,"  267",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-22","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  211",",,7",,,,,"  130",",,7,0700",,,,,"  239",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-23","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","  165",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  211",",,7",,,,,"  104",",,7,0700",,,,,"  222",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-24","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","   33",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  144",",,7",,,,,"   43",",,7,0700",,,,,"  144",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-25","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  144",",,7",,,,,"   58",",,7,0700",,,,,"  144",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-26","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  144",",,7",,,,,"   99",",,7,0700",,,,,"  156",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-27","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  156",",,7",,,,,"   66",",,7,0700",,,,,"  161",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-28","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  161",",,7",,,,,"   64",",,7,0700",,,,,"  178",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-29","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  172",",,7",,,,,,,,,,,"  178",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-30","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  167",",,7",,,,,"   64",",,7,0700",,,,,"  172",",,7,0700",,,,,,,,,,
"USC00381625","2019-07-31","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  172",",,7",,,,,"   71",",,7,0700",,,,,"  206",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-01","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00381625","2019-08-02","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","  452",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  189",",,7",,,,,"  216",",,7,0700",,,,,"  200",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-03","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00381625","2019-08-04","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","   28",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  189",",,7",,,,,"   13",",,7,0700",,,,,"  189",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-05","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  189",",,7",,,,,"   53",",,7,0700",,,,,"  206",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-06","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","  145",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  178",",,7",,,,,"   79",",,7,0700",,,,,"  178",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-07","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  178",",,7",,,,,"   71",",,7,0700",,,,,"  200",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-08","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  189",",,7",,,,,"   76",",,7,0700",,,,,"  189",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-09","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  178",",,7",,,,,"   53",",,7,0700",,,,,"  189",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-10","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  183",",,7",,,,,"   71",",,7,0700",,,,,"  211",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-11","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  206",",,7",,,,,"   64",",,7,0700",,,,,"  217",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-12","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  211",",,7",,,,,"   76",",,7,0700",,,,,"  217",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-13","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  217",",,7",,,,,"   43",",,7,0700",,,,,"  244",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-14","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","  127",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  217",",,7",,,,,"   51",",,7,0700",,,,,"  228",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-15","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  211",",,7",,,,,"   97",",,7,0700",,,,,"  211",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-16","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  200",",,7",,,,,"   51",",,7,0700",,,,,"  206",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-17","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  200",",,7",,,,,"   64",",,7,0700",,,,,"  200",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-18","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  200",",,7",,,,,"   79",",,7,0700",,,,,"  200",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-19","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  194",",,7",,,,,"   71",",,7,0700",,,,,"  206",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-20","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","  107",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  200",",,7",,,,,"   38",",,7,0700",,,,,"  200",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-21","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","   69",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  200",",,7",,,,,"   36",",,7,0700",,,,,"  228",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-22","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  211",",,7",,,,,"   38",",,7,0700",,,,,"  211",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-23","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","   33",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  211",",,7",,,,,"  104",",,7,0700",,,,,"  211",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-24","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","   79",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  211",",,7",,,,,"   51",",,7,0700",,,,,"  217",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-25","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","  172",",,7",,,,,"   51",",,7,0700",,,,,"  172",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-26","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  161",",,7",,,,,"   36",",,7,0700",,,,,"  167",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-27","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  167",",,7",,,,,"   18",",,7,0700",,,,,"  194",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-28","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","  269",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","  189",",,7",,,,,"   41",",,7,0700",,,,,"  194",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-29","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  144",",,7",,,,,"   71",",,7,0700",,,,,"  144",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-30","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  133",",,7",,,,,"   74",",,7,0700",,,,,"  139",",,7,0700",,,,,,,,,,
"USC00381625","2019-08-31","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00381625","2019-09-01","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00381625","2019-09-02","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  161",",,7",,,,,"   76",",,7,0700",,,,,"  167",",,7,0700",,,,,,,,,,
"USC00381625","2019-09-03","35.1108","-81.9675","228.0","CHESNEE 7 WSW, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  167",",,7",,,,,"   69",",,7,0700",,,,,"  183",",,7,0700",,,,,,,,,,
