"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00013810","2018-12-17","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  128",",,W","  -10",",,W","   16",",,W",,,,,,,,,,,,,,,"  300",",,W","  280",",,W","   54",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00013810","2018-12-18","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  100",",,W","  -16",",,W","    9",",,W",,,,,,,,,,,,,,,"   30",",,W","  100",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2018-12-19","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  150",",,W","  -16",",,W","   16",",,W",,,,,,,,,,,,,,,"  170",",,W","  140",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2018-12-20","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  145",",,W",,,,,"  100",",,W","   83",",,W","   25",",,W",,,,,,,,,,,,,,,"  140",",,W","  350",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2018-12-21","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   13",",,W",,,,,"   83",",,W","   33",",,W","   45",",,W",,,,,,,,,,,,,,,"  300",",,W","  300",",,W","   89",",,W","  143",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2018-12-22","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   78",",,W","   17",",,W","   36",",,W",,,,,,,,,,,,,,,"  270",",,W","  300",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00013810","2018-12-23","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"   61",",,W","    0",",,W","   21",",,W",,,,,,,,,,,,,,,"  300",",,W","  310",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013810","2018-12-24","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  100",",,W","  -38",",,W","   21",",,W",,,,,,,,,,,,,,,"  220",",,W","  280",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2018-12-25","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  100",",,W","   17",",,W","   16",",,W",,,,,,,,,,,,,,,"   80",",,W","   90",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,
"USW00013810","2018-12-26","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  117",",,W","  -27",",,W","   22",",,W",,,,,,,,,,,,,,,"   80",",,W","   80",",,W","   54",",,W","   81",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2018-12-27","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   94",",,W",,,,,"  161",",,W","   61",",,W","   47",",,W",,,,,,,,,,,,,,,"  130",",,W","  120",",,W","  161",",,W","  219",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2018-12-28","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   13",",,W",,,,,"  167",",,W","   28",",,W","   48",",,W",,,,,,,,,,,,,,,"  250",",,W","  270",",,W","  103",",,W","  157",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2018-12-29","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   39",",,W","    6",",,W","   21",",,W",,,,,,,,,,,,,,,"  280",",,W","  280",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00013810","2018-12-30","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  106",",,W","    0",",,W","    6",",,W",,,,,,,,,,,,,,,"  200",",,W","  190",",,W","   36",",,W","   45",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013810","2018-12-31","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  351",",,W",,,,,"  194",",,W","   72",",,W","   58",",,W",,,,,,,,,,,,,,,"  240",",,W","  260",",,W","  116",",,W","  170",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-01-01","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  122",",,W","   61",",,W","   20",",,W",,,,,,,,,,,,,,,"  280",",,W","  270",",,W","   76",",,W","  125",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-01-02","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   72",",,W","   50",",,W","   29",",,W",,,,,,,,,,,,,,,"  290",",,W","  250",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-01-03","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   72",",,W","   22",",,W","   10",",,W",,,,,,,,,,,,,,,"  290",",,W","  290",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-01-04","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  168",",,W",,,"    0",",,H","   94",",,W","   17",",,W","   22",",,W",,,,,,,,,,,,,,,"   80",",,W","   80",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-01-05","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  139",",,W","   22",",,W","   31",",,W",,,,,,,,,,,,,,,"  230",",,W","  250",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-01-06","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  156",",,W","   17",",,W","   16",",,W",,,,,,,,,,,,,,,"  100",",,W","  110",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-01-07","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  189",",,W","  100",",,W","   53",",,W",,,,,,,,,,,,,,,"  210",",,W","  180",",,W","  116",",,W","  174",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-01-08","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  194",",,W","   67",",,W","   68",",,W",,,,,,,,,,,,,,,"  260",",,W","  280",",,W","  134",",,W","  233",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-01-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   72",",,W","  -27",",,W","   58",",,W",,,,,,,,,,,,,,,"  300",",,W","  280",",,W","  130",",,W","  179",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-01-10","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   17",",,W","  -43",",,W","   24",",,W",,,,,,,,,,,,,,,"  350",",,W","  350",",,W","   54",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-01-11","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   10",",,W",,,,,"   28",",,W","  -66",",,W","   19",",,W",,,,,,,,,,,,,,,"  120",",,W","  130",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-01-12","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   61",",,W",,,,,"   44",",,W","    0",",,W","   31",",,W",,,,,,,,,,,,,,,"   70",",,W","   90",",,W","   58",",,W","   85",",,W","    1",",,W",,,,,,,,,"    1",",,W","    1",",,W",,
"USW00013810","2019-01-13","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   25",",,W",,,,,"   44",",,W","    6",",,W","   33",",,W",,,,,,,,,,,,,,,"   20",",,W","  360",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-01-14","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"   28",",,W","  -21",",,W","   23",",,W",,,,,,,,,,,,,,,"   10",",,W","  350",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-01-15","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   22",",,W","  -21",",,W","   27",",,W",,,,,,,,,,,,,,,"  230",",,W","  230",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-01-16","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   56",",,W","   22",",,W","   26",",,W",,,,,,,,,,,,,,,"  230",",,W","  220",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-01-17","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   33",",,W",,,,,"   78",",,W","   44",",,W","   30",",,W",,,,,,,,,,,,,,,"  320",",,W","  310",",,W","   58",",,W","   89",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-01-18","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   61",",,W","   39",",,W","   22",",,W",,,,,,,,,,,,,,,"   80",",,W","   90",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-01-19","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  231",",,W",,,,,"  100",",,W","  -32",",,W","   43",",,W",,,,,,,,,,,,,,,"  360",",,W","  340",",,W","   98",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-01-20","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    8",",,W",,,,,"  -32",",,W","  -93",",,W","   42",",,W",,,,,,,,,,,,,,,"  340",",,W","  310",",,W","   89",",,W","  161",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-01-21","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  -43",",,W"," -127",",,W","   23",",,W",,,,,,,,,,,,,,,"  100",",,W","  100",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-01-22","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  100",",,W","  -60",",,W","   45",",,W",,,,,,,,,,,,,,,"  180",",,W","  170",",,W","   81",",,W","  125",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-01-23","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  201",",,W",,,,,"  128",",,W","    0",",,W","   57",",,W",,,,,,,,,,,,,,,"  190",",,W","  200",",,W","   98",",,W","  152",",,W","    1",",,W",,,,,,,,,"    1",",,W","    1",",,W",,
"USW00013810","2019-01-24","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"   22",",,W","  -32",",,W","   49",",,W",,,,,,,,,,,,,,,"  290",",,W","  280",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-01-25","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  -10",",,W","  -93",",,W","   40",",,W",,,,,,,,,,,,,,,"  290",",,W","  270",",,W","   76",",,W","  121",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-01-26","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"   61",",,W","  -38",",,W","   44",",,W",,,,,,,,,,,,,,,"  210",",,W","  220",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-01-27","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"   67",",,W","  -27",",,W","   28",",,W",,,,,,,,,,,,,,,"  230",",,W","  230",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-01-28","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    5",",,W",,,,,"  111",",,W","  -43",",,W","   46",",,W",,,,,,,,,,,,,,,"  200",",,W","  170",",,W","  139",",,W","  201",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00013810","2019-01-29","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  -38",",,W","  -93",",,W","   54",",,W",,,,,,,,,,,,,,,"  300",",,W","  240",",,W","   98",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-01-30","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    5",",,W",,,,,"  -55",",,W"," -160",",,W","   45",",,W",,,,,,,,,,,,,,,"  290",",,W","  280",",,W","  116",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-01-31","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  -43",",,W"," -155",",,W","   20",",,W",,,,,,,,,,,,,,,"  170",",,W","  150",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-02-01","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    3",",,W",,,,,"   33",",,W","  -43",",,W","    9",",,W",,,,,,,,,,,,,,,"   30",",,W","  290",",,W","   31",",,W","   49",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00013810","2019-02-02","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  133",",,W","  -21",",,W","   13",",,W",,,,,,,,,,,,,,,"  240",",,W","  250",",,W","   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013810","2019-02-03","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  200",",,W","   33",",,W","   21",",,W",,,,,,,,,,,,,,,"  210",",,W","  210",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-02-04","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   15",",,W",,,,,"  144",",,W","   56",",,W","   30",",,W",,,,,,,,,,,,,,,"  170",",,W","  190",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-02-05","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   46",",,W",,,,,"  150",",,W","   78",",,W","   16",",,W",,,,,,,,,,,,,,,"  340",",,W","  320",",,W","   63",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013810","2019-02-06","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  239",",,W",,,,,"  172",",,W","  100",",,W","   28",",,W",,,,,,,,,,,,,,,"  290",",,W","  290",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-02-07","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  328",",,W",,,,,"  200",",,W","   17",",,W","   55",",,W",,,,,,,,,,,,,,,"  260",",,W","  210",",,W","  116",",,W","  179",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013810","2019-02-08","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   17",",,W","  -66",",,W","   53",",,W",,,,,,,,,,,,,,,"  250",",,W","  270",",,W","  103",",,W","  157",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-02-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   11",",,W","  -93",",,W","   31",",,W",,,,,,,,,,,,,,,"   20",",,W","   30",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-02-10","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   64",",,W",,,,,"   50",",,W","  -43",",,W","   24",",,W",,,,,,,,,,,,,,,"  110",",,W","  110",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-02-11","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  373",",,W",,,,,"  100",",,W","   50",",,W","   22",",,W",,,,,,,,,,,,,,,"   90",",,W","   80",",,W","   54",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-02-12","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  290",",,W",,,,,"  133",",,W","    6",",,W","   53",",,W",,,,,,,,,,,,,,,"  260",",,W","  270",",,W","  125",",,W","  188",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-02-13","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   56",",,W","  -21",",,W","   55",",,W",,,,,,,,,,,,,,,"  250",",,W","  260",",,W","   98",",,W","  152",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-02-14","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  156",",,W","   22",",,W","   53",",,W",,,,,,,,,,,,,,,"  210",",,W","  210",",,W","  134",",,W","  197",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-02-15","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  122",",,W","  -10",",,W","   39",",,W",,,,,,,,,,,,,,,"  290",",,W","  290",",,W","   76",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-02-16","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   56",",,W","  -27",",,W","   40",",,W",,,,,,,,,,,,,,,"   20",",,W","   40",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-02-17","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"   39",",,W","  -10",",,W","   30",",,W",,,,,,,,,,,,,,,"   70",",,W","   60",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-02-18","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"   22",",,W","  -21",",,W","   45",",,W",,,,,,,,,,,,,,,"  280",",,W","  270",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-02-19","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    5",",,W",,,,,"   33",",,W","  -43",",,W","   37",",,W",,,,,,,,,,,,,,,"   80",",,W","   80",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-02-20","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  485",",,W",,,"    0",",,H","  111",",,W","    6",",,W","   40",",,W",,,,,,,,,,,,,,,"  120",",,W","  110",",,W","  107",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-02-21","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   78",",,W","  -10",",,W","    8",",,W",,,,,,,,,,,,,,,"   10",",,W","  290",",,W","   40",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-02-22","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"   72",",,W","   39",",,W","   37",",,W",,,,,,,,,,,,,,,"   60",",,W","   40",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-02-23","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  267",",,W",,,,,"  156",",,W","   44",",,W","   36",",,W",,,,,,,,,,,,,,,"  130",",,W","  120",",,W","  112",",,W","  152",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013810","2019-02-24","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    3",",,W",,,,,"  161",",,W","   11",",,W","   79",",,W",,,,,,,,,,,,,,,"  280",",,W","  290",",,W","  134",",,W","  215",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-02-25","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   67",",,W","  -32",",,W","   24",",,W",,,,,,,,,,,,,,,"  300",",,W","  280",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-02-26","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  133",",,W","  -38",",,W","    8",",,W",,,,,,,,,,,,,,,"  150",",,W","  150",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-02-27","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  189",",,W","  -16",",,W","   30",",,W",,,,,,,,,,,,,,,"  250",",,W","  250",",,W","   98",",,W","  139",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-02-28","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   33",",,W",,,,,"   44",",,W","    6",",,W","   41",",,W",,,,,,,,,,,,,,,"   50",",,W","  360",",,W","   72",",,W","  103",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-03-01","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   33",",,W","    6",",,W","   25",",,W",,,,,,,,,,,,,,,"   20",",,W","   60",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-03-02","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   56",",,W","   22",",,W","   23",",,W",,,,,,,,,,,,,,,"  360",",,W","   20",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-03-03","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   30",",,W",,,,,"   33",",,W","  -21",",,W","   34",",,W",,,,,,,,,,,,,,,"  360",",,W","  360",",,W","   72",",,W","  125",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-03-04","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  -21",",,W","  -99",",,W","   43",",,W",,,,,,,,,,,,,,,"  310",",,W","  250",",,W","   72",",,W","  116",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-05","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  -16",",,W"," -121",",,W","   49",",,W",,,,,,,,,,,,,,,"  240",",,W","  240",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-06","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"    6",",,W","  -93",",,W","   35",",,W",,,,,,,,,,,,,,,"  220",",,W","  280",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-03-07","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"   22",",,W","  -55",",,W","   21",",,W",,,,,,,,,,,,,,,"   50",",,W","   60",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-03-08","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   28",",,W",,,,,"   61",",,W","   -5",",,W","   26",",,W",,,,,,,,,,,,,,,"   60",",,W","   60",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-03-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  333",",,W",,,,,"  172",",,W","   28",",,W","   49",",,W",,,,,,,,,,,,,,,"  220",",,W","  210",",,W","  107",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-03-10","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  161",",,W","   61",",,W","   55",",,W",,,,,,,,,,,,,,,"  240",",,W","  230",",,W","  139",",,W","  219",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-11","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  117",",,W","   17",",,W","   20",",,W",,,,,,,,,,,,,,,"   10",",,W","  340",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-12","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W","    0",",,H","    0",",,H","  111",",,W","  -21",",,W","   13",",,W",,,,,,,,,,,,,,,"   90",",,W","  110",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-13","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  211",",,W","   61",",,W","   43",",,W",,,,,,,,,,,,,,,"  170",",,W","  160",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-03-14","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  264",",,W",,,,,"  250",",,W","  133",",,W","   76",",,W",,,,,,,,,,,,,,,"  190",",,W","  180",",,W","  174",",,W","  268",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013810","2019-03-15","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  139",",,W","   17",",,W","   51",",,W",,,,,,,,,,,,,,,"  280",",,W","  250",",,W","   94",",,W","  143",",,W",,,,,,,,,,,,,,,,
