"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00003872","2018-12-10","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","  250",",,W,2400","   22",",,W","  -93",",,W",,,,,"   12",",,W",,,,,"  -18","H,,S",,,,,"   10",",,W","  360",",,W",,,,,,,"   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-11","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","  150",",,W,2400","   11",",,W"," -110",",,W",,,,,"   30",",,W",,,,,"  -54","H,,S",,,,,"  270",",,W","  240",",,W",,,,,,,"   63",",,W","   85",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-12","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","  100",",,W,2400","   56",",,W","  -49",",,W",,,,,"   35",",,W",,,,,"   -2","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-13","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","   50",",,W,2400","  100",",,W","   39",",,W",,,,,"   29",",,W",,,,,"   56","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-14","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   36",",,W,2400","    0",",,W,2400","   30",",,W,2400","   78",",,W","   33",",,W",,,,,"   54",",,W",,,,,"   56","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,"   89",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-15","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   94",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","   72",",,W",,,,,"   40",",,W",,,,,"   83","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-16","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   56",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","   39",",,W",,,,,"   44",",,W",,,,,"   71","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,"   72",",,W","   98",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-17","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   94",",,W","    0",",,W",,,,,"   49",",,W",,,,,"   46","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-18","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   56",",,W","  -27",",,W",,,,,"   19",",,W",,,,,"   14","H,,S",,,,,"  350",",,W","  330",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-19","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","  -27",",,W",,,,,"   30",",,W",,,,,"   42","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-20","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","  109",",,W,2400","    0",",,W,2400","    0",",,W,2400","  100",",,W","   50",",,W",,,,,"   55",",,W",,,,,"   69","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,"  107",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-21","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","  318",",,W,2400","   25",",,W,2400","    0",",,W,2400","  111",",,W","    0",",,W",,,,,"   41",",,W",,,,,"   70","H,,S",,,,,"  350",",,W","  300",",,W",,,,,,,"   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-22","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    5",",,W,2400","    0","T,,W,2400","   30",",,W,2400","   17",",,W","  -32",",,W",,,,,"   43",",,W",,,,,"    2","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,"   98",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-23","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   56",",,W,2400","   10",",,W,2400","    0",",,W,2400","   56",",,W","  -43",",,W",,,,,"   23",",,W",,,,,"    0","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,"   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-24","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    3",",,W,2400","    3",",,W,2400","   30",",,W,2400","   28",",,W","  -38",",,W",,,,,"   41",",,W",,,,,"    2","H,,S",,,,,"  290",",,W","  320",",,W",,,,,,,"   76",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-25","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   33",",,W","  -49",",,W",,,,,"    9",",,W",,,,,"   -3","H,,S",,,,,"   20",",,W","   30",",,W",,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-26","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","  -55",",,W",,,,,"   22",",,W",,,,,"   -1","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-27","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   28",",,W,2400","    0",",,W,2400","    0",",,W,2400","   67",",,W","   11",",,W",,,,,"   59",",,W",,,,,"   31","H,,S",,,,,"  140",",,W","  130",",,W",,,,,,,"   98",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-28","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   71",",,W,2400","    0",",,W,2400","    0",",,W,2400","  133",",,W","   61",",,W",,,,,"   40",",,W",,,,,"   92","H,,S",,,,,"  230",",,W","  140",",,W",,,,,,,"   89",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-29","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  100",",,W","    6",",,W",,,,,"   28",",,W",,,,,"   77","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-30","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","   17",",,W",,,,,"   17",",,W",,,,,"   43","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2018-12-31","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   84",",,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","   72",",,W",,,,,"   51",",,W",,,,,"   89","H,,S",,,,,"  240",",,W","  250",",,W",,,,,,,"  107",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-01","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   25",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   50",",,W",,,,,"   43",",,W",,,,,"  113","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,"  103",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-02","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","   39",",,W",,,,,"   22",",,W",,,,,"   61","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-03","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   13",",,W,2400","    0",",,W,2400","    0",",,W,2400","   78",",,W","    6",",,W",,,,,"   24",",,W",,,,,"   57","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-04","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   51",",,W,2400","    0",",,W,2400","    0",",,W,2400","   94",",,W","    6",",,W",,,,,"   42",",,W",,,,,"   44","H,,S",,,,,"  190",",,W","  200",",,W",,,,,,,"   98",",,W","  143",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-05","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   91",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   83",",,W","    6",",,W",,,,,"   47",",,W",,,,,"   58","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,"   98",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-06","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","    6",",,W",,,,,"   22",",,W",,,,,"   51","H,,S",,,,,"  330",",,W","  310",",,W",,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-07","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","   28",",,W",,,,,"   57",",,W",,,,,"   54","H,,S",,,,,"  130",",,W","  160",",,W",,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-08","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   39",",,W",,,,,"   60",",,W",,,,,"  101","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,"  139",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-09","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0","T,,W,2400","   15",",,W,2400","    0",",,W,2400","   39",",,W","  -77",",,W",,,,,"   67",",,W",,,,,"   23","H,,S",,,,,"  290",",,W","  310",",,W",,,,,,,"  112",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-10","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0","T,,W,2400","   13",",,W,2400","   30",",,W,2400","  -77",",,W","  -88",",,W",,,,,"   53",",,W",,,,,"  -79","H,,S",,,,,"  330",",,W","  300",",,W",,,,,,,"   94",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-11","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0","T,,W,2400","    0",",,W,2400","    0",",,W","  -82",",,W",,,,,"   24",",,W",,,,,"  -61","H,,S",,,,,"  350",",,W","   20",",,W",,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-12","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   56",",,W,2400","   20",",,W,2400","    0",",,W,2400","    6",",,W","  -16",",,W",,,,,"   43",",,W",,,,,"   -9","H,,S",,,,,"  130",",,W","  140",",,W",,,,,,,"   72",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-13","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   53",",,W,2400","    0","T,,W,2400","    0",",,W,2400","    0",",,W","  -10",",,W",,,,,"   34",",,W",,,,,"   -9","H,,S",,,,,"  120",",,W","  140",",,W",,,,,,,"   63",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-14","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    8",",,W,2400","    5",",,W,2400","   30",",,W,2400","   -5",",,W","  -32",",,W",,,,,"   26",",,W",,,,,"  -16","H,,S",,,,,"  340",",,W","  300",",,W",,,,,,,"   45",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-15","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    3",",,W,2400","    0","T,,W,2400","    0",",,W,2400","  -21",",,W","  -38",",,W",,,,,"   30",",,W",,,,,"  -32","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,"   54",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-16","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0","T,,W,2400","  -16",",,W","  -27",",,W",,,,,"   30",",,W",,,,,"  -24","H,,S",,,,,"  250",",,W","  240",",,W",,,,,,,"   67",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-17","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   46",",,W,2400","   38",",,W,2400","    0","T,,W,2400","   17",",,W","  -21",",,W",,,,,"   28",",,W",,,,,"  -13","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,"   58",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-18","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    3",",,W,2400","    0",",,W,2400","   30",",,W,2400","   28",",,W","    6",",,W",,,,,"   23",",,W",,,,,"   19","H,,S",,,,,"  290",",,W","  330",",,W",,,,,,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-19","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","  224",",,W,2400","    0",",,W,2400","    0",",,W,2400","   39",",,W","    6",",,W",,,,,"   51",",,W",,,,,"   26","H,,S",,,,,"  140",",,W","  130",",,W",,,,,,,"   89",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-20","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   23",",,W,2400","   81",",,W,2400","   30",",,W,2400","   78",",,W"," -155",",,W",,,,,"   69",",,W",,,,,"  -19","H,,S",,,,,"  320",",,W","  340",",,W",,,,,,,"  107",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-21","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0","T,,W,2400","    3",",,W,2400","   50",",,W,2400","  -99",",,W"," -182",",,W",,,,,"   37",",,W",,,,," -146","H,,S",,,,,"  320",",,W","  290",",,W",,,,,,,"   81",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-22","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","   50",",,W,2400","   22",",,W"," -132",",,W",,,,,"   43",",,W",,,,,"  -76","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-23","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   46",",,W,2400","    0",",,W,2400","    0",",,W,2400","  133",",,W","   -5",",,W",,,,,"   64",",,W",,,,,"   54","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,"  103",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-24","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","  137",",,W,2400","    0","T,,W,2400","    0",",,W,2400","  111",",,W","  -49",",,W",,,,,"   50",",,W",,,,,"   49","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,"   89",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-25","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0","T,,W,2400","    3",",,W,2400","    0","T,,W,2400","  -21",",,W","  -77",",,W",,,,,"   45",",,W",,,,,"  -41","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,"  103",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-26","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","  -16",",,W","  -99",",,W",,,,,"   30",",,W",,,,,"  -57","H,,S",,,,,"  250",",,W","  280",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-27","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","   17",",,W","  -43",",,W",,,,,"   33",",,W",,,,,"  -11","H,,S",,,,,"  260",",,W","  220",",,W",,,,,,,"   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-28","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","  -60",",,W",,,,,"   35",",,W",,,,,"    2","H,,S",,,,,"  170",",,W","  210",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-29","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   30",",,W,2400","   53",",,W,2400","    0",",,W,2400","   61",",,W"," -105",",,W",,,,,"   42",",,W",,,,,"    7","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-30","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    3",",,W,2400","   25",",,W,2400","   30",",,W,2400","  -71",",,W"," -171",",,W",,,,,"   53",",,W",,,,,"  -99","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,"  143",",,W","  192",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-01-31","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0","T,,W,2400","   50",",,W,2400","  -55",",,W"," -188",",,W",,,,,"   32",",,W",,,,," -137","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-02-01","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   15",",,W,2400","    8",",,W,2400","   50",",,W,2400","    6",",,W","  -60",",,W",,,,,"   28",",,W",,,,,"  -26","H,,S",,,,,"  240",",,W","  230",",,W",,,,,,,"   63",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-02-02","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","   30",",,W,2400","  111",",,W","  -43",",,W",,,,,"   24",",,W",,,,,"   26","H,,S",,,,,"  280",",,W","  240",",,W",,,,,,,"   67",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-02-03","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  150",",,W","   39",",,W",,,,,"   17",",,W",,,,,"   80","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-02-04","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","    6",",,W",,,,,"   18",",,W",,,,,"   86","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-02-05","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  150",",,W","   72",",,W",,,,,"   24",",,W",,,,,"  118","H,,S",,,,,"  240",",,W","  220",",,W",,,,,,,"   40",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-02-06","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","  112",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   72",",,W",,,,,"   37",",,W",,,,,"  117","H,,S",,,,,"  220",",,W","  200",",,W",,,,,,,"   81",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-02-07","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   76",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","  122",",,W",,,,,"   43",",,W",,,,,"  156","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,"  112",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-02-08","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","   89",",,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","  -60",",,W",,,,,"   59",",,W",,,,,"   91","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,"  125",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003872","2019-02-09","37.7836","-81.123","766.3","BECKLEY RALEIGH CO AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","    6",",,W","  -88",",,W",,,,,"   28",",,W",,,,,"  -47","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
