"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00024110","2019-06-19","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  261",",,W","  144",",,W","   72",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,,,"  134",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-06-20","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    3",",,W",,,,,"  239",",,W","  111",",,W","   50",",,W",,,,,,,,,,,"  330",",,W","  250",",,W",,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-06-21","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  244",",,W","  139",",,W","   35",",,W",,,,,,,,,,,"  170",",,W","  160",",,W",,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-06-22","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  283",",,W","  111",",,W","   43",",,W",,,,,,,,,,,"  180",",,W","  200",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-06-23","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  283",",,W","  144",",,W","   48",",,W",,,,,,,,,,,"  270",",,W","  280",",,W",,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-06-24","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  256",",,W","  122",",,W","   35",",,W",,,,,,,,,,,"  170",",,W","  190",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-06-25","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  272",",,W","   89",",,W","   30",",,W",,,,,,,,,,,"  170",",,W","  200",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-06-26","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","  122",",,W",,,,,"  283",",,W","   94",",,W","   35",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"  174",",,W","  224",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00024110","2019-06-27","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   10",",,W",,,,,"  222",",,W","  117",",,W","   35",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-06-28","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  250",",,W","   89",",,W","   25",",,W",,,,,,,,,,,"  190",",,W","  150",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-06-29","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  283",",,W","   89",",,W","   26",",,W",,,,,,,,,,,"  260",",,W","  240",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-06-30","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  328",",,W","  128",",,W","   36",",,W",,,,,,,,,,,"  280",",,W","  300",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-01","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  333",",,W","  139",",,W","   31",",,W",,,,,,,,,,,"  250",",,W","  240",",,W",,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-02","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   28",",,W",,,,,"  294",",,W","  161",",,W","   45",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"  116",",,W","  152",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00024110","2019-07-03","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  289",",,W","  150",",,W","   26",",,W",,,,,,,,,,,"  190",",,W","  220",",,W",,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-04","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  300",",,W","  133",",,W","   22",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-05","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  306",",,W","  139",",,W","   22",",,W",,,,,,,,,,,"  240",",,W","  210",",,W",,,,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-06","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  300",",,W","  167",",,W","   36",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-07","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  283",",,W","  139",",,W","   34",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-08","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"  289",",,W","  133",",,W","   22",",,W",,,,,,,,,,,"  250",",,W","  210",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-09","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"  306",",,W","  117",",,W","   22",",,W",,,,,,,,,,,"  220",",,W","  230",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-10","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    8",",,W",,,,,"  317",",,W","  200",",,W","   38",",,W",,,,,,,,,,,"  230",",,W","  210",",,W",,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-11","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  317",",,W","  194",",,W","   26",",,W",,,,,,,,,,,"  270",",,W","  190",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-12","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  306",",,W","  150",",,W","   22",",,W",,,,,,,,,,,"  270",",,W","  240",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2019-07-13","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  328",",,W","  194",",,W","   33",",,W",,,,,,,,,,,"  260",",,W","  250",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-14","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  322",",,W","  156",",,W","   38",",,W",,,,,,,,,,,"  230",",,W","  230",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-15","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"  278",",,W","  150",",,W","   26",",,W",,,,,,,,,,,"  320",",,W","  310",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-16","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  306",",,W","  144",",,W","   24",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-17","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  289",",,W","  183",",,W","   48",",,W",,,,,,,,,,,"  250",",,W","  260",",,W",,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-18","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  278",",,W","  150",",,W","   57",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-19","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  261",",,W","  128",",,W","   31",",,W",,,,,,,,,,,"  320",",,W","  200",",,W",,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-20","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  300",",,W","   94",",,W","   30",",,W",,,,,,,,,,,"  230",",,W","  270",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-21","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  344",",,W","  144",",,W","   36",",,W",,,,,,,,,,,"   60",",,W","   70",",,W",,,,,"   58",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-22","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  372",",,W","  183",",,W","   29",",,W",,,,,,,,,,,"   10",",,W","   30",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-23","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   71",",,W",,,,,"  361",",,W","  172",",,W","   34",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,,,"  174",",,W","  228",",,W",,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2019-07-24","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  289",",,W","  144",",,W","   46",",,W",,,,,,,,,,,"  270",",,W","  250",",,W",,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-25","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  317",",,W","  106",",,W","   17",",,W",,,,,,,,,,,"  190",",,W","  210",",,W",,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-26","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  361",",,W","  122",",,W","   34",",,W",,,,,,,,,,,"  190",",,W","  180",",,W",,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-27","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  322",",,W","  172",",,W","   52",",,W",,,,,,,,,,,"  230",",,W","  230",",,W",,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-28","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  317",",,W","  139",",,W","   27",",,W",,,,,,,,,,,"  310",",,W","  310",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-29","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  333",",,W","  122",",,W","   23",",,W",,,,,,,,,,,"  230",",,W","  340",",,W",,,,,"   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-30","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  333",",,W","  144",",,W","   30",",,W",,,,,,,,,,,"  220",",,W","  180",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-07-31","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  328",",,W","  144",",,W","   26",",,W",,,,,,,,,,,"  170",",,W","  190",",,W",,,,,"   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-01","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  344",",,W","  150",",,W","   31",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-02","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  339",",,W","  189",",,W","   45",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-03","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  317",",,W","  156",",,W","   30",",,W",,,,,,,,,,,"  180",",,W","  360",",,W",,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-04","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  361",",,W","  117",",,W","   31",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-05","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  378",",,W","  133",",,W","   26",",,W",,,,,,,,,,,"  220",",,W","  220",",,W",,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2019-08-06","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  394",",,W","  161",",,W","   25",",,W",,,,,,,,,,,"  330",",,W","  340",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-07","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  400",",,W","  183",",,W","   17",",,W",,,,,"    0",",,W",,,"    0",",,W","  210",",,W",,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-08","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  344",",,W","  189",",,W","   31",",,W",,,,,,,,,,,"  250",",,W","  190",",,W",,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2019-08-09","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    8",",,W",,,,,"  300",",,W","  206",",,W","   34",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2019-08-10","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   53",",,W",,,,,"  311",",,W","  178",",,W","   32",",,W",,,,,,,,,,,"   30",",,W","   30",",,W",,,,,"  125",",,W","  148",",,W",,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2019-08-11","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  283",",,W","  167",",,W","   35",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,,,"   98",",,W","  116",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00024110","2019-08-12","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  283",",,W","  128",",,W","   22",",,W",,,,,,,,,,,"  170",",,W","  190",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-13","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  311",",,W","  133",",,W","   21",",,W",,,,,,,,,,,"  240",",,W","  220",",,W",,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-14","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  339",",,W","  156",",,W","   25",",,W",,,,,,,,,,,"  240",",,W","  250",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-15","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  339",",,W","  167",",,W","   33",",,W",,,,,,,,,,,"  230",",,W","  240",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-16","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  317",",,W","  150",",,W","   43",",,W",,,,,,,,,,,"  300",",,W","  310",",,W",,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-17","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  306",",,W","  189",",,W","   47",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-18","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  306",",,W","  128",",,W","   24",",,W",,,,,,,,,,,"  220",",,W","  230",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-19","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  328",",,W","  139",",,W","   22",",,W",,,,,,,,,,,"  190",",,W","  220",",,W",,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-20","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  350",",,W","  128",",,W","   18",",,W",,,,,,,,,,,"  220",",,W","  210",",,W",,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-21","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   15",",,W",,,,,"  333",",,W","  161",",,W","   41",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,,,"  148",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-22","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  294",",,W","  144",",,W","   28",",,W",,,,,,,,,,,"  190",",,W","  200",",,W",,,,,"   58",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-23","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  306",",,W","  117",",,W","   22",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-24","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  306",",,W","  183",",,W","   33",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,,,"   89",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-25","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  294",",,W","  172",",,W","   42",",,W",,,,,,,,,,,"  260",",,W","  270",",,W",,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-26","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  294",",,W","  128",",,W","   27",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2019-08-27","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  322",",,W","  117",",,W","   24",",,W",,,,,,,,,,,"  240",",,W","  230",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-28","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  350",",,W","  117",",,W","   20",",,W",,,,,,,,,,,"  220",",,W","  320",",,W",,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-29","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  300",",,W","  139",",,W","   30",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-30","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"  322",",,W","  167",",,W","   20",",,W",,,,,,,,,,,"  140",",,W","  150",",,W",,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-08-31","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  344",",,W","  167",",,W","   30",",,W",,,,,,,,,,,"  210",",,W","  210",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-09-01","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  322",",,W","  172",",,W","   35",",,W",,,,,,,,,,,"  250",",,W","  230",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-09-02","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  311",",,W","  139",",,W","   24",",,W",,,,,,,,,,,"  130",",,W","  150",",,W",,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-09-03","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  328",",,W","  128",",,W","   27",",,W",,,,,,,,,,,"  200",",,W","  190",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-09-04","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  300",",,W","  144",",,W","   17",",,W",,,,,,,,,,,"  300",",,W","  290",",,W",,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-09-05","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  356",",,W","  117",",,W","   30",",,W",,,,,,,,,,,"   20",",,W","   10",",,W",,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-09-06","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  289",",,W","  178",",,W","   28",",,W",,,,,,,,,,,"   90",",,W","   90",",,W",,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-09-07","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  328",",,W","  144",",,W","   31",",,W",,,,,,,,,,,"  360",",,W","   70",",,W",,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-09-08","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   51",",,W",,,,,"  250",",,W","  144",",,W","   44",",,W",,,,,,,,,,,"  340",",,W","  310",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00024110","2019-09-09","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  261",",,W","  122",",,W","   26",",,W",,,,,,,,,,,"  220",",,W","  330",",,W",,,,,"   76",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-09-10","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"  244",",,W","  100",",,W","   19",",,W",,,,,,,,,,,"  230",",,W","  250",",,W",,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2019-09-11","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  261",",,W","   89",",,W","   26",",,W",,,,,,,,,,,"  230",",,W","  230",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
