"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00093997","2018-12-13","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   67",",,W","  -16",",,W",,,,,"   93",",,W",,,,," 1149",",,W",,,,,,,"  350",",,W","  360",",,W",,,,,"  148",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-14","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  100",",,W","  -49",",,W",,,,,"   31",",,W",,,,," 0004",",,W",,,,,,,"  340",",,W","  340",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-15","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  111",",,W","  -60",",,W",,,,,"   43",",,W",,,,," 1213",",,W",,,,,,,"  180",",,W","  180",",,W",,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-16","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  133",",,W","  -38",",,W",,,,,"   34",",,W",,,,," 0919",",,W",,,,,,,"  350",",,W","  350",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-17","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  133",",,W","  -32",",,W",,,,,"   56",",,W",,,,," 2226",",,W",,,,,,,"  180",",,W","  180",",,W",,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-18","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  117",",,W","   17",",,W",,,,,"   47",",,W",,,,," 0045",",,W",,,,,,,"  190",",,W","  190",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-19","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  122",",,W","  -21",",,W",,,,,"   63",",,W",,,,," 1405",",,W",,,,,,,"  340",",,W","  340",",,W",,,,,"  143",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-20","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  106",",,W","  -27",",,W",,,,,"   88",",,W",,,,," 1345",",,W",,,,,,,"  340",",,W","  340",",,W",,,,,"  161",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-21","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  117",",,W","  -66",",,W",,,,,"   47",",,W",,,,," 2011",",,W",,,,,,,"  190",",,W","  200",",,W",,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-22","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","   15",",,W,",,,,,"  100",",,W","  -10",",,W",,,,,"   47",",,W",,,,," 1339",",,W",,,,,,,"  360",",,W","  350",",,W",,,,,"   98",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-23","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   67",",,W","  -71",",,W",,,,,"   39",",,W",,,,," 1429",",,W",,,,,,,"  230",",,W","  230",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-24","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   56",",,W","  -21",",,W",,,,,"   39",",,W",,,,," 0543",",,W",,,,,,,"  180",",,W","  180",",,W",,,,,"   81",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-25","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"   72",",,W","  -49",",,W",,,,,"   28",",,W",,,,," 2251",",,W",,,,,,,"  100",",,W","  100",",,W",,,,,"   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-26","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","  234",",,W,",,,,,"  117",",,W","   39",",,W",,,,,"   60",",,W",,,,," 1555",",,W",,,,,,,"  130",",,W","  140",",,W",,,,,"  116",",,W","  161",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-27","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","   61",",,W,",,,,,"   67",",,W","  -60",",,W",,,,,"  111",",,W",,,,," 0724",",,W",,,,,,,"  340",",,W","  340",",,W",,,,,"  174",",,W","  224",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-28","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -32",",,W","  -93",",,W",,,,,"   69",",,W",,,,," 0445",",,W",,,,,,,"  330",",,W","  330",",,W",,,,,"  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-29","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -10",",,W","  -99",",,W",,,,,"   40",",,W",,,,," 2334",",,W",,,,,,,"  210",",,W","  220",",,W",,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-30","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   61",",,W","  -71",",,W",,,,,"   71",",,W",,,,," 1537",",,W",,,,,,,"  180",",,W","  180",",,W",,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2018-12-31","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"    0",",,W"," -105",",,W",,,,,"   85",",,W",,,,," 1509",",,W",,,,,,,"  340",",,W","  340",",,W",,,,,"  161",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-01","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -77",",,W"," -116",",,W",,,,,"   49",",,W",,,,," 0037",",,W",,,,,,,"  350",",,W","  360",",,W",,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-02","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   56",",,W","  -99",",,W",,,,,"   41",",,W",,,,," 0844",",,W",,,,,,,"  280",",,W","  230",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-03","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   94",",,W","  -88",",,W",,,,,"   29",",,W",,,,," 2308",",,W",,,,,,,"  170",",,W","  170",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-04","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  128",",,W","  -55",",,W",,,,,"   37",",,W",,,,," 1033",",,W",,,,,,,"  270",",,W","  290",",,W",,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-05","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  167",",,W","  -21",",,W",,,,,"   38",",,W",,,,," 2323",",,W",,,,,,,"  130",",,W","  170",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-06","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  161",",,W","   28",",,W",,,,,"   56",",,W",,,,," 1401",",,W",,,,,,,"  210",",,W","  210",",,W",,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-07","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  128",",,W","    0",",,W",,,,,"   48",",,W",,,,," 2255",",,W",,,,,,,"  320",",,W","  330",",,W",,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-08","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   89",",,W","  -38",",,W",,,,,"   55",",,W",,,,," 0154",",,W",,,,,,,"  320",",,W","  320",",,W",,,,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-09","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   50",",,W","  -55",",,W",,,,,"   36",",,W",,,,," 2301",",,W",,,,,,,"  140",",,W","  140",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-10","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  100",",,W","    0",",,W",,,,,"   67",",,W",,,,," 1122",",,W",,,,,,,"  170",",,W","  170",",,W",,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-11","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","  152",",,W,",,,,,"   17",",,W","  -10",",,W",,,,,"   41",",,W",,,,," 2322",",,W",,,,,,,"   10",",,W","   10",",,W",,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-12","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","   13",",,W,",,,,,"    0",",,W","  -43",",,W",,,,,"   78",",,W",,,,," 1116",",,W",,,,,,,"   10",",,W","  360",",,W",,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-13","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -16",",,W","  -49",",,W",,,,,"   25",",,W",,,,," 0140",",,W",,,,,,,"  230",",,W","   20",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-14","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"    6",",,W","  -21",",,W",,,,,"   56",",,W",,,,," 1735",",,W",,,,,,,"  220",",,W","  220",",,W",,,,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-15","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   22",",,W","  -55",",,W",,,,,"   40",",,W",,,,," 0001",",,W",,,,,,,"  220",",,W","  220",",,W",,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-16","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  -10",",,W","  -60",",,W",,,,,"   44",",,W",,,,," 0515",",,W",,,,,,,"   40",",,W","   30",",,W",,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-17","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"    0",",,W","  -16",",,W",,,,,"   32",",,W",,,,," 2304",",,W",,,,,,,"  140",",,W","  130",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-18","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    3",",,W,",,,,,"   22",",,W","  -60",",,W",,,,,"   77",",,W",,,,," 2242",",,W",,,,,,,"  350",",,W","  350",",,W",,,,,"  161",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-19","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -49",",,W","  -93",",,W",,,,,"   71",",,W",,,,," 0025",",,W",,,,,,,"  360",",,W","  350",",,W",,,,,"  148",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-20","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   72",",,W","  -82",",,W",,,,,"   61",",,W",,,,," 0921",",,W",,,,,,,"  190",",,W","  200",",,W",,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-21","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   39",",,W","  -49",",,W",,,,,"   60",",,W",,,,," 1120",",,W",,,,,,,"  140",",,W","  140",",,W",,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-22","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  -10",",,W","  -77",",,W",,,,,"   93",",,W",,,,," 1041",",,W",,,,,,,"  340",",,W","  360",",,W",,,,,"  139",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-23","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   33",",,W"," -132",",,W",,,,,"   42",",,W",,,,," 1515",",,W",,,,,,,"  270",",,W","  260",",,W",,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-24","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"    6",",,W","  -99",",,W",,,,,"   55",",,W",,,,," 1015",",,W",,,,,,,"  360",",,W","  360",",,W",,,,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-25","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   72",",,W","  -88",",,W",,,,,"   57",",,W",,,,," 0734",",,W",,,,,,,"  320",",,W","  230",",,W",,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-26","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   83",",,W","  -38",",,W",,,,,"   49",",,W",,,,," 1251",",,W",,,,,,,"  320",",,W","  340",",,W",,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-27","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  128",",,W","  -16",",,W",,,,,"   55",",,W",,,,," 2217",",,W",,,,,,,"  240",",,W","  240",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-28","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"   78",",,W","  -66",",,W",,,,,"   90",",,W",,,,," 0110",",,W",,,,,,,"  350",",,W","  360",",,W",,,,,"  165",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-29","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   33",",,W","  -93",",,W",,,,,"   56",",,W",,,,," 1350",",,W",,,,,,,"  320",",,W","  320",",,W",,,,,"  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-30","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  -55",",,W"," -149",",,W",,,,,"   52",",,W",,,,," 1347",",,W",,,,,,,"  140",",,W","  170",",,W",,,,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-01-31","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   56",",,W"," -105",",,W",,,,,"   36",",,W",,,,," 1038",",,W",,,,,,,"  180",",,W","  180",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-01","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  133",",,W","  -55",",,W",,,,,"   47",",,W",,,,," 2316",",,W",,,,,,,"  190",",,W","  200",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-02","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  183",",,W","   50",",,W",,,,,"   72",",,W",,,,," 1349",",,W",,,,,,,"  190",",,W","  190",",,W",,,,,"  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-03","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  183",",,W","   61",",,W",,,,,"   75",",,W",,,,," 1409",",,W",,,,,,,"  190",",,W","  190",",,W",,,,,"  139",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-04","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   78",",,W","  -71",",,W",,,,,"   70",",,W",,,,," 0231",",,W",,,,,,,"  350",",,W","  350",",,W",,,,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-05","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  -60",",,W","  -99",",,W",,,,,"   42",",,W",,,,," 0052",",,W",,,,,,,"   70",",,W","   60",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-06","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    3",",,W,",,,,,"  -77",",,W"," -110",",,W",,,,,"   61",",,W",,,,," 2248",",,W",,,,,,,"  360",",,W","   10",",,W",,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-07","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  -82",",,W"," -149",",,W",,,,,"   79",",,W",,,,," 0916",",,W",,,,,,,"  340",",,W","  330",",,W",,,,,"  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-08","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  -16",",,W"," -182",",,W",,,,,"   48",",,W",,,,," 1717",",,W",,,,,,,"  140",",,W","  160",",,W",,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-09","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   44",",,W","  -88",",,W",,,,,"  108",",,W",,,,," 0508",",,W",,,,,,,"  160",",,W","  160",",,W",,,,,"  139",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-10","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   83",",,W","  -27",",,W",,,,,"   51",",,W",,,,," 0407",",,W",,,,,,,"  170",",,W","  170",",,W",,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-11","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"   17",",,W","  -10",",,W",,,,,"   54",",,W",,,,," 2133",",,W",,,,,,,"  340",",,W","  330",",,W",,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-12","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   94",",,W","  -66",",,W",,,,,"   48",",,W",,,,," 1236",",,W",,,,,,,"  310",",,W","  290",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-13","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  117",",,W","  -10",",,W",,,,,"   59",",,W",,,,," 2241",",,W",,,,,,,"  180",",,W","  150",",,W",,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-14","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  139",",,W","  -55",",,W",,,,,"   57",",,W",,,,," 1409",",,W",,,,,,,"  360",",,W","  350",",,W",,,,,"  130",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-15","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","   33",",,W,",,,,,"  -55",",,W"," -105",",,W",,,,,"   53",",,W",,,,," 0129",",,W",,,,,,,"   40",",,W","   40",",,W",,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-16","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -66",",,W"," -105",",,W",,,,,"   36",",,W",,,,," 1246",",,W",,,,,,,"  100",",,W","  110",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-17","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  -32",",,W"," -105",",,W",,,,,"   65",",,W",,,,," 1552",",,W",,,,,,,"  330",",,W","  330",",,W",,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-18","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  -66",",,W"," -127",",,W",,,,,"   41",",,W",,,,," 0047",",,W",,,,,,,"  360",",,W","  360",",,W",,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-19","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","   25",",,W,",,,,,"  -43",",,W"," -110",",,W",,,,,"   38",",,W",,,,," 1511",",,W",,,,,,,"   70",",,W","   80",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-20","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    5",",,W,",,,,,"   28",",,W","  -82",",,W",,,,,"   42",",,W",,,,," 1212",",,W",,,,,,,"  270",",,W","  270",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093997","2019-02-21","38.87611","-98.80917","568.1","RUSSELL MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   44",",,W","  -66",",,W",,,,,"   63",",,W",,,,," 1401",",,W",,,,,,,"  140",",,W","  140",",,W",,,,,"  139",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
