"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00086282","2019-05-08","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   36",",,a",,,"  168",",,a","   89",",,a",,,,,,,,,"  120","H,,S"
"ASN00086282","2019-05-09","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  161",",,a","   77",",,a",,,,,,,,,"  122","H,,S"
"ASN00086282","2019-05-10","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  122",",,a",,,"  135",",,a","   87",",,a",,,,,,,,,"  104","H,,S"
"ASN00086282","2019-05-11","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  116",",,a",,,"  153",",,a","   83",",,a",,,,,,,,,"  128","H,,S"
"ASN00086282","2019-05-12","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  172",",,a","   96",",,a",,,,,,,,,"  139","H,,S"
"ASN00086282","2019-05-13","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  182",",,a","  105",",,a",,,,,,,,,"  129","H,,S"
"ASN00086282","2019-05-14","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  199",",,a","   89",",,a",,,,,,,,,"  143","H,,S"
"ASN00086282","2019-05-15","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  161",",,a","   95",",,a",,,,,,,,,"  114","H,,S"
"ASN00086282","2019-05-16","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  170",",,a","   61",",,a",,,,,,,,,"  103","H,,S"
"ASN00086282","2019-05-17","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  193",",,a","   52",",,a",,,,,,,,,"  113","H,,S"
"ASN00086282","2019-05-18","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  220",",,a","   49",",,a",,,,,,,,,"  136","H,,S"
"ASN00086282","2019-05-19","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  207",",,a","   58",",,a",,,,,,,,,"  162","H,,S"
"ASN00086282","2019-05-20","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  179",",,a","  125",",,a",,,,,,,,,"  136","H,,S"
"ASN00086282","2019-05-21","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  204",",,a","   99",",,a",,,,,,,,,"  144","H,,S"
"ASN00086282","2019-05-22","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  218",",,a","  103",",,a",,,,,,,,,"  153","H,,S"
"ASN00086282","2019-05-23","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  210",",,a","  110",",,a",,,,,,,,,"  166","H,,S"
"ASN00086282","2019-05-24","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  188",",,a","  142",",,a",,,,,,,,,"  148","H,,S"
"ASN00086282","2019-05-25","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  190",",,a","  113",",,a",,,,,,,,,"  131","H,,S"
"ASN00086282","2019-05-26","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   94",",,a",,,"  148",",,a","   67",",,a",,,,,,,,,"  103","H,,S"
"ASN00086282","2019-05-27","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   62",",,a",,,"  131",",,a","   60",",,a",,,,,,,,,"   91","H,,S"
"ASN00086282","2019-05-28","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  154",",,a","   69",",,a",,,,,,,,,"  109","H,,S"
"ASN00086282","2019-05-29","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   12",",,a",,,"  101",",,a","   67",",,a",,,,,,,,,"   66","H,,S"
"ASN00086282","2019-05-30","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   84",",,a",,,"  125",",,a","   46",",,a",,,,,,,,,"  106","H,,S"
"ASN00086282","2019-05-31","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  131",",,a","   71",",,a",,,,,,,,,"  113","H,,S"
"ASN00086282","2019-06-01","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   10",",,a",,,"  141",",,a","  105",",,a",,,,,,,,,"  114","H,,S"
"ASN00086282","2019-06-02","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  142",",,a","   99",",,a",,,,,,,,,"   95","H,,S"
"ASN00086282","2019-06-03","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   94",",,a",,,"  101",",,a","   73",",,a",,,,,,,,,"   81","H,,S"
"ASN00086282","2019-06-04","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  186",",,a",,,"  120",",,a","   55",",,a",,,,,,,,,"   91","H,,S"
"ASN00086282","2019-06-05","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  122",",,a","   61",",,a",,,,,,,,,"  105","H,,S"
"ASN00086282","2019-06-06","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  146",",,a","   91",",,a",,,,,,,,,"  118","H,,S"
"ASN00086282","2019-06-07","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  171",",,a","   99",",,a",,,,,,,,,"  101","H,,S"
"ASN00086282","2019-06-08","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  188",",,a","   43",",,a",,,,,,,,,"  123","H,,S"
"ASN00086282","2019-06-09","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  167",",,a","   91",",,a",,,,,,,,,"  141","H,,S"
"ASN00086282","2019-06-10","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   10",",,a",,,"  181",",,a","  112",",,a",,,,,,,,,"  126","H,,S"
"ASN00086282","2019-06-11","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  169",",,a","   82",",,a",,,,,,,,,"  143","H,,S"
"ASN00086282","2019-06-12","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    8",",,a",,,"  160",",,a","  114",",,a",,,,,,,,,"  120","H,,S"
"ASN00086282","2019-06-13","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   48",",,a",,,"  161",",,a","   70",",,a",,,,,,,,,"  121","H,,S"
"ASN00086282","2019-06-14","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   20",",,a",,,"  169",",,a","   83",",,a",,,,,,,,,"  116","H,,S"
"ASN00086282","2019-06-15","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   12",",,a",,,"  147",",,a","   78",",,a",,,,,,,,,"  107","H,,S"
"ASN00086282","2019-06-16","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  160",",,a","   79",",,a",,,,,,,,,"  104","H,,S"
"ASN00086282","2019-06-17","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  175",",,a","   66",",,a",,,,,,,,,"  116","H,,S"
"ASN00086282","2019-06-18","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  124",",,a","   84",",,a",,,,,,,,,"   72","H,,S"
"ASN00086282","2019-06-19","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   20",",,a",,,"  113",",,a","   41",",,a",,,,,,,,,"   77","H,,S"
"ASN00086282","2019-06-20","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   12",",,a",,,"  100",",,a","   53",",,a",,,,,,,,,"   68","H,,S"
"ASN00086282","2019-06-21","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   18",",,a",,,"  119",",,a","   40",",,a",,,,,,,,,"   77","H,,S"
"ASN00086282","2019-06-22","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   50",",,a",,,"  115",",,a","   47",",,a",,,,,,,,,"   63","H,,S"
"ASN00086282","2019-06-23","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  110",",,a","   21",",,a",,,,,,,,,"   64","H,,S"
"ASN00086282","2019-06-24","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  158",",,a","   17",",,a",,,,,,,,,"   76","H,,S"
"ASN00086282","2019-06-25","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  158",",,a","   28",",,a",,,,,,,,,"   97","H,,S"
"ASN00086282","2019-06-26","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  168",",,a","   24",",,a",,,,,,,,,"  109","H,,S"
"ASN00086282","2019-06-27","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  161",",,a","   51",",,a",,,,,,,,,"  124","H,,S"
"ASN00086282","2019-06-28","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  176",",,a","   96",",,a",,,,,,,,,"  142","H,,S"
"ASN00086282","2019-06-29","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    6",",,a",,,"  146",",,a","  117",",,a",,,,,,,,,"  102","H,,S"
"ASN00086282","2019-06-30","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   88",",,a",,,"  136",",,a","   69",",,a",,,,,,,,,"  100","H,,S"
"ASN00086282","2019-07-01","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  127",",,a","   77",",,a",,,,,,,,,"   94","H,,S"
"ASN00086282","2019-07-02","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  158",",,a","   67",",,a",,,,,,,,,"  110","H,,S"
"ASN00086282","2019-07-03","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  138",",,a","   70",",,a",,,,,,,,,"   88","H,,S"
"ASN00086282","2019-07-04","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  129",",,a","   35",",,a",,,,,,,,,"   72","H,,S"
"ASN00086282","2019-07-05","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  174",",,a","   21",",,a",,,,,,,,,"  106","H,,S"
"ASN00086282","2019-07-06","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  174",",,a","   44",",,a",,,,,,,,,"  126","H,,S"
"ASN00086282","2019-07-07","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  164",",,a","   79",",,a",,,,,,,,,"  123","H,,S"
"ASN00086282","2019-07-08","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   22",",,a",,,"  148",",,a","   75",",,a",,,,,,,,,"  100","H,,S"
"ASN00086282","2019-07-09","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  151",",,a","   43",",,a",,,,,,,,,"  107","H,,S"
"ASN00086282","2019-07-10","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  152",",,a","   80",",,a",,,,,,,,,"  109","H,,S"
"ASN00086282","2019-07-11","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   54",",,a",,,"  129",",,a","   58",",,a",,,,,,,,,"  114","H,,S"
"ASN00086282","2019-07-12","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   20",",,a",,,"  147",",,a","   87",",,a",,,,,,,,,"   90","H,,S"
"ASN00086282","2019-07-13","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   10",",,a",,,"  114",",,a","   56",",,a",,,,,,,,,"   76","H,,S"
"ASN00086282","2019-07-14","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  130",",,a","   45",",,a",,,,,,,,,"   98","H,,S"
"ASN00086282","2019-07-15","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   14",",,a",,,"  137",",,a","   77",",,a",,,,,,,,,"  113","H,,S"
"ASN00086282","2019-07-16","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   18",",,a",,,"  131",",,a","   89",",,a",,,,,,,,,"  107","H,,S"
"ASN00086282","2019-07-17","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  127",",,a","   87",",,a",,,,,,,,,"   97","H,,S"
"ASN00086282","2019-07-18","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   12",",,a",,,"  144",",,a","   56",",,a",,,,,,,,,"  105","H,,S"
"ASN00086282","2019-07-19","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   10",",,a",,,"  147",",,a","   62",",,a",,,,,,,,,"  103","H,,S"
"ASN00086282","2019-07-20","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  160",",,a","   77",",,a",,,,,,,,,"  120","H,,S"
"ASN00086282","2019-07-21","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  147",",,a","   95",",,a",,,,,,,,,"   99","H,,S"
"ASN00086282","2019-07-22","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  155",",,a","   63",",,a",,,,,,,,,"  116","H,,S"
"ASN00086282","2019-07-23","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  150",",,a","   83",",,a",,,,,,,,,"   92","H,,S"
"ASN00086282","2019-07-24","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   24",",,a",,,"  145",",,a","   33",",,a",,,,,,,,,"  107","H,,S"
"ASN00086282","2019-07-25","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  159",",,a","   68",",,a",,,,,,,,,"  114","H,,S"
"ASN00086282","2019-07-26","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  126",",,a","   94",",,a",,,,,,,,,"   99","H,,S"
"ASN00086282","2019-07-27","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   66",",,a",,,"  146",",,a","   65",",,a",,,,,,,,,"   94","H,,S"
"ASN00086282","2019-07-28","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  142",",,a","   48",",,a",,,,,,,,,"  106","H,,S"
"ASN00086282","2019-07-29","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  148",",,a","   85",",,a",,,,,,,,,"   99","H,,S"
"ASN00086282","2019-07-30","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  118",",,a","   65",",,a",,,,,,,,,"   58","H,,S"
"ASN00086282","2019-07-31","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  123",",,a","    8",",,a",,,,,,,,,"   89","H,,S"
"ASN00086282","2019-08-01","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  128",",,a","   75",",,a",,,,,,,,,"   98","H,,S"
"ASN00086282","2019-08-02","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  125",",,a","   75",",,a",,,,,,,,,"  105","H,,S"
"ASN00086282","2019-08-03","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  132",",,a","   92",",,a",,,,,,,,,"  101","H,,S"
"ASN00086282","2019-08-04","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    6",",,a",,,"  130",",,a","   64",",,a",,,,,,,,,"  100","H,,S"
"ASN00086282","2019-08-05","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  150",",,a","   67",",,a",,,,,,,,,"  103","H,,S"
"ASN00086282","2019-08-06","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  127",",,a","   69",",,a",,,,,,,,,"  103","H,,S"
"ASN00086282","2019-08-07","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  146",",,a","   73",",,a",,,,,,,,,"   89","H,,S"
"ASN00086282","2019-08-08","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  120",",,a",,,"  132",",,a","   50",",,a",,,,,,,,,"   90","H,,S"
"ASN00086282","2019-08-09","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   28",",,a",,,"   92",",,a","   64",",,a",,,,,,,,,"   57","H,,S"
"ASN00086282","2019-08-10","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   34",",,a",,,"  123",",,a","   17",",,a",,,,,,,,,"   68","H,,S"
"ASN00086282","2019-08-11","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   74",",,a",,,"  122",",,a","   34",",,a",,,,,,,,,"   87","H,,S"
"ASN00086282","2019-08-12","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   64",",,a",,,"  124",",,a","   52",",,a",,,,,,,,,"   88","H,,S"
"ASN00086282","2019-08-13","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  128",",,a","   68",",,a",,,,,,,,,"  101","H,,S"
"ASN00086282","2019-08-14","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  140",",,a","   82",",,a",,,,,,,,,"   91","H,,S"
"ASN00086282","2019-08-15","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  159",",,a","   64",",,a",,,,,,,,,"  119","H,,S"
"ASN00086282","2019-08-16","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  164",",,a","   80",",,a",,,,,,,,,"   88","H,,S"
"ASN00086282","2019-08-17","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   24",",,a",,,"  156",",,a","   41",",,a",,,,,,,,,"  113","H,,S"
"ASN00086282","2019-08-18","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  180",",,a","   74",",,a",,,,,,,,,"   91","H,,S"
"ASN00086282","2019-08-19","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   34",",,a",,,"  118",",,a","   42",",,a",,,,,,,,,"   88","H,,S"
"ASN00086282","2019-08-20","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  161",",,a","   59",",,a",,,,,,,,,"  129","H,,S"
"ASN00086282","2019-08-21","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  157",",,a","  106",",,a",,,,,,,,,"  120","H,,S"
"ASN00086282","2019-08-22","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    6",",,a",,,"  129",",,a","   79",",,a",,,,,,,,,"   71","H,,S"
"ASN00086282","2019-08-23","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  153",",,a","   17",",,a",,,,,,,,,"  103","H,,S"
"ASN00086282","2019-08-24","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  179",",,a","   65",",,a",,,,,,,,,"  102","H,,S"
"ASN00086282","2019-08-25","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  137",",,a","   30",",,a",,,,,,,,,"   79","H,,S"
"ASN00086282","2019-08-26","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  140",",,a","   26",",,a",,,,,,,,,"   87","H,,S"
"ASN00086282","2019-08-27","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  154",",,a","   27",",,a",,,,,,,,,"  103","H,,S"
"ASN00086282","2019-08-28","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  122",",,a","   49",",,a",,,,,,,,,"   72","H,,S"
"ASN00086282","2019-08-29","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   64",",,a",,,"  121",",,a","   33",",,a",,,,,,,,,"   64","H,,S"
"ASN00086282","2019-08-30","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  157",",,a","    2",",,a",,,,,,,,,"   94","H,,S"
"ASN00086282","2019-08-31","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  176",",,a","   40",",,a",,,,,,,,,"  129","H,,S"
"ASN00086282","2019-09-01","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  188",",,a","   87",",,a",,,,,,,,,"  113","H,,S"
"ASN00086282","2019-09-02","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   32",",,a",,,"  175",",,a","   67",",,a",,,,,,,,,"  137","H,,S"
"ASN00086282","2019-09-03","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   12",",,a",,,"  216",",,a","  101",",,a",,,,,,,,,"  121","H,,S"
"ASN00086282","2019-09-04","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  196",",,a","   53",",,a",,,,,,,,,"  128","H,,S"
"ASN00086282","2019-09-05","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  194",",,a","   74",",,a",,,,,,,,,"  139","H,,S"
"ASN00086282","2019-09-06","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   16",",,a",,,"  156",",,a","   96",",,a",,,,,,,,,"  102","H,,S"
"ASN00086282","2019-09-07","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   18",",,a",,,"  131",",,a","   71",",,a",,,,,,,,,"   84","H,,S"
"ASN00086282","2019-09-08","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    8",",,a",,,"  154",",,a","   44",",,a",,,,,,,,,"   86","H,,S"
"ASN00086282","2019-09-09","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   96",",,a",,,"  127",",,a","   49",",,a",,,,,,,,,"   85","H,,S"
"ASN00086282","2019-09-10","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  145",",,a","   49",",,a",,,,,,,,,"   85","H,,S"
"ASN00086282","2019-09-11","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  202",",,a","   37",",,a",,,,,,,,,"  143","H,,S"
"ASN00086282","2019-09-12","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  200",",,a","  105",",,a",,,,,,,,,"  126","H,,S"
"ASN00086282","2019-09-13","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  176",",,a","   45",",,a",,,,,,,,,"  119","H,,S"
"ASN00086282","2019-09-14","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  199",",,a","   66",",,a",,,,,,,,,"  151","H,,S"
"ASN00086282","2019-09-15","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   10",",,a",,,"  195",",,a","  114",",,a",,,,,,,,,"  133","H,,S"
"ASN00086282","2019-09-16","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  118",",,a",,,"  124",",,a","   79",",,a",,,,,,,,,"   73","H,,S"
"ASN00086282","2019-09-17","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  132",",,a","   11",",,a",,,,,,,,,"   78","H,,S"
"ASN00086282","2019-09-18","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  194",",,a","   29",",,a",,,,,,,,,"  124","H,,S"
"ASN00086282","2019-09-19","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  230",",,a","   52",",,a",,,,,,,,,"  193","H,,S"
"ASN00086282","2019-09-20","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  247",",,a","  161",",,a",,,,,,,,,"  205","H,,S"
"ASN00086282","2019-09-21","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  189",",,a","  160",",,a",,,,,,,,,"  112","H,,S"
"ASN00086282","2019-09-22","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   30",",,a",,,"  154",",,a","   41",",,a",,,,,,,,,"  107","H,,S"
"ASN00086282","2019-09-23","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   10",",,a",,,"  159",",,a","   73",",,a",,,,,,,,,"   92","H,,S"
"ASN00086282","2019-09-24","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   24",",,a",,,"  149",",,a","   41",",,a",,,,,,,,,"  104","H,,S"
"ASN00086282","2019-09-25","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  165",",,a","   46",",,a",,,,,,,,,"  106","H,,S"
"ASN00086282","2019-09-26","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  205",",,a","   48",",,a",,,,,,,,,"  139","H,,S"
"ASN00086282","2019-09-27","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  194",",,a","  101",",,a",,,,,,,,,"   96","H,,S"
"ASN00086282","2019-09-28","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  146",",,a","   45",",,a",,,,,,,,,"   96","H,,S"
"ASN00086282","2019-09-29","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  153",",,a","   50",",,a",,,,,,,,,"  103","H,,S"
"ASN00086282","2019-09-30","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  147",",,a","   55",",,a",,,,,,,,,"   81","H,,S"
"ASN00086282","2019-10-01","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  226",",,a","   10",",,a",,,,,,,,,"  146","H,,S"
"ASN00086282","2019-10-02","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  264",",,a","   66",",,a",,,,,,,,,"  208","H,,S"
"ASN00086282","2019-10-03","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  289",",,a","  153",",,a",,,,,,,,,"  169","H,,S"
"ASN00086282","2019-10-04","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  157",",,a","  102",",,a",,,,,,,,,"  108","H,,S"
"ASN00086282","2019-10-05","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   26",",,a",,,"  233",",,a","   72",",,a",,,,,,,,,"  193","H,,S"
"ASN00086282","2019-10-06","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  244",",,a","  118",",,a",,,,,,,,,"  159","H,,S"
"ASN00086282","2019-10-07","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  168",",,a","  102",",,a",,,,,,,,,"  125","H,,S"
"ASN00086282","2019-10-08","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   14",",,a",,,"  133",",,a","   78",",,a",,,,,,,,,"   89","H,,S"
