"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00051060","2018-11-29","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    5",",,7,0530","    8",",,7","    0","T,,7","   67",",,7","  -44",",,7",,,,,,,,,"  -33",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-11-30","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0","T,,7","   33",",,7","  -61",",,7",,,,,,,,,"  -39",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-01","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0","T,,7","   39",",,7","  -44",",,7",,,,,,,,,"  -39",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-02","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","    0",",,7","  -78",",,7",,,,,,,,,"  -50",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-03","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   25",",,7,0530","   99",",,7","   76",",,7","  -33",",,7"," -111",",,7",,,,,,,,," -100",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-04","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","   51",",,7","  -28",",,7"," -100",",,7",,,,,,,,,"  -89",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-05","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","   51",",,7","    6",",,7","  -89",",,7",,,,,,,,,"    6",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-06","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   15",",,7,0530","   51",",,7","   76",",,7","   28",",,7"," -133",",,7",,,,,,,,," -122",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-07","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    3",",,7,0530","   13",",,7","   51",",,7","  -33",",,7"," -128",",,7",,,,,,,,,"  -78",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-08","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","   25",",,7","   17",",,7","  -83",",,7",,,,,,,,,"  -33",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-09","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","   44",",,7","  -72",",,7",,,,,,,,,"  -50",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-10","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","   44",",,7","  -50",",,7",,,,,,,,,"    0",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-11","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  111",",,7","    0",",,7",,,,,,,,,"   39",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-12","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   72",",,7","   11",",,7",,,,,,,,,"   44",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-13","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0","T,,7","   72",",,7","  -89",",,7",,,,,,,,,"  -56",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-14","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   33",",,7","  -56",",,7",,,,,,,,,"    0",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-15","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   89",",,7","  -11",",,7",,,,,,,,,"   56",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-16","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  117",",,7","  -11",",,7",,,,,,,,,"   28",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-17","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  111",",,7","   11",",,7",,,,,,,,,"   44",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-18","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  133",",,7","  -11",",,7",,,,,,,,,"    0",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-19","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   94",",,7","   -6",",,7",,,,,,,,,"   -6",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-20","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0",",,7","   33",",,7","  -67",",,7",,,,,,,,,"  -44",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-21","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   89",",,7","  -44",",,7",,,,,,,,,"   61",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-22","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    5",",,7,0530","   10",",,7","    0","T,,7","  111",",,7","  -67",",,7",,,,,,,,,"  -44",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-23","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   11",",,7"," -122",",,7",,,,,,,,,"  -50",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-24","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0","T,,7","   61",",,7","  -56",",,7",,,,,,,,,"  -28",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-25","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0",",,7","   22",",,7","  -50",",,7",,,,,,,,,"  -39",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-26","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   33",",,7"," -106",",,7",,,,,,,,,"  -61",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-27","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    5",",,7,0530","    8",",,7","    0","T,,7","   61",",,7"," -122",",,7",,,,,,,,," -111",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-28","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    8",",,7,0530","   20",",,7","    0","T,,7","  -56",",,7"," -156",",,7",,,,,,,,," -156",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-29","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    8",",,7,0530","   20",",,7","    0","T,,7"," -106",",,7"," -172",",,7",,,,,,,,," -144",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-30","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   28",",,7"," -144",",,7",,,,,,,,,"   28",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2018-12-31","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0","T,,7","   67",",,7"," -122",",,7",,,,,,,,," -122",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-01","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   18",",,7,0530","   79",",,7","   25",",,7"," -106",",,7"," -233",",,7",,,,,,,,," -233",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-02","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","   25",",,7","  -56",",,7"," -233",",,7",,,,,,,,,"  -56",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-03","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","   56",",,7","  -72",",,7",,,,,,,,,"   44",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-04","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","  117",",,7","   11",",,7",,,,,,,,,"   22",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-05","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  144",",,7","   11",",,7",,,,,,,,,"   44",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-06","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  128",",,7","    0",",,7",,,,,,,,,"   50",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-07","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0","T,,7","   83",",,7","  -44",",,7",,,,,,,,,"   -6",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-08","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0",",,7","   44",",,7","  -67",",,7",,,,,,,,,"  -11",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-09","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   50",",,7","  -56",",,7",,,,,,,,,"   -6",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-10","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  133",",,7","  -17",",,7",,,,,,,,,"   56",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-11","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   15",",,7,0530","   36",",,7","   25",",,7","  100",",,7","  -33",",,7",,,,,,,,,"  -33",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-12","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   53",",,7,0530","  140",",,7","   76",",,7","    0",",,7","  -50",",,7",,,,,,,,,"  -50",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-13","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","   51",",,7","   28",",,7","  -89",",,7",,,,,,,,,"  -72",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-14","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","   25",",,7","   28",",,7","  -72",",,7",,,,,,,,,"    0",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-15","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","   25",",,7","   72",",,7","  -44",",,7",,,,,,,,,"  -17",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-16","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","   25",",,7","   83",",,7","  -22",",,7",,,,,,,,,"   28",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-17","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","   25",",,7","   50",",,7","  -22",",,7",,,,,,,,,"  -11",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-18","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","   89",",,7","  -22",",,7",,,,,,,,,"   -6",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-19","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   43",",,7,0530","  107",",,7","   51",",,7","   17",",,7","  -72",",,7",,,,,,,,,"  -44",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-20","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","   25",",,7","   67",",,7","  -56",",,7",,,,,,,,,"   50",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-21","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","   83",",,7","  -22",",,7",,,,,,,,,"   11",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-22","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   20",",,7,0530","   28",",,7","    0","T,,7","   89",",,7"," -100",",,7",,,,,,,,," -100",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-23","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0","T,,7","  -33",",,7"," -111",",,7",,,,,,,,,"  -44",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-24","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   15",",,7,0530","   46",",,7","   25",",,7","   28",",,7"," -122",",,7",,,,,,,,," -122",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-25","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   18",",,7,0530","   51",",,7","   25",",,7","  -44",",,7"," -122",",,7",,,,,,,,,"  -78",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-26","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","   25",",,7","   22",",,7","  -78",",,7",,,,,,,,,"  -28",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-27","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","   39",",,7","  -28",",,7",,,,,,,,,"   39",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-28","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0","T,,7","   83",",,7","  -78",",,7",,,,,,,,,"  -78",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-29","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","  -33",",,7"," -128",",,7",,,,,,,,," -111",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-30","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","   17",",,7"," -111",",,7",,,,,,,,,"   -6",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-01-31","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","   67",",,7","  -50",",,7",,,,,,,,,"  -28",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-01","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","   72",",,7","  -28",",,7",,,,,,,,,"   11",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-02","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  111",",,7","  -11",",,7",,,,,,,,,"    0",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-03","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  117",",,7","    0",",,7",,,,,,,,,"   44",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-04","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0",",,7","  139",",,7","  -22",",,7",,,,,,,,,"   11",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-05","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   89",",,7","  -56",",,7",,,,,,,,,"  -22",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-06","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0","T,,7","   28",",,7"," -106",",,7",,,,,,,,," -106",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-07","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   23",",,7,0530","  104",",,7","   51",",,7","  -83",",,7"," -256",",,7",,,,,,,,," -189",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-08","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","   25",",,7","  -89",",,7"," -189",",,7",,,,,,,,,"  -89",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-09","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","    6",",,7","  -89",",,7",,,,,,,,,"   -6",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-10","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","   44",",,7"," -111",",,7",,,,,,,,,"  -56",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-11","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","   17",",,7"," -106",",,7",,,,,,,,,"  -17",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-12","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","   17",",,7","  -67",",,7",,,,,,,,,"  -33",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-13","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   56",",,7","  -33",",,7",,,,,,,,,"    0",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-14","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  128",",,7","    0",",,7",,,,,,,,,"   33",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-15","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0","T,,7","   89",",,7"," -111",",,7",,,,,,,,,"   28",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-16","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   89",",,7","  -33",",,7",,,,,,,,,"  -33",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-17","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0",",,7","   44",",,7"," -106",",,7",,,,,,,,,"  -78",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-18","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   13",",,7,0530","   71",",,7","   51",",,7","  -33",",,7"," -206",",,7",,,,,,,,," -206",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-19","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    5",",,7,0530","   28",",,7","   25",",,7"," -122",",,7"," -206",",,7",,,,,,,,," -161",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-20","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    3",",,7,0530","   20",",,7","   25",",,7"," -100",",,7"," -172",",,7",,,,,,,,," -133",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-21","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","  -28",",,7"," -156",",,7",,,,,,,,," -144",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-22","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    5",",,7,0530","   25",",,7","   25",",,7","  -50",",,7"," -144",",,7",,,,,,,,," -122",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-23","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    3",",,7,0530","   13",",,7","   25",",,7","  -44",",,7"," -122",",,7",,,,,,,,,"  -56",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-24","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","   -6",",,7","  -72",",,7",,,,,,,,,"  -56",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-25","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   33",",,7","  -67",",,7",,,,,,,,,"  -28",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-26","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   67",",,7","  -50",",,7",,,,,,,,,"   11",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-27","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","  139",",,7"," -122",",,7",,,,,,,,," -100",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-02-28","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0",",,7","   89",",,7"," -100",",,7",,,,,,,,,"   50",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-03-01","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0","T,,7","   78",",,7","  -17",",,7",,,,,,,,,"    0",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-03-02","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   91",",,7,0530","  221",",,7","  178",",,7","   67",",,7"," -106",",,7",,,,,,,,,"  -83",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-03-03","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   46",",,7,0530","  104",",,7","  203",",,7","  -56",",,7"," -244",",,7",,,,,,,,," -222",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-03-04","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","  178",",,7"," -133",",,7"," -233",",,7",,,,,,,,," -139",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-03-05","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","  127",",,7","  -56",",,7"," -150",",,7",,,,,,,,," -111",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-03-06","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","  102",",,7","   -6",",,7"," -122",",,7",,,,,,,,,"   -6",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-03-07","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   18",",,7,0530","   38",",,7","  102",",,7","   61",",,7","  -78",",,7",,,,,,,,,"   44",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-03-08","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","   51",",,7","   89",",,7","  -28",",,7",,,,,,,,,"    6",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-03-09","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    8",",,7,0530","   18",",,7","   25",",,7","   56",",,7","  -39",",,7",,,,,,,,,"  -39",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-03-10","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0","T,,7","   44",",,7","  -89",",,7",,,,,,,,,"  -83",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-03-11","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0","T,,7,0530","    0","T,,7","    0","T,,7","   22",",,7","  -83",",,7",,,,,,,,,"  -39",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-03-12","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","    0",",,7,0530","    0",",,7","    0","T,,7","   72",",,7","  -39",",,7",,,,,,,,,"    6",",,7,0530",,,,,,,,,,,,,,,,
"USC00051060","2019-03-13","40.6158","-105.2969","2255.5","BUCKHORN MOUNTAIN 1 E, CO US","   69",",,7,0530","   97",",,7","   51",",,7","  111",",,7","  -22",",,7",,,,,,,,,"  -17",",,7,0530",,,,,,,,,,,,,,,,
