"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","SN51","SN51_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX51","SX51_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00403447","2019-06-21","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  233",",,7","   36",",,7",,,"  261",",,7,0800","  250",",,7","  116",",,7","  244",",,7",,,"  261",",,7",,,,,,,,,,,,,,
"USC00403447","2019-06-22","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  222",",,7","   49",",,7",,,"  272",",,7,0800","  250",",,7","  125",",,7","  244",",,7",,,"  272",",,7",,,,,,,,,,,,,,
"USC00403447","2019-06-23","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   74",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  222",",,7","   22",",,7",,,"  239",",,7,0800","  180",",,7","   72",",,7","  244",",,7",,,"  272",",,7",,,,,,,,,,,,,,
"USC00403447","2019-06-24","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  251",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  206",",,7","   45",",,7",,,"  217",",,7,0800","  250",",,7","  107",",,7","  239",",,7",,,"  272",",,7",,,,,,,,,,,,,,
"USC00403447","2019-06-25","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  206",",,7","    9",",,7",,,"  239",",,7,0800","  250",",,7","   80",",,7","  239",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-06-26","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  222",",,7","   36",",,7",,,"  250",",,7,0800","  250",",,7","   45",",,7","  244",",,7",,,"  272",",,7",,,,,,,,,,,,,,
"USC00403447","2019-06-27","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  222",",,7","   36",",,7",,,"  239",",,7,0800","  250",",,7","   76",",,7","  250",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-06-28","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  191",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  200",",,7","   13",",,7",,,"  239",",,7,0800","  180",",,7","  103",",,7","  239",",,7",,,"  256",",,7",,,,,,,,,,,,,,
"USC00403447","2019-06-29","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  222",",,7","   22",",,7",,,"  250",",,7,0800","  290",",,7","   40",",,7","  239",",,7",,,"  272",",,7",,,,,,,,,,,,,,
"USC00403447","2019-06-30","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  107",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  222",",,7","    0",",,7",,,"  228",",,7,0800","  150",",,7","   85",",,7","  244",",,7",,,"  294",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-01","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  228",",,7","    0",",,7",,,"  267",",,7,0800","  110",",,7","   63",",,7","  250",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-02","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  233",",,7","   31",",,7",,,"  244",",,7,0800","  240",",,7","   63",",,7","  250",",,7",,,"  272",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-03","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  239",",,7","   22",",,7",,,"  261",",,7,0800","  250",",,7","   85",",,7","  256",",,7",,,"  294",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-04","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  250",",,7","   40",",,7",,,"  267",",,7,0800","  180",",,7","  103",",,7","  256",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-05","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  233",",,7","   18",",,7",,,"  261",",,7,0800","  240",",,7","   80",",,7","  261",",,7",,,"  289",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-06","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   43",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  239",",,7","   31",",,7",,,"  278",",,7,0800","  220",",,7","   80",",,7","  267",",,7",,,"  289",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-07","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  244",",,7","   18",",,7",,,"  256",",,7,0800","  280",",,7","   58",",,7","  272",",,7",,,"  289",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-08","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  244",",,7","   13",",,7",,,"  278",",,7,0800","  250",",,7","   58",",,7","  267",",,7",,,"  283",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-09","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  250",",,7","   18",",,7",,,"  272",",,7,0800","  250",",,7","   85",",,7","  267",",,7",,,"  300",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-10","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  250",",,7","    0",",,7",,,"  272",",,7,0800","  250",",,7","   58",",,7","  267",",,7",,,"  289",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-11","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  239",",,7","   18",",,7",,,"  250",",,7,0800","  110",",,7","   98",",,7","  267",",,7",,,"  289",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-12","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  233",",,7","   22",",,7",,,"  244",",,7,0800","  300",",,7","   45",",,7","  267",",,7",,,"  289",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-13","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  244",",,7","   36",",,7",,,"  256",",,7,0800","   80",",,7","   63",",,7","  272",",,7",,,"  289",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-14","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  239",",,7","   36",",,7",,,"  239",",,7,0800","  110",",,7","   76",",,7","  267",",,7",,,"  306",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-15","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  295",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  222",",,7","   63",",,7",,,"  239",",,7,0800","  120",",,7","   67",",,7","  244",",,7",,,"  261",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-16","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  358",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  233",",,7","   49",",,7",,,"  256",",,7,0800","  110",",,7","  116",",,7","  244",",,7",,,"  256",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-17","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  384",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  233",",,7","   40",",,7",,,"  272",",,7,0800","  240",",,7","  112",",,7","  250",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-18","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  261",",,7","   22",",,7",,,"  278",",,7,0800","  250",",,7","   80",",,7","  261",",,7",,,"  289",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-19","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  261",",,7","   27",",,7",,,"  272",",,7,0800","  240",",,7","   67",",,7","  261",",,7",,,"  283",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-20","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  250",",,7","   31",",,7",,,"  261",",,7,0800","  250",",,7","   67",",,7","  267",",,7",,,"  289",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-21","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  250",",,7","   27",",,7",,,"  250",",,7,0800","  180",",,7","   89",",,7","  272",",,7",,,"  289",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-22","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  170",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  250",",,7","   31",",,7",,,"  261",",,7,0800","  180",",,7","   85",",,7","  261",",,7",,,"  272",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-23","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  152",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  200",",,7","   49",",,7",,,"  217",",,7,0800","  290",",,7","   67",",,7","  256",",,7",,,"  272",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-24","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  161",",,7","   27",",,7",,,"  200",",,7,0800","  340",",,7","   85",",,7","  239",",,7",,,"  250",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-25","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  150",",,7","   18",",,7",,,"  183",",,7,0800","  330",",,7","   63",",,7","  239",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-26","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  178",",,7","    0",",,7",,,"  211",",,7,0800","   40",",,7","   49",",,7","  178",",,7",,,"  300",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-27","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  206",",,7","   18",",,7",,,"  244",",,7,0800","   40",",,7","   45",",,7","  250",",,7",,,"  272",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-28","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  222",",,7","   18",",,7",,,"  233",",,7,0800","  180",",,7","   49",",,7","  256",",,7",,,"  294",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-29","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  228",",,7","   40",",,7",,,"  256",",,7,0800","  180",",,7","   67",",,7","  250",",,7",,,"  256",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-30","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  152",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  222",",,7","   18",",,7",,,"  233",",,7,0800","  240",",,7","  121",",,7","  256",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-07-31","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  222",",,7","   18",",,7",,,"  244",",,7,0800","   40",",,7","   54",",,7","  250",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-01","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  233",",,7","   13",",,7",,,"  244",",,7,0800","   40",",,7","   54",",,7","  250",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-02","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  233",",,7","   22",",,7",,,"  239",",,7,0800","   80",",,7","   54",",,7","  239",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-03","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  222",",,7","    9",",,7",,,"  239",",,7,0800","   80",",,7","   54",",,7","  250",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-04","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  239",",,7","    0",",,7",,,"  239",",,7,0800","   60",",,7","   54",",,7","  261",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-05","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  222",",,7","    0",",,7",,,"  233",",,7,0800","   40",",,7","   45",",,7","  261",",,7",,,"  289",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-06","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  228",",,7","    0",",,7",,,"  250",",,7,0800","   80",",,7","   45",",,7","  272",",,7",,,"  306",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-07","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  250",",,7","   40",",,7",,,"  261",",,7,0800","  250",",,7","   54",",,7","  272",",,7",,,"  294",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-08","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  135",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  222",",,7","    0",",,7",,,"  239",",,7,0800","  250",",,7","  130",",,7","  267",",,7",,,"  294",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-09","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  244",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  233",",,7","    0",",,7",,,"  256",",,7,0800","  180",",,7","   54",",,7","  261",",,7",,,"  272",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-10","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   51",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  244",",,7","    0",",,7",,,"  256",",,7,0800","  180",",,7","   40",",,7","  261",",,7",,,"  283",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-11","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  250",",,7","    0",",,7",,,"  261",",,7,0800","  330",",,7","   31",",,7","  267",",,7",,,"  283",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-12","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  256",",,7","   18",",,7",,,"  278",",,7,0800","   80",",,7","   31",",,7","  272",",,7",,,"  283",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-13","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  272",",,7","   18",",,7",,,"  283",",,7,0800","  180",",,7","   45",",,7","  278",",,7",,,"  311",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-14","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   74",",,7,0800","    0",",,7,0800","    0",",,7,0800","  383",",,7","  239",",,7","   27",",,7",,,"  256",",,7,0800","  180",",,7","  170",",,7","  278",",,7",,,"  300",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-15","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  228",",,7","    9",",,7",,,"  250",",,7,0800","   80",",,7","   58",",,7","  267",",,7",,,"  300",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-16","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  200",",,7","    0",",,7",,,"  239",",,7,0800","  330",",,7","   45",",,7","  267",",,7",,,"  294",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-17","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  228",",,7","    0",",,7",,,"  250",",,7,0800","  110",",,7","   40",",,7","  261",",,7",,,"  300",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-18","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  239",",,7","   22",",,7",,,"  239",",,7,0800","  250",",,7","   49",",,7","  267",",,7",,,"  289",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-19","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  233",",,7","   18",",,7",,,"  250",",,7,0800","  180",",,7","  103",",,7","  267",",,7",,,"  306",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-20","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  250",",,7","    0",",,7",,,"  261",",,7,0800","  180",",,7","   45",",,7","  272",",,7",,,"  306",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-21","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","  503",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  233",",,7","   27",",,7",,,"  256",",,7,0800","  180",",,7","   85",",,7","  256",",,7",,,"  311",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-22","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  250",",,7","   27",",,7",,,"  256",",,7,0800","  180",",,7","   36",",,7","  267",",,7",,,"  272",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-23","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   64",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  239",",,7","    9",",,7",,,"  244",",,7,0800","  180",",,7","   63",",,7","  261",",,7",,,"  300",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-24","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  233",",,7","   18",",,7",,,"  244",",,7,0800","  120",",,7","   54",",,7","  267",",,7",,,"  289",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-25","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  239",",,7","    0",",,7",,,"  239",",,7,0800","   80",",,7","   45",",,7","  267",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-26","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  239",",,7","   27",",,7",,,"  250",",,7,0800","  100",",,7","   63",",,7","  261",",,7",,,"  272",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-27","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  239",",,7","   13",",,7",,,"  239",",,7,0800","  120",",,7","   58",",,7","  261",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-28","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  217",",,7","   18",",,7",,,"  233",",,7,0800","   20",",,7","   22",",,7","  261",",,7",,,"  272",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-29","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  161",",,7","    0",",,7",,,"  178",",,7,0800","   40",",,7","   63",",,7","  233",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-30","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  172",",,7","    0",",,7",,,"  206",",,7,0800","  110",",,7","   49",",,7","  233",",,7",,,"  272",",,7",,,,,,,,,,,,,,
"USC00403447","2019-08-31","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  183",",,7","    0",",,7",,,"  200",",,7,0800","   80",",,7","   45",",,7","  233",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00403447","2019-09-01","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  200",",,7","    0",",,7",,,"  206",",,7,0800","  100",",,7","   45",",,7","  250",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00403447","2019-09-02","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  206",",,7","    0",",,7",,,"  233",",,7,0800","   70",",,7","   36",",,7","  244",",,7",,,"  289",",,7",,,,,,,,,,,,,,
"USC00403447","2019-09-03","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  211",",,7","    0",",,7",,,"  250",",,7,0800","   70",",,7","   45",",,7","  250",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-09-04","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  211",",,7","    0",",,7",,,"  239",",,7,0800","   70",",,7","   45",",,7","  250",",,7",,,"  272",",,7",,,,,,,,,,,,,,
"USC00403447","2019-09-05","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  239",",,7","   18",",,7",,,"  250",",,7,0800","   40",",,7","   58",",,7","  250",",,7",,,"  283",",,7",,,,,,,,,,,,,,
"USC00403447","2019-09-06","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  189",",,7","   13",",,7",,,"  222",",,7,0800","  340",",,7","   58",",,7","  250",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-09-07","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  189",",,7","   31",",,7",,,"  244",",,7,0800","  220",",,7","   49",",,7","  250",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-09-08","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  206",",,7","   22",",,7",,,"  217",",,7,0800","   40",",,7","   49",",,7","  256",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-09-09","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  217",",,7","    0",",,7",,,"  239",",,7,0800","  110",",,7","   45",",,7","  256",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-09-10","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  233",",,7","    0",",,7",,,"  250",",,7,0800","   90",",,7","   54",",,7","  250",",,7",,,"  283",",,7",,,,,,,,,,,,,,
"USC00403447","2019-09-11","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  228",",,7","    0",",,7",,,"  239",",,7,0800","   70",",,7","   36",",,7","  250",",,7",,,"  272",",,7",,,,,,,,,,,,,,
"USC00403447","2019-09-12","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  233",",,7","    0",",,7",,,"  250",",,7,0800","  240",",,7","   63",",,7","  256",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-09-13","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  228",",,7","    0",",,7",,,"  244",",,7,0800","  180",",,7","   45",",,7","  256",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-09-14","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  222",",,7","   27",",,7",,,"  228",",,7,0800","  330",",,7","   45",",,7","  256",",,7",,,"  278",",,7",,,,,,,,,,,,,,
"USC00403447","2019-09-15","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  222",",,7","    0",",,7",,,"  222",",,7,0800","   40",",,7","   54",",,7","  256",",,7",,,"  272",",,7",,,,,,,,,,,,,,
