"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00142980","2019-12-20","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,"  -83",",,7,0800","  233",",,7",,,"   22",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-12-21","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0800","   84",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-12-22","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800","   93",",,7",,,"   22",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-12-23","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,"  -67",",,7,0800","  116",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2019-12-24","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  129",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-12-25","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"   39",",,7,0800","  121",",,7",,,"   28",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00142980","2019-12-26","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,"  -94",",,7,0800","  103",",,7",,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00142980","2019-12-27","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0800","   71",",,7",,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-12-28","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","  330",",,7,0800","    0",",,7,0800","    0",",,7,0800","   28",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,0800","   97",",,7",,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00142980","2019-12-29","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0800","  192",",,7",,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00142980","2019-12-30","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   22",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800","  204",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2019-12-31","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,"  -94",",,7,0800","  148",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-01-01","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","   87",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-01-02","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0800","   45",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2020-01-03","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800","  166",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2020-01-04","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","   79",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2020-01-05","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  224",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2020-01-06","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,"  -83",",,7,0800","  109",",,7",,,"   22",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-01-07","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,"  -56",",,7,0800","  138",",,7",,,"   22",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-01-08","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0800","   90",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2020-01-09","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0800","  251",",,7",,,"   22",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-01-10","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800","  117",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-01-11","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","   13",",,7,0800","    0","T,,7,0800","   11",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,," -150",",,7,0800","  277",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-01-12","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0800","  140",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-01-13","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -50",",,7,0800","  132",",,7",,,"   22",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-01-14","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,," -100",",,7,0800","   37",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2020-01-15","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0800","  158",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2020-01-16","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,"  -94",",,7,0800","  130",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2020-01-17","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","   61",",,7,0800","    0","T,,7,0800","    0","T,,7,0800","  -17",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800","   84",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,"    1",",,7",,
"USC00142980","2020-01-18","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0800","  246",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2020-01-19","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0800","   40",",,7",,,"   28",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2020-01-20","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0800","  132",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2020-01-21","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0800","   74",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2020-01-22","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"   11",",,7,0800","  349",",,7",,,"   28",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2020-01-23","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0800","   89",",,7",,,"   28",",,7",,,"   33",",,7","    1",",,7",,,,,,,,,,
"USC00142980","2020-01-24","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,"  -67",",,7,0800","  179",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-01-25","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","   92",",,7",,,"   22",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-01-26","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800","   24",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-01-27","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","   48",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-01-28","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","  135",",,7,0800","  127",",,7,0800","  127",",,7,0800","   83",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  238",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-01-29","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0","T,,7,0800","   76",",,7,0800","   44",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,"  -83",",,7,0800","  101",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-01-30","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","   51",",,7,0800","   44",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0800","   69",",,7",,,"   28",",,7",,,"   33",",,7","    1",",,7",,,,,,,,,,
"USC00142980","2020-01-31","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   72",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800","  111",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-02-01","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  117",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"   44",",,7,0800","   51",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-02-02","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"   94",",,7,0800","   56",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-02-03","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  220",",,7",,,"   28",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00142980","2020-02-04","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0800","  290",",,7",,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00142980","2020-02-05","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -22",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,," -139",",,7,0800","  229",",,7",,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-02-06","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   11",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,," -111",",,7,0800","   85",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-02-07","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  121",",,7",,,"   22",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-02-08","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"   44",",,7,0800","  130",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2020-02-09","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"   28",",,7,0800","  351",",,7",,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,
"USC00142980","2020-02-10","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -50",",,7,0800","  172",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-02-11","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0800","   80",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-02-12","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800","  171",",,7",,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-02-13","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,," -122",",,7,0800","  224",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-02-14","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -39",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,"  -50",",,7,0800","  201",",,7",,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-02-15","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  433",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-02-16","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800","   95",",,7",,,"   22",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-02-17","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,0800","  151",",,7",,,"   22",",,7",,,"   33",",,7","    1",",,7",,,,,,,,,,
"USC00142980","2020-02-18","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800","  237",",,7",,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00142980","2020-02-19","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800","  138",",,7",,,"   33",",,7",,,"   44",",,7",,,,,,,,,,,,
"USC00142980","2020-02-20","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","   25",",,7,0800","   38",",,7,0800","   51",",,7,0800","    6",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,," -106",",,7,0800","  275",",,7",,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00142980","2020-02-21","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   -6",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0800","  119",",,7",,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,
"USC00142980","2020-02-22","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  196",",,7",,,"   28",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00142980","2020-02-23","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,0800","   42",",,7",,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00142980","2020-02-24","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","  150",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  306",",,7",,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00142980","2020-02-25","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","   33",",,7,0800","    0","T,,7,0800","    0",",,7,0800","  122",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800","  179",",,7",,,"   33",",,7",,,"   44",",,7",,,,,,,,,,,,
"USC00142980","2020-02-26","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    5",",,7,0800","    0","T,,7,0800","    0",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,," -100",",,7,0800","  396",",,7",,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00142980","2020-02-27","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,"  -50",",,7,0800","   90",",,7",,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00142980","2020-02-28","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800","  146",",,7",,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00142980","2020-02-29","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"   33",",,7,0800","  240",",,7",,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,
"USC00142980","2020-03-01","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,0800","   98",",,7",,,"   33",",,7",,,"   44",",,7",,,,,,,,,,,,
"USC00142980","2020-03-02","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800","   87",",,7",,,"   39",",,7",,,"   50",",,7",,,,,,,,,,,,
"USC00142980","2020-03-03","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800","  138",",,7",,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,
"USC00142980","2020-03-04","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800","   82",",,7",,,"   44",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00142980","2020-03-05","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"    6",",,7,0800","  235",",,7",,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,
"USC00142980","2020-03-06","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  126",",,7",,,"   44",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00142980","2020-03-07","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"   72",",,7,0800","  430",",,7",,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,
"USC00142980","2020-03-08","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,"   67",",,7,0800","  512",",,7",,,"   56",",,7",,,"   67",",,7",,,,,,,,,,,,
