"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00014040","2018-12-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  342",",,S",,,,,,,,,,,,,,,"  311","H,,S"
"ASN00014040","2018-12-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  342",",,S","  278",",,S",,,,,,,,,,,,,"  310","H,,S"
"ASN00014040","2018-12-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  344",",,S",,,,,,,,,,,,,,,"  304","H,,S"
"ASN00014040","2018-12-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S","  351",",,S","  264",",,S",,,,,,,,,,,,,"  314","H,,S"
"ASN00014040","2018-12-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  346",",,S",,,,,,,,,,,,,,,"  312","H,,S"
"ASN00014040","2018-12-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  349",",,S",,,,,,,,,,,,,,,"  309","H,,S"
"ASN00014040","2018-12-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  335",",,S",,,,,,,,,,,,,,,"  294","H,,S"
"ASN00014040","2018-12-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  343",",,S","  270",",,S",,,,,,,,,,,,,"  311","H,,S"
"ASN00014040","2018-12-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S","  351",",,S","  289",",,S",,,,,,,,,,,,,"  316","H,,S"
"ASN00014040","2018-12-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  352",",,S","  297",",,S",,,,,,,,,,,,,"  316","H,,S"
"ASN00014040","2018-12-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   51",",,S","  337",",,S",,,,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","2018-12-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S","  335",",,S","  225",",,S",,,,,,,,,,,,,"  306","H,,S"
"ASN00014040","2018-12-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,"  273",",,S",,,,,,,,,,,,,"  303","H,,S"
"ASN00014040","2018-12-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  351",",,S",,,,,,,,,,,,,,,"  309","H,,S"
"ASN00014040","2018-12-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  346",",,S","  285",",,S",,,,,,,,,,,,,"  308","H,,S"
"ASN00014040","2018-12-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  344",",,S","  285",",,S",,,,,,,,,,,,,"  309","H,,S"
"ASN00014040","2018-12-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  345",",,S",,,,,,,,,,,,,,,"  307","H,,S"
"ASN00014040","2018-12-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  341",",,S","  280",",,S",,,,,,,,,,,,,"  307","H,,S"
"ASN00014040","2018-12-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  333",",,S","  289",",,S",,,,,,,,,,,,,"  303","H,,S"
"ASN00014040","2018-12-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  324",",,S",,,,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","2018-12-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   51",",,S","  335",",,S","  258",",,S",,,,,,,,,,,,,"  294","H,,S"
"ASN00014040","2018-12-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   61",",,S","  341",",,S",,,,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","2018-12-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  339",",,S","  226",",,S",,,,,,,,,,,,,"  308","H,,S"
"ASN00014040","2018-12-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   61",",,S","  355",",,S",,,,,,,,,,,,,,,"  284","H,,S"
"ASN00014040","2018-12-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   51",",,S","  290",",,S",,,,,,,,,,,,,,,"  263","H,,S"
"ASN00014040","2018-12-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   71",",,S","  343",",,S",,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","2018-12-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  340",",,S","  238",",,S",,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","2018-12-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  340",",,S",,,,,,,,,,,,,,,"  301","H,,S"
"ASN00014040","2018-12-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  351",",,S","  337",",,S",,,,,,,,,,,,,,,"  285","H,,S"
"ASN00014040","2018-12-31","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S","  321",",,S","  225",",,S",,,,,,,,,,,,,"  290","H,,S"
"ASN00014040","2019-01-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  239",",,S","  331",",,S",,,,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","2019-01-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   30",",,S","  323",",,S","  236",",,S",,,,,,,,,,,,,"  297","H,,S"
"ASN00014040","2019-01-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S","  335",",,S","  256",",,S",,,,,,,,,,,,,"  305","H,,S"
"ASN00014040","2019-01-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   10",",,S","  342",",,S",,,,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","2019-01-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   79",",,S","  337",",,S",,,,,,,,,,,,,,,"  297","H,,S"
"ASN00014040","2019-01-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  317",",,S","  216",",,S",,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","2019-01-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  336",",,S","  242",",,S",,,,,,,,,,,,,"  305","H,,S"
"ASN00014040","2019-01-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  341",",,S","  285",",,S",,,,,,,,,,,,,"  306","H,,S"
"ASN00014040","2019-01-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    5",",,S","  336",",,S",,,,,,,,,,,,,,,"  285","H,,S"
"ASN00014040","2019-01-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  340",",,S","  264",",,S",,,,,,,,,,,,,"  303","H,,S"
"ASN00014040","2019-01-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,"  266",",,S",,,,,,,,,,,,,"  306","H,,S"
"ASN00014040","2019-01-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   79",",,S","  345",",,S",,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","2019-01-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  333",",,S","  223",",,S",,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","2019-01-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    5",",,S","  344",",,S",,,,,,,,,,,,,,,"  280","H,,S"
"ASN00014040","2019-01-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  330",",,S","  338",",,S",,,,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","2019-01-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   51",",,S","  332",",,S","  223",",,S",,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","2019-01-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  419",",,S","  331",",,S","  230",",,S",,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","2019-01-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S","  323",",,S","  241",",,S",,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","2019-01-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   41",",,S","  324",",,S","  254",",,S",,,,,,,,,,,,,"  277","H,,S"
"ASN00014040","2019-01-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  160",",,S","  340",",,S",,,,,,,,,,,,,,,"  284","H,,S"
"ASN00014040","2019-01-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    5",",,S","  336",",,S","  243",",,S",,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","2019-01-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  290",",,S","  326",",,S",,,,,,,,,,,,,,,"  275","H,,S"
"ASN00014040","2019-01-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  511",",,S","  310",",,S",,,,,,,,,,,,,,,"  261","H,,S"
"ASN00014040","2019-01-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S","  307",",,S","  235",",,S",,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","2019-01-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  221",",,S","  315",",,S",,,,,,,,,,,,,,,"  279","H,,S"
"ASN00014040","2019-01-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  521",",,S","  310",",,S",,,,,,,,,,,,,,,"  264","H,,S"
"ASN00014040","2019-01-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  150",",,S","  304",",,S",,,,,,,,,,,,,,,"  271","H,,S"
"ASN00014040","2019-01-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S","  319",",,S","  238",",,S",,,,,,,,,,,,,"  290","H,,S"
"ASN00014040","2019-01-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  310",",,S",,,,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","2019-01-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  470",",,S","  301",",,S",,,,,,,,,,,,,,,"  272","H,,S"
"ASN00014040","2019-01-31","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   30",",,S",,,"  218",",,S",,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","2019-02-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  318",",,S","  242",",,S",,,,,,,,,,,,,"  291","H,,S"
"ASN00014040","2019-02-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   61",",,S","  325",",,S",,,,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","2019-02-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   61",",,S","  312",",,S",,,,,,,,,,,,,,,"  284","H,,S"
"ASN00014040","2019-02-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  521",",,S",,,"  230",",,S",,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","2019-02-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    5",",,S","  311",",,S","  236",",,S",,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","2019-02-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  324",",,S","  271",",,S",,,,,,,,,,,,,"  294","H,,S"
"ASN00014040","2019-02-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  327",",,S",,,,,,,,,,,,,,,"  295","H,,S"
"ASN00014040","2019-02-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  326",",,S",,,,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","2019-02-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,"  332",",,S","  252",",,S",,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","2019-02-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  323",",,S","  276",",,S",,,,,,,,,,,,,"  296","H,,S"
"ASN00014040","2019-02-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S","  335",",,S","  280",",,S",,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","2019-02-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  336",",,S","  280",",,S",,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","2019-02-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  335",",,S",,,,,,,,,,,,,,,"  302","H,,S"
"ASN00014040","2019-02-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S","  334",",,S",,,,,,,,,,,,,,,"  296","H,,S"
"ASN00014040","2019-02-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  337",",,S","  250",",,S",,,,,,,,,,,,,"  296","H,,S"
"ASN00014040","2019-02-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   20",",,S",,,,,,,,,,,,,,,,,"  282","H,,S"
"ASN00014040","2019-02-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  337",",,S","  246",",,S",,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","2019-02-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  339",",,S","  267",",,S",,,,,,,,,,,,,"  304","H,,S"
"ASN00014040","2019-02-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  130",",,S","  339",",,S",,,,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","2019-02-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  338",",,S","  236",",,S",,,,,,,,,,,,,"  302","H,,S"
"ASN00014040","2019-02-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  339",",,S","  278",",,S",,,,,,,,,,,,,"  304","H,,S"
"ASN00014040","2019-02-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  346",",,S",,,,,,,,,,,,,,,"  304","H,,S"
"ASN00014040","2019-02-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    5",",,S","  337",",,S","  263",",,S",,,,,,,,,,,,,"  300","H,,S"
"ASN00014040","2019-02-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   30",",,S","  344",",,S",,,,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","2019-02-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  450",",,S","  332",",,S","  235",",,S",,,,,,,,,,,,,"  278","H,,S"
"ASN00014040","2019-02-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   41",",,S","  336",",,S","  236",",,S",,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","2019-02-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  361",",,S","  338",",,S",,,,,,,,,,,,,,,"  277","H,,S"
"ASN00014040","2019-02-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  201",",,S","  327",",,S","  230",",,S",,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","2019-03-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  347",",,S","  235",",,S",,,,,,,,,,,,,"  295","H,,S"
"ASN00014040","2019-03-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  330",",,S","  243",",,S",,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","2019-03-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    8",",,S","  343",",,S",,,,,,,,,,,,,,,"  291","H,,S"
"ASN00014040","2019-03-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  343",",,S",,,,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","2019-03-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S","  336",",,S","  248",",,S",,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","2019-03-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S","  344",",,S","  258",",,S",,,,,,,,,,,,,"  297","H,,S"
"ASN00014040","2019-03-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  336",",,S","  264",",,S",,,,,,,,,,,,,"  302","H,,S"
"ASN00014040","2019-03-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  140",",,S",,,,,,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","2019-03-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  119",",,S","  352",",,S","  217",",,S",,,,,,,,,,,,,"  277","H,,S"
"ASN00014040","2019-03-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  109",",,S","  337",",,S","  217",",,S",,,,,,,,,,,,,"  282","H,,S"
"ASN00014040","2019-03-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  325",",,S","  236",",,S",,,,,,,,,,,,,"  288","H,,S"
"ASN00014040","2019-03-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    5",",,S","  328",",,S","  258",",,S",,,,,,,,,,,,,"  295","H,,S"
"ASN00014040","2019-03-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  303","H,,S"
"ASN00014040","2019-03-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,"  263",",,S",,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","2019-03-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  330",",,S",,,,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","2019-03-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   30",",,S","  334",",,S",,,,,,,,,,,,,,,"  282","H,,S"
"ASN00014040","2019-03-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  335",",,S","  257",",,S",,,,,,,,,,,,,"  294","H,,S"
"ASN00014040","2019-03-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  341",",,S",,,,,,,,,,,,,,,"  300","H,,S"
"ASN00014040","2019-03-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S","  344",",,S",,,,,,,,,,,,,,,"  296","H,,S"
"ASN00014040","2019-03-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  342",",,S","  261",",,S",,,,,,,,,,,,,"  308","H,,S"
"ASN00014040","2019-03-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  249",",,S","  350",",,S",,,,,,,,,,,,,,,"  313","H,,S"
"ASN00014040","2019-03-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  140",",,S","  302",",,S",,,,,,,,,,,,,,,"  263","H,,S"
"ASN00014040","2019-03-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  150",",,S","  323",",,S","  223",",,S",,,,,,,,,,,,,"  277","H,,S"
"ASN00014040","2019-03-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  361",",,S","  310",",,S",,,,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","2019-03-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S","  318",",,S","  241",",,S",,,,,,,,,,,,,"  296","H,,S"
"ASN00014040","2019-03-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  201",",,S","  311",",,S",,,,,,,,,,,,,,,"  263","H,,S"
"ASN00014040","2019-03-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S","  325",",,S","  246",",,S",,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","2019-03-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S",,,"  260",",,S",,,,,,,,,,,,,"  293","H,,S"
"ASN00014040","2019-03-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  344",",,S",,,,,,,,,,,,,,,"  298","H,,S"
"ASN00014040","2019-03-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  333",",,S",,,,,,,,,,,,,,,"  294","H,,S"
"ASN00014040","2019-03-31","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  346",",,S","  251",",,S",,,,,,,,,,,,,"  294","H,,S"
"ASN00014040","2019-04-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,"  262",",,S",,,,,,,,,,,,,"  301","H,,S"
"ASN00014040","2019-04-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  340",",,S",,,,,,,,,,,,,,,"  290","H,,S"
"ASN00014040","2019-04-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   89",",,S","  330",",,S",,,,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","2019-04-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  480",",,S","  304",",,S",,,,,,,,,,,,,,,"  262","H,,S"
"ASN00014040","2019-04-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    5",",,S",,,"  238",",,S",,,,,,,,,,,,,"  271","H,,S"
"ASN00014040","2019-04-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  521",",,S","  317",",,S",,,,,,,,,,,,,,,"  258","H,,S"
"ASN00014040","2019-04-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   20",",,S","  296",",,S","  230",",,S",,,,,,,,,,,,,"  257","H,,S"
"ASN00014040","2019-04-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  399",",,S","  284",",,S","  239",",,S",,,,,,,,,,,,,"  262","H,,S"
"ASN00014040","2019-04-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   61",",,S","  313",",,S","  249",",,S",,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","2019-04-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  325",",,S",,,,,,,,,,,,,,,"  278","H,,S"
"ASN00014040","2019-04-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  334",",,S","  250",",,S",,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","2019-04-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  335",",,S",,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","2019-04-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  337",",,S","  230",",,S",,,,,,,,,,,,,"  279","H,,S"
"ASN00014040","2019-04-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  336",",,S","  238",",,S",,,,,,,,,,,,,"  282","H,,S"
"ASN00014040","2019-04-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    3",",,S","  333",",,S","  241",",,S",,,,,,,,,,,,,"  284","H,,S"
"ASN00014040","2019-04-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  343",",,S","  245",",,S",,,,,,,,,,,,,"  285","H,,S"
"ASN00014040","2019-04-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  334",",,S","  245",",,S",,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","2019-04-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  340",",,S",,,,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","2019-04-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  337",",,S","  243",",,S",,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","2019-04-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  341",",,S","  250",",,S",,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","2019-04-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  336",",,S","  247",",,S",,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","2019-04-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  345",",,S",,,,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","2019-04-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,"  236",",,S",,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","2019-04-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  345",",,S","  237",",,S",,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","2019-04-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  342",",,S",,,,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","2019-04-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S",,,,,,,,,,,,,,,,,"  277","H,,S"
"ASN00014040","2019-04-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  334",",,S","  221",",,S",,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","2019-04-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,S","  353",",,S","  242",",,S",,,,,,,,,,,,,"  300","H,,S"
"ASN00014040","2019-04-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    5",",,S","  340",",,S",,,,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","2019-04-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   30",",,S","  329",",,S","  254",",,S",,,,,,,,,,,,,"  288","H,,S"
