"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00091306","2019-04-30","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  175",",,a","   61",",,a",,,,,,,,,,,,,"  114","H,,S"
"ASN00091306","2019-05-01","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  211",",,a","   49",",,a",,,,,,,,,,,,,"  150","H,,S"
"ASN00091306","2019-05-02","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    4",",,a","  174",",,a","   82",",,a",,,,,,,,,,,,,"  150","H,,S"
"ASN00091306","2019-05-03","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","  104",",,a","  164",",,a","  120",",,a",,,,,,,,,,,,,"  105","H,,S"
"ASN00091306","2019-05-04","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  163",",,a","   35",",,a",,,,,,,,,,,,,"  107","H,,S"
"ASN00091306","2019-05-05","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  143",",,a","   27",",,a",,,,,,,,,,,,,"   99","H,,S"
"ASN00091306","2019-05-06","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  134",",,a","   66",",,a",,,,,,,,,,,,,"   67","H,,S"
"ASN00091306","2019-05-07","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  144",",,a","  -18",",,a",,,,,,,,,,,,,"   91","H,,S"
"ASN00091306","2019-05-08","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   12",",,a","  153",",,a","   16",",,a",,,,,,,,,,,,,"   99","H,,S"
"ASN00091306","2019-05-09","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   22",",,a","  121",",,a","   40",",,a",,,,,,,,,,,,,"  106","H,,S"
"ASN00091306","2019-05-10","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","  184",",,a","  112",",,a","   71",",,a",,,,,,,,,,,,,"   72","H,,S"
"ASN00091306","2019-05-11","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  159",",,a","    5",",,a",,,,,,,,,,,,,"   98","H,,S"
"ASN00091306","2019-05-12","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  171",",,a","   55",",,a",,,,,,,,,,,,,"  105","H,,S"
"ASN00091306","2019-05-13","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  171",",,a","   48",",,a",,,,,,,,,,,,,"  111","H,,S"
"ASN00091306","2019-05-14","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    4",",,a","  151",",,a","   58",",,a",,,,,,,,,,,,,"   88","H,,S"
"ASN00091306","2019-05-15","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  174",",,a","   -2",",,a",,,,,,,,,,,,,"   92","H,,S"
"ASN00091306","2019-05-16","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  103",",,a","   20",",,a",,,,,,,,,,,,,"  101","H,,S"
"ASN00091306","2019-05-17","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  163",",,a","   47",",,a",,,,,,,,,,,,,"   87","H,,S"
"ASN00091306","2019-05-18","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  167",",,a","   14",",,a",,,,,,,,,,,,,"   77","H,,S"
"ASN00091306","2019-05-19","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  130",",,a","  -21",",,a",,,,,,,,,,,,,"   86","H,,S"
"ASN00091306","2019-05-20","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  127",",,a","    9",",,a",,,,,,,,,,,,,"  114","H,,S"
"ASN00091306","2019-05-21","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   80",",,a","  166",",,a","   61",",,a",,,,,,,,,,,,,"  119","H,,S"
"ASN00091306","2019-05-22","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  165",",,a","   40",",,a",,,,,,,,,,,,,"   98","H,,S"
"ASN00091306","2019-05-23","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  148",",,a","    4",",,a",,,,,,,,,,,,,"  113","H,,S"
"ASN00091306","2019-05-24","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  139",",,a","   49",",,a",,,,,,,,,,,,,"  122","H,,S"
"ASN00091306","2019-05-25","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   60",",,a","  144",",,a","   99",",,a",,,,,,,,,,,,,"   96","H,,S"
"ASN00091306","2019-05-26","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  126",",,a","   55",",,a",,,,,,,,,,,,,"   75","H,,S"
"ASN00091306","2019-05-27","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   26",",,a","  127",",,a","   24",",,a",,,,,,,,,,,,,"   77","H,,S"
"ASN00091306","2019-05-28","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  117",",,a","   45",",,a",,,,,,,,,,,,,"   53","H,,S"
"ASN00091306","2019-05-29","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  105",",,a","   -8",",,a",,,,,,,,,,,,,"   50","H,,S"
"ASN00091306","2019-05-30","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  140",",,a","    1",",,a",,,,,,,,,,,,,"   83","H,,S"
"ASN00091306","2019-05-31","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  154",",,a","   36",",,a",,,,,,,,,,,,,"   73","H,,S"
"ASN00091306","2019-06-01","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  153",",,a","  -20",",,a",,,,,,,,,,,,,"   65","H,,S"
"ASN00091306","2019-06-02","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","   79",",,a","  -15",",,a",,,,,,,,,,,,,"   68","H,,S"
"ASN00091306","2019-06-03","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   40",",,a","  105",",,a","   35",",,a",,,,,,,,,,,,,"   44","H,,S"
"ASN00091306","2019-06-04","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  133",",,a","   11",",,a",,,,,,,,,,,,,"   40","H,,S"
"ASN00091306","2019-06-05","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS",,,,,,,,,,,,,,,,,,,"   86","H,,S"
"ASN00091306","2019-06-06","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS",,,"  161",",,a",,,,,,,,,,,,,,,"   71","H,,S"
"ASN00091306","2019-06-07","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS",,,"  125",",,a","  -23",",,a",,,,,,,,,,,,,"   65","H,,S"
"ASN00091306","2019-06-08","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    4",",,a","  118",",,a","   -7",",,a",,,,,,,,,,,,,"   74","H,,S"
"ASN00091306","2019-06-09","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  127",",,a","  -10",",,a",,,,,,,,,,,,,"  102","H,,S"
"ASN00091306","2019-06-10","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   74",",,a","  126",",,a","   15",",,a",,,,,,,,,,,,,"   96","H,,S"
"ASN00091306","2019-06-11","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   86",",,a","  165",",,a","   68",",,a",,,,,,,,,,,,,"  114","H,,S"
"ASN00091306","2019-06-12","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  129",",,a","   80",",,a",,,,,,,,,,,,,"   93","H,,S"
"ASN00091306","2019-06-13","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","  194",",,a","  126",",,a","   56",",,a",,,,,,,,,,,,,"   68","H,,S"
"ASN00091306","2019-06-14","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   18",",,a","  118",",,a","   22",",,a",,,,,,,,,,,,,"   67","H,,S"
"ASN00091306","2019-06-15","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  124",",,a","    2",",,a",,,,,,,,,,,,,"   57","H,,S"
"ASN00091306","2019-06-16","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  119",",,a","   -6",",,a",,,,,,,,,,,,,"   56","H,,S"
"ASN00091306","2019-06-17","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    4",",,a","  122",",,a","   -4",",,a",,,,,,,,,,,,,"   98","H,,S"
"ASN00091306","2019-06-18","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   10",",,a","  121",",,a","   36",",,a",,,,,,,,,,,,,"   67","H,,S"
"ASN00091306","2019-06-19","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   16",",,a","  113",",,a","   46",",,a",,,,,,,,,,,,,"   42","H,,S"
"ASN00091306","2019-06-20","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  106",",,a","  -34",",,a",,,,,,,,,,,,,"   42","H,,S"
"ASN00091306","2019-06-21","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  118",",,a","  -12",",,a",,,,,,,,,,,,,"   38","H,,S"
"ASN00091306","2019-06-22","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  120",",,a","  -29",",,a",,,,,,,,,,,,,"   30","H,,S"
"ASN00091306","2019-06-23","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","   99",",,a","  -44",",,a",,,,,,,,,,,,,"   12","H,,S"
"ASN00091306","2019-06-24","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","   91",",,a","  -43",",,a",,,,,,,,,,,,,"   37","H,,S"
"ASN00091306","2019-06-25","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  121",",,a","  -44",",,a",,,,,,,,,,,,,"   67","H,,S"
"ASN00091306","2019-06-26","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  131",",,a","  -15",",,a",,,,,,,,,,,,,"   63","H,,S"
"ASN00091306","2019-06-27","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  115",",,a","   -2",",,a",,,,,,,,,,,,,"   83","H,,S"
"ASN00091306","2019-06-28","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  134",",,a","   26",",,a",,,,,,,,,,,,,"  118","H,,S"
"ASN00091306","2019-06-29","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","  100",",,a","  129",",,a","   78",",,a",,,,,,,,,,,,,"  106","H,,S"
"ASN00091306","2019-06-30","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","  134",",,a","  115",",,a","   74",",,a",,,,,,,,,,,,,"  101","H,,S"
"ASN00091306","2019-07-01","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   10",",,a","  117",",,a","   84",",,a",,,,,,,,,,,,,"   98","H,,S"
"ASN00091306","2019-07-02","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   36",",,a","  131",",,a","   91",",,a",,,,,,,,,,,,,"   59","H,,S"
"ASN00091306","2019-07-03","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  138",",,a","  -12",",,a",,,,,,,,,,,,,"   46","H,,S"
"ASN00091306","2019-07-04","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  126",",,a","  -24",",,a",,,,,,,,,,,,,"   55","H,,S"
"ASN00091306","2019-07-05","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  129",",,a","    3",",,a",,,,,,,,,,,,,"   82","H,,S"
"ASN00091306","2019-07-06","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  153",",,a","   45",",,a",,,,,,,,,,,,,"   72","H,,S"
"ASN00091306","2019-07-07","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","   78",",,a","   21",",,a",,,,,,,,,,,,,"   42","H,,S"
"ASN00091306","2019-07-08","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   58",",,a","   97",",,a","   27",",,a",,,,,,,,,,,,,"   58","H,,S"
"ASN00091306","2019-07-09","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  130",",,a","   -4",",,a",,,,,,,,,,,,,"   94","H,,S"
"ASN00091306","2019-07-10","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   44",",,a","  123",",,a","   33",",,a",,,,,,,,,,,,,"   96","H,,S"
"ASN00091306","2019-07-11","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","  422",",,a","  123",",,a","   63",",,a",,,,,,,,,,,,,"   83","H,,S"
"ASN00091306","2019-07-12","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   22",",,a","  101",",,a","   57",",,a",,,,,,,,,,,,,"   49","H,,S"
"ASN00091306","2019-07-13","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  113",",,a","   23",",,a",,,,,,,,,,,,,"   57","H,,S"
"ASN00091306","2019-07-14","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  115",",,a","   28",",,a",,,,,,,,,,,,,"   54","H,,S"
"ASN00091306","2019-07-15","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  140",",,a","   20",",,a",,,,,,,,,,,,,"   86","H,,S"
"ASN00091306","2019-07-16","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  149",",,a","   77",",,a",,,,,,,,,,,,,"   98","H,,S"
"ASN00091306","2019-07-17","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  129",",,a","   66",",,a",,,,,,,,,,,,,"   66","H,,S"
"ASN00091306","2019-07-18","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","   98",",,a","   34",",,a",,,,,,,,,,,,,"   72","H,,S"
"ASN00091306","2019-07-19","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   60",",,a","  145",",,a","   31",",,a",,,,,,,,,,,,,"   75","H,,S"
"ASN00091306","2019-07-20","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  129",",,a","   36",",,a",,,,,,,,,,,,,"  100","H,,S"
"ASN00091306","2019-07-21","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   36",",,a","  130",",,a","   65",",,a",,,,,,,,,,,,,"   87","H,,S"
"ASN00091306","2019-07-22","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    6",",,a","  132",",,a","   68",",,a",,,,,,,,,,,,,"  101","H,,S"
"ASN00091306","2019-07-23","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","  140",",,a","   95",",,a","   66",",,a",,,,,,,,,,,,,"   47","H,,S"
"ASN00091306","2019-07-24","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   34",",,a","   99",",,a","   20",",,a",,,,,,,,,,,,,"   91","H,,S"
"ASN00091306","2019-07-25","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  140",",,a","   42",",,a",,,,,,,,,,,,,"  108","H,,S"
"ASN00091306","2019-07-26","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    8",",,a","  154",",,a","   89",",,a",,,,,,,,,,,,,"   56","H,,S"
"ASN00091306","2019-07-27","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  105",",,a","  -11",",,a",,,,,,,,,,,,,"   56","H,,S"
"ASN00091306","2019-07-28","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  125",",,a","  -13",",,a",,,,,,,,,,,,,"   78","H,,S"
"ASN00091306","2019-07-29","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    6",",,a","  121",",,a","   19",",,a",,,,,,,,,,,,,"   51","H,,S"
"ASN00091306","2019-07-30","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  118",",,a","  -11",",,a",,,,,,,,,,,,,"   35","H,,S"
"ASN00091306","2019-07-31","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  115",",,a","  -28",",,a",,,,,,,,,,,,,"   44","H,,S"
"ASN00091306","2019-08-01","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  151",",,a","   -7",",,a",,,,,,,,,,,,,"   59","H,,S"
"ASN00091306","2019-08-02","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  129",",,a","  -23",",,a",,,,,,,,,,,,,"   77","H,,S"
"ASN00091306","2019-08-03","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  136",",,a","   16",",,a",,,,,,,,,,,,,"   52","H,,S"
"ASN00091306","2019-08-04","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  103",",,a","  -14",",,a",,,,,,,,,,,,,"   36","H,,S"
"ASN00091306","2019-08-05","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  111",",,a","  -15",",,a",,,,,,,,,,,,,"   85","H,,S"
"ASN00091306","2019-08-06","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  136",",,a","   17",",,a",,,,,,,,,,,,,"   79","H,,S"
"ASN00091306","2019-08-07","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   12",",,a","  117",",,a","   36",",,a",,,,,,,,,,,,,"   47","H,,S"
"ASN00091306","2019-08-08","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","   77",",,a","  -18",",,a",,,,,,,,,,,,,"   27","H,,S"
"ASN00091306","2019-08-09","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  130",",,a","  -15",",,a",,,,,,,,,,,,,"   82","H,,S"
"ASN00091306","2019-08-10","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  119",",,a","   35",",,a",,,,,,,,,,,,,"   64","H,,S"
"ASN00091306","2019-08-11","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  126",",,a","   32",",,a",,,,,,,,,,,,,"   49","H,,S"
"ASN00091306","2019-08-12","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  150",",,a","  -17",",,a",,,,,,,,,,,,,"   62","H,,S"
"ASN00091306","2019-08-13","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  153",",,a","   -1",",,a",,,,,,,,,,,,,"   73","H,,S"
"ASN00091306","2019-08-14","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  137",",,a","   -6",",,a",,,,,,,,,,,,,"   92","H,,S"
"ASN00091306","2019-08-15","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  131",",,a","   44",",,a",,,,,,,,,,,,,"   97","H,,S"
"ASN00091306","2019-08-16","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   28",",,a","  107",",,a","   72",",,a",,,,,,,,,,,,,"   52","H,,S"
"ASN00091306","2019-08-17","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   26",",,a","  118",",,a","  -17",",,a",,,,,,,,,,,,,"   83","H,,S"
"ASN00091306","2019-08-18","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    4",",,a","  142",",,a","    6",",,a",,,,,,,,,,,,,"   84","H,,S"
"ASN00091306","2019-08-19","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   72",",,a","  123",",,a","   51",",,a",,,,,,,,,,,,,"   79","H,,S"
"ASN00091306","2019-08-20","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  161",",,a","   59",",,a",,,,,,,,,,,,,"   96","H,,S"
"ASN00091306","2019-08-21","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   14",",,a","  118",",,a","   48",",,a",,,,,,,,,,,,,"   67","H,,S"
"ASN00091306","2019-08-22","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   18",",,a","  116",",,a","   40",",,a",,,,,,,,,,,,,"   38","H,,S"
"ASN00091306","2019-08-23","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  131",",,a","  -40",",,a",,,,,,,,,,,,,"   93","H,,S"
"ASN00091306","2019-08-24","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  144",",,a","   12",",,a",,,,,,,,,,,,,"   82","H,,S"
"ASN00091306","2019-08-25","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    4",",,a","  106",",,a","   10",",,a",,,,,,,,,,,,,"   55","H,,S"
"ASN00091306","2019-08-26","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  141",",,a","  -22",",,a",,,,,,,,,,,,,"   77","H,,S"
"ASN00091306","2019-08-27","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  147",",,a","   43",",,a",,,,,,,,,,,,,"   99","H,,S"
"ASN00091306","2019-08-28","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  113",",,a","   83",",,a",,,,,,,,,,,,,"   45","H,,S"
"ASN00091306","2019-08-29","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   20",",,a","  132",",,a","  -26",",,a",,,,,,,,,,,,,"   44","H,,S"
"ASN00091306","2019-08-30","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  137",",,a","  -38",",,a",,,,,,,,,,,,,"   68","H,,S"
"ASN00091306","2019-08-31","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  149",",,a","   23",",,a",,,,,,,,,,,,,"   86","H,,S"
"ASN00091306","2019-09-01","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  144",",,a","   59",",,a",,,,,,,,,,,,,"   96","H,,S"
"ASN00091306","2019-09-02","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  159",",,a","   49",",,a",,,,,,,,,,,,,"  104","H,,S"
"ASN00091306","2019-09-03","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  176",",,a","   78",",,a",,,,,,,,,,,,,"   96","H,,S"
"ASN00091306","2019-09-04","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  164",",,a","   22",",,a",,,,,,,,,,,,,"   75","H,,S"
"ASN00091306","2019-09-05","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  147",",,a","  -22",",,a",,,,,,,,,,,,,"   77","H,,S"
"ASN00091306","2019-09-06","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  111",",,a","   18",",,a",,,,,,,,,,,,,"   79","H,,S"
"ASN00091306","2019-09-07","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","  198",",,a","  108",",,a","   61",",,a",,,,,,,,,,,,,"   61","H,,S"
"ASN00091306","2019-09-08","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  135",",,a","    2",",,a",,,,,,,,,,,,,"   83","H,,S"
"ASN00091306","2019-09-09","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   18",",,a","  130",",,a","   42",",,a",,,,,,,,,,,,,"   58","H,,S"
"ASN00091306","2019-09-10","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  154",",,a","  -13",",,a",,,,,,,,,,,,,"   83","H,,S"
"ASN00091306","2019-09-11","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  176",",,a","    8",",,a",,,,,,,,,,,,,"  113","H,,S"
"ASN00091306","2019-09-12","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   26",",,a","  184",",,a","   76",",,a",,,,,,,,,,,,,"   85","H,,S"
"ASN00091306","2019-09-13","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  129",",,a","   -7",",,a",,,,,,,,,,,,,"   74","H,,S"
"ASN00091306","2019-09-14","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  167",",,a","   36",",,a",,,,,,,,,,,,,"  116","H,,S"
"ASN00091306","2019-09-15","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  182",",,a","   89",",,a",,,,,,,,,,,,,"   98","H,,S"
"ASN00091306","2019-09-16","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  119",",,a","   55",",,a",,,,,,,,,,,,,"   46","H,,S"
"ASN00091306","2019-09-17","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  129",",,a","  -48",",,a",,,,,,,,,,,,,"   57","H,,S"
"ASN00091306","2019-09-18","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  147",",,a","  -28",",,a",,,,,,,,,,,,,"   77","H,,S"
"ASN00091306","2019-09-19","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  193",",,a","  -15",",,a",,,,,,,,,,,,,"  143","H,,S"
"ASN00091306","2019-09-20","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  220",",,a","   80",",,a",,,,,,,,,,,,,"  150","H,,S"
"ASN00091306","2019-09-21","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  196",",,a","   72",",,a",,,,,,,,,,,,,"   94","H,,S"
"ASN00091306","2019-09-22","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   58",",,a","  132",",,a","   34",",,a",,,,,,,,,,,,,"   68","H,,S"
"ASN00091306","2019-09-23","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  153",",,a","    3",",,a",,,,,,,,,,,,,"   73","H,,S"
"ASN00091306","2019-09-24","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  162",",,a","   38",",,a",,,,,,,,,,,,,"   91","H,,S"
"ASN00091306","2019-09-25","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  165",",,a","   25",",,a",,,,,,,,,,,,,"   92","H,,S"
"ASN00091306","2019-09-26","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  184",",,a","   32",",,a",,,,,,,,,,,,,"  113","H,,S"
"ASN00091306","2019-09-27","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  150",",,a","   72",",,a",,,,,,,,,,,,,"   74","H,,S"
