"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"GLW00017605","2019-03-27","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"  130",",,S"," -199",",,S"," -290",",,S",,," -236","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-03-28","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"  130",",,S",,," -278",",,S",,," -207","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-03-29","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"  180",",,S"," -150",",,S"," -267",",,S",,," -217","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-03-30","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"  180",",,S"," -150",",,S"," -274",",,S",,," -222","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-03-31","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,," -158",",,S"," -274",",,S",,," -216","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-01","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"  180",",,S"," -146",",,S"," -262",",,S",,," -182","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-02","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,," -142",",,S"," -249",",,S",,," -208","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-03","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"  180",",,S",,," -256",",,S",,," -179","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-04","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,," -103",",,S"," -256",",,S",,," -120","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-05","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"  180",",,S"," -107",",,S"," -216",",,S",,," -166","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-06","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"  180",",,S","  -64",",,S"," -225",",,S",,," -160","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-07","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   -1",",,S"," -225",",,S",,,"  -71","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-08","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"  130",",,S","   -1",",,S"," -139",",,S",,,"  -37","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-09","76.51667","-68.83333","77.1","PITUFFIK, GL","    0","D,,S",,,"  180",",,S","  -11",",,S"," -103",",,S",,,"  -87","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-10","76.51667","-68.83333","77.1","PITUFFIK, GL","    0","D,,S",,,"  180",",,S","  -80",",,S",,,,," -120","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-11","76.51667","-68.83333","77.1","PITUFFIK, GL","    0","D,,S",,,"  249",",,S"," -109",",,S"," -211",",,S",,," -154","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-12","76.51667","-68.83333","77.1","PITUFFIK, GL","    0","D,,S",,,"  279",",,S"," -119",",,S"," -211",",,S",,," -129","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-13","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,," -136",",,S",,,,," -162","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-14","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,," -146",",,S"," -222",",,S",,," -186","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-15","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"  249",",,S",,,,,,," -184","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-16","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,,," -242",",,S",,," -156","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-17","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,," -141",",,S"," -261",",,S",,," -218","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-18","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"  249",",,S"," -193",",,S"," -253",",,S",,," -209","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-19","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,," -191",",,S",,,,," -229","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-20","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,," -175",",,S"," -300",",,S",,," -246","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-21","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,," -116",",,S"," -300",",,S",,," -175","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-22","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"  249",",,S","  -99",",,S"," -231",",,S",,," -149","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-23","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,," -101",",,S"," -236",",,S",,," -177","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-24","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"  249",",,S"," -103",",,S"," -236",",,S",,," -146","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-25","76.51667","-68.83333","77.1","PITUFFIK, GL","    3","D,,S",,,"  249",",,S","  -77",",,S"," -199",",,S",,," -119","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-26","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  -77",",,S"," -174",",,S",,," -113","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-27","76.51667","-68.83333","77.1","PITUFFIK, GL","    0","D,,S",,,,,,," -144",",,S",,,"  -93","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-28","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  -51",",,S"," -186",",,S",,," -122","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-29","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  -11",",,S"," -186",",,S",,,"  -63","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-04-30","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"  150",",,S","   26",",,S"," -108",",,S",,,"  -11","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-01","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   78",",,S","  -52",",,S",,,"    5","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-02","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   78",",,S","  -52",",,S",,,"   40","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-03","76.51667","-68.83333","77.1","PITUFFIK, GL","   20",",,S",,,"  150",",,S","   67",",,S","  -32",",,S",,,"  -21","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-04","76.51667","-68.83333","77.1","PITUFFIK, GL","    5",",,S",,,,,,,,,,,"  -31","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-05","76.51667","-68.83333","77.1","PITUFFIK, GL","    0",",,S",,,,,"    8",",,S","  -70",",,S",,,"  -36","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-06","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"   99",",,S","   42",",,S","  -70",",,S",,,"  -36","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-07","76.51667","-68.83333","77.1","PITUFFIK, GL","   10",",,S",,,,,"   66",",,S","  -69",",,S",,,"   11","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-08","76.51667","-68.83333","77.1","PITUFFIK, GL","    5",",,S",,,"  130",",,S","   66",",,S","  -21",",,S",,,"   -8","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-09","76.51667","-68.83333","77.1","PITUFFIK, GL","   18",",,S",,,"   99",",,S","    7",",,S","  -30",",,S",,,"  -12","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-10","76.51667","-68.83333","77.1","PITUFFIK, GL","    0",",,S",,,"   79",",,S","    9",",,S",,,,,"  -31","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-11","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"    9",",,S","  -57",",,S",,,"   -9","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-12","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"    4",",,S",,,,,"  -21","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-13","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"   51",",,S","    4",",,S","  -38",",,S",,,"  -14","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-14","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,"   51",",,S","   50",",,S","  -45",",,S",,,"    9","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-15","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   50",",,S","  -45",",,S",,,"   19","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-16","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   44",",,S","  -18",",,S",,,"    7","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-17","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   33",",,S","  -21",",,S",,,"  -15","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-18","76.51667","-68.83333","77.1","PITUFFIK, GL","    0","D,,S",,,,,"   -7",",,S","  -25",",,S",,,"  -17","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-19","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   -7",",,S","  -31",",,S",,,"  -20","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-20","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   -7",",,S","  -35",",,S",,,"  -22","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-21","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   -5",",,S","  -35",",,S",,,"  -14","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-22","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   18",",,S","  -31",",,S",,,"    1","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-23","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   57",",,S","  -13",",,S",,,"   22","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-24","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   92",",,S","   -8",",,S",,,"   58","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-25","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   92",",,S","  -23",",,S",,,"   -5","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-26","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"    1",",,S",,,,,"   -9","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-27","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   32",",,S","  -32",",,S",,,"    3","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-28","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   43",",,S","  -31",",,S",,,"   17","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-29","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   43",",,S","   -6",",,S",,,"   22","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-30","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   62",",,S","    5",",,S",,,"   44","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-05-31","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   62",",,S",,,,,"   22","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-01","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   56",",,S","   -4",",,S",,,"   12","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-02","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   49",",,S","   -3",",,S",,,"   26","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-03","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   49",",,S","    7",",,S",,,"   25","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-04","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   45",",,S","   -1",",,S",,,"   11","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-05","76.51667","-68.83333","77.1","PITUFFIK, GL","    3","D,,S",,,,,,,"   -1",",,S",,,"   26","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-06","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   70",",,S","   12",",,S",,,"   42","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-07","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   70",",,S","   17",",,S",,,"   31","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-08","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  102",",,S","   17",",,S",,,"   44","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-09","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  102",",,S","  -11",",,S",,,"    7","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-10","76.51667","-68.83333","77.1","PITUFFIK, GL","    0","D,,S",,,,,"   18",",,S","  -23",",,S",,,"   -9","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-11","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   84",",,S","  -25",",,S",,,"   50","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-12","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  125",",,S","  -10",",,S",,,"   98","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-13","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,,,"   76",",,S",,,"  104","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-14","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  128",",,S","   26",",,S",,,"   69","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-15","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  111",",,S","   26",",,S",,,"   44","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-16","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   78",",,S",,,,,"   41","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-17","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,,,,,,,"   53","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-18","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  128",",,S","   22",",,S",,,"   75","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-19","76.51667","-68.83333","77.1","PITUFFIK, GL","   51",",,S",,,,,"   96",",,S","   10",",,S",,,"   33","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-20","76.51667","-68.83333","77.1","PITUFFIK, GL","    3",",,S",,,,,"   54",",,S","   10",",,S",,,"   32","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-21","76.51667","-68.83333","77.1","PITUFFIK, GL","    0",",,S",,,,,"   54",",,S","   12",",,S",,,"   22","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-22","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   36",",,S",,,,,"   22","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-23","76.51667","-68.83333","77.1","PITUFFIK, GL","   25","D,,S",,,,,,,"    9",",,S",,,"   23","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-24","76.51667","-68.83333","77.1","PITUFFIK, GL","   30","D,,S",,,,,"   43",",,S","    9",",,S",,,"   24","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-25","76.51667","-68.83333","77.1","PITUFFIK, GL","   28","D,,S",,,,,"   43",",,S",,,,,"   23","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-26","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   43",",,S","   12",",,S",,,"   28","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-27","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  139",",,S","   18",",,S",,,"   83","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-28","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  147",",,S","   19",",,S",,,"  122","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-29","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  178",",,S","   93",",,S",,,"  131","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-06-30","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  178",",,S","   90",",,S",,,"  104","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-01","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  150",",,S","   86",",,S",,,"  124","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-02","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  150",",,S","   86",",,S",,,"  123","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-03","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  144",",,S","   98",",,S",,,"  113","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-04","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  137",",,S","   53",",,S",,,"   78","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-05","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  118",",,S","   29",",,S",,,"   61","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-08","76.51667","-68.83333","77.1","PITUFFIK, GL","   25",",,S",,,,,,,"   40",",,S",,,"   52","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-09","76.51667","-68.83333","77.1","PITUFFIK, GL","   10",",,S",,,,,"  107",",,S","   43",",,S",,,"   76","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-10","76.51667","-68.83333","77.1","PITUFFIK, GL","    0",",,S",,,,,"  107",",,S","   28",",,S",,,"   54","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-11","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  164",",,S","   28",",,S",,,"  121","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-12","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  164",",,S","   71",",,S",,,"  128","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-13","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  152",",,S","   98",",,S",,,"  129","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-14","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  142",",,S","   80",",,S",,,"   98","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-15","76.51667","-68.83333","77.1","PITUFFIK, GL","   20",",,S",,,,,"  125",",,S","   78",",,S",,,"   95","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-16","76.51667","-68.83333","77.1","PITUFFIK, GL","    0",",,S",,,,,"  156",",,S","   78",",,S",,,"  119","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-17","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  156",",,S","   83",",,S",,,"  108","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-18","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  141",",,S","   85",",,S",,,"  103","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-19","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  113",",,S","   66",",,S",,,"   86","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-20","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  114",",,S",,,,,"   69","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-21","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   80",",,S","   46",",,S",,,"   63","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-22","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  106",",,S","   35",",,S",,,"   72","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-23","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  141",",,S","   35",",,S",,,"  107","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-24","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  146",",,S","   70",",,S",,,"  121","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-25","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  156",",,S","   96",",,S",,,"  117","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-26","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  162",",,S","   89",",,S",,,"  109","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-27","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  162",",,S","   77",",,S",,,"  102","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-28","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  129",",,S",,,,,"   66","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-29","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   86",",,S",,,,,"   68","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-30","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  162",",,S","   43",",,S",,,"  108","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-07-31","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  162",",,S","   49",",,S",,,"   99","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-08-01","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  172",",,S","   72",",,S",,,"  131","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-08-02","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  172",",,S","   59",",,S",,,"   94","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-08-03","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  123",",,S",,,,,"   50","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-08-04","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  109",",,S","   31",",,S",,,"   79","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-08-05","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  113",",,S","   60",",,S",,,"   92","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-08-06","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  107",",,S","   71",",,S",,,"   91","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-08-07","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  107",",,S","   68",",,S",,,"   86","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-08-08","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  116",",,S","   68",",,S",,,"   94","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-08-09","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  116",",,S","   76",",,S",,,"   92","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-08-10","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  110",",,S","   59",",,S",,,"   79","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-08-11","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  101",",,S","   51",",,S",,,"   79","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-08-12","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  112",",,S","   51",",,S",,,"   87","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2019-08-13","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  112",",,S","   57",",,S",,,"   75","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
