"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT03","WT03_ATTRIBUTES"
"USC00207308","2018-09-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2018-09-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","   28",",,7",,,,,,,,,"   89",",,7,0700",,,,
"USC00207308","2018-09-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   72",",,7",,,,,,,,,"   89",",,7,0700",,,,
"USC00207308","2018-09-30","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700",,,"   78",",,7",,,,,,,,,"   89",",,7,0700",,,,
"USC00207308","2018-10-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2018-10-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2018-10-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","  167",",,7",,,,,,,,,"  172",",,7,0700",,,,
"USC00207308","2018-10-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  172",",,7",,,,,,,,,"  239",",,7,0700",,,,
"USC00207308","2018-10-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2018-10-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  272",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   44",",,7",,,,,,,,,"  156",",,7,0700",,,,
"USC00207308","2018-10-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  450",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  133",",,7",,,,,,,,,"  150",",,7,0700",,,,
"USC00207308","2018-10-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","  128",",,7",,,,,,,,,"  161",",,7,0700",,,,
"USC00207308","2018-10-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2018-10-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2018-10-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  117",",,7",,,,,,,,,"  128",",,7,0700",,,,
"USC00207308","2018-10-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2018-10-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2018-10-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2018-10-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","    6",",,7",,,,,,,,,"  111",",,7,0700",,,,
"USC00207308","2018-10-16","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","  -22",",,7",,,,,,,,,"   -6",",,7,0700",,,,
"USC00207308","2018-10-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   -6",",,7",,,,,,,,,"   44",",,7,0700",,,,
"USC00207308","2018-10-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2018-10-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","  -22",",,7",,,,,,,,,"   11",",,7,0700",,,,
"USC00207308","2018-10-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2018-10-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00207308","2018-10-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","  -22",",,7",,,,,,,,,"   -6",",,7,0700",,,,
"USC00207308","2018-10-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","  -11",",,7",,,,,,,,,"   50",",,7,0700",,,,
"USC00207308","2018-10-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","  -22",",,7",,,,,,,,,"  -11",",,7,0700",,,,
"USC00207308","2018-10-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -33",",,7",,,,,,,,,"  -22",",,7,0700",,,,
"USC00207308","2018-10-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","  -33",",,7",,,,,,,,,"   61",",,7,0700",,,,
"USC00207308","2018-10-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   50",",,7",,,,,,,,,"   61",",,7,0700",,,,
"USC00207308","2018-10-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   38",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","   44",",,7",,,,,,,,,"   50",",,7,0700",,,,
"USC00207308","2018-10-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  112",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","   39",",,7",,,,,,,,,"   61",",,7,0700",,,,
"USC00207308","2018-10-30","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","   22",",,7",,,,,,,,,"   44",",,7,0700",,,,
"USC00207308","2018-10-31","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  119",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   44",",,7",,,,,,,,,"  133",",,7,0700",,,,
"USC00207308","2018-11-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   43",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   61",",,7",,,,,,,,,"   78",",,7,0700",,,,
"USC00207308","2018-11-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  328",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","   39",",,7",,,,,,,,,"   50",",,7,0700",,,,
"USC00207308","2018-11-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","  -17",",,7",,,,,,,,,"   28",",,7,0700",,,,
"USC00207308","2018-11-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   69",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","   44",",,7",,,,,,,,,"  117",",,7,0700",,,,
"USC00207308","2018-11-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","   33",",,7",,,,,,,,,"   44",",,7,0700",,,,
"USC00207308","2018-11-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700",,,"    0",",,7,0700",,,"   11",",,7",,,,,,,,,"   33",",,7,0700",,,,
"USC00207308","2018-11-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700","    0","T,,7,0700","    0","T,,7,0700","   56",",,7","    0",",,7",,,,,,,,,"   11",",,7,0700",,,,
"USC00207308","2018-11-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,"    0","T,,7,0700","   50",",,7",,,,,,,,,,,"  -28",",,7,0700",,,,
"USC00207308","2018-11-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,7,0700","    3",",,7,0700","    0","T,,7,0700","   17",",,7","  -83",",,7",,,,,,,,,"    0",",,7,0700",,,,
"USC00207308","2018-11-16","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700","    0","T,,7,0700","    0","T,,7,0700","   17",",,7","  -28",",,7",,,,,,,,,"  -11",",,7,0700",,,,
"USC00207308","2018-11-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   28",",,7","  -28",",,7",,,,,,,,,"    0",",,7,0700",,,,
"USC00207308","2018-11-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700","    0","T,,7,0700","    0","T,,7,0700","   44",",,7","  -17",",,7",,,,,,,,,"    0",",,7,0700",,,,
"USC00207308","2018-11-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   28",",,7","  -67",",,7",,,,,,,,,"  -22",",,7,0700",,,,
"USC00207308","2018-11-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700","    0","T,,7,0700","    0","T,,7,0700","   39",",,7","  -61",",,7",,,,,,,,,"  -22",",,7,0700",,,,
"USC00207308","2018-11-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,7,0700","    0","T,,7,0700","    0","T,,7,0700","   22",",,7","  -22",",,7",,,,,,,,,"   11",",,7,0700",,,,
"USC00207308","2018-11-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   28",",,7","  -61",",,7",,,,,,,,,"  -50",",,7,0700",,,,
"USC00207308","2018-11-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"  -11",",,7","  -56",",,7",,,,,,,,,"  -33",",,7,0700",,,,
"USC00207308","2018-11-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  102",",,7,0700",,,,,"   94",",,7","  -39",",,7",,,,,,,,,"   72",",,7,0700",,,,
"USC00207308","2018-11-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700","    0",",,7,0700",,,"   89",",,7","   44",",,7",,,,,,,,,"   61",",,7,0700",,,,
"USC00207308","2018-11-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  109",",,7,0700",,,,,"   78",",,7","  -17",",,7",,,,,,,,,"   11",",,7,0700",,,,
"USC00207308","2018-11-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   38",",,7,0700",,,,,"   11",",,7","  -50",",,7",,,,,,,,,"  -22",",,7,0700",,,,
"USC00207308","2018-11-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"  -11",",,7","  -67",",,7",,,,,,,,,"  -33",",,7,0700",,,,
"USC00207308","2018-11-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700","    0","T,,7,0700","    0","T,,7,0700","  -17",",,7","  -67",",,7",,,,,,,,,"  -39",",,7,0700",,,,
"USC00207308","2018-11-30","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700","    0","T,,7,0700","    0","T,,7,0700","    0",",,7","  -67",",,7",,,,,,,,,"    0",",,7,0700",,,,
"USC00207308","2018-12-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","  -50",",,7",,,,,,,,,"    6",",,7,0700",,,,
"USC00207308","2018-12-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  102",",,7,0700",,,,,"   89",",,7","  -33",",,7",,,,,,,,,"   89",",,7,0700",,,,
"USC00207308","2018-12-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   15",",,7,0700",,,,,"  144",",,7","  -44",",,7",,,,,,,,,"   17",",,7,0700",,,,
"USC00207308","2018-12-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    5",",,7,0700","    0","T,,7,0700","    0","T,,7,0700","   17",",,7","  -28",",,7",,,,,,,,,"  -22",",,7,0700",,,,
"USC00207308","2018-12-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   17",",,7","  -72",",,7",,,,,,,,,"  -44",",,7,0700",,,,
"USC00207308","2018-12-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,,,"    0",",,7","  -78",",,7",,,,,,,,,"  -28",",,7,0700",,,,
"USC00207308","2018-12-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"    6",",,7"," -111",",,7",,,,,,,,," -106",",,7,0700",,,,
"USC00207308","2018-12-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"   33",",,7"," -106",",,7",,,,,,,,,"  -44",",,7,0700",,,,
"USC00207308","2018-12-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"  -22",",,7","  -56",",,7",,,,,,,,,"  -33",",,7,0700",,,,
"USC00207308","2018-12-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    5",",,7,0700",,,,,"   56",",,7","  -22",",,7",,,,,,,,,"   33",",,7,0700",,,,
"USC00207308","2018-12-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"   83",",,7","  -22",",,7",,,,,,,,,"    6",",,7,0700",,,,
"USC00207308","2018-12-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"   33",",,7","  -89",",,7",,,,,,,,,"  -28",",,7,0700",,,,
"USC00207308","2018-12-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"   83",",,7","  -61",",,7",,,,,,,,,"   17",",,7,0700",,,,
"USC00207308","2018-12-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  145",",,7,0700",,,,,"   56",",,7","   17",",,7",,,,,,,,,"   44",",,7,0700",,,,
"USC00207308","2018-12-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,7,0700",,,,,"   44",",,7","  -11",",,7",,,,,,,,,"    0",",,7,0700",,,,
"USC00207308","2018-12-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"    6",",,7","  -11",",,7",,,,,,,,,"    0",",,7,0700",,,,
"USC00207308","2018-12-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"   28",",,7","   -6",",,7",,,,,,,,,"    0",",,7,0700",,,,
"USC00207308","2018-12-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"    0",",,7","  -61",",,7",,,,,,,,,"  -50",",,7,0700",,,,
"USC00207308","2018-12-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"    6",",,7","  -89",",,7",,,,,,,,,"  -28",",,7,0700",,,,
"USC00207308","2018-12-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"   94",",,7","  -72",",,7",,,,,,,,,"   22",",,7,0700",,,,
"USC00207308","2018-12-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   76",",,7,0700",,,,,"  106",",,7","  -11",",,7",,,,,,,,,"   94",",,7,0700",,,,
"USC00207308","2018-12-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700",,,,,"  128",",,7","    0",",,7",,,,,,,,,"    6",",,7,0700",,,,
"USC00207308","2018-12-31","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"   33",",,7","   -6",",,7",,,,,,,,,"    0",",,7,0700",,,,
"USC00207308","2019-01-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700",,,,,"   11",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,0700",,,,
"USC00207308","2019-01-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   25",",,7,0700",,,,,"  117",",,7","   33",",,7",,,,,,,,,"   33",",,7,0700",,,,
"USC00207308","2019-01-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,7,0700","    0","T,,7,0700","    0","T,,7,0700","  -33",",,7","  -61",",,7",,,,,,,,,"  -50",",,7,0700",,,,
"USC00207308","2019-01-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  -17",",,7"," -122",",,7",,,,,,,,,"  -94",",,7,0700",,,,
"USC00207308","2019-01-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700",,,,,"  -11",",,7","  -94",",,7",,,,,,,,,"  -22",",,7,0700",,,,
"USC00207308","2019-01-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"   17",",,7"," -117",",,7",,,,,,,,," -106",",,7,0700",,,,
"USC00207308","2019-01-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"   33",",,7"," -111",",,7",,,,,,,,,"  -33",",,7,0700",,,,
"USC00207308","2019-01-16","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700",,,,,"    0",",,7","  -67",",,7",,,,,,,,,"    0",",,7,0700",,,,
"USC00207308","2019-01-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"   11",",,7","  -44",",,7",,,,,,,,,"  -33",",,7,0700",,,,
"USC00207308","2019-01-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    8",",,7,0700","    0","T,,7,0700","    0","T,,7,0700","    0",",,7","  -33",",,7",,,,,,,,,"    0",",,7,0700",,,,
"USC00207308","2019-01-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   33",",,7,0700","   51",",,7,0700","   51",",,7,0700","    6",",,7","  -67",",,7",,,,,,,,,"  -56",",,7,0700",,,,
"USC00207308","2019-01-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   41",",,7,0700","  102",",,7,0700","  152",",,7,0700","  -56",",,7"," -178",",,7",,,,,,,,," -167",",,7,0700",,,,
"USC00207308","2019-01-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700"," -100",",,7"," -261",",,7",,,,,,,,," -217",",,7,0700",,,,
"USC00207308","2019-01-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  -78",",,7"," -222",",,7",,,,,,,,," -106",",,7,0700",,,,
"USC00207308","2019-01-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  165",",,7,0700",,,"   76",",,7,0700","   17",",,7"," -122",",,7",,,,,,,,,"   17",",,7,0700",,,,
"USC00207308","2019-01-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   23",",,7,0700","    0",",,7,0700","    0","T,,7,0700","   56",",,7","  -28",",,7",,,,,,,,,"  -22",",,7,0700",,,,
"USC00207308","2019-01-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    5",",,7,0700","    0","T,,7,0700","   76",",,7,0700","  -83",",,7"," -128",",,7",,,,,,,,," -117",",,7,0700",,,,
"USC00207308","2019-01-31","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700"," -189",",,7"," -283",",,7",,,,,,,,," -283",",,7,0700",,,,
"USC00207308","2019-02-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700"," -150",",,7"," -283",",,7",,,,,,,,," -167",",,7,0700",,,,
"USC00207308","2019-02-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  104",",,7,0700",,,"    0",",,7,0700","   44",",,7","  -11",",,7",,,,,,,,,"    6",",,7,0700",,,,
"USC00207308","2019-02-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,7,0700","    0","T,,7,0700","    0","T,,7,0700","  133",",,7","  -89",",,7",,,,,,,,,"  -83",",,7,0700",,,,
"USC00207308","2019-02-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   23",",,7,0700","   13",",,7,0700","    0","T,,7,0700","  -22",",,7"," -111",",,7",,,,,,,,,"  -33",",,7,0700",,,,
"USC00207308","2019-02-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   81",",,7,0700",,,"    0","T,,7,0700","    0",",,7","  -67",",,7",,,,,,,,,"   -6",",,7,0700",,,,
"USC00207308","2019-02-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   25",",,7,0700","    0","T,,7,0700","    0","T,,7,0700","   17",",,7","  -78",",,7",,,,,,,,,"  -61",",,7,0700",,,,
"USC00207308","2019-02-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   13",",,7,0700","    0","T,,7,0700","    0","T,,7,0700","  -22",",,7"," -111",",,7",,,,,,,,,"  -28",",,7,0700",,,,
"USC00207308","2019-02-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700",,,"    0","T,,7,0700","   72",",,7","  -50",",,7",,,,,,,,,"   -6",",,7,0700",,,,
"USC00207308","2019-02-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","   -6",",,7"," -167",",,7",,,,,,,,," -100",",,7,0700",,,,
"USC00207308","2019-02-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","    6",",,7"," -111",",,7",,,,,,,,,"  -28",",,7,0700",,,,
"USC00207308","2019-02-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,7,0700",,,"   25",",,7,0700","   33",",,7","  -67",",,7",,,,,,,,,"    0",",,7,0700",,,,
"USC00207308","2019-02-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0","T,,7,0700","   44",",,7","  -83",",,7",,,,,,,,,"  -56",",,7,0700",,,,
"USC00207308","2019-02-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700",,,"    0",",,7,0700","   83",",,7","  -78",",,7",,,,,,,,,"  -67",",,7,0700",,,,
"USC00207308","2019-02-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700","    0","T,,7,0700","    0",",,7,0700","  -28",",,7","  -94",",,7",,,,,,,,,"  -94",",,7,0700",,,,
"USC00207308","2019-02-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   28",",,7,0700","   25",",,7,0700","   25",",,7,0700","  -39",",,7","  -94",",,7",,,,,,,,,"  -78",",,7,0700",,,,
"USC00207308","2019-03-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0","T,,7,0700","   -6",",,7",,,,,,,,,,,"  -50",",,7,0700",,,,
"USC00207308","2019-03-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700","    0","T,,7,0700","    0","T,,7,0700","  -50",",,7"," -133",",,7",,,,,,,,," -128",",,7,0700",,,,
"USC00207308","2019-03-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700","    0","T,,7,0700","    0","T,,7,0700","  -50",",,7"," -128",",,7",,,,,,,,,"  -67",",,7,0700",,,,
"USC00207308","2019-03-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -17",",,7","  -83",",,7",,,,,,,,,"  -78",",,7,0700",,,,
"USC00207308","2019-03-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,7,0700",,,,,"   39",",,7",,,,,,,,,,,"  -17",",,7,0700",,,,
"USC00207308","2019-03-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"   61",",,7","  -72",",,7",,,,,,,,,"  -56",",,7,0700",,,,
"USC00207308","2019-03-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"   89",",,7","  -67",",,7",,,,,,,,,"   28",",,7,0700",,,,
"USC00207308","2019-03-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   13",",,7,0700",,,,,"  128",",,7","   28",",,7",,,,,,,,,"  100",",,7,0700",,,,
"USC00207308","2019-03-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  104",",,7,0700",,,,,"  183",",,7","   44",",,7",,,,,,,,,"   44",",,7,0700",,,,
"USC00207308","2019-03-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700","    0","T,,7,0700","    0",",,7,0700","   39",",,7","  -78",",,7",,,,,,,,,"  -67",",,7,0700",,,,
"USC00207308","2019-03-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,7,0700","    0","T,,7,0700","    0",",,7,0700","   33",",,7","  -67",",,7",,,,,,,,,"  -11",",,7,0700",,,,
"USC00207308","2019-03-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"  100",",,7","  -22",",,7",,,,,,,,,"  -17",",,7,0700",,,,
"USC00207308","2019-03-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   30",",,7,0700","    0",",,7,0700",,,"   89",",,7","  -22",",,7",,,,,,,,,"   44",",,7,0700",,,,
"USC00207308","2019-03-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"   72",",,7","   11",",,7",,,,,,,,,"   17",",,7,0700",,,,
"USC00207308","2019-03-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"  117",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,0700",,,,
"USC00207308","2019-03-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700",,,"   83",",,7","  -44",",,7",,,,,,,,,"  -39",",,7,0700",,,,
