"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV07","WV07_ATTRIBUTES"
"USW00023050","2019-06-01","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0",",,W","    0",",,W","  272",",,W","  167",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  224","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"  157",",,W","  192",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-02","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0",",,W","    0",",,W","  278",",,W","  144",",,W",,,,,"   77",",,W",,,,,,,,,,,,,"  200","H,,S",,,,,"  130",",,W","   80",",,W",,,,,,,,,"  161",",,W","  188",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-03","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    3",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  156",",,W",,,,,"   50",",,W",,,,,,,,,,,,,"  211","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"  148",",,W","  224",",,W",,,,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-04","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    5",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  128",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"  211","H,,S",,,,,"   90",",,W","   80",",,W",,,,,,,,,"  134",",,W","  174",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-05","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0",",,W","    0",",,W","  250",",,W","  122",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  178","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-06","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  133",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"  206","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-07","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  150",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  247","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-08","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  167",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  256","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-09","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  139",",,W",,,,,"   60",",,W",,,,,,,,,,,,,"  244","H,,S",,,,,"  100",",,W","   90",",,W",,,,,,,,,"  170",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-10","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  128",",,W",,,,,"   76",",,W",,,,,,,,,,,,,"  189","H,,S",,,,,"  110",",,W","   90",",,W",,,,,,,,,"  157",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-11","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  128",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  198","H,,S",,,,,"  310",",,W","  290",",,W",,,,,,,,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-12","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  172",",,W",,,,,"   64",",,W",,,,,,,,,,,,,"  242","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"  161",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-13","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  172",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"  248","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"  139",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-14","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  189",",,W",,,,,"   57",",,W",,,,,,,,,,,,,"  264","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-15","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0",",,W","    0",",,W","  300",",,W","  139",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  249","H,,S",,,,,"  330",",,W","  360",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-16","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0",",,W","    0",",,W","  311",",,W","  156",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  227","H,,S",,,,,"  220",",,W","  200",",,W",,,,,,,,,"   98",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-17","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    3",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  172",",,W",,,,,"   57",",,W",,,,,,,,,,,,,"  239","H,,S",,,,,"  320",",,W","  260",",,W",,,,,,,,,"  143",",,W","  197",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-18","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  111",",,W",,,,,"   42",",,W",,,,,,,,,,,,,"  212","H,,S",,,,,"  180",",,W","  300",",,W",,,,,,,,,"  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-19","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  139",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  242","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-20","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  156",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  259","H,,S",,,,,"  220",",,W","  250",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-21","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  150",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"  257","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,,,"  112",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-22","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  150",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  246","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"  143",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-23","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  150",",,W",,,,,"   52",",,W",,,,,,,,,,,,,"  211","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-24","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  122",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  210","H,,S",,,,,"  210",",,W","  240",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-25","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  133",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  244","H,,S",,,,,"  190",",,W","  250",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-26","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0",",,W","    0",",,W","  344",",,W","  167",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  266","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,,,"  161",",,W","  233",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-27","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    8",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  200",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  262","H,,S",,,,,"  150",",,W","  130",",,W",,,,,,,,,"  157",",,W","  188",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-28","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  178",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  254","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,,,"  130",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-29","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  206",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  276","H,,S",,,,,"  130",",,W","  120",",,W",,,,,,,,,"  125",",,W","  148",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-06-30","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0",",,W","    0",",,W","  350",",,W","  194",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  281","H,,S",,,,,"   10",",,W","   20",",,W",,,,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-01","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","   38",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  189",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  262","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,,,"  201",",,W","  228",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-02","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0",",,W","    0",",,W","  339",",,W","  189",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  242","H,,S",,,,,"  100",",,W","  100",",,W",,,,,,,,,"  130",",,W","  148",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-03","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  194",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"  265","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-04","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  167",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  269","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-05","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  211",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"  290","H,,S",,,,,"   90",",,W","   80",",,W",,,,,,,,,"  170",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-06","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  175",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  167",",,W",,,,,"   65",",,W",,,,,,,,,,,,,"  257","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,,,"  134",",,W","  161",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-07","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    3",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  167",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  202","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"  107",",,W","  130",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-08","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  172",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"  222","H,,S",,,,,"  280",",,W","  240",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-09","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  156",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"  249","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-10","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  183",",,W",,,,,"   48",",,W",,,,,,,,,,,,,"  267","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"  143",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-11","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  222",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  286","H,,S",,,,,"  100",",,W","  110",",,W",,,,,,,,,"  125",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-12","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  194",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  264","H,,S",,,,,"  130",",,W","  140",",,W",,,,,,,,,"  165",",,W","  264",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-13","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  206",",,W",,,,,"   42",",,W",,,,,,,,,,,,,"  286","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"  139",",,W","  174",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-14","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  222",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  287","H,,S",,,,,"  360",",,W","   10",",,W",,,,,,,,,"  148",",,W","  183",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-15","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  217",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  282","H,,S",,,,,"   90",",,W","   80",",,W",,,,,,,,,"  112",",,W","  130",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-16","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    8",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  233",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  285","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"  125",",,W","  148",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-17","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0",",,W","    0",",,W","  356",",,W","  206",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"  264","H,,S",,,,,"  290",",,W","  270",",,W",,,,,,,,,"  143",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-18","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  206",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  292","H,,S",,,,,"  170",",,W","  310",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-19","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  206",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"  293","H,,S",,,,,"  210",",,W","  230",",,W",,,,,,,,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-20","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  206",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  287","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-21","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  239",",,W",,,,,"   58",",,W",,,,,,,,,,,,,"  307","H,,S",,,,,"   80",",,W","  100",",,W",,,,,,,,,"  161",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-22","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  206",",,W",,,,,"   77",",,W",,,,,,,,,,,,,"  268","H,,S",,,,,"   80",",,W","   90",",,W",,,,,,,,,"  165",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-23","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0",",,W","    0",",,W","  306",",,W","  194",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  245","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-24","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  194",",,W",,,,,"   26",",,W",,,,,,,,," 2309",",,W",,,"  257","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-25","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  269",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  189",",,W",,,,,"   43",",,W",,,,,,,,," 1712",",,W",,,"  276","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,,,"  148",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-26","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0",",,W","    0",",,W","  333",",,W","  189",",,W",,,,,"   28",",,W",,,,,,,,," 1719",",,W",,,"  233","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-07-27","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0",",,W","    0",",,W","  328",",,W","  194",",,W",,,,,"   30",",,W",,,,,,,,," 1750",",,W",,,"  245","H,,S",,,,,"   20",",,W","   40",",,W",,,,,,,,,"  116",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
