"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES"
"FMC00914325","2019-10-18","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  594",",,7",,,,,"  328",",,7","  233",",,7",,,,,,,"  300",",,7",,
"FMC00914325","2019-10-19","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  241",",,7",,,,,"  322",",,7","  239",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-10-20","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  333",",,7","  256",",,7",,,,,,,"  300",",,7",,
"FMC00914325","2019-10-21","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  328",",,7","  261",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-10-22","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   56",",,7",,,,,"  328",",,7","  244",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2019-10-23","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   10",",,7",,,,,"  322",",,7","  239",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2019-10-24","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  333",",,7","  267",",,7",,,,,,,"  311",",,7",,
"FMC00914325","2019-10-25","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   58",",,7",,,,,"  317",",,7","  239",",,7",,,,,,,"  261",",,7",,
"FMC00914325","2019-10-26","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  328",",,7","  250",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2019-10-27","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  147",",,7",,,,,"  322",",,7","  228",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-10-28","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  140",",,7",,,,,"  333",",,7","  239",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2019-10-29","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  157",",,7",,,,,"  333",",,7","  228",",,7",,,,,,,"  300",",,7",,
"FMC00914325","2019-10-30","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  150",",,7",,,,,"  306",",,7","  228",",,7",,,,,,,"  261",",,7",,
"FMC00914325","2019-10-31","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    5",",,7",,,,,"  322",",,7","  233",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2019-11-01","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   23",",,7",,,,,"  306",",,7","  211",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2019-11-02","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   69",",,7",,,,,"  306",",,7","  194",",,7",,,,,,,"  261",",,7",,
"FMC00914325","2019-11-03","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  475",",,7",,,,,"  306",",,7","  172",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-11-04","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    3",",,7",,,,,"  306",",,7","  228",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-11-05","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  318",",,7",,,,,"  311",",,7","  183",",,7",,,,,,,"  261",",,7",,
"FMC00914325","2019-11-06","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   38",",,7",,,,,"  311",",,7","  217",",,7",,,,,,,"  256",",,7",,
"FMC00914325","2019-11-07","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  155",",,7",,,,,"  317",",,7","  228",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-11-08","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  328",",,7","  261",",,7",,,,,,,"  300",",,7",,
"FMC00914325","2019-11-09","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  221",",,7",,,,,"  317",",,7","  217",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-11-10","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  317",",,7","  222",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-11-11","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  114",",,7",,,,,"  306",",,7","  200",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2019-11-12","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  306",",,7","  211",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-11-13","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  445",",,7",,,,,"  300",",,7","  211",",,7",,,,,,,"  272",",,7",,
"FMC00914325","2019-11-14","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  306",",,7","  211",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2019-11-15","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  533",",,7",,,,,"  306",",,7","  206",",,7",,,,,,,"  261",",,7",,
"FMC00914325","2019-11-16","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  311",",,7","  233",",,7",,,,,,,"  261",",,7",,
"FMC00914325","2019-11-17","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  322",",,7","  250",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2019-11-18","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   38",",,7",,,,,"  294",",,7","  233",",,7",,,,,,,"  261",",,7",,
"FMC00914325","2019-11-19","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  317",",,7","  211",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-11-20","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  671",",,7",,,,,"  306",",,7","  211",",,7",,,,,,,"  256",",,7",,
"FMC00914325","2019-11-21","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   53",",,7",,,,,"  294",",,7","  211",",,7",,,,,,,"  267",",,7",,
"FMC00914325","2019-11-22","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   23",",,7",,,,,"  306",",,7","  217",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2019-11-23","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  417",",,7",,,,,"  294",",,7","   44",",O,7",,,,,,,"  272",",,7",,
"FMC00914325","2019-11-24","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  226",",,7",,,,,"  294",",,7","  211",",,7",,,,,,,"  267",",,7",,
"FMC00914325","2019-11-25","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  102",",,7",,,,,"  294",",,7","  222",",,7",,,,,,,"  250",",,7",,
"FMC00914325","2019-11-26","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   38",",,7",,,,,"  306",",,7","  211",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2019-11-27","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM"," 1433",",,7",,,,,"  294",",,7","  211",",,7",,,,,,,"  267",",,7",,
"FMC00914325","2019-11-28","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   10",",,7",,,,,"  322",",,7","  250",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-11-29","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  322",",,7","  211",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2019-11-30","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  322",",,7","  261",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2019-12-01","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  311",",,7","  233",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-12-02","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  311",",,7","  211",",,7",,,,,,,"  267",",,7",,
"FMC00914325","2019-12-03","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  317",",,7","  267",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2019-12-04","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  322",",,7","  267",",,7",,,,,,,"  300",",,7",,
"FMC00914325","2019-12-05","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  311",",,7","  256",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-12-06","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   58",",,7",,,,,"  311",",,7","  211",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-12-07","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  424",",,7",,,,,"  306",",,7","  194",",,7",,,,,,,"  250",",,7",,
"FMC00914325","2019-12-08","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   64",",,7",,,,,"  311",",,7","  211",",,7",,,,,,,,,,
"FMC00914325","2019-12-09","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  330",",,7",,,,,"  322",",,7","  211",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2019-12-10","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   25",",,7",,,,,"  322",",,7","  250",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2019-12-11","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  322",",,7","  250",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-12-12","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   13",",,7",,,,,"  322",",,7","  261",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2019-12-13","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   51",",,7",,,,,"  322",",,7","  261",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-12-14","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   10",",,7",,,,,"  306",",,7","  233",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-12-15","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  328",",,7","  233",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-12-16","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  322",",,7","  244",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2019-12-17","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   53",",,7",,,,,"  322",",,7","  239",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-12-18","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   66",",,7",,,,,"  317",",,7","  211",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-12-19","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   23",",,7",,,,,"  311",",,7","  211",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2019-12-20","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  322",",,7","  233",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-12-21","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  160",",,7",,,,,"  311",",,7","  211",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-12-22","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   84",",,7",,,,,"  311",",,7","  211",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2019-12-23","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  140",",,7",,,,,"  300",",,7","  211",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2019-12-24","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  317",",,7","  211",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2019-12-25","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   28",",,7",,,,,"  306",",,7","  267",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-12-26","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  306",",,7","  222",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2019-12-27","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  311",",,7","  233",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-12-28","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  306",",,7","  261",",,7",,,,,,,"  267",",,7",,
"FMC00914325","2019-12-29","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  107",",,7",,,,,"  300",",,7","  211",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2019-12-30","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  311",",,7","  211",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2019-12-31","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   28",",,7",,,,,"  322",",,7","  261",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-01-01","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   51",",,7",,,,,"  317",",,7","  211",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2020-01-02","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    3",",,7",,,,,"  317",",,7","  250",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2020-01-03","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   25",",,7",,,,,"  333",",,7","  256",",,7",,,,,,,"  300",",,7",,
"FMC00914325","2020-01-04","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   25",",,7",,,,,"  328",",,7","  267",",,7",,,,,,,"  306",",,7",,
"FMC00914325","2020-01-05","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  333",",,7","  267",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2020-01-06","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  244",",,7",,,,,"  317",",,7","  211",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-01-07","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   46",",,7",,,,,"  311",",,7","  211",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2020-01-08","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  114",",,7",,,,,"  322",",,7","  211",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2020-01-09","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   10",",,7",,,,,"  311",",,7","  211",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2020-01-10","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  378",",,7",,,,,"  300",",,7","  211",",,7",,,,,,,"  261",",,7",,
"FMC00914325","2020-01-11","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  297",",,7",,,,,"  311",",,7","  211",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2020-01-12","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  317",",,7","  211",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2020-01-13","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   43",",,7",,,,,"  300",",,7","  211",",,7",,,,,,,"  272",",,7",,
"FMC00914325","2020-01-14","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   58",",,7",,,,,"  294",",,7","  211",",,7",,,,,,,"  228",",,7",,
"FMC00914325","2020-01-15","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  241",",,7",,,,,"  294",",,7","  211",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2020-01-16","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  322",",,7","  211",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2020-01-17","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   10",",,7",,,,,"  306",",,7","  211",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2020-01-18","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  322",",,7","  211",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-01-19","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   43",",,7",,,,,"  311",",,7","  211",",,7",,,,,,,"  272",",,7",,
"FMC00914325","2020-01-20","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   25",",,7",,,,,"  317",",,7","  211",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-01-21","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  317",",,7","  267",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2020-01-22","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  322",",,7","  261",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2020-01-23","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  311",",,7","  244",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-01-24","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  322",",,7","  233",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2020-01-25","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  282",",,7",,,,,"  333",",,7","  233",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-01-26","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   10",",,7",,,,,"  317",",,7","  217",",,7",,,,,,,"  278",",,7",,
"FMC00914325","2020-01-27","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  317",",,7","  233",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-01-28","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  339",",,7","  261",",,7",,,,,,,"  317",",,7",,
"FMC00914325","2020-01-29","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   10",",,7",,,,,"  339",",,7","  239",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-01-30","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    8",",,7",,,,,"  333",",,7","  211",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-01-31","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    5",",,7",,,,,"  322",",,7","  211",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2020-02-01","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   48",",,H",,,,,"  317",",,H",,,,,,,,,"  294",",,H",,
"FMC00914325","2020-02-02","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM",,,,,,,"  322",",,H","  211",",,H",,,,,,,"  250",",,H",,
"FMC00914325","2020-02-03","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  140",",,H",,,,,"  306",",,H","  211",",,H",,,,,,,"  272",",,H",,
"FMC00914325","2020-02-04","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   71",",,H",,,,,"  311",",,H","  211",",,H",,,,,,,"  278",",,H",,
"FMC00914325","2020-02-05","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  317",",,H","  211",",,H",,,,,,,"  283",",,H",,
"FMC00914325","2020-02-06","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   25",",,H",,,,,"  311",",,H","  211",",,H",,,,,,,"  267",",,H",,
"FMC00914325","2020-02-07","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM",,,,,,,"  322",",,H","  206",",,H",,,,,,,"  283",",,H",,
"FMC00914325","2020-02-08","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   28",",,H",,,,,"  322",",,H","  217",",,H",,,,,,,"  289",",,H",,
"FMC00914325","2020-02-09","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  322",",,H","  211",",,H",,,,,,,"  278",",,H",,
"FMC00914325","2020-02-10","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM",,,,,,,"  311",",,H",,,,,,,,,"  278",",,H",,
"FMC00914325","2020-02-11","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  104",",,H",,,,,"  294",",,H",,,,,,,,,"  261",",,H",,
"FMC00914325","2020-02-12","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  322",",,H","  211",",,H",,,,,,,"  294",",,H",,
"FMC00914325","2020-02-14","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  317",",,H","  211",",,H",,,,,,,"  283",",,H",,
"FMC00914325","2020-02-15","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  317",",,H","  222",",,H",,,,,,,"  283",",,H",,
"FMC00914325","2020-02-16","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   10",",,H",,,,,"  317",",,H","  206",",,H",,,,,,,"  278",",,H",,
"FMC00914325","2020-02-17","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  322",",,H","  222",",,H",,,,,,,"  283",",,H",,
"FMC00914325","2020-02-18","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   84",",,H",,,,,"  322",",,H","  222",",,H",,,,,,,"  283",",,H",,
"FMC00914325","2020-02-19","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  432",",,H",,,,,"  300",",,H","  206",",,H",,,,,,,"  272",",,H",,
"FMC00914325","2020-02-21","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  322",",,H","  222",",,H",,,,,,,"  289",",,H",,
"FMC00914325","2020-02-22","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  328",",,H","  211",",,H",,,,,,,"  289",",,H",,
"FMC00914325","2020-02-23","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   69",",,H",,,,,"  317",",,H","  211",",,H",,,,,,,"  261",",,H",,
"FMC00914325","2020-02-24","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  328",",,H","  239",",,H",,,,,,,"  294",",,H",,
"FMC00914325","2020-02-25","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  333",",,H","  261",",,H",,,,,,,"  300",",,H",,
"FMC00914325","2020-02-26","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  328",",,H","  233",",,H",,,,,,,"  306",",,H",,
"FMC00914325","2020-02-27","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  322",",,H","  233",",,H",,,,,,,"  283",",,H",,
"FMC00914325","2020-02-28","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  328",",,H","  211",",,H",,,,,,,"  289",",,H",,
"FMC00914325","2020-02-29","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,H",,,,,"  322",",,H","  261",",,H",,,,,,,"  289",",,H",,
"FMC00914325","2020-03-01","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  322",",,7","  256",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2020-03-02","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   20",",,7",,,,,"  344",",,7","  233",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2020-03-03","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  140",",,7",,,,,"  333",",,7","  239",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2020-03-04","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  333",",,7","  256",",,7",,,,,,,"  306",",,7",,
"FMC00914325","2020-03-05","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  328",",,7","  233",",,7",,,,,,,"  300",",,7",,
"FMC00914325","2020-03-06","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  339",",,7","  267",",,7",,,,,,,"  306",",,7",,
"FMC00914325","2020-03-07","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  317",",,7","  211",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2020-03-08","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   51",",,7",,,,,"  317",",,7","  211",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-03-09","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  339",",,7","  267",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2020-03-10","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   18",",,7",,,,,"  322",",,7","  250",",,7",,,,,,,"  267",",,7",,
"FMC00914325","2020-03-11","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  330",",,7",,,,,"  317",",,7","  211",",,7",,,,,,,"  261",",,7",,
"FMC00914325","2020-03-12","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  107",",,7",,,,,"  322",",,7","  211",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2020-03-13","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  178",",,7",,,,,"  317",",,7","  222",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2020-03-14","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  328",",,7","  261",",,7",,,,,,,"  289",",,7",,
"FMC00914325","2020-03-15","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   25",",,7",,,,,"  333",",,7","  261",",,7",,,,,,,"  300",",,7",,
"FMC00914325","2020-03-16","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  203",",,7",,,,,"  328",",,7","  211",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-03-17","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  569",",,7",,,,,"  311",",,7","  211",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2020-03-18","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  582",",,7",,,,,"  306",",,7","  211",",,7",,,,,,,"  272",",,7",,
"FMC00914325","2020-03-19","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   86",",,7",,,,,"  283",",,7","  222",",,7",,,,,,,"  244",",,7",,
"FMC00914325","2020-03-20","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","    0",",,7",,,,,"  322",",,7","  222",",,7",,,,,,,"  300",",,7",,
"FMC00914325","2020-03-21","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   15",",,7",,,,,"  328",",,7","  222",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2020-03-22","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  643",",,7",,,,,"  294",",,7","  206",",,7",,,,,,,"  261",",,7",,
"FMC00914325","2020-03-23","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","   13",",,7",,,,,"  322",",,7","  233",",,7",,,,,,,"  294",",,7",,
"FMC00914325","2020-03-24","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  226",",,7",,,,,"  317",",,7","  211",",,7",,,,,,,"  283",",,7",,
"FMC00914325","2020-03-25","1.08333","154.8","2.7","KAPINGAMARANGI, FM FM","  229",",,7",,,,,"  322",",,7","  211",",,7",,,,,,,"  294",",,7",,
