"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00111550","2018-12-05","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","    0",",,7","  -39",",,7","   -6",",,7,2400"
"USC00111550","2018-12-06","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","    6",",,7","  -56",",,7","  -50",",,7,2400"
"USC00111550","2018-12-07","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -28",",,7","  -72",",,7","  -50",",,7,2400"
"USC00111550","2018-12-08","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -17",",,7","  -56",",,7","  -39",",,7,2400"
"USC00111550","2018-12-09","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","    0",",,7","  -50",",,7","  -44",",,7,2400"
"USC00111550","2018-12-10","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   11",",,7","  -61",",,7","  -28",",,7,2400"
"USC00111550","2018-12-11","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   44",",,7","  -28",",,7","    6",",,7,2400"
"USC00111550","2018-12-12","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   56",",,7","    0",",,7","    0",",,7,2400"
"USC00111550","2018-12-13","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   61",",,7","  -22",",,7","   33",",,7,2400"
"USC00111550","2018-12-14","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   39",",,7","   11",",,7","   11",",,7,2400"
"USC00111550","2018-12-15","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   61",",,7","    6",",,7","   28",",,7,2400"
"USC00111550","2018-12-16","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   94",",,7","   -6",",,7","   39",",,7,2400"
"USC00111550","2018-12-17","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   39",",,7","   -6",",,7","    6",",,7,2400"
"USC00111550","2018-12-18","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   56",",,7","  -22",",,7","   28",",,7,2400"
"USC00111550","2018-12-19","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  100",",,7","   17",",,7","   72",",,7,2400"
"USC00111550","2018-12-20","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   83",",,7","   33",",,7","   33",",,7,2400"
"USC00111550","2018-12-21","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   39",",,7","  -11",",,7","   -6",",,7,2400"
"USC00111550","2018-12-22","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   17",",,7","  -17",",,7","    6",",,7,2400"
"USC00111550","2018-12-23","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   33",",,7","  -11",",,7","   -6",",,7,2400"
"USC00111550","2018-12-24","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   22",",,7","  -33",",,7","    0",",,7,2400"
"USC00111550","2018-12-25","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   78",",,7","   -6",",,7","    0",",,7,2400"
"USC00111550","2018-12-26","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   50",",,7","    0",",,7","   33",",,7,2400"
"USC00111550","2018-12-27","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  117",",,7","   28",",,7","  117",",,7,2400"
"USC00111550","2018-12-28","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  117",",,7","  -11",",,7","  -11",",,7,2400"
"USC00111550","2018-12-29","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   -6",",,7","  -44",",,7","  -39",",,7,2400"
"USC00111550","2018-12-30","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   28",",,7","  -61",",,7","   11",",,7,2400"
"USC00111550","2018-12-31","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   39",",,7","   11",",,7","   22",",,7,2400"
"USC00111550","2019-01-01","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   22",",,7","  -22",",,7","  -22",",,7,2400"
"USC00111550","2019-01-02","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   -6",",,7","  -22",",,7","  -22",",,7,2400"
"USC00111550","2019-01-03","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   50",",,7","  -33",",,7","   17",",,7,2400"
"USC00111550","2019-01-04","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  100",",,7","    6",",,7","   33",",,7,2400"
"USC00111550","2019-01-05","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  122",",,7","   11",",,7","   61",",,7,2400"
"USC00111550","2019-01-06","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   61",",,7","   17",",,7","   28",",,7,2400"
"USC00111550","2019-01-07","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  122",",,7","   28",",,7","   50",",,7,2400"
"USC00111550","2019-01-08","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   78",",,7","  -33",",,7","  -33",",,7,2400"
"USC00111550","2019-01-09","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -28",",,7","  -78",",,7","  -78",",,7,2400"
"USC00111550","2019-01-10","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -28",",,7","  -83",",,7","  -33",",,7,2400"
"USC00111550","2019-01-11","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   -6",",,7","  -33",",,7","  -11",",,7,2400"
"USC00111550","2019-01-12","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   -6",",,7","  -22",",,7","  -17",",,7,2400"
"USC00111550","2019-01-13","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","    0",",,7","  -22",",,7","  -17",",,7,2400"
"USC00111550","2019-01-14","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -17",",,7","  -44",",,7","  -39",",,7,2400"
"USC00111550","2019-01-15","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","    0",",,7","  -39",",,7","    0",",,7,2400"
"USC00111550","2019-01-16","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   17",",,7","  -22",",,7","  -17",",,7,2400"
"USC00111550","2019-01-17","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   11",",,7","  -17",",,7","    6",",,7,2400"
"USC00111550","2019-01-18","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","    6",",,7","  -22",",,7","  -11",",,7,2400"
"USC00111550","2019-01-20","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -78",",,7"," -111",",,7"," -106",",,7,2400"
"USC00111550","2019-01-21","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -89",",,7"," -122",",,7","  -94",",,7,2400"
"USC00111550","2019-01-22","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   17",",,7","  -94",",,7","   17",",,7,2400"
"USC00111550","2019-01-23","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   17",",,7","  -61",",,7","  -61",",,7,2400"
"USC00111550","2019-01-24","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -44",",,7"," -150",",,7"," -144",",,7,2400"
"USC00111550","2019-01-25","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US"," -128",",,7"," -194",",,7"," -161",",,7,2400"
"USC00111550","2019-01-26","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US"," -100",",,7"," -178",",,7"," -139",",,7,2400"
"USC00111550","2019-01-27","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US"," -100",",,7"," -178",",,7"," -100",",,7,2400"
"USC00111550","2019-01-28","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   17",",,7"," -128",",,7"," -122",",,7,2400"
"USC00111550","2019-01-29","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US"," -117",",,7"," -222",",,7"," -222",",,7,2400"
"USC00111550","2019-01-30","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US"," -217",",,7"," -294",",,7"," -261",",,7,2400"
"USC00111550","2019-01-31","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US"," -161",",,7"," -272",",,7"," -161",",,7,2400"
"USC00111550","2019-02-01","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -78",",,7"," -161",",,7","  -89",",,7,2400"
"USC00111550","2019-02-02","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   56",",,7","  -89",",,7","   44",",,7,2400"
"USC00111550","2019-02-03","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  100",",,7","   44",",,7","  100",",,7,2400"
"USC00111550","2019-02-04","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  106",",,7","    0",",,7","    0",",,7,2400"
"USC00111550","2019-02-05","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","    6",",,7","  -33",",,7","    0",",,7,2400"
"USC00111550","2019-02-06","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   28",",,7","    0",",,7","    0",",,7,2400"
"USC00111550","2019-02-07","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   78",",,7"," -122",",,7"," -117",",,7,2400"
"USC00111550","2019-02-08","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US"," -100",",,7"," -144",",,7"," -122",",,7,2400"
"USC00111550","2019-02-09","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US",,," -133",",,7",,
"USC00111550","2019-02-10","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -17",",,7",,,"  -28",",,7,2400"
"USC00111550","2019-02-11","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   -6",",,7","  -28",",,7","   -6",",,7,2400"
"USC00111550","2019-02-12","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   11",",,7","  -61",",,7","  -61",",,7,2400"
"USC00111550","2019-02-13","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -11",",,7"," -100",",,7","  -11",",,7,2400"
"USC00111550","2019-02-14","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   78",",,7","  -17",",,7","   11",",,7,2400"
"USC00111550","2019-02-15","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   11",",,7"," -111",",,7","  -72",",,7,2400"
"USC00111550","2019-02-16","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -11",",,7","  -78",",,7","  -39",",,7,2400"
"USC00111550","2019-02-17","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -22",",,7","  -39",",,7","  -33",",,7,2400"
"USC00111550","2019-02-18","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -17",",,7","  -50",",,7","  -44",",,7,2400"
"USC00111550","2019-02-19","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -11",",,7","  -72",",,7","  -17",",,7,2400"
"USC00111550","2019-02-20","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   28",",,7","  -22",",,7","   17",",,7,2400"
"USC00111550","2019-02-21","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   17",",,7","  -28",",,7","  -28",",,7,2400"
"USC00111550","2019-02-22","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   17",",,7","  -39",",,7","    6",",,7,2400"
"USC00111550","2019-02-23","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   94",",,7","    0",",,7","   89",",,7,2400"
"USC00111550","2019-02-24","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   89",",,7",,,,
"USC00111550","2019-02-26","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US",,,,,"  -44",",,7,2400"
"USC00111550","2019-02-27","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -11",",,7","  -83",",,7","  -83",",,7,2400"
"USC00111550","2019-02-28","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -33",",,7","  -89",",,7","  -33",",,7,2400"
"USC00111550","2019-03-01","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   -6",",,7","  -39",",,7","  -11",",,7,2400"
"USC00111550","2019-03-02","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","    6",",,7","  -28",",,7","  -28",",,7,2400"
"USC00111550","2019-03-06","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   -6",",,7",,,"  -44",",,7,2400"
"USC00111550","2019-03-07","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  -28",",,7","  -67",",,7","  -39",",,7,2400"
"USC00111550","2019-03-08","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   11",",,7","  -39",",,7","  -17",",,7,2400"
"USC00111550","2019-03-11","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   56",",,7",,,"    6",",,7,2400"
"USC00111550","2019-03-12","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   94",",,7","  -17",",,7","   67",",,7,2400"
"USC00111550","2019-03-13","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  133",",,7","   44",",,7","   61",",,7,2400"
"USC00111550","2019-03-14","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  167",",,7","   44",",,7","   50",",,7,2400"
"USC00111550","2019-03-25","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US",,,,,"    6",",,7,2400"
"USC00111550","2019-03-26","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   33",",,7","    0",",,7","   22",",,7,2400"
"USC00111550","2019-03-27","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  139",",,7","    6",",,7","   83",",,7,2400"
"USC00111550","2019-03-28","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  167",",,7","   50",",,7","   56",",,7,2400"
"USC00111550","2019-03-29","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   67",",,7","   28",",,7","   28",",,7,2400"
"USC00111550","2019-03-30","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   56",",,7","  -11",",,7","   -6",",,7,2400"
"USC00111550","2019-03-31","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   22",",,7","  -33",",,7","  -11",",,7,2400"
"USC00111550","2019-04-01","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   83",",,7","  -22",",,7","   50",",,7,2400"
"USC00111550","2019-04-02","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  122",",,7","   39",",,7","   61",",,7,2400"
"USC00111550","2019-04-03","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  139",",,7","   44",",,7","   94",",,7,2400"
"USC00111550","2019-04-04","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   94",",,7","   33",",,7","   39",",,7,2400"
"USC00111550","2019-04-05","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   61",",,7","   33",",,7","   50",",,7,2400"
"USC00111550","2019-04-06","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   94",",,7","   44",",,7","   89",",,7,2400"
"USC00111550","2019-04-07","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  206",",,7","   78",",,7","  150",",,7,2400"
"USC00111550","2019-04-08","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  206",",,7","  100",",,7","  183",",,7,2400"
"USC00111550","2019-04-09","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  183",",,7","   39",",,7","   44",",,7,2400"
"USC00111550","2019-04-10","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   44",",,7","   17",",,7","   39",",,7,2400"
"USC00111550","2019-04-11","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  117",",,7","   33",",,7","   83",",,7,2400"
"USC00111550","2019-04-12","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  117",",,7","   50",",,7","   50",",,7,2400"
"USC00111550","2019-04-13","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  117",",,7","   33",",,7","   39",",,7,2400"
"USC00111550","2019-04-14","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   39",",,7","    0",",,7","   17",",,7,2400"
"USC00111550","2019-04-15","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  117",",,7","   11",",,7","  100",",,7,2400"
"USC00111550","2019-04-16","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  211",",,7","   61",",,7","   67",",,7,2400"
"USC00111550","2019-04-17","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  239",",,7","   61",",,7","  183",",,7,2400"
"USC00111550","2019-04-18","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  183",",,7","   50",",,7","   56",",,7,2400"
"USC00111550","2019-04-19","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   67",",,7","   39",",,7","   56",",,7,2400"
"USC00111550","2019-04-20","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  144",",,7","   50",",,7","   72",",,7,2400"
"USC00111550","2019-04-21","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  233",",,7","   72",",,7","  150",",,7,2400"
"USC00111550","2019-04-22","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  261",",,7","  117",",,7","  189",",,7,2400"
"USC00111550","2019-04-23","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  194",",,7","   61",",,7","   83",",,7,2400"
"USC00111550","2019-04-24","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  111",",,7","   61",",,7","  100",",,7,2400"
"USC00111550","2019-04-25","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  122",",,7","   72",",,7","  106",",,7,2400"
"USC00111550","2019-04-26","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  167",",,7","   72",",,7","   72",",,7,2400"
"USC00111550","2019-04-27","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   78",",,7","    6",",,7","   33",",,7,2400"
"USC00111550","2019-04-28","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   78",",,7","   33",",,7","   67",",,7,2400"
"USC00111550","2019-04-29","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  111",",,7","   61",",,7","   67",",,7,2400"
"USC00111550","2019-04-30","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   78",",,7","   33",",,7","   67",",,7,2400"
"USC00111550","2019-05-01","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  150",",,7","   50",",,7","   56",",,7,2400"
"USC00111550","2019-05-02","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   72",",,7","   44",",,7","   72",",,7,2400"
"USC00111550","2019-05-03","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   89",",,7","   50",",,7","   67",",,7,2400"
"USC00111550","2019-05-04","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  117",",,7","   61",",,7","   83",",,7,2400"
"USC00111550","2019-05-05","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  217",",,7","   83",",,7","  111",",,7,2400"
"USC00111550","2019-05-06","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  206",",,7","   61",",,7","   72",",,7,2400"
"USC00111550","2019-05-07","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   78",",,7","   56",",,7","   72",",,7,2400"
"USC00111550","2019-05-08","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  167",",,7","   67",",,7","  128",",,7,2400"
"USC00111550","2019-05-09","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  200",",,7","   89",",,7","   89",",,7,2400"
"USC00111550","2019-05-10","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   94",",,7","   56",",,7","   72",",,7,2400"
"USC00111550","2019-05-11","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  100",",,7","   61",",,7","   72",",,7,2400"
"USC00111550","2019-05-12","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","   83",",,7","   56",",,7","   78",",,7,2400"
"USC00111550","2019-05-13","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  111",",,7","   67",",,7","   78",",,7,2400"
"USC00111550","2019-05-14","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  161",",,7","   78",",,7","  156",",,7,2400"
"USC00111550","2019-05-15","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  244",",,7","  111",",,7","  189",",,7,2400"
"USC00111550","2019-05-16","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  239",",,7","  139",",,7",,
"USC00111550","2019-05-17","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  200",",,7","   61",",,7","   61",",,7,2400"
"USC00111550","2019-05-18","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  189",",,7","   61",",,7","   83",",,7,2400"
"USC00111550","2019-05-19","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  228",",,7","   78",",,7","  133",",,7,2400"
"USC00111550","2019-05-20","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  133",",,7","   72",",,7","   89",",,7,2400"
"USC00111550","2019-05-21","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  117",",,7","   72",",,7","  111",",,7,2400"
"USC00111550","2019-05-22","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  272",",,7","  100",",,7","  217",",,7,2400"
"USC00111550","2019-05-23","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  239",",,7","  133",",,7","  144",",,7,2400"
"USC00111550","2019-05-24","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  250",",,7","  111",",,7","  250",",,7,2400"
"USC00111550","2019-05-25","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  272",",,7","  211",",,7","  233",",,7,2400"
"USC00111550","2019-05-26","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  233",",,7","  106",",,7","  117",",,7,2400"
"USC00111550","2019-05-27","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  217",",,7","  111",",,7","  217",",,7,2400"
"USC00111550","2019-05-28","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  217",",,7","   83",",,7","  106",",,7,2400"
"USC00111550","2019-05-29","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  156",",,7","   94",",,7","  144",",,7,2400"
"USC00111550","2019-05-30","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  194",",,7","  133",",,7","  178",",,7,2400"
"USC00111550","2019-05-31","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  272",",,7","  167",",,7","  222",",,7,2400"
"USC00111550","2019-06-01","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  233",",,7","  106",",,7","  122",",,7,2400"
"USC00111550","2019-06-02","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  161",",,7","  100",",,7","  100",",,7,2400"
"USC00111550","2019-06-03","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  139",",,7","   94",",,7","  133",",,7,2400"
"USC00111550","2019-06-04","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  278",",,7","  128",",,7","  233",",,7,2400"
"USC00111550","2019-06-05","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  272",",,7","  122",",,7","  133",",,7,2400"
"USC00111550","2019-06-06","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  150",",,7","  111",",,7","  117",",,7,2400"
"USC00111550","2019-06-07","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  189",",,7","  117",",,7","  144",",,7,2400"
"USC00111550","2019-06-08","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  189",",,7","  144",",,7","  178",",,7,2400"
"USC00111550","2019-06-09","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  189",",,7","  150",",,7","  150",",,7,2400"
"USC00111550","2019-06-10","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  194",",,7","  150",",,7","  167",",,7,2400"
"USC00111550","2019-06-11","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  250",",,7","  156",",,7","  200",",,7,2400"
"USC00111550","2019-06-12","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  228",",,7","  139",",,7","  139",",,7,2400"
"USC00111550","2019-06-13","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  172",",,7","  106",",,7","  156",",,7,2400"
"USC00111550","2019-06-14","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  261",",,7","  122",",,7","  178",",,7,2400"
"USC00111550","2019-06-15","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  206",",,7","  117",",,7","  122",",,7,2400"
"USC00111550","2019-06-16","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  156",",,7","  117",",,7","  122",",,7,2400"
"USC00111550","2019-06-17","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  150",",,7","  117",",,7","  128",",,7,2400"
"USC00111550","2019-06-18","41.8558","-87.6094","177.7","CHICAGO NORTHERLY ISLAND, IL US","  172",",,7","  122",",,7","  156",",,7,2400"
