"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013874","2019-01-06","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   61",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  119","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-07","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   72",",,W",,,,,"   23",",,W",,,,,,,,,,,,,"  130","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-08","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  183",",,W","  100",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  141","H,,S",,,,,"  290",",,W","  260",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-09","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","   39",",,W",,,,,"   78",",,W",,,,,,,,,,,,,"  101","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-10","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","  -10",",,W",,,,,"   59",",,W",,,,,,,,,,,,,"   33","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-11","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","  -10",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"   42","H,,S",,,,,"  120",",,W","  110",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-12","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","   89",",,W,2400","    0",",,W","    0",",,W","   67",",,W","   28",",,W",,,,,"   58",",,W",,,,,,,,,,,,,"   60","H,,S",,,,,"   80",",,W","   90",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-13","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","   69",",,W,2400","    0",",,W","    0",",,W","   89",",,W","   17",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"   40","H,,S",,,,,"   70",",,W","   80",",,W",,,,,,,,,"   76",",,W","   89",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-14","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","   39",",,W",,,,,"   52",",,W",,,,,,,,,,,,,"   70","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-15","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","    0",",,W",,,,,"   48",",,W",,,,,,,,,,,,,"   43","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-16","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","  -10",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"   33","H,,S",,,,,"  320",",,W","  330",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-17","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","   25",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   17",",,W",,,,,"   18",",,W",,,,,,,,,,,,,"   53","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-18","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  144",",,W","   83",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"   98","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-19","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","  310",",,W,2400","    0",",,W","    0",",,W","  172",",,W","  106",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"  128","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-20","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  117",",,W","  -16",",,W",,,,,"   91",",,W",,,,,,,,,,,,,"   53","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"  134",",,W","  192",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-21","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","   67",",,W","  -55",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"   -6","H,,S",,,,,"  340",",,W","  320",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-22","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","  -10",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"   26","H,,S",,,,,"   80",",,W","   90",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-23","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","  434",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   56",",,W",,,,,"   54",",,W",,,,,,,,,,,,,"  101","H,,S",,,,,"  290",",,W","  160",",,W",,,,,,,,,"  112",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-24","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","   28",",,W,2400","    0",",,W","    0",",,W","  122",",,W","   11",",,W",,,,,"   60",",,W",,,,,,,,,,,,,"   89","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"  148",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-25","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","    0",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"   32","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-26","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  111",",,W","  -21",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"   32","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-27","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","    6",",,W",,,,,"    9",",,W",,,,,,,,,,,,,"   54","H,,S",,,,,"  320",",,W","  300",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-28","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   11",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"   72","H,,S",,,,,"  220",",,W","  230",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-29","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","   43",",,W,2400","    0",",,W","    0",",,W","  106",",,W","  -21",",,W",,,,,"   56",",,W",,,,,,,,,,,,,"   75","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  107",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-30","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","   67",",,W","  -43",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"   -1","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-01-31","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","  -27",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"   28","H,,S",,,,,"  280",",,W","  300",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-01","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","   11",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"   76","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-02","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   44",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"  112","H,,S",,,,,"  150",",,W","  130",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-03","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","   10",",,W,2400","    0",",,W","    0",",,W","  183",",,W","  100",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"  143","H,,S",,,,,"   90",",,W","   80",",,W",,,,,,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-04","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  194",",,W","   67",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"  128","H,,S",,,,,"  180",",,W","  200",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-05","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","  128",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"  166","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-06","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","   25",",,W,2400","    0",",,W","    0",",,W","  217",",,W","  150",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"  176","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-07","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  167",",,W",,,,,"   48",",,W",,,,,,,,,,,,,"  203","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-08","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    3",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   56",",,W",,,,,"   69",",,W",,,,,,,,,,,,,"  152","H,,S",,,,,"  310",",,W","  350",",,W",,,,,,,,,"  116",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-09","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  122",",,W","   33",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"   67","H,,S",,,,,"  320",",,W","  350",",,W",,,,,,,,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-10","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","   23",",,W,2400","    0",",,W","    0",",,W","   67",",,W","   28",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"   55","H,,S",,,,,"   80",",,W","   60",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-11","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    8",",,W,2400","    0",",,W","    0",",,W","  133",",,W","   28",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"   58","H,,S",,,,,"  100",",,W","  100",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-12","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","  122",",,W,2400","    0",",,W","    0",",,W","  217",",,W","   83",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"  146","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,"  112",",,W","  148",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-13","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","   22",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"   86","H,,S",,,,,"  320",",,W","  340",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-14","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   22",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"   91","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-15","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","   66",",,W,2400","    0",",,W","    0",",,W","  156",",,W","  111",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  129","H,,S",,,,,"  220",",,W","  200",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-16","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","   30",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   94",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  151","H,,S",,,,,"  330",",,W","  230",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-17","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","   20",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   83",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"   98","H,,S",,,,,"  350",",,W","   70",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-18","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","   15",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   78",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"  103","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-19","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","  196",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   33",",,W",,,,,"   70",",,W",,,,,,,,,,,,,"   76","H,,S",,,,,"  110",",,W","  100",",,W",,,,,,,,,"  116",",,W","  152",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-20","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","  318",",,W,2400","    0",",,W","    0",",,W","   72",",,W","   39",",,W",,,,,"   56",",,W",,,,,,,,,,,,,"   50","H,,S",,,,,"  110",",,W","  120",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-21","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","   53",",,W,2400","    0",",,W","    0",",,W","  183",",,W","   61",",,W",,,,,"   23",",,W",,,,,,,,,,,,,"   96","H,,S",,,,,"  320",",,W","  290",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-22","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  217",",,W","  106",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"  147","H,,S",,,,,"   60",",,W","   30",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-23","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  106",",,W","   89",",,W",,,,,"   53",",,W",,,,,,,,,,,,,"  101","H,,S",,,,,"   80",",,W","  110",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-24","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","   79",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   72",",,W",,,,,"   62",",,W",,,,,,,,,,,,,"  127","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,,,"  134",",,W","  174",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-25","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   44",",,W",,,,,"   40",",,W",,,,,,,,,,,,,"   99","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-26","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   83",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  128","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-27","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    3",",,W,2400","    0",",,W","    0",",,W","  206",",,W","  139",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"  157","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-02-28","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","   81",",,W,2400","    0",",,W","    0",",,W","  183",",,W","  139",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"  153","H,,S",,,,,"  190",",,W","  170",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-03-01","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  206",",,W","  144",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  169","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-03-02","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","  106",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"  151","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","2019-03-03","33.6301","-84.4418","307.8","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","  287",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   61",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  147","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
