"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00014778","2019-01-05","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","  201",",,W,2400","    0",",,W","    0",",,W","  106",",,W","    0",",,W",,,,,"   19",",,W",,,,,,,"   39","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,"   67",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-06","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","  -16",",,W",,,,,"   56",",,W",,,,,,,"   48","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,"  116",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-07","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","   33",",,W,2400","    5",",,W","    0",",,W","    0",",,W","  -43",",,W",,,,,"   34",",,W",,,,,,,"  -21","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,"  103",",,W","  179",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-08","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","   20",",,W,2400","    0","T,,W","    0","T,,W","   44",",,W","   -5",",,W",,,,,"   28",",,W",,,,,,,"   12","H,,S",,,,,,,"  150",",,W","   60",",,W",,,,,,,"   67",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-09","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    3",",,W,2400","    0","T,,W","    0",",,W","   61",",,W","  -16",",,W",,,,,"   68",",,W",,,,,,,"   33","H,,S",,,,,,,"  280",",,W","  300",",,W",,,,,,,"  125",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-10","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","   17",",,W","  -27",",,W",,,,,"   77",",,W",,,,,,,"   -9","H,,S",,,,,,,"  300",",,W","  280",",,W",,,,,,,"  125",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-11","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","    6",",,W","  -77",",,W",,,,,"   37",",,W",,,,,,,"  -36","H,,S",,,,,,,"  310",",,W","  320",",,W",,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-12","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","    0",",,W","  -88",",,W",,,,,"    8",",,W",,,,,,,"  -48","H,,S",,,,,,,"   90",",,W","   80",",,W",,,,,,,"   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-13","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    5",",,W,2400","    5",",,W","    0","T,,W","   11",",,W","  -55",",,W",,,,,"    8",",,W",,,,,,,"  -21","H,,S",,,,,,,"   10",",,W","  340",",,W",,,,,,,"   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-14","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0","T,,W","   22",",,W"," -105",",,W",,,,,"   15",",,W",,,,,,,"  -44","H,,S",,,,,,,"  280",",,W","  290",",,W",,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-15","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0","T,,W","   17",",,W","  -99",",,W",,,,,"   17",",,W",,,,,,,"  -44","H,,S",,,,,,,"  280",",,W","  270",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-16","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W","    0",",,W","   28",",,W","  -38",",,W",,,,,"   49",",,W",,,,,,,"    1","H,,S",,,,,,,"  270",",,W","  280",",,W",,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-17","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    3",",,W,2400","    3",",,W","    0",",,W","   -5",",,W","  -71",",,W",,,,,"   24",",,W",,,,,,,"  -32","H,,S",,,,,,,"   90",",,W","   70",",,W",,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-18","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","   10",",,W,2400","   10",",,W","   30",",,W","   17",",,W","  -32",",,W",,,,,"   22",",,W",,,,,,,"  -19","H,,S",,,,,,,"   60",",,W","   90",",,W",,,,,,,"   58",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-19","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","  178",",,W,2400","  155",",,W","    0","T,,W","    6",",,W","  -16",",,W",,,,,"   30",",,W",,,,,,,"   -2","H,,S",,,,,,,"   70",",,W","   60",",,W",,,,,,,"   72",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-20","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","  173",",,W,2400","   36",",,W","  150",",,W","   11",",,W"," -143",",,W",,,,,"   57",",,W",,,,,,,"  -29","H,,S",,,,,,,"  290",",,W","  320",",,W",,,,,,,"  125",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-21","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","  150",",,W","  -99",",,W"," -171",",,W",,,,,"   65",",,W",,,,,,," -136","H,,S",,,,,,,"  310",",,W","  320",",,W",,,,,,,"  116",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-22","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","  150",",,W","  -43",",,W"," -188",",,W",,,,,"   19",",,W",,,,,,," -126","H,,S",,,,,,,"   60",",,W","   80",",,W",,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-23","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","  145",",,W,2400","    0",",,W","  150",",,W","   56",",,W","  -71",",,W",,,,,"   37",",,W",,,,,,,"  -31","H,,S",,,,,,,"   60",",,W","   50",",,W",,,,,,,"   98",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-24","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","  224",",,W,2400","    0",",,W","  100",",,W","   78",",,W","   -5",",,W",,,,,"   50",",,W",,,,,,,"   37","H,,S",,,,,,,"  270",",,W","  290",",,W",,,,,,,"  107",",,W","  134",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-25","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W","   80",",,W","    0",",,W","  -93",",,W",,,,,"   56",",,W",,,,,,,"  -14","H,,S",,,,,,,"  260",",,W","  250",",,W",,,,,,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-26","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","   80",",,W","  -27",",,W"," -105",",,W",,,,,"    8",",,W",,,,,,,"  -71","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-27","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    3",",,W,2400","    0","T,,W","   50",",,W","   33",",,W","  -60",",,W",,,,,"   36",",,W",,,,,,,"  -14","H,,S",,,,,,,"  160",",,W","  170",",,W",,,,,,,"   98",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-28","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","   50",",,W","  -21",",,W"," -127",",,W",,,,,"   16",",,W",,,,,,,"  -64","H,,S",,,,,,,"   60",",,W","   60",",,W",,,,,,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-29","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","   23",",,W,2400","   23",",,W","   50",",,W","  -10",",,W","  -77",",,W",,,,,"   42",",,W",,,,,,,"  -32","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,"  112",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-30","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","   10",",,W,2400","   15",",,W","   80",",,W","  -71",",,W"," -188",",,W",,,,,"   59",",,W",,,,,,,"  -98","H,,S",,,,,,,"  250",",,W","  250",",,W",,,,,,,"  157",",,W","  206",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-01-31","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","   50",",,W"," -105",",,W"," -210",",,W",,,,,"   38",",,W",,,,,,," -164","H,,S",,,,,,,"  250",",,W","  250",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-01","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W","   50",",,W","  -77",",,W"," -188",",,W",,,,,"    9",",,W",,,,,,," -144","H,,S",,,,,,,"  100",",,W","  230",",,W",,,,,,,"   27",",,W","   36",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-02","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","   50",",,W","  -21",",,W"," -160",",,W",,,,,"    7",",,W",,,,,,," -117","H,,S",,,,,,,"   90",",,W","   70",",,W",,,,,,,"   40",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-03","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","   50",",,W","   83",",,W","  -88",",,W",,,,,"    9",",,W",,,,,,,"  -21","H,,S",,,,,,,"   60",",,W","   80",",,W",,,,,,,"   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-04","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","   30",",,W","  100",",,W","  -43",",,W",,,,,"    7",",,W",,,,,,,"   12","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,"   36",",,W","   49",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-05","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0","T,,W,2400","    0",",,W","    0","T,,W","  161",",,W","    6",",,W",,,,,"   18",",,W",,,,,,,"   56","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,"   76",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-06","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","  109",",,W,2400","    0",",,W","    0","T,,W","   28",",,W","   11",",,W",,,,,"   17",",,W",,,,,,,"   24","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,"   81",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-07","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","   84",",,W,2400","    0",",,W","    0",",,W","   83",",,W","   17",",,W",,,,,"   15",",,W",,,,,,,"   36","H,,S",,,,,,,"  140",",,W","  140",",,W",,,,,,,"   76",",,W","  134",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-08","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","   51",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -43",",,W",,,,,"   69",",,W",,,,,,,"   63","H,,S",,,,,,,"  250",",,W","  270",",,W",,,,,,,"  148",",,W","  192",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-09","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","   -5",",,W","  -71",",,W",,,,,"   52",",,W",,,,,,,"  -41","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-10","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    3",",,W,2400","    0","T,,W","    0",",,W","   -5",",,W"," -105",",,W",,,,,"   11",",,W",,,,,,,"  -56","H,,S",,,,,,,"   70",",,W","  140",",,W",,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-11","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    3",",,W,2400","    5",",,W","    0","T,,W","   17",",,W","  -27",",,W",,,,,"   16",",,W",,,,,,,"  -12","H,,S",,,,,,,"  150",",,W","  150",",,W",,,,,,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-12","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","  229",",,W,2400","   89",",,W","   80",",,W","    6",",,W","  -27",",,W",,,,,"   50",",,W",,,,,,,"  -11","H,,S",,,,,,,"   80",",,W","   90",",,W",,,,,,,"  103",",,W","  130",",,W",,,"    1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-13","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W","   80",",,W","   22",",,W","  -16",",,W",,,,,"   56",",,W",,,,,,,"    6","H,,S",,,,,,,"  260",",,W","  250",",,W",,,,,,,"  134",",,W","  174",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-14","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","   80",",,W","   44",",,W","  -21",",,W",,,,,"   36",",,W",,,,,,,"    4","H,,S",,,,,,,"  280",",,W","   80",",,W",,,,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-15","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0","T,,W,2400","    0",",,W","   50",",,W","  117",",,W","   11",",,W",,,,,"   38",",,W",,,,,,,"   59","H,,S",,,,,,,"  160",",,W","  160",",,W",,,,,,,"  143",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-16","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0","T,,W","   39",",,W","  -32",",,W",,,,,"   42",",,W",,,,,,,"   14","H,,S",,,,,,,"  320",",,W","  340",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-17","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","   25",",,W,2400","   13",",,W","    0","T,,W","   17",",,W","  -82",",,W",,,,,"   22",",,W",,,,,,,"  -24","H,,S",,,,,,,"   70",",,W","   90",",,W",,,,,,,"   67",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-18","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W","   30",",,W","   22",",,W","  -43",",,W",,,,,"   42",",,W",,,,,,,"    0","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   94",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-19","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0","T,,W","   17",",,W","  -82",",,W",,,,,"   24",",,W",,,,,,,"  -36","H,,S",,,,,,,"  300",",,W","  280",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-20","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","  234",",,W,2400","   76",",,W","    0",",,W","    6",",,W","  -43",",,W",,,,,"   42",",,W",,,,,,,"  -33","H,,S",,,,,,,"   60",",,W","   50",",,W",,,,,,,"   89",",,W","  139",",,W",,,"    1",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-21","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","   80",",,W","   94",",,W","    0",",,W",,,,,"   25",",,W",,,,,,,"   24","H,,S",,,,,,,"  260",",,W","  280",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-22","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","   30",",,W","   67",",,W","  -16",",,W",,,,,"   18",",,W",,,,,,,"   32","H,,S",,,,,,,"  310",",,W","  350",",,W",,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-23","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    8",",,W,2400","    0",",,W","    0","T,,W","   33",",,W","  -32",",,W",,,,,"   21",",,W",,,,,,,"    1","H,,S",,,,,,,"   70",",,W","  100",",,W",,,,,,,"   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-24","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","   61",",,W,2400","    0",",,W","    0","T,,W","   67",",,W","   11",",,W",,,,,"   62",",,W",,,,,,,"   22","H,,S",,,,,,,"  270",",,W","  260",",,W",,,,,,,"  165",",,W","  224",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-25","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W","    0","T,,W","   28",",,W","  -49",",,W",,,,,"   94",",,W",,,,,,,"   11","H,,S",,,,,,,"  270",",,W","  250",",,W",,,,,,,"  148",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-26","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0","T,,W","   17",",,W","  -60",",,W",,,,,"   37",",,W",,,,,,,"  -29","H,,S",,,,,,,"  320",",,W","  230",",,W",,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-27","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    8",",,W,2400","    3",",,W","    0","T,,W","   17",",,W","  -66",",,W",,,,,"   31",",,W",,,,,,,"  -35","H,,S",,,,,,,"  120",",,W","  100",",,W",,,,,,,"   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-02-28","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W","    0",",,W","    6",",,W","  -43",",,W",,,,,"   30",",,W",,,,,,,"  -11","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   81",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-03-01","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","   20",",,W,2400","   20",",,W","   30",",,W","   11",",,W","  -43",",,W",,,,,"   21",",,W",,,,,,,"  -21","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-03-02","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    3",",,W,2400","    0","T,,W","    0","T,,W","   39",",,W","  -10",",,W",,,,,"   21",",,W",,,,,,,"    7","H,,S",,,,,,,"  270",",,W","  260",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-03-03","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","   79",",,W,2400","   91",",,W","    0","T,,W","   33",",,W","  -10",",,W",,,,,"   16",",,W",,,,,,,"   12","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-03-04","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W","  100",",,W","    6",",,W","  -88",",,W",,,,,"   49",",,W",,,,,,,"  -13","H,,S",,,,,,,"  250",",,W","  240",",,W",,,,,,,"  107",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014778","2019-03-05","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","   50",",,W","  -27",",,W"," -116",",,W",,,,,"   46",",,W",,,,,,,"  -71","H,,S",,,,,,,"  250",",,W","  260",",,W",,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
