"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00054768","2018-12-23","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"    0",",,W","  -21",",,W","   40",",,W",,,,,,,,,,,"  260",",,W","  280",",,W","  116",",,W","  170",",,W",,,,,,,,,,,,,,,,
"USW00054768","2018-12-24","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    8",",,W,2400",,,,,"   22",",,W","  -21",",,W","   24",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   98",",,W","  125",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00054768","2018-12-25","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"    6",",,W","  -71",",,W","   38",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,
"USW00054768","2018-12-26","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"    6",",,W"," -110",",,W","   19",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00054768","2018-12-27","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"    6",",,W","  -66",",,W","   29",",,W",,,,,,,,,,,"  250",",,W","  260",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00054768","2018-12-28","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   53",",,W,2400",,,,,"  106",",,W","    0",",,W","   38",",,W",,,,,,,,,,,"  100",",,W","  120",",,W","  134",",,W","  210",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,
"USW00054768","2018-12-29","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"   89",",,W","  -38",",,W","   57",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","  116",",,W","  174",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00054768","2018-12-30","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,"    0",",,W","    0",",,W","  -60",",,W","   12",",,W",,,,,,,,,,,"  250",",,W","  260",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2018-12-31","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   76",",,W,2400",,,"    0",",,W","   39",",,W","  -43",",,W","   32",",,W",,,,,,,,,,,"  100",",,W","  120",",,W","  107",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-01-01","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   20",",,W,2400",,,,,"  122",",,W","  -27",",,W","   62",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","  134",",,W","  192",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-01-02","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"   -5",",,W","  -77",",,W","   18",",,W",,,,,,,,,,,"  110",",,W","  100",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-01-03","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"   39",",,W","  -10",",,W","   51",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","  116",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-01-04","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"   67",",,W","  -32",",,W","   12",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-01-05","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   89",",,W,2400",,,"    0",",,H","   56",",,W","  -21",",,W","   20",",,W",,,,,,,,,,,"  100",",,W","  100",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-01-06","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"   39",",,W","  -71",",,W","   50",",,W",,,,,,,,,,,"  270",",,W","  300",",,W","   94",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-01-07","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  -32",",,W"," -110",",,W","   36",",,W",,,,,,,,,,,"  110",",,W","  110",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-01-08","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   28",",,W,2400",,,,,"   50",",,W","  -55",",,W","   42",",,W",,,,,,,,,,,"  100",",,W","  110",",,W","  134",",,W","  188",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-01-09","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","  104",",,W,2400",,,,,"   33",",,W","  -16",",,W","   74",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","  157",",,W","  192",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-01-10","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"  -16",",,W","  -66",",,W","   71",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","  134",",,W","  179",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-01-11","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"  -55",",,W"," -132",",,W","   70",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","  130",",,W","  165",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-01-12","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  -49",",,W"," -127",",,W","   36",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-01-13","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  -60",",,W"," -143",",,W","   21",",,W",,,,,,,,,,,"  280",",,W","  270",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-01-14","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400","    0",",,W",,,"  -27",",,W"," -166",",,W","   18",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   58",",,W","   63",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-01-15","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  -10",",,W"," -116",",,W","   17",",,W",,,,,,,,,,,"  240",",,W","  250",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-01-16","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"   17",",,W","  -60",",,W","   47",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-01-17","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  -43",",,W"," -149",",,W","   13",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-01-18","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"   11",",,W","  -60",",,W","   35",",,W",,,,,,,,,,,"  260",",,W","  250",",,W","   94",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-01-19","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    3",",,W,2400",,,,,"  -10",",,W","  -55",",,W","   33",",,W",,,,,,,,,,,"  110",",,W","  100",",,W","  103",",,W","  152",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00054768","2019-01-20","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   64",",,W,2400",,,,,"  -43",",,W"," -182",",,W","   87",",,W",,,,,,,,,,,"  110",",,W","  110",",,W","  170",",,W","  215",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W","    1",",,W"
"USW00054768","2019-01-21","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,," -171",",,W"," -227",",,W","   75",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","  130",",,W","  179",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W"
"USW00054768","2019-01-22","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  -88",",,W"," -227",",,W","   34",",,W",,,,,,,,,,,"  250",",,W","  270",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-01-23","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   58",",,W,2400",,,,,"   78",",,W"," -110",",,W","   33",",,W",,,,,,,,,,,"  250",",,W","  260",",,W","   81",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-01-24","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","  427",",,W,2400",,,,,"  144",",,W","  -16",",,W","   50",",,W",,,,,,,,,,,"  270",",,W","  230",",,W","  148",",,W","  215",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-01-25","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"    0",",,W","  -82",",,W","   44",",,W",,,,,,,,,,,"  250",",,W","  240",",,W","  103",",,W","  134",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00054768","2019-01-26","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  -38",",,W","  -99",",,W","   22",",,W",,,,,,,,,,,"  260",",,W","  250",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-01-27","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"   39",",,W"," -105",",,W","   48",",,W",,,,,,,,,,,"  120",",,W","  110",",,W","  130",",,W","  192",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-01-28","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  -49",",,W"," -121",",,W","   32",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-01-29","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   20",",,W,2400",,,,,"  -32",",,W","  -88",",,W","   45",",,W",,,,,,,,,,,"  110",",,W","   90",",,W","   89",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-01-30","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    8",",,W,2400",,,,,"  -32",",,W"," -193",",,W","   45",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","  103",",,W","  148",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00054768","2019-01-31","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,," -116",",,W"," -210",",,W","   37",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00054768","2019-02-01","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  -88",",,W"," -205",",,W","   38",",,W",,,,,,,,,,,"  250",",,W","  260",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-02-02","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"    0",",,W"," -221",",,W","   20",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-02-03","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"   67",",,W","  -21",",,W","   19",",,W",,,,,,,,,,,"  270",",,W","   70",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-02-04","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  150",",,W","    6",",,W","   21",",,W",,,,,,,,,,,"  110",",,W","  130",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-02-05","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    3",",,W,2400",,,,,"  117",",,W","    0",",,W","   37",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","  116",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-02-06","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","  127",",,W,2400",,,,,"   50",",,W","  -43",",,W","   39",",,W",,,,,,,,,,,"   90",",,W","  110",",,W","   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-02-07","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   13",",,W,2400",,,,,"   61",",,W","   17",",,W","   41",",,W",,,,,,,,,,,"  110",",,W","   70",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-02-08","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   79",",,W,2400",,,,,"   83",",,W","  -49",",,W","   60",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","  165",",,W","  246",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-02-09","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"  -16",",,W","  -77",",,W","   68",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","  157",",,W","  255",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-02-10","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  -16",",,W","  -71",",,W","   53",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","  116",",,W","  165",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-02-11","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"    0",",,W","  -82",",,W","   26",",,W",,,,,,,,,,,"  250",",,W","  260",",,W","   45",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-02-12","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   48",",,W,2400",,,"    0",",,W","  -27",",,W"," -105",",,W","   59",",,W",,,,,,,,,,,"  110",",,W","  110",",,W","  134",",,W","  179",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00054768","2019-02-13","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   33",",,W,2400",,,,,"   22",",,W","  -27",",,W","   53",",,W",,,,,,,,,,,"  120",",,W","  100",",,W","  130",",,W","  170",",,W","    1",",,W",,,,,,,,,"    1",",,W","    1",",,W",,
"USW00054768","2019-02-14","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,"    0",",,W","    6",",,W","  -71",",,W","   47",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   94",",,W","  143",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-02-15","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   15",",,W,2400",,,,,"  111",",,W","  -38",",,W","   47",",,W",,,,,,,,,,,"  100",",,W","  110",",,W","  116",",,W","  179",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-02-16","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"    0",",,W","  -60",",,W","   55",",,W",,,,,,,,,,,"  270",",,W","  250",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-02-17","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400","    0",",,W","    0",",,W","    0",",,W"," -105",",,W","   23",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-02-18","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   10",",,W,2400",,,"    0",",,W","  -16",",,W"," -132",",,W","   31",",,W",,,,,,,,,,,"  280",",,W","  300",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00054768","2019-02-19","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,"    0",",,W","  -43",",,W"," -155",",,W","   40",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-02-20","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   13",",,W,2400",,,,,"  -16",",,W"," -149",",,W","   21",",,W",,,,,,,,,,,"  100",",,W","   60",",,W","   94",",,W","  121",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00054768","2019-02-21","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   15",",,W,2400",,,,,"   50",",,W","  -43",",,W","   60",",,W",,,,,,,,,,,"  270",",,W","  100",",,W","  125",",,W","  174",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00054768","2019-02-22","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"   28",",,W","  -27",",,W","   44",",,W",,,,,,,,,,,"  280",",,W","  260",",,W","  103",",,W","  157",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-02-23","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"   39",",,W","  -99",",,W","   11",",,W",,,,,,,,,,,"  110",",,W","   70",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-02-24","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   43",",,W,2400",,,,,"   39",",,W","   -5",",,W","   65",",,W",,,,,,,,,,,"  110",",,W","  100",",,W","  139",",,W","  179",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,
"USW00054768","2019-02-25","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    5",",,W,2400",,,,,"   22",",,W","  -60",",,W","  117",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","  215",",,W","  291",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00054768","2019-02-26","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400","    0",",,W","    0",",,W","  -55",",,W"," -105",",,W","   72",",,W",,,,,,,,,,,"  270",",,W","  290",",,W","  134",",,W","  188",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-02-27","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   15",",,W,2400",,,"    0",",,W","  -88",",,W"," -149",",,W","   27",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-02-28","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    8",",,W,2400",,,"    0",",,W","  -49",",,W"," -166",",,W","   22",",,W",,,,,,,,,,,"  280",",,W","  270",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00054768","2019-03-01","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,"    0",",,W","   28",",,W"," -143",",,W","    9",",,W",,,,,,,,,,,"  100",",,W","  100",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-03-02","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,"    0",",,W","   28",",,W","  -43",",,W","   20",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-03-03","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   20",",,W,2400",,,,,"   33",",,W","  -16",",,W","   23",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-03-04","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   30",",,W,2400",,,,,"    0",",,W","  -93",",,W","   46",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","  116",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-03-05","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"  -32",",,W"," -138",",,W","   39",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-03-06","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"  -60",",,W"," -149",",,W","   51",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-03-07","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"  -49",",,W"," -138",",,W","   54",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","  107",",,W","  157",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-03-08","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"   11",",,W"," -116",",,W","   21",",,W",,,,,,,,,,,"  250",",,W","  270",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-03-09","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"   44",",,W"," -143",",,W","   17",",,W",,,,,,,,,,,"  100",",,W","  100",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-03-10","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","   18",",,W,2400",,,,,"   33",",,W","  -21",",,W","   60",",,W",,,,,,,,,,,"  100",",,W","  100",",,W","  134",",,W","  219",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00054768","2019-03-11","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"   50",",,W","   -5",",,W","   72",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","  139",",,W","  183",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-03-12","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"   28",",,W","  -43",",,W","   59",",,W",,,,,,,,,,,"  270",",,W","  290",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-03-13","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"   78",",,W","  -88",",,W","   11",",,W",,,,,,,,,,,"  250",",,W","  100",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-03-14","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  139",",,W","   22",",,W","   48",",,W",,,,,,,,,,,"  110",",,W","  100",",,W","  103",",,W","  161",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-03-15","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"  194",",,W","   56",",,W","   34",",,W",,,,,,,,,,,"   90",",,W","  130",",,W","   89",",,W","  170",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-03-16","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"   78",",,W","  -16",",,W","   75",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","  143",",,W","  192",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-03-17","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"    6",",,W","  -43",",,W","   67",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-03-18","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"   39",",,W","  -38",",,W","   38",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-03-19","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0","T,,W,2400",,,,,"   50",",,W","  -49",",,W","   29",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,
"USW00054768","2019-03-20","42.69728","-73.16967","195.1","NORTH ADAMS HARRIMAN AIRPORT, MA US","    0",",,W,2400",,,,,"  111",",,W","  -60",",,W","   22",",,W",,,,,,,,,,,"  230",",,W","  240",",,W","   58",",,W","   94",",,W",,,,,,,,,,,,,,,,
