"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00054135","2018-12-03","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    3",",,7,0730","   25",",,7","  356",",,7","  -72",",,7"," -200",",,7",,,,,,,,," -183",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-04","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    8",",,7,0730","   25",",,7","  381",",,7","  -72",",,7"," -183",",,7",,,,,,,,," -161",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-05","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  381",",,7","  -67",",,7"," -161",",,7",,,,,,,,,"  -72",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-06","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   58",",,7,0730","   51",",,7","  381",",,7","  -28",",,7"," -150",",,7",,,,,,,,,"  -94",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-07","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  381",",,7","  -11",",,7","  -94",",,7",,,,,,,,,"  -56",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-08","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  356",",,7","    6",",,7"," -122",",,7",,,,,,,,,"  -50",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-09","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  356",",,7","  -11",",,7","  -94",",,7",,,,,,,,,"  -89",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-10","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  330",",,7","  -22",",,7"," -100",",,7",,,,,,,,,"  -39",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-11","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  330",",,7","   50",",,7","  -83",",,7",,,,,,,,,"  -39",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-12","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  305",",,7","   -6",",,7","  -61",",,7",,,,,,,,,"  -17",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-13","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   28",",,7,0730","   25",",,7","  330",",,7","    0",",,7"," -133",",,7",,,,,,,,," -111",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-14","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  330",",,7","  -11",",,7"," -122",",,7",,,,,,,,,"  -11",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-15","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  305",",,7","   50",",,7","  -44",",,7",,,,,,,,,"   -6",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-16","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  305",",,7","   44",",,7","  -28",",,7",,,,,,,,,"    6",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-17","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  279",",,7","   78",",,7"," -106",",,7",,,,,,,,,"   11",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-18","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  279",",,7","   56",",,7","  -28",",,7",,,,,,,,,"  -22",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-19","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   25",",,7,0730","   25",",,7","  305",",,7","    6",",,7","  -56",",,7",,,,,,,,,"  -50",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-20","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   46",",,7,0730","   76",",,7","  381",",,7","  -44",",,7","  -94",",,7",,,,,,,,,"  -67",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-21","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  381",",,7","    6",",,7"," -100",",,7",,,,,,,,,"  -22",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-22","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   38",",,7,0730","   76",",,7","  406",",,7","   17",",,7","  -67",",,7",,,,,,,,,"  -61",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-23","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   13",",,7,0730","   13",",,7","  356",",,7","  -61",",,7"," -128",",,7",,,,,,,,,"  -89",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-24","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  330",",,7","  -11",",,7","  -94",",,7",,,,,,,,,"  -56",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-25","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  330",",,7","  -11",",,7"," -139",",,7",,,,,,,,," -117",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-26","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  330",",,7","    6",",,7"," -133",",,7",,,,,,,,,"  -50",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-27","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  330",",,7","    6",",,7"," -156",",,7",,,,,,,,," -139",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-28","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  330",",,7","  -83",",,7"," -217",",,7",,,,,,,,," -172",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-29","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  330",",,7"," -122",",,7"," -244",",,7",,,,,,,,," -144",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-30","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  330",",,7","  -39",",,7"," -150",",,7",,,,,,,,,"  -44",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2018-12-31","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  330",",,7","  -22",",,7"," -183",",,7",,,,,,,,," -161",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-01","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   23",",,7,0730","   25",",,7","  356",",,7"," -139",",,7"," -289",",,7",,,,,,,,," -228",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-02","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  356",",,7","  -50",",,7"," -228",",,7",,,,,,,,," -150",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-03","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  356",",,7","   22",",,7"," -150",",,7",,,,,,,,,"  -78",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-04","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  356",",,7","   50",",,7","  -78",",,7",,,,,,,,,"    6",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-05","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  356",",,7","   67",",,7","  -56",",,7",,,,,,,,,"  -22",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-06","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  330",",,7","   61",",,7","  -39",",,7",,,,,,,,,"  -11",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-07","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   28",",,7,0730","   25",",,7","  356",",,7","    0",",,7","  -94",",,7",,,,,,,,,"  -72",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-08","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   71",",,7,0730","  102",",,7","  406",",,7","  -44",",,7"," -100",",,7",,,,,,,,,"  -61",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-09","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  381",",,7","   28",",,7","  -94",",,7",,,,,,,,,"  -89",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-10","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  381",",,7","   72",",,7"," -100",",,7",,,,,,,,,"   11",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-11","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   28",",,7,0730","   25",",,7","  381",",,7","   56",",,7","  -50",",,7",,,,,,,,,"  -44",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-12","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","  102",",,7,0730","  203",",,7","  559",",,7","  -39",",,7","  -94",",,7",,,,,,,,,"  -94",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-13","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  559",",,7","  -11",",,7"," -189",",,7",,,,,,,,," -172",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-14","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  533",",,7","  -11",",,7"," -189",",,7",,,,,,,,," -167",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-15","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  508",",,7","   17",",,7"," -167",",,7",,,,,,,,,"  -83",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-16","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  483",",,7","   50",",,7","  -94",",,7",,,,,,,,,"  -22",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-17","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   48",",,7,0730","   51",",,7","  483",",,7","  -17",",,7","  -78",",,7",,,,,,,,,"  -22",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-18","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   38",",,7,0730","   38",",,7","  508",",,7","   33",",,7","  -61",",,7",,,,,,,,,"  -56",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-19","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   38",",,7,0730","   51",",,7","  559",",,7","  -44",",,7"," -100",",,7",,,,,,,,,"  -94",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-20","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  533",",,7","   -6",",,7"," -106",",,7",,,,,,,,,"  -11",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-21","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  508",",,7","   44",",,7","  -39",",,7",,,,,,,,,"  -22",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-22","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   33",",,7,0730","   25",",,7","  533",",,7","   22",",,7"," -139",",,7",,,,,,,,," -139",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-23","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  533",",,7","  -72",",,7"," -144",",,7",,,,,,,,," -128",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-24","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  533",",,7","  -56",",,7"," -133",",,7",,,,,,,,," -100",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-25","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   41",",,7,0730","   51",",,7","  559",",,7","  -67",",,7"," -139",",,7",,,,,,,,," -117",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-26","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  559",",,7","  -50",",,7"," -128",",,7",,,,,,,,,"  -94",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-27","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  559",",,7","  -28",",,7"," -100",",,7",,,,,,,,,"  -50",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-28","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   25",",,7,0730","   38",",,7","  584",",,7","    0",",,7"," -111",",,7",,,,,,,,," -111",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-29","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  584",",,7","  -78",",,7"," -133",",,7",,,,,,,,," -111",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-30","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  559",",,7","  -39",",,7"," -111",",,7",,,,,,,,,"  -89",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-01-31","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  533",",,7","  -17",",,7"," -128",",,7",,,,,,,,,"  -56",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-01","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  508",",,7","   22",",,7","  -61",",,7",,,,,,,,,"  -22",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-02","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  508",",,7","   89",",,7","  -56",",,7",,,,,,,,,"  -11",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-03","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  508",",,7","   56",",,7","  -28",",,7",,,,,,,,,"   17",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-04","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  508",",,7","   44",",,7","  -50",",,7",,,,,,,,,"  -33",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-05","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   23",",,7,0730","   25",",,7","  533",",,7","   22",",,7","  -44",",,7",,,,,,,,,"  -39",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-06","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  533",",,7","   -6",",,7","  -72",",,7",,,,,,,,,"  -67",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-07","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   61",",,7,0730","   76",",,7","  584",",,7","  -50",",,7"," -189",",,7",,,,,,,,," -183",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-08","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   20",",,7,0730","   25",",,7","  559",",,7"," -111",",,7"," -183",",,7",,,,,,,,," -117",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-09","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  559",",,7","  -22",",,7"," -117",",,7",,,,,,,,,"  -72",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-10","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  559",",,7","    0",",,7"," -111",",,7",,,,,,,,," -100",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-11","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  559",",,7","   17",",,7"," -133",",,7",,,,,,,,," -128",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-12","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  559",",,7","  -67",",,7"," -133",",,7",,,,,,,,," -106",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-13","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  559",",,7","  -17",",,7"," -133",",,7",,,,,,,,,"  -39",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-14","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   41",",,7,0730","   25",",,7","  508",",,7","   33",",,7","  -61",",,7",,,,,,,,,"  -17",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-15","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   58",",,7,0730","   51",",,7","  533",",,7","   28",",,7","  -33",",,7",,,,,,,,,"  -33",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-16","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  533",",,7","   22",",,7","  -78",",,7",,,,,,,,,"  -72",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-17","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  533",",,7","  -39",",,7"," -167",",,7",,,,,,,,," -161",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-18","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  533",",,7","  -78",",,7"," -239",",,7",,,,,,,,," -222",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-19","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  533",",,7","  -67",",,7"," -228",",,7",,,,,,,,," -172",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-20","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  533",",,7","  -72",",,7"," -200",",,7",,,,,,,,," -189",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-21","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  533",",,7","  -94",",,7"," -233",",,7",,,,,,,,," -228",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-22","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   18",",,7,0730","   25",",,7","  559",",,7","  -67",",,7"," -233",",,7",,,,,,,,," -189",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-24","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   20",",,7,0730","   25",",,7","  584",",,7","    0",",,7"," -189",",,7",,,,,,,,," -128",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-25","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  584",",,7","  -11",",,7"," -133",",,7",,,,,,,,,"  -67",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-26","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00054135","2019-02-27","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  533",",,7","   83",",,7","  -94",",,7",,,,,,,,,"  -17",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-02-28","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  533",",,7","   67",",,7","  -44",",,7",,,,,,,,,"  -22",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-01","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   84",",,7,0730","   76",",,7","  610",",,7","   33",",,7","  -50",",,7",,,,,,,,,"  -39",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-02","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","  142",",,7,0730","  305",",,7","  914",",,7","    0",",,7","  -83",",,7",,,,,,,,,"  -67",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-03","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","  104",",,7,0730","  152",",,7","  965",",,7","  -50",",,7"," -167",",,7",,,,,,,,,"  -89",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-04","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  914",",,7","  -39",",,7"," -278",",,7",,,,,,,,,"  -94",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-05","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  813",",,7","  -33",",,7"," -267",",,7",,,,,,,,," -100",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-06","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   25",",,7,0730","   25",",,7","  787",",,7","    0",",,7"," -117",",,7",,,,,,,,,"   -6",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-07","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   81",",,7,0730","   76",",,7","  813",",,7","   61",",,7","  -28",",,7",,,,,,,,,"  -17",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-08","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  787",",,7","   22",",,7","  -83",",,7",,,,,,,,,"  -39",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-09","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   79",",,7,0730","   76",",,7","  838",",,7","   17",",,7"," -106",",,7",,,,,,,,," -106",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-10","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   36",",,7,0730","   25",",,7","  813",",,7","  -39",",,7"," -161",",,7",,,,,,,,," -150",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-11","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  813",",,7","   11",",,7"," -150",",,7",,,,,,,,," -128",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-12","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    5",",,7,0730","    0","T,,7","  787",",,7","   44",",,7"," -139",",,7",,,,,,,,," -100",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-13","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   97",",,7,0730","  102",",,7","  838",",,7","  100",",,7"," -100",",,7",,,,,,,,,"  -28",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-14","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","  533",",,7,0730","  508",",,7"," 1143",",,7","  -22",",,7"," -133",",,7",,,,,,,,," -128",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-15","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7"," 1041",",,7","  -44",",,7"," -144",",,7",,,,,,,,," -117",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-16","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7"," 1016",",,7","   17",",,7"," -122",",,7",,,,,,,,,"  -67",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-17","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  965",",,7","   44",",,7"," -106",",,7",,,,,,,,,"  -44",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-18","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  940",",,7","   44",",,7"," -139",",,7",,,,,,,,," -122",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-19","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  914",",,7","   50",",,7"," -133",",,7",,,,,,,,," -122",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-20","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  914",",,7","   17",",,7"," -167",",,7",,,,,,,,," -117",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-21","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  889",",,7","   78",",,7"," -122",",,7",,,,,,,,," -100",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-22","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0",",,7,0730","    0",",,7","  889",",,7","   72",",,7"," -111",",,7",,,,,,,,,"  -44",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-23","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","   53",",,7,0730","   25",",,7","  889",",,7","   33",",,7","  -50",",,7",,,,,,,,,"  -44",",,7,0730",,,,,,,,,,,,,,,,
"USC00054135","2019-03-24","40.583","-105.632","2901.7","HOURGLASS RESERVOIR, CO US","    0","T,,7,0730","    0","T,,7","  889",",,7","   44",",,7","  -56",",,7",,,,,,,,,"  -33",",,7,0730",,,,,,,,,,,,,,,,
