"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023078","2018-12-23","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  161",",,W","    0",",,W","   30",",,W",,,,,,,,,"   40",",,W","   40",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2018-12-24","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  200",",,W","  -27",",,W","   26",",,W",,,,,,,,,"  240",",,W","  250",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2018-12-25","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  189",",,W","  -10",",,W","   20",",,W",,,,,,,,,"  170",",,W","  160",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2018-12-26","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","   20",",,W,","    0",",,W","    0",",,W","   94",",,W","   22",",,W","   72",",,W",,,,,,,,,"  270",",,W","  260",",,W","  157",",,W","  197",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023078","2018-12-27","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  106",",,W","   22",",,W","   52",",,W",,,,,,,,,"  260",",,W","  260",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2018-12-28","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","   20",",,W,",,,"    0",",,W","   44",",,W","  -10",",,W","   38",",,W",,,,,,,,,"   40",",,W","   30",",,W","   94",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023078","2018-12-29","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","   39",",,W","  -55",",,W","   60",",,W",,,,,,,,,"   50",",,W","   50",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2018-12-30","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","   56",",,W","  -99",",,W","   29",",,W",,,,,,,,,"  240",",,W","  230",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2018-12-31","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  106",",,W","  -43",",,W","   41",",,W",,,,,,,,,"  270",",,W","  250",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-01","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  117",",,W","  -49",",,W","   28",",,W",,,,,,,,,"  280",",,W","  300",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-02","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,"    0",",,W","   22",",,W","  -32",",,W","   50",",,W",,,,,,,,,"   60",",,W","   50",",,W","  103",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023078","2019-01-03","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","   72",",,W","  -60",",,W","   19",",,W",,,,,,,,,"  230",",,W","  230",",,W","   54",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-04","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  122",",,W","  -71",",,W","   10",",,W",,,,,,,,,"   70",",,W","   70",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-05","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  139",",,W","  -66",",,W","   15",",,W",,,,,,,,,"   70",",,W","   70",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-06","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","   10",",,W,","    0",",,W","    0",",,W","  111",",,W","    6",",,W","   35",",,W",,,,,,,,,"  280",",,W","  280",",,W","   98",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023078","2019-01-07","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  144",",,W","  -10",",,W","   35",",,W",,,,,,,,,"  240",",,W","  240",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-08","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  139",",,W","  -10",",,W","   33",",,W",,,,,,,,,"   50",",,W","   50",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-09","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,"    0",",,W","  128",",,W","   17",",,W","   44",",,W",,,,,,,,,"   80",",,W","   80",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-10","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","   10",",,W,",,,"    0",",,W","  122",",,W","    6",",,W","   23",",,W",,,,,,,,,"  260",",,W","  270",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-11","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  139",",,W","   17",",,W","   48",",,W",,,,,,,,,"  280",",,W","  270",",,W","  116",",,W","  157",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00023078","2019-01-12","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  122",",,W","  -55",",,W","   29",",,W",,,,,,,,,"   60",",,W","  110",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-13","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  144",",,W","   17",",,W","   39",",,W",,,,,,,,,"   60",",,W","   60",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-14","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  139",",,W","    0",",,W","   35",",,W",,,,,,,,,"   80",",,W","   70",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-15","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  172",",,W","  -21",",,W","   17",",,W",,,,,,,,,"  230",",,W","  220",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-16","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  178",",,W","   17",",,W","   43",",,W",,,,,,,,,"  270",",,W","  280",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-17","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  183",",,W","  -27",",,W","   23",",,W",,,,,,,,,"  280",",,W","  180",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-18","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  172",",,W","   33",",,W","   73",",,W",,,,,,,,,"  270",",,W","  280",",,W","  170",",,W","  206",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023078","2019-01-19","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  144",",,W","  -49",",,W","   22",",,W",,,,,,,,,"  330",",,W","  340",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-20","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  167",",,W","  -43",",,W","   20",",,W",,,,,,,,,"  290",",,W","  140",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-21","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  217",",,W","  -27",",,W","   54",",,W",,,,,,,,,"  240",",,W","  230",",,W","  148",",,W","  206",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023078","2019-01-22","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  122",",,W","  -27",",,W","   47",",,W",,,,,,,,,"  290",",,W","  290",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-23","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  117",",,W","  -77",",,W","   34",",,W",,,,,,,,,"  270",",,W","  270",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-24","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  144",",,W","  -55",",,W","   20",",,W",,,,,,,,,"   60",",,W","  110",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-25","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  156",",,W","  -66",",,W","   24",",,W",,,,,,,,,"   50",",,W","   50",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-26","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  156",",,W","  -43",",,W","   33",",,W",,,,,,,,,"   70",",,W","   70",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-27","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  156",",,W","  -43",",,W","   26",",,W",,,,,,,,,"   40",",,W","   30",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-28","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  200",",,W","  -38",",,W","   29",",,W",,,,,,,,,"   70",",,W","   80",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-29","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","   94",",,W","   22",",,W","   33",",,W",,,,,,,,,"   70",",,W","   80",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-30","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  156",",,W","   17",",,W","   23",",,W",,,,,,,,,"   40",",,W","   40",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-01-31","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  200",",,W","  -10",",,W","   32",",,W",,,,,,,,,"  260",",,W","  240",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-01","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0","T,,W,","    0",",,W","    0",",,W","  178",",,W","   17",",,W","   26",",,W",,,,,,,,,"  180",",,W","  180",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-02","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  183",",,W","   -5",",,W","   35",",,W",,,,,,,,,"  250",",,W","  260",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-03","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  211",",,W","   17",",,W","   45",",,W",,,,,,,,,"  260",",,W","  240",",,W","  125",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-04","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0","T,,W,","    0",",,W","    0",",,W","  200",",,W","   17",",,W","   51",",,W",,,,,,,,,"  250",",,W","  250",",,W","  157",",,W","  192",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-05","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","   25",",,W,","    0",",,W","    0",",,W","  172",",,W","   50",",,W","   56",",,W",,,,,,,,,"  250",",,W","  260",",,W","  107",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-06","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  144",",,W","   11",",,W","   69",",,W",,,,,,,,,"  270",",,W","  260",",,W","  148",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-07","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","   94",",,W","  -43",",,W","   38",",,W",,,,,,,,,"  280",",,W","  280",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-08","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  139",",,W","  -66",",,W","   45",",,W",,,,,,,,,"   80",",,W","   60",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-09","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  133",",,W","    0",",,W","   31",",,W",,,,,,,,,"   70",",,W","   90",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-10","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","   13",",,W,","    0",",,W","    0",",,W","  122",",,W","   28",",,W","   36",",,W",,,,,,,,,"  240",",,W","  230",",,W","  130",",,W","  188",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-11","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  117",",,W","   -5",",,W","   64",",,W",,,,,,,,,"  270",",,W","  290",",,W","  165",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-12","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  139",",,W","  -82",",,W","   21",",,W",,,,,,,,,"   70",",,W","   70",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-13","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  189",",,W","  -38",",,W","   29",",,W",,,,,,,,,"  280",",,W","  270",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-14","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  206",",,W","   44",",,W","   46",",,W",,,,,,,,,"  260",",,W","  240",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-15","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  211",",,W","   78",",,W","   68",",,W",,,,,,,,,"  270",",,W","  260",",,W","  143",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-16","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  150",",,W","   39",",,W","   76",",,W",,,,,,,,,"  280",",,W","  280",",,W","  165",",,W","  215",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023078","2019-02-17","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  122",",,W","  -32",",,W","   54",",,W",,,,,,,,,"  270",",,W","  270",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-18","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  150",",,W","  -66",",,W","   31",",,W",,,,,,,,,"  250",",,W","  250",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-19","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,"    0",",,W","   72",",,W","  -38",",,W","   60",",,W",,,,,,,,,"  270",",,W","  270",",,W","  161",",,W","  206",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-20","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  111",",,W"," -105",",,W","   37",",,W",,,,,,,,,"  270",",,W","  250",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-21","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  150",",,W","  -60",",,W","   41",",,W",,,,,,,,,"  250",",,W","  250",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-22","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","   18",",,W,",,,"    0",",,W","  156",",,W","   -5",",,W","   78",",,W",,,,,,,,,"  270",",,W","  190",",,W","  148",",,W","  210",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023078","2019-02-23","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","   94",",,W","  -38",",,W","   61",",,W",,,,,,,,,"  270",",,W","  260",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-24","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  156",",,W","  -88",",,W","   23",",,W",,,,,,,,,"   80",",,W","   90",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-25","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  206",",,W","  -43",",,W","   27",",,W",,,,,,,,,"  280",",,W","  270",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-26","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  217",",,W","    6",",,W","   40",",,W",,,,,,,,,"  240",",,W","  220",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-27","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  211",",,W","   67",",,W","   40",",,W",,,,,,,,,"  250",",,W","  260",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-02-28","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  233",",,W","   11",",,W","   45",",,W",,,,,,,,,"  250",",,W","  260",",,W","  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-03-01","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  244",",,W","   11",",,W","   46",",,W",,,,,,,,,"  240",",,W","  240",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-03-02","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  239",",,W","   33",",,W","   51",",,W",,,,,,,,,"  280",",,W","  260",",,W","  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-03-03","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  222",",,W","   67",",,W","   66",",,W",,,,,,,,,"  270",",,W","  270",",,W","  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-03-04","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  217",",,W","   33",",,W","   49",",,W",,,,,,,,,"  270",",,W","  270",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-03-05","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  211",",,W","  -10",",,W","   40",",,W",,,,,,,,,"  100",",,W","  100",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-03-06","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  261",",,W","   28",",,W","   40",",,W",,,,,,,,,"  270",",,W","  270",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-03-07","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  250",",,W","   61",",,W","   47",",,W",,,,,,,,,"  240",",,W","  240",",,W","  130",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-03-08","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    3",",,W,","    0",",,W","    0",",,W","  206",",,W","   44",",,W","   67",",,W",,,,,,,,,"  230",",,W","  230",",,W","  179",",,W","  250",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023078","2019-03-09","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  161",",,W","  -32",",,W","   43",",,W",,,,,,,,,"  270",",,W","  270",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-03-10","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  183",",,W","   56",",,W","   31",",,W",,,,,,,,,"  200",",,W","  180",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-03-11","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0","T,,W,","    0",",,W","    0",",,W","  228",",,W","   72",",,W","   42",",,W",,,,,,,,,"  160",",,W","  160",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-03-12","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","   46",",,W,","    0",",,W","    0",",,W","  217",",,W","   39",",,W","   65",",,W",,,,,,,,,"  270",",,W","  260",",,W","  170",",,W","  206",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023078","2019-03-13","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0","T,,W,","    0",",,W","    0",",,W","  122",",,W","   44",",,W","  110",",,W",,,,,,,,,"  270",",,W","  240",",,W","  197",",,W","  259",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023078","2019-03-14","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  139",",,W","    0",",,W","   43",",,W",,,,,,,,,"  280",",,W","  280",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-03-15","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  139",",,W","    0",",,W","   71",",,W",,,,,,,,,"   90",",,W","   60",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023078","2019-03-16","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","   46",",,W,","    0",",,W","    0",",,W","   56",",,W","    0",",,W","   45",",,W",,,,,,,,,"   80",",,W","   80",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023078","2019-03-17","32.26222","-107.72056","1310.9","DEMING MUNICIPAL AIRPORT, NM US","    0",",,W,","    0",",,W","    0",",,W","  161",",,W","    0",",,W","   33",",,W",,,,,,,,,"   80",",,W","   80",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,
