"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00024021","2018-12-15","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W"," -105",",,W",,,,,"   21",",,W",,,,,,,,,"  -31","H,,S",,,,,"  260",",,W","  310",",,W",,,,,,,,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2018-12-16","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -77",",,W",,,,,"   13",",,W",,,,,,,,,"  -14","H,,S",,,,,"  320",",,W","  260",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2018-12-17","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","  -77",",,W",,,,,"   13",",,W",,,,,,,,,"  -27","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2018-12-18","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","  -60",",,W",,,,,"   29",",,W",,,,,,,,,"   -2","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2018-12-19","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0","T,,W,2400","    0","T,,W","    0",",,W","   56",",,W","  -55",",,W",,,,,"   48",",,W",,,,,,,,,"   26","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"  148",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2018-12-20","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","    0",",,W","   17",",,W","  -82",",,W",,,,,"   17",",,W",,,,,,,,,"  -29","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2018-12-21","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -93",",,W",,,,,"   42",",,W",,,,,,,,,"   -8","H,,S",,,,,"  260",",,W","  250",",,W",,,,,,,,,"  197",",,W","  233",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2018-12-22","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","    0",",,W","    0",",,W","  -99",",,W",,,,,"   17",",,W",,,,,,,,,"  -31","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   63",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2018-12-23","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","    0",",,W","   28",",,W"," -116",",,W",,,,,"   20",",,W",,,,,,,,,"  -61","H,,S",,,,,"  250",",,W","  110",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2018-12-24","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","    0",",,W","   56",",,W","  -99",",,W",,,,,"   22",",,W",,,,,,,,,"  -35","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2018-12-25","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0","T,,W,2400","    3",",,W","    0",",,W","  -16",",,W","  -77",",,W",,,,,"    8",",,W",,,,,,,,,"  -48","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2018-12-26","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    8",",,W,2400","   10",",,W","    0","T,,W","  -32",",,W","  -71",",,W",,,,,"   17",",,W",,,,,,,,,"  -42","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2018-12-27","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0","T,,W,2400","    0","T,,W","    0","T,,W","  -55",",,W","  -99",",,W",,,,,"   16",",,W",,,,,,,,,"  -72","H,,S",,,,,"  330",",,W","   20",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2018-12-28","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","    0","T,,W","  -66",",,W"," -155",",,W",,,,,"    8",",,W",,,,,,,,,"  -86","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,"   54",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2018-12-29","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","    0","T,,W","    0",",,W"," -205",",,W",,,,,"   15",",,W",,,,,,,,," -136","H,,S",,,,,"  240",",,W","   40",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2018-12-30","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","   25",",,W,2400","   53",",,W","    0","T,,W","   56",",,W","  -77",",,W",,,,,"   50",",,W",,,,,,,,,"  -26","H,,S",,,,,"   10",",,W","  360",",,W",,,,,,,,,"  116",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2018-12-31","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","  114",",,W,2400","  107",",,W","  100",",,W","  -71",",,W"," -193",",,W",,,,,"   28",",,W",,,,,,,,,"  -95","H,,S",,,,,"   20",",,W","   40",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-01","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  130",",,W"," -155",",,W"," -260",",,W",,,,,"   17",",,W",,,,,,,,," -192","H,,S",,,,,"  250",",,W","  270",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-02","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  130",",,W"," -127",",,W"," -271",",,W",,,,,"   14",",,W",,,,,,,,," -203","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"   58",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-03","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  130",",,W","  -77",",,W"," -205",",,W",,,,,"   14",",,W",,,,,,,,," -152","H,,S",,,,,"  260",",,W","  250",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-04","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  100",",,W","  -32",",,W"," -149",",,W",,,,,"   12",",,W",,,,,,,,," -105","H,,S",,,,,"  280",",,W","  260",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-05","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  100",",,W","  -27",",,W"," -132",",,W",,,,,"    9",",,W",,,,,,,,,"  -82","H,,S",,,,,"  360",",,W","  250",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-06","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","   80",",,W","   61",",,W","  -77",",,W",,,,,"   29",",,W",,,,,,,,,"  -21","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-07","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","   80",",,W","   39",",,W","  -93",",,W",,,,,"   50",",,W",,,,,,,,,"  -12","H,,S",,,,,"  310",",,W","  280",",,W",,,,,,,,,"  157",",,W","  228",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-08","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","   50",",,W","  -10",",,W"," -149",",,W",,,,,"   15",",,W",,,,,,,,,"  -80","H,,S",,,,,"  260",",,W","  250",",,W",,,,,,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-09","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","   50",",,W","   -5",",,W"," -116",",,W",,,,,"    9",",,W",,,,,,,,,"  -68","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-10","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","   23",",,W,2400","    8",",,W","   50",",,W","    0",",,W"," -127",",,W",,,,,"   19",",,W",,,,,,,,,"  -65","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-11","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","   13",",,W,2400","   28",",,W","  100",",,W","   17",",,W","  -93",",,W",,,,,"   18",",,W",,,,,,,,,"  -13","H,,S",,,,,"  350",",,W","  270",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-12","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  100",",,W","  -60",",,W"," -177",",,W",,,,,"    5",",,W",,,,,,,,,"  -89","H,,S",,,,,"  310",",,W","  360",",,W",,,,,,,,,"   31",",,W","   36",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-13","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","   80",",,W","  -99",",,W"," -205",",,W",,,,,"    9",",,W",,,,,,,,," -154","H,,S",,,,,"  280",",,W","  330",",,W",,,,,,,,,"   31",",,W","   36",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-14","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","   80",",,W","  -71",",,W"," -188",",,W",,,,,"    8",",,W",,,,,,,,," -135","H,,S",,,,,"  290",",,W","  270",",,W",,,,,,,,,"   36",",,W","   40",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-15","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","   80",",,W","  -55",",,W"," -177",",,W",,,,,"   10",",,W",,,,,,,,," -123","H,,S",,,,,"  330",",,W","  280",",,W",,,,,,,,,"   36",",,W","   40",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-16","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","   80",",,W","  -38",",,W"," -143",",,W",,,,,"    5",",,W",,,,,,,,," -101","H,,S",,,,,"  280",",,W","  260",",,W",,,,,,,,,"   58",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-17","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0","T,,W","   50",",,W","   28",",,W"," -121",",,W",,,,,"   25",",,W",,,,,,,,,"  -65","H,,S",,,,,"  240",",,W","  260",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-18","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","   50",",,W","   44",",,W","  -66",",,W",,,,,"   17",",,W",,,,,,,,,"   -9","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-19","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","   30",",,W","   56",",,W","  -93",",,W",,,,,"   23",",,W",,,,,,,,,"  -27","H,,S",,,,,"  140",",,W","  130",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-20","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","   30",",,W","   78",",,W","  -71",",,W",,,,,"   18",",,W",,,,,,,,,"  -19","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-21","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","   89",",,W,2400","  107",",,W","  100",",,W","    6",",,W","  -60",",,W",,,,,"   44",",,W",,,,,,,,,"  -15","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"  112",",,W","  139",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-22","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0","T,,W,2400","    0","T,,W","  150",",,W","  -27",",,W"," -116",",,W",,,,,"   18",",,W",,,,,,,,,"  -54","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-23","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  130",",,W","   11",",,W"," -110",",,W",,,,,"   17",",,W",,,,,,,,,"  -58","H,,S",,,,,"  110",",,W","  290",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-24","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    5",",,W,2400","   28",",,W","  150",",,W","  -27",",,W"," -121",",,W",,,,,"   16",",,W",,,,,,,,,"  -66","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-25","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  150",",,W","  -16",",,W"," -138",",,W",,,,,"   13",",,W",,,,,,,,,"  -84","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-26","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  130",",,W","   56",",,W"," -116",",,W",,,,,"   13",",,W",,,,,,,,,"  -52","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-27","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    3",",,W,2400","    3",",,W","  100",",,W","   89",",,W","  -71",",,W",,,,,"   26",",,W",,,,,,,,,"    3","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-28","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","   71",",,W,2400","  152",",,W","  230",",,W","  -27",",,W"," -171",",,W",,,,,"   31",",,W",,,,,,,,,"  -49","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"   89",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-29","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  150",",,W","  -71",",,W"," -193",",,W",,,,,"   14",",,W",,,,,,,,," -140","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-30","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  150",",,W","  -71",",,W"," -188",",,W",,,,,"   13",",,W",,,,,,,,," -139","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-01-31","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  150",",,W","  -21",",,W"," -138",",,W",,,,,"   17",",,W",,,,,,,,,"  -82","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-02-01","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  130",",,W","    6",",,W"," -110",",,W",,,,,"   15",",,W",,,,,,,,,"  -58","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-02-02","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","   80",",,W","   44",",,W","  -99",",,W",,,,,"   23",",,W",,,,,,,,,"  -49","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-02-03","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","   50",",,W","   78",",,W","  -43",",,W",,,,,"   45",",,W",,,,,,,,,"    1","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"  174",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-02-04","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","   50",",,W","   44",",,W"," -110",",,W",,,,,"   32",",,W",,,,,,,,,"  -31","H,,S",,,,,"   10",",,W","   20",",,W",,,,,,,,,"  125",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-02-05","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","   50",",,W","   44",",,W","  -93",",,W",,,,,"   32",",,W",,,,,,,,,"  -32","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-02-06","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","   36",",,W,2400","   41",",,W","   50",",,W","  -93",",,W"," -205",",,W",,,,,"   28",",,W",,,,,,,,," -114","H,,S",,,,,"   80",",,W","   70",",,W",,,,,,,,,"   67",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-02-07","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0","T,,W,2400","    0","T,,W","  100",",,W"," -116",",,W"," -221",",,W",,,,,"   10",",,W",,,,,,,,," -181","H,,S",,,,,"  240",",,W","  340",",,W",,,,,,,,,"   36",",,W","   40",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-02-08","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  100",",,W","  -99",",,W"," -238",",,W",,,,,"   11",",,W",,,,,,,,," -178","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-02-09","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  100",",,W","  -93",",,W"," -188",",,W",,,,,"   17",",,W",,,,,,,,," -139","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,,,"   94",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-02-10","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  100",",,W","  -99",",,W"," -171",",,W",,,,,"   16",",,W",,,,,,,,," -148","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-02-11","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  100",",,W","  -16",",,W"," -155",",,W",,,,,"   23",",,W",,,,,,,,," -104","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-02-12","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  100",",,W","   11",",,W"," -149",",,W",,,,,"   15",",,W",,,,,,,,,"  -69","H,,S",,,,,"  270",",,W","  300",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-02-13","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  100",",,W","   61",",,W","  -71",",,W",,,,,"   38",",,W",,,,,,,,,"   -8","H,,S",,,,,"  240",",,W","  140",",,W",,,,,,,,,"  116",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-02-14","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","  100",",,W","   56",",,W","  -60",",,W",,,,,"   23",",,W",,,,,,,,,"   -4","H,,S",,,,,"   40",",,W","  320",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-02-15","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0","T,,W,2400","    3",",,W","  100",",,W","   67",",,W","  -77",",,W",,,,,"   36",",,W",,,,,,,,,"  -16","H,,S",,,,,"  170",",,W","  220",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024021","2019-02-16","42.81538","-108.72611","1704.4","LANDER AIRPORT, WY US","    0",",,W,2400","    0",",,W","   80",",,W","    6",",,W","  -88",",,W",,,,,"   28",",,W",,,,,,,,,"  -22","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
