"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00115079","2019-01-22","40.152","-89.3387","177.7","LINCOLN, IL US","  150",",,7,2400","    0",",,7,0600","  152",",,7,0600","   22",",,7","  -72",",,7",,,,,"   11",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,"    1",",,7",,,,,,,,,,,,
"USC00115079","2019-01-23","40.152","-89.3387","177.7","LINCOLN, IL US","  119",",,7,2400","    0","T,,7,0600","  127",",,7,0600","   39",",,7","  -94",",,7",,,,,"  -94",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-01-24","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0","T,,7,0600","  127",",,7,0600","  -44",",,7"," -150",",,7",,,,," -150",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-01-25","40.152","-89.3387","177.7","LINCOLN, IL US","   23",",,7,2400","   56",",,7,0600","  178",",,7,0600","  -56",",,7"," -189",",,7",,,,," -122",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-01-26","40.152","-89.3387","177.7","LINCOLN, IL US","    3",",,7,2400","    8",",,7,0600","  152",",,7,0600","  -39",",,7"," -267",",,7",,,,,"  -61",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-01-27","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0","T,,7,0600","  152",",,7,0600","  -50",",,7"," -178",",,7",,,,,"  -50",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-01-28","40.152","-89.3387","177.7","LINCOLN, IL US","   38",",,7,2400","    0","T,,7,0600","  127",",,7,0600","   33",",,7"," -133",",,7",,,,," -133",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-01-29","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400",,,"  127",",,7,0600"," -106",",,7"," -194",",,7",,,,," -194",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-01-30","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","  127",",,7,0600"," -194",",,7"," -283",",,7",,,,," -228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-01-31","40.152","-89.3387","177.7","LINCOLN, IL US","    3",",,7,2400","    5",",,7,0600","  127",",,7,0600"," -100",",,7"," -244",",,7",,,,," -100",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-01","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","  127",",,7,0600","  -50",",,7"," -117",",,7",,,,,"  -61",",,7,2400","  254",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-02","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","  102",",,7,0600","   61",",,7","  -67",",,7",,,,,"   28",",,7,2400","  279",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-03","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","   76",",,7,0600","  100",",,7","   22",",,7",,,,,"   61",",,7,2400","  229",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-04","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0","T,,7,0600","  128",",,7","  -33",",,7",,,,,"  -33",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-05","40.152","-89.3387","177.7","LINCOLN, IL US","   28",",,7,2400","    0",",,7,0600","    0",",,7,0600","    6",",,7","  -56",",,7",,,,,"    0",",,7,2400",,,,,,,,,,,"    1",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-06","40.152","-89.3387","177.7","LINCOLN, IL US","  109",",,7,2400","    0",",,7,0600","    0",",,7,0600","   22",",,7","    0",",,7",,,,,"   11",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-07","40.152","-89.3387","177.7","LINCOLN, IL US","  127",",,7,2400","    0","T,,7,0600","    0",",,7,0600","   33",",,7"," -106",",,7",,,,," -106",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-08","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  -78",",,7"," -133",",,7",,,,," -117",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-09","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  -33",",,7"," -139",",,7",,,,,"  -39",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-10","40.152","-89.3387","177.7","LINCOLN, IL US","   36",",,7,2400","   43",",,7,0600","    0",",,7,0600","    0",",,7","  -56",",,7",,,,,"    0",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,"    1",",,7",,,,,,,,,,,,
"USC00115079","2019-02-11","40.152","-89.3387","177.7","LINCOLN, IL US","  165",",,7,2400","    0",",,7,0600","    0",",,7,0600","   11",",,7","  -11",",,7",,,,,"   11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-12","40.152","-89.3387","177.7","LINCOLN, IL US","   28",",,7,2400","    3",",,7,0600","    0","T,,7,0600","   11",",,7","  -61",",,7",,,,,"  -61",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-13","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   22",",,7","  -89",",,7",,,,,"   22",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-14","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  111",",,7","  -44",",,7",,,,,"  -44",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-15","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  -44",",,7"," -111",",,7",,,,,"  -89",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-16","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","    0",",,7"," -117",",,7",,,,,"  -33",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-17","40.152","-89.3387","177.7","LINCOLN, IL US","   15",",,7,2400","    8",",,7,0600","    0","T,,7,0600","  -11",",,7","  -39",",,7",,,,,"  -33",",,7,2400",,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,
"USC00115079","2019-02-18","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0","T,,7,0600","    0","T,,7,0600","  -22",",,7","  -56",",,7",,,,,"  -44",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-19","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0","T,,7,0600","    0",",,7,0600","    6",",,7","  -78",",,7",,,,,"   -6",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-20","40.152","-89.3387","177.7","LINCOLN, IL US","   33",",,7,2400","    0","T,,7,0600","    0","T,,7,0600","   33",",,7","   -6",",,7",,,,,"    6",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-21","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   22",",,7","  -17",",,7",,,,,"  -17",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-22","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   72",",,7","  -33",",,7",,,,,"   22",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-23","40.152","-89.3387","177.7","LINCOLN, IL US","   89",",,7,2400","    0",",,7,0600","    0",",,7,0600","  122",",,7","   17",",,7",,,,,"   94",",,7,2400",,,,,,,,,,,"    1",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-24","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0","T,,7,0600","    0",",,7,0600","  111",",,7","  -78",",,7",,,,,"  -78",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-25","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  -22",",,7"," -111",",,7",,,,,"  -33",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-26","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   33",",,7","  -50",",,7",,,,,"    0",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-27","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   17",",,7","  -78",",,7",,,,,"  -78",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-02-28","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   -6",",,7","  -94",",,7",,,,,"  -61",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-01","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   56",",,7","  -72",",,7",,,,,"   17",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-02","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   17",",,7","  -22",",,7",,,,,"  -22",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-03","40.152","-89.3387","177.7","LINCOLN, IL US","   33",",,7,2400","   51",",,7,0600","   25",",,7,0600","  -22",",,7"," -161",",,7",,,,," -161",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-04","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0","T,,7,0600","   25",",,7,0600"," -100",",,7"," -194",",,7",,,,," -128",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-05","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0","T,,7,0600","   25",",,7,0600","  -56",",,7"," -139",",,7",,,,," -111",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-06","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","   25",",,7,0600","    6",",,7"," -133",",,7",,,,,"  -28",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-07","40.152","-89.3387","177.7","LINCOLN, IL US","   25",",,7,2400","   36",",,7,0600","   25",",,7,0600","  -17",",,7","  -50",",,7",,,,,"  -22",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-08","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0","T,,7,0600","    0","T,,7,0600","   50",",,7","  -22",",,7",,,,,"   11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-09","40.152","-89.3387","177.7","LINCOLN, IL US","  371",",,7,2400","    0",",,7,0600","    0",",,7,0600","  106",",,7","    6",",,7",,,,,"   39",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-10","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   67",",,7","   -6",",,7",,,,,"   -6",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-11","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   89",",,7","  -22",",,7",,,,,"  -11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-12","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","   89",",,7","  -33",",,7",,,,,"   61",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-13","40.152","-89.3387","177.7","LINCOLN, IL US","  124",",,7,2400",,,,,"  161",",,7","   50",",,7",,,,,"  144",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-14","40.152","-89.3387","177.7","LINCOLN, IL US","   71",",,7,2400","    0",",,7,0600","    0",",,7,0600","  183",",,7","   50",",,7",,,,,"   50",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-15","40.152","-89.3387","177.7","LINCOLN, IL US","    5",",,7,2400","    0","T,,7,0600","    0",",,7,0600","   78",",,7","   11",",,7",,,,,"   11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-16","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","   83",",,7","  -28",",,7",,,,,"   28",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-17","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0","T,,7,0600","    0",",,7,0600","   83",",,7","  -22",",,7",,,,,"  -22",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-18","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   94",",,7","  -39",",,7",,,,,"  -22",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-19","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  122",",,7","  -44",",,7",,,,,"   61",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-20","40.152","-89.3387","177.7","LINCOLN, IL US","   66",",,7,2400","    0",",,7,0600","    0",",,7,0600","  106",",,7","   44",",,7",,,,,"   61",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-21","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400",,,,,"  100",",,7","   28",",,7",,,,,"   61",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-22","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400",,,,,"  128",",,7","   -6",",,7",,,,,"   -6",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-23","40.152","-89.3387","177.7","LINCOLN, IL US","   10",",,7,2400",,,,,"  128",",,7","  -39",",,7",,,,,"   67",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-24","40.152","-89.3387","177.7","LINCOLN, IL US","   94",",,7,2400","    0",",,7,0600","    0",",,7,0600","  133",",,7","   61",",,7",,,,,"   72",",,7,2400","    0",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-25","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  111",",,7","  -22",",,7",,,,,"   -6",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-26","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  100",",,7","  -50",",,7",,,,,"  -17",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-27","40.152","-89.3387","177.7","LINCOLN, IL US","   36",",,7,2400","    0",",,7,0600","    0",",,7,0600","  161",",,7","  -28",",,7",,,,,"   83",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-28","40.152","-89.3387","177.7","LINCOLN, IL US","  241",",,7,2400","    0",",,7,0600","    0",",,7,0600","  228",",,7","   83",",,7",,,,,"  128",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-29","40.152","-89.3387","177.7","LINCOLN, IL US","  142",",,7,2400","    0",",,7,0600","    0",",,7,0600","  128",",,7","   83",",,7",,,,,"   83",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-30","40.152","-89.3387","177.7","LINCOLN, IL US","  147",",,7,2400","    0",",,7,0600","    0",",,7,0600","   83",",,7","    6",",,7",,,,,"    6",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-03-31","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   50",",,7","  -33",",,7",,,,,"  -28",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-01","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   94",",,7","  -33",",,7",,,,,"   33",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-02","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  150",",,7","    6",",,7",,,,,"   22",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-03","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  150",",,7","  -22",",,7",,,,,"   83",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-04","40.152","-89.3387","177.7","LINCOLN, IL US","   84",",,7,2400","    0",",,7,0600","    0",",,7,0600","  122",",,7","   72",",,7",,,,,"   72",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-05","40.152","-89.3387","177.7","LINCOLN, IL US","   43",",,7,2400","    0",",,7,0600","    0",",,7,0600","  133",",,7","   61",",,7",,,,,"   61",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-06","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  200",",,7","   33",",,7",,,,,"  111",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-07","40.152","-89.3387","177.7","LINCOLN, IL US","   81",",,7,2400",,,,,"  244",",,7","  106",",,7",,,,,"  144",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-08","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400",,,,,"  239",",,7","  117",",,7",,,,,"  144",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-09","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400",,,,,"  211",",,7","   83",",,7",,,,,"  117",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-10","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  156",",,7","   56",",,7",,,,,"   89",",,7,2400","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-11","40.152","-89.3387","177.7","LINCOLN, IL US","   61",",,7,2400","    0",",,7,0600","    0",",,7,0600","  239",",,7","   67",",,7",,,,,"  117",",,7,2400","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-12","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  133",",,7","   39",",,7",,,,,"   50",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-13","40.152","-89.3387","177.7","LINCOLN, IL US","   33",",,7,2400","    0",",,7,0600","    0",",,7,0600","  139",",,7","    6",",,7",,,,,"   61",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-14","40.152","-89.3387","177.7","LINCOLN, IL US","  257",",,7,2400","   25",",,7,0600","    0",",,7,0600","   61",",,7","    0",",,7",,,,,"   17",",,7,2400",,,,,,,,,,,"    1",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-15","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  139",",,7","  -17",",,7",,,,,"  100",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-16","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  244",",,7","   83",",,7",,,,,"  139",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-17","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  256",",,7","  128",",,7",,,,,"  178",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-18","40.152","-89.3387","177.7","LINCOLN, IL US","  155",",,7,2400","    0",",,7,0600","    0",",,7,0600","  183",",,7","   67",",,7",,,,,"   72",",,7,2400",,,,,,,,,,,"    1",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-19","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  144",",,7","   50",",,7",,,,,"   56",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-20","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  194",",,7","   28",",,7",,,,,"   44",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-21","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  250",",,7","   22",",,7",,,,,"  156",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-22","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  267",",,7","  106",",,7",,,,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-23","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  189",",,7","  117",",,7",,,,,"  122",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-24","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  144",",,7","   89",",,7",,,,,"  117",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-25","40.152","-89.3387","177.7","LINCOLN, IL US","   25",",,7,2400","    0",",,7,0600","    0",",,7,0600","  183",",,7","  106",",,7",,,,,"  106",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-26","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  183",",,7","   78",",,7",,,,,"   89",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-27","40.152","-89.3387","177.7","LINCOLN, IL US","   46",",,7,2400","    0",",,7,0600","    0",",,7,0600","  139",",,7","   22",",,7",,,,,"   28",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-28","40.152","-89.3387","177.7","LINCOLN, IL US","   13",",,7,2400","    0",",,7,0600","    0",",,7,0600","  144",",,7","   17",",,7",,,,,"   94",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-29","40.152","-89.3387","177.7","LINCOLN, IL US","  142",",,7,2400","    0",",,7,0600","    0",",,7,0600","  156",",,7","   83",",,7",,,,,"  100",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-04-30","40.152","-89.3387","177.7","LINCOLN, IL US","  427",",,7,2400","    0",",,7,0600","    0",",,7,0600","  139",",,7","  100",",,7",,,,,"  139",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-01","40.152","-89.3387","177.7","LINCOLN, IL US","  175",",,H,2400","    0",",,H,0600","    0",",,H,0600","  222",",,H","  139",",,H",,,,,"  156",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-02","40.152","-89.3387","177.7","LINCOLN, IL US","  274",",,H,2400","    0",",,H,0600","    0",",,H,0600","  183",",,H","  100",",,H",,,,,"  100",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-05-03","40.152","-89.3387","177.7","LINCOLN, IL US","    3",",,H,2400","    0",",,H,0600","    0",",,H,0600","  167",",,H","   94",",,H",,,,,"  100",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
