"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013899","2019-06-20","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  328",",,W","  272",",,W",,,"   57",",,W",,,,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-06-21","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  278",",,W",,,"   49",",,W",,,,,,,,,,,,,"  230",",,W","  230",",,W",,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-06-22","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  267",",,W",,,"   34",",,W",,,,,,,,,,,,,"  200",",,W","  210",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-06-23","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  267",",,W",,,"   44",",,W",,,,,,,,,,,,,"  180",",,W","  190",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-06-24","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  339",",,W","  278",",,W",,,"   51",",,W",,,,,,,,,,,,,"  240",",,W","  260",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-06-25","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  356",",,W","  267",",,W",,,"   31",",,W",,,,,,,,,,,,,"  340",",,W","  350",",,W",,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-06-26","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  228",",,W",,,"   26",",,W",,,,,,,,,,,,,"   30",",,W","   30",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-06-27","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  239",",,W",,,"   37",",,W",,,,,,,,,,,,,"  340",",,W","  330",",,W",,,,,"  125",",,W","  161",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-06-28","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  222",",,W",,,"   35",",,W",,,,,,,,,,,,,"  120",",,W","  110",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-06-29","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    8",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  239",",,W",,,"   21",",,W",,,,,,,,,,,,,"  210",",,W","  210",",,W",,,,,"   72",",,W","   89",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-06-30","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  239",",,W",,,"   30",",,W",,,,,,,,,,,,,"  170",",,W","  180",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-01","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  339",",,W","  244",",,W",,,"   35",",,W",,,,,,,,,,,,,"  210",",,W","  180",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-02","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  356",",,W","  244",",,W",,,"   32",",,W",,,,,,,,,,,,,"  360",",,W","  310",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-03","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  244",",,W",,,"   32",",,W",,,,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-04","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    3",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  244",",,W",,,"   29",",,W",,,,,,,,,,,,,"  250",",,W","  200",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-05","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    3",",,W,2400","    0",",,H","    0",",,H","  383",",,W","  261",",,W",,,"   32",",,W",,,,,,,,,,,,,"  180",",,W","  160",",,W",,,,,"   94",",,W","  112",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-06","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","   56",",,W,2400","    0",",,H","    0",",,H","  389",",,W","  261",",,W",,,"   31",",,W",,," 1509",",,W",,,,,,,,,"  130",",,W","  140",",,W",,,,,"   89",",,W","   98",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-07","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","   56",",,W,2400","    0",",,H","    0",",,H","  378",",,W","  256",",,W",,,"   34",",,W",,," 1746",",,W",,,,,,,,,"  330",",,W","  320",",,W",,,,,"  107",",,W","  139",",,W",,,,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-08","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","   13",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  244",",,W",,,"   34",",,W",,," 1609",",,W",,,,,,,,,"  340",",,W","  320",",,W",,,,,"  107",",,W","  152",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-09","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","  493",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  239",",,W",,,"   30",",,W",,," 1541",",,W",,,,,,,,,"  300",",,W","  360",",,W",,,,,"   76",",,W","  170",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-10","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","  122",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  244",",,W",,,"   22",",,W",,," 1411",",,W",,,,,,,,,"  110",",,W","  110",",,W",,,,,"   98",",,W","  116",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-11","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","   33",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  256",",,W",,,"   50",",,W",,," 1124",",,W",,,,,,,,,"  130",",,W","  150",",,W",,,,,"   98",",,W","  143",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-12","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","   30",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  261",",,W",,,"   76",",,W",,," 0626",",,W",,,,,,,,,"  150",",,W","  140",",,W",,,,,"  125",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-13","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    3",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  267",",,W",,,"   73",",,W",,," 1221",",,W",,,,,,,,,"  140",",,W","  150",",,W",,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-14","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  322",",,W","  283",",,W",,,"   59",",,W",,," 1328",",,W",,,,,,,,,"  140",",,W","  150",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-15","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    3",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  272",",,W",,,"   51",",,W",,," 1029",",,W",,,,,,,,,"  160",",,W","  140",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-16","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  261",",,W",,,"   31",",,W",,," 1154",",,W",,,,,,,,,"  160",",,W","  170",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-17","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  250",",,W",,,"   31",",,W",,," 1218",",,W",,,,,,,,,"  190",",,W","  150",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-18","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    8",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  250",",,W",,,"   31",",,W",,," 1413",",,W",,,,,,,,,"  190",",,W","  190",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-19","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","   15",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  239",",,W",,,"   22",",,W",,," 1729",",,W",,,,,,,,,"  340",",,W","  340",",,W",,,,,"  107",",,W","  134",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-20","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","  246",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  228",",,W",,,"   20",",,W",,," 0838",",,W",,,,,,,,,"  160",",,W","  160",",,W",,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-21","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","   10",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  239",",,W",,,"   25",",,W",,," 1018",",,W",,,,,,,,,"  220",",,W","  220",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-22","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  317",",,W","  239",",,W",,,"   30",",,W",,," 1435",",,W",,,,,,,,,"  210",",,W","  210",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-23","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","  109",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  244",",,W",,,"   31",",,W",,," 1302",",,W",,,,,,,,,"  220",",,W","   70",",,W",,,,,"   81",",,W","   98",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-24","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  222",",,W",,,"   33",",,W",,," 1056",",,W",,,,,,,,,"  340",",,W","  320",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-25","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  322",",,W","  222",",,W",,,"   23",",,W",,," 1324",",,W",,,,,,,,,"  130",",,W","  150",",,W",,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-26","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  233",",,W",,,"   32",",,W",,," 1308",",,W",,,,,,,,,"  160",",,W","  150",",,W",,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-27","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  233",",,W",,,"   23",",,W",,," 1517",",,W",,,,,,,,,"  160",",,W","  200",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-28","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  222",",,W",,,"   27",",,W",,," 1342",",,W",,,,,,,,,"  130",",,W","  130",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-29","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  228",",,W",,,"   28",",,W",,," 1351",",,W",,,,,,,,,"  160",",,W","  160",",,W",,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-30","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  222",",,W",,,"   30",",,W",,," 1413",",,W",,,,,,,,,"  190",",,W","  180",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-07-31","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  228",",,W",,,"   27",",,W",,," 1435",",,W",,,,,,,,,"  200",",,W","  190",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-01","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  239",",,W",,,"   29",",,W",,,,,,,,,,,,,"  200",",,W","  160",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-02","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    3",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  239",",,W",,,"   22",",,W",,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"   72",",,W","   98",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-03","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","  272",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  222",",,W",,,"   20",",,W",,,,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"   94",",,W","  121",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-04","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  311",",,W","  239",",,W",,,"   25",",,W",,,,,,,,,,,,,"  150",",,W","  150",",,W",,,,,"   72",",,W","   85",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-05","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","   94",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  233",",,W",,,"   21",",,W",,,,,,,,,,,,,"  260",",,W","  170",",,W",,,,,"   76",",,W","   89",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-06","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  339",",,W","  250",",,W",,,"   34",",,W",,,,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-07","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  250",",,W",,,"   32",",,W",,,,,,,,,,,,,"  280",",,W","  270",",,W",,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-08","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    8",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  272",",,W",,,"   36",",,W",,,,,,,,,,,,,"  230",",,W","  230",",,W",,,,,"   76",",,W","   94",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-09","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","  902",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  228",",,W",,,"   20",",,W",,,,,,,,,,,,,"   10",",,W","  360",",,W",,,,,"  161",",,W","  206",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-10","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  250",",,W",,,"   26",",,W",,,,,,,,,,,,,"  330",",,W","  270",",,W",,,,,"   94",",,W","  121",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-11","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","   33",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  244",",,W",,,"   33",",,W",,,,,,,,,,,,,"  250",",,W","  260",",,W",,,,,"  103",",,W","  125",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-12","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","   81",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  250",",,W",,,"   22",",,W",,,,,,,,,,,,,"  300",",,W","  300",",,W",,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-13","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  333",",,W","  267",",,W",,,"   13",",,W",,,,,,,,,,,,,"  280",",,W","  280",",,W",,,,,"   63",",,W","   76",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-14","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","   33",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  256",",,W",,,"   20",",,W",,,,,,,,,,,,,"  360",",,W","  150",",,W",,,,,"   72",",,W","  143",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-15","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","  251",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  233",",,W",,,"   21",",,W",,,,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"   98",",,W","  107",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-16","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  244",",,W",,,"   22",",,W",,,,,,,,,,,,,"  220",",,W","  310",",,W",,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-17","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","  211",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  239",",,W",,,"   24",",,W",,,,,,,,,,,,,"  160",",,W","  170",",,W",,,,,"  107",",,W","  125",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-18","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    8",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  250",",,W",,,"   32",",,W",,,,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"   98",",,W","  116",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-19","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  256",",,W",,,"   34",",,W",,,,,,,,,,,,,"  190",",,W","  140",",,W",,,,,"   98",",,W","  134",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-20","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","  711",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  239",",,W",,,"   17",",,W",,,,,,,,,,,,,"  330",",,W","  330",",,W",,,,,"   63",",,W","   72",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-21","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  239",",,W",,,"   23",",,W",,,,,,,,,,,,,"  130",",,W","  140",",,W",,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-22","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","   56",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  244",",,W",,,"   28",",,W",,,,,,,,,,,,,"  130",",,W","  120",",,W",,,,,"   63",",,W","   94",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-23","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    3",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  256",",,W",,,"   19",",,W",,,,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"   54",",,W","   63",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-24","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  333",",,W","  244",",,W",,,"   26",",,W",,,,,,,,,,,,,"  200",",,W","  190",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013899","2019-08-25","30.47806","-87.18694","34.1","PENSACOLA REGIONAL AIRPORT, FL US","   10",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  256",",,W",,,"   28",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   72",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
