"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00204104","2019-01-30","46.4656","-90.1892","435.9","IRONWOOD, MI US","   13",",,7,0900","   38",",,7,0900","  483",",,7,0900"," -200",",,7"," -300",",,7",,,,,,," -300",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-01-31","46.4656","-90.1892","435.9","IRONWOOD, MI US","    3",",,7,0900","   13",",,7,0900","  483",",,7,0900"," -228",",,7"," -333",",,7",,,,,,," -333",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-01","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  457",",,7,0900"," -206",",,7"," -333",",,7",,,,,,," -233",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-02","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900",,," -100",",,7"," -233",",,7",,,,,,," -128",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-03","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900",,,"  -11",",,7"," -133",",,7",,,,,,,"  -33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-04","46.4656","-90.1892","435.9","IRONWOOD, MI US","   64",",,7,0900","   13",",,7,0900","  406",",,7,0900","  -22",",,7","  -67",",,7",,,,,,,"  -67",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-05","46.4656","-90.1892","435.9","IRONWOOD, MI US","   25",",,7,0900","   76",",,7,0900","  483",",,7,0900","  -61",",,7"," -167",",,7",,,,,,," -167",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-06","46.4656","-90.1892","435.9","IRONWOOD, MI US","   28",",,7,0900","   25",",,7,0900","  483",",,7,0900"," -111",",,7"," -167",",,7",,,,,,," -167",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-07","46.4656","-90.1892","435.9","IRONWOOD, MI US","   15",",,7,0900","   30",",,7,0900","  483",",,7,0900","  -61",",,7"," -167",",,7",,,,,,,"  -89",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-08","46.4656","-90.1892","435.9","IRONWOOD, MI US","  119",",,7,0900","  234",",,7,0900","  610",",,7,0900","  -72",",,7"," -211",",,7",,,,,,," -211",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-09","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900",,," -172",",,7"," -278",",,7",,,,,,," -278",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-10","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900",,," -133",",,7"," -278",",,7",,,,,,," -150",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-11","46.4656","-90.1892","435.9","IRONWOOD, MI US","   46",",,7,0900","   58",",,7,0900","  584",",,7,0900"," -106",",,7"," -150",",,7",,,,,,," -144",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-12","46.4656","-90.1892","435.9","IRONWOOD, MI US","   20",",,7,0900","   30",",,7,0900","  559",",,7,0900","  -67",",,7"," -144",",,7",,,,,,," -100",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-13","46.4656","-90.1892","435.9","IRONWOOD, MI US","  157",",,7,0900","  335",",,7,0900","  762",",,7,0900","  -67",",,7"," -133",",,7",,,,,,," -133",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-14","46.4656","-90.1892","435.9","IRONWOOD, MI US","   10",",,7,0900","    5",",,7,0900","  711",",,7,0900","  -56",",,7"," -133",",,7",,,,,,,"  -78",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-15","46.4656","-90.1892","435.9","IRONWOOD, MI US","   41",",,7,0900","  152",",,7,0900","  838",",,7,0900","  -39",",,7"," -178",",,7",,,,,,," -178",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-16","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","   20",",,7,0900","  737",",,7,0900"," -100",",,7"," -228",",,7",,,,,,," -128",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-17","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  711",",,7,0900","  -61",",,7"," -200",",,7",,,,,,," -150",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-18","46.4656","-90.1892","435.9","IRONWOOD, MI US","    3",",,7,0900","   13",",,7,0900","  660",",,7,0900","  -78",",,7"," -172",",,7",,,,,,," -139",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-19","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  660",",,7,0900","  -78",",,7"," -256",",,7",,,,,,," -250",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-20","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  660",",,7,0900","  -44",",,7"," -261",",,7",,,,,,,"  -94",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-21","46.4656","-90.1892","435.9","IRONWOOD, MI US","   94",",,7,0900","  173",",,7,0900","  737",",,7,0900","  -50",",,7","  -94",",,7",,,,,,,"  -72",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-22","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","   13",",,7,0900","  737",",,7,0900","  -44",",,7"," -150",",,7",,,,,,,"  -89",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-23","46.4656","-90.1892","435.9","IRONWOOD, MI US","    8",",,7,0900","   10",",,7,0900","  711",",,7,0900","    0",",,7"," -100",",,7",,,,,,,"  -33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-24","46.4656","-90.1892","435.9","IRONWOOD, MI US","  203",",,7,0900","  236",",,7,0900","  813",",,7,0900","   -6",",,7","  -39",",,7",,,,,,,"  -39",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-25","46.4656","-90.1892","435.9","IRONWOOD, MI US","   48",",,7,0900","  102",",,7,0900","  762",",,7,0900","  -39",",,7"," -244",",,7",,,,,,," -244",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-26","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  762",",,7,0900"," -161",",,7"," -272",",,7",,,,,,," -267",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-27","46.4656","-90.1892","435.9","IRONWOOD, MI US","   28",",,7,0900","   46",",,7,0900","  813",",,7,0900"," -139",",,7"," -267",",,7",,,,,,," -161",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-02-28","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  813",",,7,0900"," -111",",,7"," -222",",,7",,,,,,," -211",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-01","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  813",",,7,0900","  -61",",,7"," -211",",,7",,,,,,," -211",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-02","46.4656","-90.1892","435.9","IRONWOOD, MI US","   46",",,7,0900","   76",",,7,0900","  838",",,7,0900","  -72",",,7"," -211",",,7",,,,,,," -122",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-03","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  787",",,7,0900"," -111",",,7"," -250",",,7",,,,,,," -244",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-04","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  762",",,7,0900"," -172",",,7"," -278",",,7",,,,,,," -278",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-05","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","    8",",,7,0900","  762",",,7,0900"," -144",",,7"," -278",",,7",,,,,,," -183",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-06","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","   13",",,7,0900","  762",",,7,0900"," -150",",,7"," -228",",,7",,,,,,," -222",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-07","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  737",",,7,0900"," -106",",,7"," -222",",,7",,,,,,," -172",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-08","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  737",",,7,0900","  -67",",,7"," -189",",,7",,,,,,," -161",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-09","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  660",",,7,0900","  -17",",,7"," -161",",,7",,,,,,,"  -67",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-10","46.4656","-90.1892","435.9","IRONWOOD, MI US","   74",",,7,0900","   76",",,7,0900","  711",",,7,0900","    0",",,7","  -67",",,7",,,,,,,"  -44",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-11","46.4656","-90.1892","435.9","IRONWOOD, MI US","   41",",,7,0900","   61",",,7,0900","  787",",,7,0900","  -17",",,7"," -122",",,7",,,,,,," -122",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-12","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  762",",,7,0900","  -28",",,7"," -122",",,7",,,,,,,"  -94",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-13","46.4656","-90.1892","435.9","IRONWOOD, MI US","    3",",,7,0900","    0",",,7,0900","  660",",,7,0900","   56",",,7","  -94",",,7",,,,,,,"   17",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-14","46.4656","-90.1892","435.9","IRONWOOD, MI US","   43",",,7,0900","    0",",,7,0900","  533",",,7,0900","   61",",,7","   11",",,7",,,,,,,"   50",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-15","46.4656","-90.1892","435.9","IRONWOOD, MI US","   99",",,7,0900","   38",",,7,0900","  508",",,7,0900","   78",",,7","  -39",",,7",,,,,,,"  -39",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-16","46.4656","-90.1892","435.9","IRONWOOD, MI US","   66",",,7,0900","  193",",,7,0900","  584",",,7,0900","  -28",",,7","  -61",",,7",,,,,,,"  -61",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-17","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  533",",,7,0900","   -6",",,7"," -167",",,7",,,,,,," -167",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-18","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  508",",,7,0900","    6",",,7"," -167",",,7",,,,,,," -133",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-19","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  483",",,7,0900","   44",",,7"," -133",",,7",,,,,,,"  -50",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-20","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  457",",,7,0900","   78",",,7","  -56",",,7",,,,,,,"   11",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-21","46.4656","-90.1892","435.9","IRONWOOD, MI US","   28",",,7,0900","    5",",,7,0900","  432",",,7,0900","   11",",,7","   -6",",,7",,,,,,,"   -6",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-22","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  406",",,7,0900","  106",",,7","  -33",",,7",,,,,,,"  -33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-23","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  406",",,7,0900","   11",",,7","  -89",",,7",,,,,,,"  -83",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-24","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  381",",,7,0900","  122",",,7","  -83",",,7",,,,,,,"    6",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-25","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  356",",,7,0900","    6",",,7"," -144",",,7",,,,,,," -144",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-26","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  356",",,7,0900","   28",",,7"," -144",",,7",,,,,,," -106",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-27","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  330",",,7,0900","   78",",,7"," -106",",,7",,,,,,,"   28",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-28","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","    0",",,7,0900","  229",",,7,0900","  122",",,7","   11",",,7",,,,,,,"   11",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-29","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  203",",,7,0900","  117",",,7","  -61",",,7",,,,,,,"  -61",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-30","46.4656","-90.1892","435.9","IRONWOOD, MI US","    8",",,7,0900","    8",",,7,0900","  178",",,7,0900","   50",",,7","  -67",",,7",,,,,,,"  -61",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-03-31","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0","T,,7,0900","    0","T,,7,0900","  178",",,7,0900","  -39",",,7","  -78",",,7",,,,,,,"  -56",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-01","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  178",",,7,0900","    6",",,7"," -106",",,7",,,,,,,"  -83",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-02","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  152",",,7,0900","   17",",,7","  -83",",,7",,,,,,,"  -28",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-03","46.4656","-90.1892","435.9","IRONWOOD, MI US","   13",",,7,0900","    5",",,7,0900","  152",",,7,0900","   61",",,7","  -44",",,7",,,,,,,"  -44",",,7,0900",,,,,,,"    1",",,7",,,,,,,,,,,,
"USC00204104","2019-04-04","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  102",",,7,0900","   33",",,7","  -78",",,7",,,,,,,"  -72",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-05","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","    8",",,7,0900","  102",",,7,0900","   67",",,7","  -72",",,7",,,,,,,"   -6",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-06","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   72",",,7","   -6",",,7",,,,,,,"   17",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-07","46.4656","-90.1892","435.9","IRONWOOD, MI US","  165",",,7,0900","    0",",,7,0900","    0",",,7,0900","   78",",,7","   17",",,7",,,,,,,"   56",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-08","46.4656","-90.1892","435.9","IRONWOOD, MI US","  130",",,7,0900","    0",",,7,0900","    0",",,7,0900","  133",",,7","   22",",,7",,,,,,,"   33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-09","46.4656","-90.1892","435.9","IRONWOOD, MI US","   20",",,7,0900","    0",",,7,0900","    0",",,7,0900","  100",",,7","   11",",,7",,,,,,,"   11",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-10","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   11",",,7","  -33",",,7",,,,,,,"  -22",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-11","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   28",",,7","  -28",",,7",,,,,,,"  -22",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-12","46.4656","-90.1892","435.9","IRONWOOD, MI US","  185",",,7,0900","   46",",,7,0900","   51",",,7,0900","  -22",",,7","  -44",",,7",,,,,,,"  -22",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-13","46.4656","-90.1892","435.9","IRONWOOD, MI US","   20",",,7,0900","    8",",,7,0900","   51",",,7,0900","   22",",,7","  -28",",,7",,,,,,,"  -28",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-14","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0","T,,7,0900","    0","T,,7,0900","   51",",,7,0900","    6",",,7","  -72",",,7",,,,,,,"  -67",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-15","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   50",",,7","  -83",",,7",,,,,,,"  -72",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-16","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  100",",,7","  -72",",,7",,,,,,,"    0",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-17","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  156",",,7","    0",",,7",,,,,,,"   44",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-18","46.4656","-90.1892","435.9","IRONWOOD, MI US","  218",",,7,0900","    0",",,7,0900","    0",",,7,0900","  128",",,7","   -6",",,7",,,,,,,"    6",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-19","46.4656","-90.1892","435.9","IRONWOOD, MI US","   30",",,7,0900","    0",",,7,0900","    0",",,7,0900","   39",",,7","  -33",",,7",,,,,,,"  -22",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-20","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  133",",,7","  -22",",,7",,,,,,,"   33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-21","46.4656","-90.1892","435.9","IRONWOOD, MI US","   10",",,7,0900","    0",",,7,0900","    0",",,7,0900","  200",",,7","   33",",,7",,,,,,,"   44",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-22","46.4656","-90.1892","435.9","IRONWOOD, MI US","  300",",,7,0900","    0",",,7,0900","    0",",,7,0900","  200",",,7","   33",",,7",,,,,,,"   39",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-23","46.4656","-90.1892","435.9","IRONWOOD, MI US","  351",",,7,0900","    0",",,7,0900","    0",",,7,0900","   44",",,7","  -11",",,7",,,,,,,"    6",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-24","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  133",",,7","    6",",,7",,,,,,,"   72",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-25","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","  167",",,7","   56",",,7",,,,,,,"   67",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-26","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  172",",,7","   33",",,7",,,,,,,"   33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-27","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   83",",,7","  -33",",,7",,,,,,,"  -28",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-28","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   72",",,7","  -44",",,7",,,,,,,"  -17",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-29","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  100",",,7","  -17",",,7",,,,,,,"   39",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-04-30","46.4656","-90.1892","435.9","IRONWOOD, MI US","   69",",,7,0900","    0",",,7,0900","    0",",,7,0900","   39",",,7","   11",",,7",,,,,,,"   11",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-01","46.4656","-90.1892","435.9","IRONWOOD, MI US","   61",",,7,0900","    0",",,7,0900","    0",",,7,0900","   67",",,7","    0",",,7",,,,,,,"   11",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-02","46.4656","-90.1892","435.9","IRONWOOD, MI US","    8",",,7,0900","    0",",,7,0900","    0",",,7,0900","   44",",,7","   11",",,7",,,,,,,"   28",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-03","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   94",",,7","    0",",,7",,,,,,,"   17",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-04","46.4656","-90.1892","435.9","IRONWOOD, MI US","    3",",,7,0900","    0",",,7,0900","    0",",,7,0900","  150",",,7","   17",",,7",,,,,,,"   78",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-05","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  206",",,7","   56",",,7",,,,,,,"   56",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-06","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  133",",,7","    6",",,7",,,,,,,"   28",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-07","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   83",",,7","  -33",",,7",,,,,,,"    0",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-08","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  106",",,7","    0",",,7",,,,,,,"   44",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-09","46.4656","-90.1892","435.9","IRONWOOD, MI US","  267",",,7,0900","   30",",,7,0900","   25",",,7,0900","   94",",,7","   -6",",,7",,,,,,,"    6",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-10","46.4656","-90.1892","435.9","IRONWOOD, MI US","   56",",,7,0900","    0",",,7,0900","    0",",,7,0900","   28",",,7","   -6",",,7",,,,,,,"   11",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-11","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","  111",",,7","   11",",,7",,,,,,,"   56",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-12","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  161",",,7","   28",",,7",,,,,,,"   44",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-13","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  161",",,7","   11",",,7",,,,,,,"   22",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-14","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  178",",,7","   22",",,7",,,,,,,"   72",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-15","46.4656","-90.1892","435.9","IRONWOOD, MI US","   10",",,7,0900","    0",",,7,0900","    0",",,7,0900","  222",",,7","   50",",,7",,,,,,,"   89",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-16","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","  167",",,7","   89",",,7",,,,,,,"  117",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-17","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  183",",,7","   17",",,7",,,,,,,"   44",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-18","46.4656","-90.1892","435.9","IRONWOOD, MI US","   10",",,7,0900","    0",",,7,0900","    0",",,7,0900","  111",",,7","   44",",,7",,,,,,,"   44",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-05-19","46.4656","-90.1892","435.9","IRONWOOD, MI US","  287",",,7,0900","    0",",,7,0900","    0",",,7,0900","   56",",,7","   33",",,7",,,,,,,"   33",",,7,0900",,,,,,,,,,,,,,,,,,,,
