"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00013920","2018-09-26","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  217",",,W","   61",",,W","   22",",,W",,," 1143",",,W",,,,,"  330",",,W","  330",",,W",,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-09-27","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  244",",,W","   50",",,W","   32",",,W",,," 1337",",,W",,,,,"  180",",,W","  210",",,W",,,,,"   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-09-28","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   36",",,W",,,,,"  206",",,W","   72",",,W","   41",",,W",,," 1422",",,W",,,,,"   20",",,W","  360",",,W",,,,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-09-29","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   64",",,W",,,,,"  217",",,W","   83",",,W","   40",",,W",,," 1748",",,W",,,,,"  140",",,W","  170",",,W",,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-09-30","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  256",",,W","  183",",,W","   36",",,W",,," 1508",",,W",,,,,"  160",",,W","  180",",,W",,,,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-01","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  283",",,W","  150",",,W","   47",",,W",,," 1441",",,W",,,,,"  310",",,W","  180",",,W",,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-02","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  311",",,W","  139",",,W","   43",",,W",,," 2338",",,W",,,,,"  190",",,W","  190",",,W",,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-03","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  339",",,W","  200",",,W","   83",",,W",,," 1043",",,W",,,,,"  200",",,W","  200",",,W",,,,,"  139",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-04","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  200",",,W","  100",",,W","   51",",,W",,," 0242",",,W",,,,,"   10",",,W","   10",",,W",,,,,"  103",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-05","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  300",",,W","  117",",,W","   30",",,W",,," 1619",",,W",,,,,"  180",",,W","  200",",,W",,,,,"   94",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-06","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","  419",",,W",,,,,"  194",",,W","  100",",,W","   46",",,W",,," 0313",",,W",,,,,"  330",",,W","  330",",,W",,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-07","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   91",",,W",,,,,"  239",",,W","  106",",,W","   24",",,W",,," 2048",",,W",,,,,"  330",",,W","  320",",,W",,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-08","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","  627",",,W",,,,,"  272",",,W","  161",",,W","   35",",,W",,," 1500",",,W",,,,,"  180",",,W","  180",",,W",,,,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-09","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","  201",",,W",,,,,"  222",",,W","  122",",,W","   47",",,W",,," 1711",",,W",,,,,"  190",",,W","  180",",,W",,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-10","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    3",",,W",,,,,"  122",",,W","   78",",,W","   58",",,W",,," 1139",",,W",,,,,"  290",",,W","  290",",,W",,,,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-11","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  133",",,W","   22",",,W","   32",",,W",,," 0233",",,W",,,,,"  330",",,W","  320",",,W",,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-12","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   81",",,W",,,,,"  106",",,W","   50",",,W","   17",",,W",,," 1139",",,W",,,,,"  140",",,W","  120",",,W",,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-13","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  144",",,W","   33",",,W","   30",",,W",,," 1455",",,W",,,,,"  140",",,W","  160",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-14","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   71",",,W",,,,,"  106",",,W","    6",",,W","   53",",,W",,," 1311",",,W",,,,,"  350",",,W","  360",",,W",,,,,"  116",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-15","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"   83",",,W","  -10",",,W","   34",",,W",,," 0738",",,W",,,,,"  340",",,W","  340",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-16","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  183",",,W","  -16",",,W","   28",",,W",,," 1228",",,W",,,,,"  260",",,W","  240",",,W",,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-17","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US",,,,,,,"  206",",,W","   28",",,W","   17",",,W",,," 1147",",,W",,,,,"  330",",,W","  340",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-18","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US",,,,,,,"  200",",,W","   28",",,W","   30",",,W",,," 1016",",,W",,,,,"  150",",,W","  140",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-19","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  211",",,W","   78",",,W","   41",",,W",,," 1203",",,W",,,,,"  230",",,W","  230",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-20","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  194",",,W","   39",",,W","   44",",,W",,," 1247",",,W",,,,,"  330",",,W","  350",",,W",,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-21","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  200",",,W","  -10",",,W","   43",",,W",,," 1330",",,W",,,,,"  180",",,W","  190",",,W",,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-22","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  222",",,W","   61",",,W","   20",",,W",,," 0223",",,W",,,,,"  190",",,W","  190",",,W",,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-23","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  200",",,W","   61",",,W","   25",",,W",,," 0910",",,W",,,,,"   70",",,W","   70",",,W",,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-24","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  178",",,W","   50",",,W","   32",",,W",,," 1101",",,W",,,,,"  150",",,W","  160",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-25","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   84",",,W",,,,,"  111",",,W","   78",",,W","   22",",,W",,," 0453",",,W",,,,,"  150",",,W","  140",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-26","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  156",",,W","   33",",,W","   24",",,W",,," 1352",",,W",,,,,"  300",",,W","  300",",,W",,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-27","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  233",",,W","   33",",,W","   24",",,W",,," 2338",",,W",,,,,"  210",",,W","  200",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-28","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  200",",,W","   39",",,W","   40",",,W",,," 0011",",,W",,,,,"  320",",,W","  320",",,W",,,,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-29","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  233",",,W","   28",",,W","   40",",,W",,," 1415",",,W",,,,,"  160",",,W","  180",",,W",,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-30","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  183",",,W","  117",",,W","   42",",,W",,," 1610",",,W",,,,,"  350",",,W","  360",",,W",,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-10-31","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  139",",,W","   61",",,W","   36",",,W",,," 1021",",,W",,,,,"   40",",,W","   10",",,W",,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-01","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  167",",,W","   61",",,W","   24",",,W",,," 2304",",,W",,,,,"  200",",,W","  200",",,W",,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-02","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  144",",,W","   44",",,W","   38",",,W",,," 0934",",,W",,,,,"  320",",,W","  330",",,W",,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-03","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   13",",,W",,,,,"  161",",,W","   61",",,W","   39",",,W",,," 1121",",,W",,,,,"  160",",,W","  140",",,W",,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-04","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    3",",,W",,,,,"  106",",,W","   17",",,W","   58",",,W",,," 0528",",,W",,,,,"  310",",,W","  320",",,W",,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-05","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   56",",,W",,,,,"  144",",,W","   50",",,W","   46",",,W",,," 1546",",,W",,,,,"  300",",,W","  300",",,W",,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-06","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   48",",,W",,,,,"  111",",,W","    0",",,W","   28",",,W",,," 0003",",,W",,,,,"  290",",,W","  270",",,W",,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-07","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   83",",,W","    6",",,W","   31",",,W",,," 0828",",,W",,,,,"   10",",,W","  360",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-08","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   51",",,W",,,,,"   17",",,W","  -10",",,W","   28",",,W",,," 0854",",,W",,,,,"   60",",,W","   60",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-09","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   11",",,W","  -99",",,W","   56",",,W",,," 1228",",,W",,,,,"  320",",,W","  320",",,W",,,,,"  139",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-10","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   39",",,W"," -110",",,W","   48",",,W",,," 1226",",,W",,,,,"  150",",,W","  160",",,W",,,,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-11","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"   94",",,W","  -55",",,W","   32",",,W",,," 2117",",,W",,,,,"  360",",,W","   20",",,W",,,,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-12","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"   -5",",,W","  -71",",,W","   68",",,W",,," 1056",",,W",,,,,"  360",",,W","   20",",,W",,,,,"  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-13","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   17",",,W"," -116",",,W","   20",",,W",,," 0050",",,W",,,,,"  350",",,W","  350",",,W",,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-14","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   56",",,W","  -99",",,W","   22",",,W",,," 1250",",,W",,,,,"  170",",,W","  160",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-15","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  122",",,W","  -60",",,W","   33",",,W",,," 1004",",,W",,,,,"  200",",,W","  200",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-16","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  150",",,W","  -27",",,W","   23",",,W",,," 1611",",,W",,,,,"  160",",,W","  170",",,W",,,,,"   63",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00013920","2018-11-17","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   44",",,W","  -27",",,W","   53",",,W",,," 0829",",,W",,,,,"   10",",,W","   20",",,W",,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00013920","2018-11-18","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   22",",,W","  -60",",,W","   31",",,W",,," 0048",",,W",,,,,"   20",",,W","   10",",,W",,,,,"   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-19","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   94",",,W","  -55",",,W","   38",",,W",,," 1342",",,W",,,,,"  320",",,W","  320",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-20","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   94",",,W","  -66",",,W","   31",",,W",,," 1503",",,W",,,,,"  200",",,W","  200",",,W",,,,,"   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-21","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  167",",,W","    6",",,W","   43",",,W",,," 1418",",,W",,,,,"  190",",,W","  200",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-22","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  172",",,W","   17",",,W","   59",",,W",,," 2331",",,W",,,,,"  170",",,W","  170",",,W",,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-23","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  150",",,W","   33",",,W","   57",",,W",,," 0446",",,W",,,,,"  180",",,W","  160",",,W",,,,,"  103",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-24","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  178",",,W","  -16",",,W","   28",",,W",,," 2236",",,W",,,,,"   80",",,W","   70",",,W",,,,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-25","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   48",",,W",,,,,"  100",",,W","  -60",",,W","  102",",,W",,," 1101",",,W",,,,,"  330",",,W","  340",",,W",,,,,"  165",",,W","  250",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-26","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   -5",",,W","  -93",",,W","   48",",,W",,," 0226",",,W",,,,,"  320",",,W","  330",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-27","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  -16",",,W","  -93",",,W","   25",",,W",,," 0459",",,W",,,,,"  350",",,W","  340",",,W",,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-28","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   50",",,W","  -66",",,W","   29",",,W",,," 1021",",,W",,,,,"  150",",,W","  140",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-11-29","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  111",",,W","  -32",",,W","   17",",,W",,," 1945",",,W",,,,,"  360",",,W","  360",",,W",,,,,"   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00013920","2018-11-30","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","   71",",,W",,,,,"   72",",,W","  -38",",,W","   35",",,W",,," 2339",",,W",,,,,"   70",",,W","   70",",,W",,,,,"   98",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00013920","2018-12-01","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","  193",",,W",,,,,"  106",",,W","   22",",,W","   61",",,W",,," 0630",",,W",,,,,"  270",",,W","  110",",,W",,,,,"  107",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-02","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    3",",,W",,,,,"   22",",,W","  -10",",,W","   79",",,W",,," 0401",",,W",,,,,"  290",",,W","  290",",,W",,,,,"  116",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-03","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"  -10",",,W","  -27",",,W","   55",",,W",,," 0651",",,W",,,,,"  340",",,W","  350",",,W",,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00013920","2018-12-04","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"   -5",",,W","  -43",",,W","   40",",,W",,," 1414",",,W",,,,,"  280",",,W","  310",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-05","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   89",",,W","  -55",",,W","   36",",,W",,," 1247",",,W",,,,,"  190",",,W","  210",",,W",,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-06","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"   44",",,W","  -66",",,W","   45",",,W",,," 0951",",,W",,,,,"  340",",,W","   20",",,W",,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-07","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"    6",",,W","  -71",",,W","   16",",,W",,," 0944",",,W",,,,,"  110",",,W","  100",",,W",,,,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-08","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   33",",,W","  -77",",,W","   25",",,W",,," 1355",",,W",,,,,"   90",",,W","  110",",,W",,,,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00013920","2018-12-09","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   50",",,W","  -99",",,W","    7",",,W",,," 1423",",,W",,,,,"  330",",,W","  260",",,W",,,,,"   27",",,W","   27",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00013920","2018-12-10","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"   67",",,W","  -88",",,W","   19",",,W",,," 1345",",,W",,,,,"  240",",,W","  220",",,W",,,,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00013920","2018-12-11","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  122",",,W","  -38",",,W","   50",",,W",,," 1033",",,W",,,,,"  200",",,W","  200",",,W",,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-12","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  111",",,W","  -43",",,W","   28",",,W",,," 2029",",,W",,,,,"  140",",,W","  140",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-13","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"   67",",,W","   22",",,W","   50",",,W",,," 1714",",,W",,,,,"  360",",,W","  360",",,W",,,,,"   98",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00013920","2018-12-14","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  100",",,W","  -43",",,W","   50",",,W",,," 0244",",,W",,,,,"  360",",,W","  340",",,W",,,,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-15","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  128",",,W","  -71",",,W","   15",",,W",,," 0101",",,W",,,,,"  330",",,W","  330",",,W",,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-16","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  139",",,W","  -55",",,W","   17",",,W",,," 1245",",,W",,,,,"  330",",,W","  330",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00013920","2018-12-17","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  139",",,W","  -55",",,W","   16",",,W",,," 1515",",,W",,,,,"  170",",,W","  160",",,W",,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-18","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0",",,W",,,,,"  133",",,W","  -49",",,W","   41",",,W",,," 1245",",,W",,,,,"  200",",,W","  170",",,W",,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013920","2018-12-19","38.95028","-95.66389","325.2","TOPEKA FORBES FIELD, KS US","    0","T,,W",,,,,"   94",",,W","   50",",,W","   50",",,W",,," 1123",",,W",,,,,"  200",",,W","  190",",,W",,,,,"   89",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
