"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00003919","2019-06-21","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  328",",,W","  178",",,W",,,,,"   54",",,W",,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"  210",",,W","  300",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-06-22","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  211",",,W,",,,,,"  306",",,W","  194",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  210",",,W","  210",",,W",,,,,"  192",",,W","  233",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-06-23","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  536",",,W,",,,,,"  267",",,W","  156",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"   89",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-06-24","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  289",",,W","  122",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-06-25","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  241",",,W,",,,,,"  339",",,W","  167",",,W",,,,,"   50",",,W",,,,,,,,,,,,,"  110",",,W","   80",",,W",,,,,"  134",",,W","  188",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-06-26","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  328",",,W","  178",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"  116",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-06-27","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    8",",,W,",,,,,"  344",",,W","  228",",,W",,,,,"   68",",,W",,,,,,,,,,,,,"  190",",,W","  200",",,W",,,,,"  130",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-06-28","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  367",",,W","  239",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-06-29","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  367",",,W","  233",",,W",,,,,"   48",",,W",,,,,,,,,,,,,"  160",",,W","  190",",,W",,,,,"   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-06-30","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  344",",,W","  228",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  150",",,W","  150",",,W",,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-01","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  328",",,W","  206",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"  160",",,W","  190",",,W",,,,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-02","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  344",",,W","  211",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"  107",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-03","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  311",",,W","  211",",,W",,,,,"   54",",,W",,,,,,,,,,,,,"  160",",,W","  150",",,W",,,,,"  116",",,W","  165",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-04","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  279",",,W,",,,,,"  311",",,W","  194",",,W",,,,,"   59",",,W",,,,,,,,,,,,,"  150",",,W","  150",",,W",,,,,"  139",",,W","  170",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-05","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  300",",,W","  222",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"   10",",,W","  360",",,W",,,,,"  130",",,W","  170",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-06","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  289",",,W","  217",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-07","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  317",",,W","  200",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"  110",",,W","   80",",,W",,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-08","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  328",",,W","  222",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"  125",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-09","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   18",",,W,",,,,,"  339",",,W","  200",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"  310",",,W","  300",",,W",,,,,"  197",",,W","  277",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-10","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    5",",,W,",,,,,"  306",",,W","  206",",,W",,,,,"   44",",,W",,,,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"  148",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-11","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  300",",,W","  167",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"   40",",,W","   30",",,W",,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-12","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  328",",,W","  172",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  150",",,W","  140",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-13","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  333",",,W","  178",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"  160",",,W","  170",",,W",,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-14","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  344",",,W","  200",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  140",",,W","  150",",,W",,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-15","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  328",",,W","  211",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  140",",,W","  130",",,W",,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-16","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  361",",,W","  206",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   98",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-17","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  406",",,W","  250",",,W",,,,,"   73",",,W",,,,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"  139",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-18","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  394",",,W","  272",",,W",,,,,"   84",",,W",,,,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"  148",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-19","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  394",",,W","  261",",,W",,,,,"   75",",,W",,,,,,,,,,,,,"  200",",,W","  190",",,W",,,,,"  130",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-20","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  400",",,W","  256",",,W",,,,,"   68",",,W",,,,,,,,,,,,,"  180",",,W","  160",",,W",,,,,"  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-21","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    5",",,W,",,,,,"  306",",,W","  211",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"   30",",,W","   30",",,W",,,,,"  103",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-22","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  300",",,W","  183",",,W",,,,,"   54",",,W",,,,,,,,,,,,,"   20",",,W","   10",",,W",,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-23","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  283",",,W","  139",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"   40",",,W","   20",",,W",,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-24","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  306",",,W","  128",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"  150",",,W","  120",",,W",,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-25","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  339",",,W","  194",",,W",,,,,"   60",",,W",,,,,,,,,,,,,"  170",",,W","  210",",,W",,,,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-26","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  350",",,W","  211",",,W",,,,,"   61",",,W",,,,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-27","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  356",",,W","  189",",,W",,,,,"   58",",,W",,,,,,,,,,,,,"  200",",,W","  170",",,W",,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-28","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   53",",,W,",,,,,"  367",",,W","  217",",,W",,,,,"   75",",,W",,,,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"  134",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-29","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  333",",,W","  200",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"   10",",,W","   30",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-30","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  344",",,W","  178",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"  130",",,W","  130",",,W",,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-07-31","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   10",",,W,",,,,,"  367",",,W","  222",",,W",,,,,"   78",",,W",,,,,,,,,,,,,"  150",",,W","  160",",,W",,,,,"  139",",,W","  183",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-01","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   13",",,W,",,,,,"  322",",,W","  228",",,W",,,,,"   66",",,W",,,,,,,,,,,,,"  130",",,W","  130",",,W",,,,,"  103",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-02","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  224",",,W,",,,,,"  278",",,W","  200",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"   60",",,W","   70",",,W",,,,,"  134",",,W","  206",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-03","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  306",",,W","  222",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"   90",",,W","   90",",,W",,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-04","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  317",",,W","  211",",,W",,,,,"   18",",,W",,,,,,,,,,,,,"  100",",,W","  100",",,W",,,,,"   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-05","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  322",",,W","  211",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  220",",,W","  200",",,W",,,,,"   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-06","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  356",",,W","  211",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"  120",",,W","  110",",,W",,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-07","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  333",",,W","  217",",,W",,,,,"   50",",,W",,,,,"   99",",,W",,,"   99",",,W",,,"   50",",,W","   20",",,W",,,,,"   89",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-08","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  841",",,W,",,,,,"  289",",,W","  206",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"  340",",,W","  350",",,W",,,,,"  134",",,W","  183",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-09","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  294",",,W","  194",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"  160",",,W","  140",",,W",,,,,"   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-10","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  306",",,W","  222",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"  170",",,W","  160",",,W",,,,,"   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-11","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  236",",,W,",,,,,"  328",",,W","  211",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"  300",",,W","  310",",,W",,,,,"  170",",,W","  215",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-12","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   94",",,W,",,,,,"  322",",,W","  233",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  280",",,W","  270",",,W",,,,,"  116",",,W","  165",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-13","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  317",",,W","  217",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-14","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  283",",,W","  189",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  330",",,W","  330",",,W",,,,,"  103",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-15","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  322",",,W","  178",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  170",",,W","  160",",,W",,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-16","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  317",",,W","  194",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  110",",,W","   10",",,W",,,,,"  107",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-17","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  119",",,W,",,,,,"  322",",,W","  206",",,W",,,,,"   54",",,W",,,,,,,,,,,,,"  270",",,W","  270",",,W",,,,,"  183",",,W","  255",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-18","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   46",",,W,",,,,,"  311",",,W","  189",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  230",",,W","  220",",,W",,,,,"  143",",,W","  206",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-19","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  344",",,W","  228",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  150",",,W","  170",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-20","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  372",",,W","  261",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"  200",",,W","  190",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-21","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   20",",,W,",,,,,"  283",",,W","  217",",,W",,,,,"   37",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"  107",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-22","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  272",",,W","  206",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-23","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   10",",,W,",,,,,"  283",",,W","  206",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"  110",",,W","  110",",,W",,,,,"  116",",,W","  161",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-24","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   36",",,W,",,,,,"  267",",,W","  200",",,W",,,,,"   50",",,W",,,,,,,,,,,,,"  120",",,W","  130",",,W",,,,,"  125",",,W","  183",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-25","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  328",",,W,",,,,,"  272",",,W","  172",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  120",",,W","  120",",,W",,,,,"  125",",,W","  170",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-26","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  278",",,W","  194",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-27","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  256",",,W","  150",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"   10",",,W","   10",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-28","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  294",",,W","  133",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  190",",,W","  200",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-29","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  267",",,W,",,,,,"  328",",,W","  189",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"  320",",,W","  330",",,W",,,,,"  206",",,W","  268",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-30","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   18",",,W,",,,,,"  267",",,W","  189",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"   70",",,W","   70",",,W",,,,,"  170",",,W","  241",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-08-31","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    3",",,W,",,,,,"  250",",,W","  167",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  110",",,W","  110",",,W",,,,,"   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-09-01","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  289",",,W","  161",",,W",,,,,"   23",",,W",,,,,,,,,,,,,"  170",",,W","  190",",,W",,,,,"   54",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
