"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00013969","2019-06-15","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US",,,"    0",",,H","    0",",,H","  300",",,W","  189",",,W",,,,,,,"  252","H,,S",,,,,,,,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-06-16","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","   84",",,W,2400",,,"    0",",,H","  244",",,W","  189",",,W",,,,,,,"  228","H,,S",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-06-17","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  172",",,W",,,,,,,"  237","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-06-18","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    5",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  200",",,W","   42",",,W",,,,,"  274","H,,S",,,,,"   60",",,W","   30",",,W",,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-06-19","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","   38",",,W,2400","    0",",,H","    0",",,H","  289",",,W","  194",",,W","   27",",,W",,,,,"  232","H,,S",,,,,"  110",",,W","  100",",,W",,,"   67",",,W","   85",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-06-20","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  194",",,W",,,,,,,"  262","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-06-21","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  261",",,W",,,,,,,"  305","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-06-22","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  261",",,W",,,,,,,"  296","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-06-23","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","  140",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  200",",,W",,,,,,,"  247","H,,S",,,,,,,,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-06-24","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0","T,,W,2400","    0",",,H","    0",",,H","  300",",,W","  178",",,W","   33",",,W",,,,,"  228","H,,S",,,,,"  140",",,W","  160",",,W",,,"   63",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-06-25","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  200",",,W","   37",",,W",,,,,"  257","H,,S",,,,,"  150",",,W","  170",",,W",,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-06-26","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0","T,,W,2400","    0",",,H","    0",",,H","  339",",,W","  211",",,W","   50",",,W",,,,,"  274","H,,S",,,,,"   90",",,W","   80",",,W",,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-06-27","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  239",",,W","   44",",,W",,,,,"  286","H,,S",,,,,"  160",",,W","  160",",,W",,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-06-28","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  239",",,W","   38",",,W",,,,,"  297","H,,S",,,,,"  160",",,W","  160",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-06-29","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  239",",,W","   31",",,W",,,,,"  301","H,,S",,,,,"  150",",,W","  100",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-06-30","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  217",",,W","   38",",,W",,,,,"  279","H,,S",,,,,"  140",",,W","  130",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-01","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  228",",,W","   38",",,W",,,,,"  273","H,,S",,,,,"  150",",,W","  150",",,W",,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-02","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","   25",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  222",",,W","   40",",,W",,,,,"  281","H,,S",,,,,"  160",",,W","  150",",,W",,,"   94",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-03","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","  325",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  206",",,W","   46",",,W",,,,,"  235","H,,S",,,,,"  100",",,W","   50",",,W",,,"   94",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-04","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  233",",,W","   50",",,W",,,,,"  267","H,,S",,,,,"  150",",,W","  160",",,W",,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-05","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  239",",,W","   44",",,W",,,,,"  287","H,,S",,,,,"   80",",,W","  110",",,W",,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-06","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","   46",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  217",",,W","   21",",,W",,,,,"  262","H,,S",,,,,"  360",",,W","  360",",,W",,,"   98",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-07","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  217",",,W","   22",",,W",,,,,"  260","H,,S",,,,,"  120",",,W","  100",",,W",,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-08","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  239",",,W","   37",",,W",,,,,"  282","H,,S",,,,,"  160",",,W","  150",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-09","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  228",",,W","   41",",,W",,,,,"  282","H,,S",,,,,"  140",",,W","  140",",,W",,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-10","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  244",",,W","   34",",,W",,,,,"  300","H,,S",,,,,"   20",",,W","   20",",,W",,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-11","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  200",",,W","   28",",,W",,,,,"  272","H,,S",,,,,"   20",",,W","   40",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-12","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  172",",,W","   21",",,W",,,,,"  252","H,,S",,,,,"  110",",,W","  100",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-13","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  194",",,W","   31",",,W",,,,,"  262","H,,S",,,,,"   70",",,W","   90",",,W",,,"   76",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-14","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0","T,,W,2400","    0",",,H","    0",",,H","  333",",,W","  222",",,W","   31",",,W",,,,,"  275","H,,S",,,,,"  110",",,W","  110",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-15","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  200",",,W","   27",",,W",,,,,"  264","H,,S",,,,,"   70",",,W","   60",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-16","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","  145",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  200",",,W","   28",",,W",,,,,"  267","H,,S",,,,,"  350",",,W","  310",",,W",,,"  143",",,W","  201",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-17","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  261",",,W","   42",",,W",,,,,"  307","H,,S",,,,,"  210",",,W","  220",",,W",,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-18","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  261",",,W","   52",",,W",,,,,"  314","H,,S",,,,,"  170",",,W","  220",",,W",,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-19","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  261",",,W","   49",",,W",,,,,"  314","H,,S",,,,,"  160",",,W","  160",",,W",,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-20","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  256",",,W","   47",",,W",,,,,"  314","H,,S",,,,,"  160",",,W","  220",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-21","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  244",",,W","   34",",,W",,,,,"  301","H,,S",,,,,"   10",",,W","   10",",,W",,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-22","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  189",",,W","   64",",,W",,,,,"  268","H,,S",,,,,"   20",",,W","   20",",,W",,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-23","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  150",",,W","   35",",,W",,,,,"  232","H,,S",,,,,"   30",",,W","   30",",,W",,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-24","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  161",",,W","   24",",,W",,,,,"  232","H,,S",,,,,"  120",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-25","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  189",",,W","   45",",,W",,,,,"  251","H,,S",,,,,"  140",",,W","  140",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-26","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  206",",,W","   41",",,W",,,,,"  264","H,,S",,,,,"  160",",,W","  150",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-27","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  211",",,W","   36",",,W",,,,,"  268","H,,S",,,,,"  150",",,W","  160",",,W",,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-28","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  228",",,W","   46",",,W",,,,,"  289","H,,S",,,,,"  160",",,W","  200",",,W",,,"   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-29","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0","T,,W,2400","    0",",,H","    0",",,H","  356",",,W","  217",",,W","   41",",,W",,,,,"  309","H,,S",,,,,"   40",",,W","   30",",,W",,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-30","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  200",",,W","   41",",,W",,,,,"  276","H,,S",,,,,"  130",",,W","  100",",,W",,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-07-31","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  222",",,W","   54",",,W",,,,,"  293","H,,S",,,,,"  150",",,W","  130",",,W",,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-01","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  256",",,W","   60",",,W",,,,,"  293","H,,S",,,,,"  150",",,W","  150",",,W",,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-02","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","  216",",,W,2400","    0",",,H","    0",",,H","  289",",,W","  217",",,W","   57",",,W",,,,,"  269","H,,S",,,,,"   30",",,W","   50",",,W",,,"  125",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-03","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US",,,"    0",",,H","    0",",,H","  289",",,W","  217",",,W","   22",",,W",,,,,"  242","H,,S",,,,,"   80",",,W","   40",",,W",,,"   63",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-04","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  217",",,W","   18",",,W",,,,,"  265","H,,S",,,,,"  110",",,W","  110",",,W",,,"   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-05","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  222",",,W","   15",",,W",,,,,"  277","H,,S",,,,,"  130",",,W","  160",",,W",,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-06","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  233",",,W","   24",",,W",,,,,"  296","H,,S",,,,,"  150",",,W","  150",",,W",,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-07","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  261",",,W","   52",",,W",,,,,"  300","H,,S",,,,,"  100",",,W","   90",",,W",,,"  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-08","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","   66",",,W,2400","    0",",,H","    0",",,H","  272",",,W","  206",",,W","   48",",,W",,,,,"  250","H,,S",,,,,"  100",",,W","  110",",,W",,,"  112",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-09","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","   10",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  222",",,W","   27",",,W",,,,,"  246","H,,S",,,,,"  120",",,W","  120",",,W",,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-10","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    3",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  244",",,W","   41",",,W",,,,,"  282","H,,S",,,,,"  160",",,W","  190",",,W",,,"   67",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-11","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  256",",,W","   41",",,W",,,,,"  308","H,,S",,,,,"  160",",,W","  160",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-12","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","  602",",,W,2400","    0",",,H","    0",",,H","  383",",,W","  222",",,W","   33",",,W",,,,,"  316","H,,S",,,,,"  260",",,W","  220",",,W",,,"  134",",,W","  224",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-13","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","   36",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  228",",,W","   27",",,W",,,,,"  266","H,,S",,,,,"  330",",,W","  330",",,W",,,"  116",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-14","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  211",",,W","   20",",,W",,,,,"  270","H,,S",,,,,"   70",",,W","  330",",,W",,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-15","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  206",",,W","   40",",,W",,,,,"  268","H,,S",,,,,"  150",",,W","  160",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-16","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  233",",,W","   57",",,W",,,,,"  287","H,,S",,,,,"  150",",,W","  160",",,W",,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-17","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0","T,,W,2400","    0",",,H","    0",",,H","  333",",,W","  244",",,W","   65",",,W",,,,,"  287","H,,S",,,,,"  250",",,W","  240",",,W",,,"  143",",,W","  197",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-18","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","   84",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  200",",,W","   42",",,W",,,,,"  283","H,,S",,,,,"   10",",,W","   10",",,W",,,"  125",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-19","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  256",",,W","   47",",,W",,,,,"  301","H,,S",,,,,"  200",",,W","  210",",,W",,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-20","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0",",,W,2400","    0",",,H","    0",",,H","  378",",,W","  261",",,W","   40",",,W",,,,,"  314","H,,S",,,,,"  150",",,W","  140",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013969","2019-08-21","36.73667","-97.10194","304.8","PONCA CITY MUNICIPAL AIRPORT, OK US","    0","T,,W,2400","    0",",,H","    0",",,H","  361",",,W","  217",",,W","   36",",,W",,,,,"  307","H,,S",,,,,"   40",",,W","   40",",,W",,,"  139",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
