"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00053842","2018-10-02","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   97",",,W",,,,,"  283",",,W","  194",",,W","   23",",,W",,,,,,,,,,,"  240",",,W","  280",",,W","   58",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053842","2018-10-03","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  294",",,W","  183",",,W","   29",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","   76",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00053842","2018-10-04","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","  142",",,W",,,,,"  250",",,W","  156",",,W","   36",",,W",,,,,,,,,,,"  330",",,W","  210",",,W","   72",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053842","2018-10-05","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","  213",",,W",,,,,"  256",",,W","  156",",,W","   24",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","   67",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053842","2018-10-06","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   15",",,W",,,,,"  306",",,W","  206",",,W","   20",",,W",,,,,,,,,,,"  210",",,W","  240",",,W","   76",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053842","2018-10-07","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0","T,,W",,,,,"  300",",,W","  194",",,W","   13",",,W",,,,,,,,,,,"  200",",,W","  230",",,W","   45",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00053842","2018-10-08","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  300",",,W","  206",",,W","   22",",,W",,,,,,,,,,,"  190",",,W","  200",",,W","   63",",,W","  103",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-09","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  289",",,W","  200",",,W","   26",",,W",,,,,,,,,,,"  140",",,W","  210",",,W","   67",",,W","  107",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-10","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   64",",,W",,,,,"  228",",,W","  150",",,W","   32",",,W",,,,,,,,,,,"  280",",,W","  290",",,W","   94",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-10-11","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  150",",,W","   67",",,W","   60",",,W",,,,,,,,,,,"  280",",,W","  290",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-12","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   23",",,W",,,,,"  111",",,W","   33",",,W","   34",",,W",,,,,,,,,,,"  280",",,W","  300",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-13","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0","T,,W",,,,,"  111",",,W","   28",",,W","   22",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-14","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0","T,,W",,,,,"  144",",,W","   78",",,W","   24",",,W",,,,,,,,,,,"  120",",,W","  120",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053842","2018-10-15","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    3",",,W",,,,,"  122",",,W","   44",",,W","   43",",,W",,,,,,,,,,,"  320",",,W","  310",",,W","   94",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-10-16","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  133",",,W","   22",",,W","   19",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   63",",,W","  112",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-17","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  133",",,W","   44",",,W","   40",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","  103",",,W","  152",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-18","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  144",",,W","    6",",,W","    4",",,W",,,,,,,,,,,"  180",",,W","   50",",,W","   31",",,W","   45",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-19","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    8",",,W",,,,,"  128",",,W","   17",",,W","   24",",,W",,,,,,,,,,,"  200",",,W","  240",",,W","   67",",,W","  103",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-20","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  156",",,W","   22",",,W","   69",",,W",,,,,,,,,,,"  310",",,W","  300",",,W","  165",",,W","  246",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-21","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  106",",,W","  -10",",,W","   28",",,W",,,,,,,,,,,"  310",",,W","  300",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-22","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  183",",,W","   22",",,W","   30",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-23","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  144",",,W","   39",",,W","   35",",,W",,,,,,,,,,,"  340",",,W","  310",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-24","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  122",",,W","   22",",,W","   21",",,W",,,,,,,,,,,"   60",",,W","   70",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-25","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  133",",,W","   28",",,W","   20",",,W",,,,,,,,,,,"   70",",,W","  100",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-26","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   79",",,W",,,,,"   94",",,W","   67",",,W","   31",",,W",,,,,,,,,,,"  360",",,W","   10",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-10-27","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0","T,,W",,,,,"  128",",,W","   61",",,W","   36",",,W",,,,,,,,,,,"  310",",,W","  310",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-28","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    3",",,W",,,,,"  167",",,W","   39",",,W","   60",",,W",,,,,,,,,,,"  300",",,W","  280",",,W","  148",",,W","  219",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-10-29","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  150",",,W","   44",",,W","   27",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,
"USW00053842","2018-10-30","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  217",",,W","   39",",,W","   27",",,W",,,,,,,,,,,"  200",",,W","  180",",,W","   67",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-10-31","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   81",",,W",,,,,"  200",",,W","   94",",,W","   35",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","   76",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-11-01","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","  429",",,W",,,,,"   94",",,W","   56",",,W","   57",",,W",,,,,,,,,,,"  340",",,W","   20",",,W","  103",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-11-02","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    3",",,W",,,,,"  106",",,W","   44",",,W","   30",",,W",,,,,,,,,,,"  340",",,W","  330",",,W","   89",",,W","  143",",,W",,,,,,,,,,,,,,
"USW00053842","2018-11-03","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  128",",,W","    0",",,W","   22",",,W",,,,,,,,,,,"  130",",,W","  120",",,W","   58",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00053842","2018-11-04","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    8",",,W",,,,,"  156",",,W","   89",",,W","   47",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   81",",,W","  152",",,W",,,,,,,,,,,,,,
"USW00053842","2018-11-05","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   94",",,W",,,,,"  133",",,W","   78",",,W","   26",",,W",,,,,,,,,,,"  110",",,W","  160",",,W","   94",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-11-06","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   10",",,W",,,,,"  139",",,W","   67",",,W","   44",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","  103",",,W","  179",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-11-07","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0","T,,W",,,,,"   94",",,W","    0",",,W","   38",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","   81",",,W","  130",",,W",,,,,,,,,,,,,,
"USW00053842","2018-11-08","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0","T,,W",,,,,"   72",",,W","  -10",",,W","   27",",,W",,,,,,,,,,,"   50",",,W","   70",",,W","   54",",,W","   81",",,W",,,,,,,,,,,,,,
"USW00053842","2018-11-09","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    3",",,W",,,,,"   39",",,W","  -16",",,W","   52",",,W",,,,,,,,,,,"  300",",,W","  280",",,W","  107",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-11-10","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0","T,,W",,,,,"   11",",,W","  -66",",,W","   36",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","  116",",,W","  161",",,W",,,,,,,,,,,,,,
"USW00053842","2018-11-11","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   67",",,W","  -55",",,W","   17",",,W",,,,,,,,,,,"  180",",,W","  160",",,W","   58",",,W","   89",",,W",,,,,,,,,,,,,,
"USW00053842","2018-11-12","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   56",",,W","   11",",,W","   26",",,W",,,,,,,,,,,"  350",",,W","  340",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,
"USW00053842","2018-11-13","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0","T,,W",,,,,"   17",",,W","  -43",",,W","   51",",,W",,,,,,,,,,,"  310",",,W","  320",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-11-14","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   20",",,W",,,,,"    6",",,W","  -71",",,W","   34",",,W",,,,,,,,,,,"   80",",,W","   80",",,W","   67",",,W","   89",",,W",,,,,,,,,"    1",",,W",,,,
"USW00053842","2018-11-15","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   76",",,W",,,,,"   11",",,W","  -16",",,W","   26",",,W",,,,,,,,,,,"   70",",,W","   50",",,W","   81",",,W","  121",",,W","    1",",,W",,,,,,,"    1",",,W",,,,
"USW00053842","2018-11-16","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   44",",,W","  -10",",,W","   32",",,W",,,,,,,,,,,"  270",",,W","  210",",,W","   58",",,W","   98",",,W",,,,,,,,,,,,,,
"USW00053842","2018-11-17","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   56",",,W","   11",",,W","   19",",,W",,,,,,,,,,,"  150",",,W","  140",",,W","   45",",,W","   72",",,W",,,,,,,,,,,"    1",",,W",,
"USW00053842","2018-11-18","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   67",",,W","   39",",,W","   25",",,W",,,,,,,,,,,"  330",",,W","  360",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053842","2018-11-19","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   51",",,W",,,,,"   44",",,W","   11",",,W","   23",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-11-20","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0","T,,W",,,,,"   28",",,W","  -21",",,W","   34",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053842","2018-11-21","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   61",",,W","  -27",",,W","   23",",,W",,,,,,,,,,,"   10",",,W","  240",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053842","2018-11-22","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   78",",,W","  -27",",,W","   26",",,W",,,,,,,,,,,"  130",",,W","  110",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053842","2018-11-23","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   51",",,W",,,,,"  111",",,W","    0",",,W","   33",",,W",,,,,,,,,,,"  150",",,W","  160",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053842","2018-11-24","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   51",",,W",,,,,"  128",",,W","   72",",,W","   35",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   81",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-11-25","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   46",",,W",,,,,"  150",",,W","   28",",,W","   36",",,W",,,,,,,,,,,"  120",",,W","  150",",,W","   89",",,W","  143",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00053842","2018-11-26","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   30",",,W",,,,,"   89",",,W","  -32",",,W","   70",",,W",,,,,,,,,,,"  330",",,W","  330",",,W","  130",",,W","  188",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-11-27","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    3",",,W",,,,,"  -32",",,W","  -66",",,W","   51",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,
"USW00053842","2018-11-28","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0","T,,W",,,,,"  -10",",,W","  -82",",,W","   19",",,W",,,,,,,,,,,"  280",",,W","  270",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,
"USW00053842","2018-11-29","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    3",",,W",,,,,"   61",",,W","  -16",",,W","   28",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,"    1",",,W",,,,
"USW00053842","2018-11-30","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   83",",,W","   44",",,W","   17",",,W",,,,,,,,,,,"   70",",,W","   80",",,W","   45",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00053842","2018-12-01","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","  203",",,W",,,,,"  144",",,W","   56",",,W","   52",",,W",,,,,,,,,,,"  100",",,W","  140",",,W","   89",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-12-02","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0","T,,W",,,,,"  144",",,W","   50",",,W","   43",",,W",,,,,,,,,,,"  240",",,W","  220",",,W","   89",",,W","  165",",,W",,,,,,,,,,,,,,
"USW00053842","2018-12-03","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   13",",,W",,,,,,,,,"   48",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","   63",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-12-04","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    8",",,W",,,,,"   11",",,W","  -10",",,W","   33",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-12-05","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    3",",,W",,,,,"  -10",",,W","  -38",",,W","   32",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   72",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-12-06","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   20",",,W",,,,,"   28",",,W","  -43",",,W","   33",",,W",,,,,,,,,,,"  310",",,W","  270",",,W","   67",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-12-07","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   17",",,W","  -77",",,W","   22",",,W",,,,,,,,,,,"  310",",,W","  310",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-12-08","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  -21",",,W","  -77",",,W","   29",",,W",,,,,,,,,,,"  350",",,W","   10",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,
"USW00053842","2018-12-09","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   22",",,W","  -77",",,W","   28",",,W",,,,,,,,,,,"   10",",,W","   40",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,
"USW00053842","2018-12-10","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  -38",",,W","  -82",",,W","   15",",,W",,,,,,,,,,,"  360",",,W","  360",",,W","   58",",,W","   67",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053842","2018-12-11","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   67",",,W","  -82",",,W","   27",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","   63",",,W","  103",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053842","2018-12-12","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   89",",,W","  -21",",,W","   26",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","   72",",,W","  112",",,W",,,,,,,,,,,,,,
"USW00053842","2018-12-13","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   10",",,W",,,,,"   94",",,W","  -32",",,W","   20",",,W",,,,,,,,,,,"  160",",,W","  130",",,W","   58",",,W","   89",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053842","2018-12-14","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   51",",,W",,,,,"   89",",,W","   61",",,W","   23",",,W",,,,,,,,,,,"   20",",,W","   10",",,W","   67",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-12-15","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   53",",,W",,,,,"   72",",,W","   39",",,W","   48",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","   94",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-12-16","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0","T,,W",,,,,"  122",",,W","   22",",,W","   30",",,W",,,,,,,,,,,"  290",",,W","  300",",,W","   72",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-12-17","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   61",",,W","  -10",",,W","   29",",,W",,,,,,,,,,,"  300",",,W","  340",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,
"USW00053842","2018-12-18","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   67",",,W","  -38",",,W","    7",",,W",,,,,,,,,,,"  110",",,W","  110",",,W","   36",",,W","   45",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-12-19","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  111",",,W","  -32",",,W","   19",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,
"USW00053842","2018-12-20","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    8",",,W",,,,,"   89",",,W","   61",",,W","   19",",,W",,,,,,,,,,,"  130",",,W","  140",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-12-21","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   25",",,W",,,,,"   61",",,W","    6",",,W","   63",",,W",,,,,,,,,,,"  320",",,W","  340",",,W","   98",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-12-22","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   44",",,W","  -10",",,W","   30",",,W",,,,,,,,,,,"  290",",,W","  300",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,
"USW00053842","2018-12-23","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   28",",,W","  -10",",,W","   28",",,W",,,,,,,,,,,"  310",",,W","  310",",,W","   67",",,W","   94",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053842","2018-12-24","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   44",",,W","  -49",",,W","   15",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,
"USW00053842","2018-12-25","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","   10",",,W",,,,,"   83",",,W","  -10",",,W","   11",",,W",,,,,,,,,,,"  140",",,W","  120",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-12-26","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   83",",,W","  -38",",,W","   26",",,W",,,,,,,,,,,"  130",",,W","  130",",,W","   67",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-12-27","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","  104",",,W",,,,,"  133",",,W","   33",",,W","   47",",,W",,,,,,,,,,,"  120",",,W","  110",",,W","  134",",,W","  188",",,W","    1",",,W",,,,,,,,,,,,
"USW00053842","2018-12-28","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"  133",",,W","    0",",,W","   47",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","   98",",,W","  139",",,W",,,,,,,,,,,,,,
"USW00053842","2018-12-29","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   17",",,W","  -16",",,W","   30",",,W",,,,,,,,,,,"  280",",,W","  260",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,
"USW00053842","2018-12-30","39.825","-86.29583","250.9","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","    0",",,W",,,,,"   28",",,W","  -43",",,W","   23",",,W",,,,,,,,,,,"  180",",,W","  260",",,W","   54",",,W","   85",",,W",,,,,,,,,,,,,,
