"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV07","WV07_ATTRIBUTES"
"USW00023169","2019-12-16","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   33",",,W",,,,,"   43",",,W",,,,,,,,,"   82","H,,S",,,,,"   50",",,W","   60",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2019-12-17","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","    0",",,W",,,,,"   14",",,W",,,,,,,,,"   53","H,,S",,,,,"   30",",,W","   40",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2019-12-18","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   17",",,W",,,,,"   11",",,W",,,,,,,,,"   64","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2019-12-19","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   17",",,W",,,,,"   16",",,W",,,,,,,,,"   69","H,,S",,,,,"  270",",,W","  210",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2019-12-20","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   28",",,W",,,,,"   13",",,W",,,,,,,,,"   81","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2019-12-21","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   44",",,W",,,,,"   14",",,W",,,,,,,,,"   93","H,,S",,,,,"  220",",,W","  100",",,W",,,,,,,,,"   31",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2019-12-22","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","   61",",,W",,,,,"   13",",,W",,,,,,,,,"   89","H,,S",,,,,"  290",",,W","  110",",,W",,,,,,,,,"   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2019-12-23","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","   41",",,W,2400","    0",",,W","    0",",,W","  122",",,W","   72",",,W",,,,,"   17",",,W",,,,,,,,,"   93","H,,S",,,,,"   80",",,W","  180",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2019-12-24","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   67",",,W",,,,,"   13",",,W",,,,,,,,,"   88","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2019-12-25","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  111",",,W","   56",",,W",,,,,"   26",",,W",,,,,,,,,"   86","H,,S",,,,,"  220",",,W","  190",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2019-12-26","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","   84",",,W,2400","    0",",,W","    0",",,W","   78",",,W","   56",",,W",,,,,"   43",",,W",,,,,,,,,"   69","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2019-12-27","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    8",",,W,2400","    0",",,W","    0",",,W","  117",",,W","   50",",,W",,,,,"   41",",,W",,,,,,,,,"   71","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2019-12-28","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   33",",,W",,,,,"   65",",,W",,,,,,,,,"   78","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2019-12-29","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","    6",",,W",,,,,"   10",",,W",,,,,,,,,"   48","H,,S",,,,,"  230",",,W","   80",",,W",,,,,,,,,"   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2019-12-30","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","   33",",,W",,,,,"   15",",,W",,,,,,,,,"   63","H,,S",,,,,"   30",",,W","   50",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2019-12-31","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","   39",",,W",,,,,"   32",",,W",,,,,,,,,"   85","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-01","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  111",",,W","   33",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,"   90",",,W","   90",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-02","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   39",",,W",,,,,"   45",",,W",,,,,,,,,"   94","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-03","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   39",",,W",,,,,"   13",",,W",,,,,,,,,"  102","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,,,"   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-04","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   39",",,W",,,,,"   14",",,W",,,,,,,,,"   93","H,,S",,,,,"   30",",,W","   40",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-05","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   39",",,W",,,,,"   16",",,W",,,,,,,,,"   86","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-06","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   33",",,W",,,,,"   16",",,W",,,,,,,,,"   97","H,,S",,,,,"  300",",,W","  320",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-07","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   33",",,W",,,,,"   13",",,W",,,,,,,,,"   90","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-08","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","   39",",,W",,,,,"   20",",,W",,,,,,,,,"   97","H,,S",,,,,"  200",",,W","  330",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-09","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   61",",,W",,,,,"   23",",,W",,,,,,,,,"  104","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-10","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   44",",,W",,,,,"   41",",,W",,,,,,,,,"  101","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-11","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","   11",",,W",,,,,"   16",",,W",,,,,,,,,"   65","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-12","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","   11",",,W",,,,,"   13",",,W",,,,,,,,,"   64","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-13","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","   22",",,W",,,,,"   17",",,W",,,,,,,,,"   71","H,,S",,,,,"  290",",,W","  310",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-14","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   28",",,W",,,,,"   17",",,W",,,,,,,,,"   78","H,,S",,,,,"   20",",,W","  340",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-15","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   33",",,W",,,,,"   14",",,W",,,,,,,,,"   81","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   31",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-16","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   33",",,W",,,,,"   21",",,W",,,,,,,,,"   84","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"   72",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-17","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   67",",,W",,,,,"   29",",,W",,,,,,,,,"  112","H,,S",,,,,"  270",",,W","  190",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-18","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   28",",,W",,,,,"   12",",,W",,,,,,,,,"   87","H,,S",,,,,"  220",",,W","   90",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-19","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  183",",,W","   39",",,W",,,,,"   22",",,W",,,,,,,,,"   99","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-20","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  161",",,W","  106",",,W",,,,,"   16",",,W",,,,,,,,,"  138","H,,S",,,,,"   30",",,W","   40",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-21","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   89",",,W",,,,,"   17",",,W",,,,,,,,,"  131","H,,S",,,,,"  230",",,W","  210",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-22","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   67",",,W",,,,,"   13",",,W",,,,,,,,,"  109","H,,S",,,,,"  100",",,W","   80",",,W",,,,,,,,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-23","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   67",",,W",,,,,"   16",",,W",,,,,,,,,"  116","H,,S",,,,,"  240",",,W","  320",",,W",,,,,,,,,"   31",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-24","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   67",",,W",,,,,"    9",",,W",,,,,,,,,"  125","H,,S",,,,,"  220",",,W","  310",",,W",,,,,,,,,"   31",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-25","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   67",",,W",,,,,"   12",",,W",,,,,,,,,"  124","H,,S",,,,,"  220",",,W","  140",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-26","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  183",",,W","   72",",,W",,,,,"   18",",,W",,,,,,,,,"  124","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-27","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  200",",,W","   94",",,W",,,,,"   43",",,W",,,,,,,,,"  145","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-28","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   72",",,W",,,,,"   16",",,W",,,,,,,,,"  128","H,,S",,,,,"   70",",,W","   50",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-29","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   61",",,W",,,,,"   56",",,W",,,,,,,,,"  121","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  139",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-30","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   50",",,W",,,,,"   17",",,W",,,,,,,,,"  112","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-01-31","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   61",",,W",,,,,"   17",",,W",,,,,,,,,"  117","H,,S",,,,,"  130",",,W","  140",",,W",,,,,,,,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-01","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  211",",,W","   61",",,W",,,,,"   18",",,W",,,,,,,,,"  126","H,,S",,,,,"  220",",,W","   80",",,W",,,,,,,,,"   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-02","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","   61",",,W",,,,,"   44",",,W",,,,,,,,,"  131","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"  170",",,W","  201",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-03","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  111",",,W","   33",",,W",,,,,"   97",",,W",,,,,,,,,"  111","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"  161",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-04","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   22",",,W",,,,,"   73",",,W",,,,,,,,,"   48","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,,,"  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-05","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","   -5",",,W",,,,,"   17",",,W",,,,,,,,,"   43","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-06","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   28",",,W",,,,,"   13",",,W",,,,,,,,,"   79","H,,S",,,,,"   90",",,W","   80",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-07","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   61",",,W",,,,,"   21",",,W",,,,,,,,,"  119","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-08","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  200",",,W","   61",",,W",,,,,"   18",",,W",,,,,,,,,"  124","H,,S",,,,,"  310",",,W","   70",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-09","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","   13",",,W,2400","    0",",,W","    0",",,W","  133",",,W","   72",",,W",,,,,"   72",",,W",,,,,,,,,"  128","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-10","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    5",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   67",",,W",,,,,"   68",",,W",,,,,,,,,"  106","H,,S",,,,,"   20",",,W","   30",",,W",,,,,,,,,"  139",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-11","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   67",",,W",,,,,"   60",",,W",,,,,,,,,"  115","H,,S",,,,,"   30",",,W","   40",",,W",,,,,,,,,"  157",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-12","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   39",",,W",,,,,"   18",",,W",,,,,,,,,"  101","H,,S",,,,,"   70",",,W","  130",",,W",,,,,,,,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-13","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   50",",,W",,,,,"   13",",,W",,,,,,,,,"  108","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-14","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   50",",,W",,,,,"   16",",,W",,,,,,,,,"  111","H,,S",,,,,"   30",",,W","   40",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-15","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   61",",,W",,,,,"   16",",,W",,,,,,,,,"  121","H,,S",,,,,"   20",",,W","   90",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-16","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   78",",,W",,,,,"   18",",,W",,,,,,,,,"  135","H,,S",,,,,"   10",",,W","  330",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023169","2020-02-17","36.0719","-115.1634","664.5","MCCARRAN INTERNATIONAL AIRPORT, NV US","    0",",,W,2400","    0",",,W","    0",",,W","  217",",,W","   94",",,W",,,,,"   23",",,W",,,,,,,,,"  156","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
