"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00141867","2018-09-15","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  194",",,7",,,,,,,,,,,,,,,"  267",",,7,0800",,,,,,
"USC00141867","2018-09-16","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  178",",,7",,,,,,,,,,,,,,,"  256",",,7,0800",,,,,,
"USC00141867","2018-09-17","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  206",",,7",,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,
"USC00141867","2018-09-18","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  206",",,7",,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,
"USC00141867","2018-09-19","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  217",",,7",,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,
"USC00141867","2018-09-20","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  233",",,7",,,,,,,,,,,,,,,"  244",",,7,0800",,,,,,
"USC00141867","2018-09-21","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","  137",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  178",",,7",,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,
"USC00141867","2018-09-22","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   89",",,7",,,,,,,,,,,,,,,"  144",",,7,0800",,,,,,
"USC00141867","2018-09-23","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-09-24","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  150",",,7",,,,,,,,,,,,,,,"  161",",,7,0800",,,,,,
"USC00141867","2018-09-25","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  161",",,7",,,,,,,,,,,,,,,"  194",",,7,0800",,,,,,
"USC00141867","2018-09-26","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   89",",,7",,,,,,,,,,,,,,,"   94",",,7,0800",,,,,,
"USC00141867","2018-09-27","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   67",",,7",,,,,,,,,,,,,,,"   78",",,7,0800",,,,,,
"USC00141867","2018-09-28","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   78",",,7",,,,,,,,,,,,,,,"  122",",,7,0800",,,,,,
"USC00141867","2018-09-29","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-09-30","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","  254",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-10-01","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  189",",,7",,,,,,,,,,,,,,,"  200",",,7,0800",,,,,,
"USC00141867","2018-10-02","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  128",",,7",,,,,,,,,,,,,,,"  144",",,7,0800",,,,,,
"USC00141867","2018-10-03","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  144",",,7",,,,,,,,,,,,,,,"  228",",,7,0800",,,,,,
"USC00141867","2018-10-04","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","  330",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","   89",",,7",,,,,,,,,,,,,,,"   89",",,7,0800",,,,,,
"USC00141867","2018-10-05","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   89",",,7",,,,,,,,,,,,,,,"  122",",,7,0800",,,,,,
"USC00141867","2018-10-06","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","  531",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","   89",",,7",,,,,,,,,,,,,,,"   89",",,7,0800",,,,,,
"USC00141867","2018-10-07","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   83",",,7",,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,
"USC00141867","2018-10-08","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,,,,,"  189",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-10-09","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  233",",,7","  161",",,7",,,"    2",",,7",,,,,,,"  744",",,7",,,"  172",",,7,0800",,,,,,
"USC00141867","2018-10-10","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","  185",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   72",",,7",,,,,,,,,,,,,,,"   72",",,7,0800",,,,,,
"USC00141867","2018-10-11","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   22",",,7",,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,
"USC00141867","2018-10-12","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   66",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   33",",,7",,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,
"USC00141867","2018-10-13","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   74",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-10-14","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  144",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-10-15","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","   78",",,7","    0",",,7",,,"    2",",,7",,,,,,,"   58",",,7",,,"    6",",,7,0800",,,,,,
"USC00141867","2018-10-16","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","  -17",",,7",,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,
"USC00141867","2018-10-17","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   -6",",,7",,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,
"USC00141867","2018-10-18","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   33",",,7",,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,
"USC00141867","2018-10-19","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   44",",,7",,,,,,,,,,,,,,,"  111",",,7,0800",,,,,,
"USC00141867","2018-10-20","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   61",",,7",,,,,,,,,,,,,,,"   72",",,7,0800",,,,,,
"USC00141867","2018-10-21","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   22",",,7",,,,,,,,,,,,,,,"   28",",,7,0800",,,,,,
"USC00141867","2018-10-22","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   28",",,7",,,,,,,,,,,,,,,"   78",",,7,0800",,,,,,
"USC00141867","2018-10-23","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   78",",,7",,,,,,,,,,,,,,,"   94",",,7,0800",,,,,,
"USC00141867","2018-10-24","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   61",",,7",,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,
"USC00141867","2018-10-25","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   48",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   61",",,7",,,,,,,,,,,,,,,"   78",",,7,0800",,,,,,
"USC00141867","2018-10-26","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   51",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","   56",",,7",,,,,,,,,,,,,,,"   56",",,7,0800",,,,,,
"USC00141867","2018-10-27","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,,,,,"  161",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-10-28","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,,,,,"  239",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-10-29","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  189",",,7","   39",",,7",,,"    3",",,7",,,,,,,"    0",",,7",,,"   67",",,7,0800",,,,,,
"USC00141867","2018-10-30","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   67",",,7",,,,,,,,,,,,,,,"  144",",,7,0800",,,,,,
"USC00141867","2018-10-31","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   72",",,7",,,,,,,,,,,,,,,"   78",",,7,0800",,,,,,
"USC00141867","2018-11-01","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   67",",,7",,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,
"USC00141867","2018-11-02","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   50",",,7",,,,,,,,,,,,,,,"   56",",,7,0800",,,,,,
"USC00141867","2018-11-03","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,,,,,"  128",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-11-04","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,,,,,"  161",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-11-05","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  106",",,7","   33",",,7",,,"    3",",,7",,,,,,,"   43",",,7",,,"   67",",,7,0800",,,,,,
"USC00141867","2018-11-06","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   33",",,7",,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,
"USC00141867","2018-11-07","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   48",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","   17",",,7",,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,
"USC00141867","2018-11-08","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   -6",",,7",,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,
"USC00141867","2018-11-09","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   74",",,7,0800","  114",",,7,0800","  102",",,7,0800","    0",",,7","  -33",",,7",,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,
"USC00141867","2018-11-10","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,,,,,"    0",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-11-11","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,,,,,"   33",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-11-12","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,,,,,"   78",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-11-13","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"   13",",,7,0800","    0","T,,7,0800","  -22",",,7"," -106",",,7",,,"    4",",,7",,,,,,,"   10",",,7",,,"  -94",",,7,0800",,,,,,
"USC00141867","2018-11-14","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","  -94",",,7",,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,,
"USC00141867","2018-11-15","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -61",",,7",,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,,
"USC00141867","2018-11-16","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","  -28",",,7",,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,
"USC00141867","2018-11-17","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  161",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-11-18","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","   28",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-11-19","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","   22",",,7","  -56",",,7",,,"    3",",,7",,,,,,,"    0",",,7",,,"  -11",",,7,0800",,,,,,
"USC00141867","2018-11-20","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","  -50",",,7",,,,,,,,,,,,,,,"  -50",",,7,0800",,,,,,
"USC00141867","2018-11-21","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -50",",,7",,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,
"USC00141867","2018-11-22","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  156",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-11-23","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,,,,,"  183",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-11-24","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,,,,,"  167",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-11-25","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,,,,,"  172",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-11-26","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"  140",",,7,0800","  127",",,7,0800","  -11",",,7","  -50",",,7",,,"    4",",,7",,,,,,,"  127",",,7",,,"  -22",",,7,0800",,,,,,
"USC00141867","2018-11-27","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","  102",",,7,0800","    6",",,7","  -39",",,7",,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,,
"USC00141867","2018-11-28","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","  102",",,7,0800","  -28",",,7","  -67",",,7",,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,,
"USC00141867","2018-11-29","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","  -33",",,7",,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,
"USC00141867","2018-11-30","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","  -17",",,7",,,,,,,,,,,,,,,"    0",",,7,0800",,,,,,
"USC00141867","2018-12-01","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-12-02","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","   50",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-12-03","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","   11",",,7","  -22",",,7",,,"    3",",,7",,,,,,,"  330",",,7",,,"  -22",",,7,0800",,,,,,
"USC00141867","2018-12-04","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -22",",,7","  -50",",,7",,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,
"USC00141867","2018-12-05","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","   -6",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-12-06","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  106",",,7","  -56",",,7",,,"    2",",,7",,,,,,,"    0",",,7",,,"    0",",,7,0800",,,,,,
"USC00141867","2018-12-07","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","  -67",",,7",,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,,
"USC00141867","2018-12-08","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","    6",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-12-09","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","   39",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-12-10","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","   61",",,7","  -83",",,7",,,"    3",",,7",,,,,,,"    0",",,7",,,"  -61",",,7,0800",,,,,,
"USC00141867","2018-12-11","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","  -61",",,7",,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,
"USC00141867","2018-12-12","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","  -22",",,7",,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,,
"USC00141867","2018-12-13","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,,
"USC00141867","2018-12-14","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","  -17",",,7",,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,,
"USC00141867","2018-12-15","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","   89",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-12-16","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  128",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-12-17","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  122",",,7","  -44",",,7",,,"    3",",,7",,,,,,,"    0",",,7",,,"  -22",",,7,0800",,,,,,
"USC00141867","2018-12-18","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","  -39",",,7",,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,
"USC00141867","2018-12-19","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -11",",,7",,,,,,,,,,,,,,,"   50",",,7,0800",,,,,,
"USC00141867","2018-12-20","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   22",",,7",,,,,,,,,,,,,,,"   22",",,7,0800",,,,,,
"USC00141867","2018-12-21","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -28",",,7",,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,
"USC00141867","2018-12-22","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  111",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-12-23","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","   89",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-12-24","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","   89",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-12-25","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","   78",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-12-26","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  117",",,7","  -11",",,7",,,"    4",",,7",,,,,,,"  140",",,7",,,"   56",",,7,0800",,,,,,
"USC00141867","2018-12-27","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","  216",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   56",",,7",,,,,,,,,,,,,,,"  111",",,7,0800",,,,,,
"USC00141867","2018-12-28","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -50",",,7",,,,,,,,,,,,,,,"  -50",",,7,0800",,,,,,
"USC00141867","2018-12-29","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  -33",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-12-30","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  -17",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-12-31","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","   89",",,7","  -56",",,7",,,"    3",",,7",,,,,,,"    0","T,,7",,,"   11",",,7,0800",,,,,,
"USC00141867","2019-01-01","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0","T,,7,0800","    0","T,,7,0800","    0",",,7,0800","   33",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2019-01-02","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -56",",,7"," -100",",,7",,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,,
"USC00141867","2019-01-03","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   33",",,7","  -78",",,7",,,,,,,,,,,,,,,"  -67",",,7,0800",,,,,,
"USC00141867","2019-01-04","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -72",",,7",,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,,
"USC00141867","2019-01-05","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,,,,,"  122",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2019-01-06","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,,,,,"  172",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2019-01-07","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  172",",,7","   50",",,7",,,"    3",",,7",,,,,,,"    0","T,,7",,,"   67",",,7,0800",,,,,,
