"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00203421","2019-03-14","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US",,,"    0",",,7,0800","  864",",,7,0800","   94",",,7","   28",",,7",,,,,,,"   61",",,7,0800"
"USC00203421","2019-03-15","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   61",",,7,0800","   10",",,7,0800","  787",",,7,0800","  100",",,7","  -22",",,7",,,,,,,"  -22",",,7,0800"
"USC00203421","2019-03-16","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   46",",,7,0800","   89",",,7,0800","  838",",,7,0800","  -17",",,7","  -61",",,7",,,,,,,"  -56",",,7,0800"
"USC00203421","2019-03-17","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","  787",",,7,0800","    0",",,7"," -128",",,7",,,,,,," -100",",,7,0800"
"USC00203421","2019-03-18","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  737",",,7,0800","   17",",,7"," -100",",,7",,,,,,,"  -83",",,7,0800"
"USC00203421","2019-03-19","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  737",",,7,0800","   50",",,7","  -83",",,7",,,,,,,"  -33",",,7,0800"
"USC00203421","2019-03-20","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  686",",,7,0800","  106",",,7","  -33",",,7",,,,,,,"   28",",,7,0800"
"USC00203421","2019-03-21","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    5",",,7,0800","    0",",,7,0800","  660",",,7,0800","   33",",,7","    6",",,7",,,,,,,"    6",",,7,0800"
"USC00203421","2019-03-22","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  660",",,7,0800","  100",",,7","  -11",",,7",,,,,,,"  -11",",,7,0800"
"USC00203421","2019-03-23","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  635",",,7,0800","   11",",,7","  -83",",,7",,,,,,,"  -83",",,7,0800"
"USC00203421","2019-03-24","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  610",",,7,0800","  133",",,7","  -83",",,7",,,,,,,"    6",",,7,0800"
"USC00203421","2019-03-25","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  610",",,7,0800","    6",",,7"," -122",",,7",,,,,,," -100",",,7,0800"
"USC00203421","2019-03-26","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  610",",,7,0800","   28",",,7"," -100",",,7",,,,,,,"  -94",",,7,0800"
"USC00203421","2019-03-27","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  559",",,7,0800","   94",",,7","  -94",",,7",,,,,,,"   56",",,7,0800"
"USC00203421","2019-03-28","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   38",",,7,0800","    0",",,7,0800","  508",",,7,0800","  139",",,7","   22",",,7",,,,,,,"   28",",,7,0800"
"USC00203421","2019-03-29","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  483",",,7,0800","   67",",,7","  -67",",,7",,,,,,,"  -61",",,7,0800"
"USC00203421","2019-03-30","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   25",",,7,0800","   38",",,7,0800","  483",",,7,0800","   39",",,7","  -61",",,7",,,,,,,"  -44",",,7,0800"
"USC00203421","2019-03-31","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  483",",,7,0800","  -22",",,7","  -89",",,7",,,,,,,"  -89",",,7,0800"
"USC00203421","2019-04-01","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","  483",",,7,0800","   11",",,7","  -94",",,7",,,,,,,"  -28",",,7,0800"
"USC00203421","2019-04-02","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  457",",,7,0800","   39",",,7","  -28",",,7",,,,,,,"  -28",",,7,0800"
"USC00203421","2019-04-03","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   20",",,7,0800","   13",",,7,0800","  457",",,7,0800","   83",",,7","  -28",",,7",,,,,,,"  -22",",,7,0800"
"USC00203421","2019-04-04","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  432",",,7,0800","   22",",,7","  -89",",,7",,,,,,,"  -89",",,7,0800"
"USC00203421","2019-04-05","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    5",",,7,0800","    0","T,,7,0800","  406",",,7,0800","   83",",,7","  -89",",,7",,,,,,,"   17",",,7,0800"
"USC00203421","2019-04-06","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  381",",,7,0800","   83",",,7","   -6",",,7",,,,,,,"   17",",,7,0800"
"USC00203421","2019-04-07","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  135",",,7,0800","    0",",,7,0800","  356",",,7,0800","   89",",,7","   17",",,7",,,,,,,"   44",",,7,0800"
"USC00203421","2019-04-08","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  104",",,7,0800","    0",",,7,0800","  279",",,7,0800","  167",",,7","   33",",,7",,,,,,,"   50",",,7,0800"
"USC00203421","2019-04-09","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   81",",,7,0800","    0",",,7,0800","  279",",,7,0800","   72",",,7","   22",",,7",,,,,,,"   22",",,7,0800"
"USC00203421","2019-04-10","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   46",",,7,0800","   25",",,7,0800","  279",",,7,0800","   28",",,7","  -22",",,7",,,,,,,"  -22",",,7,0800"
"USC00203421","2019-04-11","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  279",",,7,0800","   39",",,7","  -28",",,7",,,,,,,"   -6",",,7,0800"
"USC00203421","2019-04-12","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  206",",,7,0800","  152",",,7,0800","  381",",,7,0800","    6",",,7","  -22",",,7",,,,,,,"    0",",,7,0800"
"USC00203421","2019-04-13","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   10",",,7,0800","    8",",,7,0800","  381",",,7,0800","   44",",,7","   -6",",,7",,,,,,,"    0",",,7,0800"
"USC00203421","2019-04-14","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  381",",,7,0800","   17",",,7","  -56",",,7",,,,,,,"  -44",",,7,0800"
"USC00203421","2019-04-15","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  356",",,7,0800","   72",",,7","  -72",",,7",,,,,,,"  -28",",,7,0800"
"USC00203421","2019-04-16","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  305",",,7,0800","  106",",,7","  -28",",,7",,,,,,,"   22",",,7,0800"
"USC00203421","2019-04-17","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","  279",",,7,0800","  133",",,7","   11",",,7",,,,,,,"   50",",,7,0800"
"USC00203421","2019-04-18","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  145",",,7,0800","    0",",,7,0800","  229",",,7,0800","  156",",,7","   17",",,7",,,,,,,"   22",",,7,0800"
"USC00203421","2019-04-19","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    3",",,7,0800","    0",",,7,0800","  203",",,7,0800","   56",",,7","  -33",",,7",,,,,,,"  -22",",,7,0800"
"USC00203421","2019-04-20","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  139",",,7","  -22",",,7",,,,,,,"   28",",,7,0800"
"USC00203421","2019-04-21","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   25",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  211",",,7","   28",",,7",,,,,,,"   39",",,7,0800"
"USC00203421","2019-04-22","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  193",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  122",",,7","   39",",,7",,,,,,,"   44",",,7,0800"
"USC00203421","2019-04-23","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  295",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   44",",,7","    0",",,7",,,,,,,"    0",",,7,0800"
"USC00203421","2019-04-24","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  111",",,7","    0",",,7",,,,,,,"   72",",,7,0800"
"USC00203421","2019-04-25","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0","T,,7,0800","  194",",,7","   33",",,7",,,,,,,"   33",",,7,0800"
"USC00203421","2019-04-26","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  178",",,7","   22",",,7",,,,,,,"   39",",,7,0800"
"USC00203421","2019-04-27","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0","T,,7,0800","   72",",,7","  -44",",,7",,,,,,,"  -22",",,7,0800"
"USC00203421","2019-04-28","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   78",",,7","  -33",",,7",,,,,,,"  -11",",,7,0800"
"USC00203421","2019-04-29","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  111",",,7","  -11",",,7",,,,,,,"   61",",,7,0800"
"USC00203421","2019-04-30","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0","T,,7,0800","   67",",,7","   17",",,7",,,,,,,"   28",",,7,0800"
"USC00203421","2019-05-01","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   41",",,7,0800","    0","T,,7,0800","    0","T,,7,0800","   72",",,7","   17",",,7",,,,,,,"   22",",,7,0800"
"USC00203421","2019-05-02","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   28",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   44",",,7","   11",",,7",,,,,,,"   17",",,7,0800"
"USC00203421","2019-05-03","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0","T,,7,0800","   72",",,7","   -6",",,7",,,,,,,"   17",",,7,0800"
"USC00203421","2019-05-04","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   17",",,7",,,,,,,"   44",",,7,0800"
"USC00203421","2019-05-05","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   39",",,7",,,,,,,"   67",",,7,0800"
"USC00203421","2019-05-06","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   11",",,7",,,,,,,"   11",",,7,0800"
"USC00203421","2019-05-07","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -33",",,7",,,,,,,"    6",",,7,0800"
"USC00203421","2019-05-08","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","   -6",",,7",,,,,,,"    6",",,7,0800"
"USC00203421","2019-05-09","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  274",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","    6",",,7",,,,,,,"   33",",,7,0800"
"USC00203421","2019-05-10","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   76",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","    0",",,7",,,,,,,"    6",",,7,0800"
"USC00203421","2019-05-11","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","    0",",,7",,,,,,,"   22",",,7,0800"
"USC00203421","2019-05-12","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   22",",,7",,,,,,,"   33",",,7,0800"
"USC00203421","2019-05-13","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","    6",",,7",,,,,,,"    6",",,7,0800"
"USC00203421","2019-05-14","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","    6",",,7",,,,,,,"   50",",,7,0800"
"USC00203421","2019-05-15","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   28",",,7",,,,,,,"   33",",,7,0800"
"USC00203421","2019-05-16","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   33",",,7",,,,,,,"   89",",,7,0800"
"USC00203421","2019-05-17","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   -6",",,7",,,,,,,"   28",",,7,0800"
"USC00203421","2019-05-18","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   28",",,7",,,,,,,"   50",",,7,0800"
"USC00203421","2019-05-19","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  231",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","   39",",,7",,,,,,,"   44",",,7,0800"
"USC00203421","2019-05-20","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  130",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","   22",",,7",,,,,,,"   33",",,7,0800"
"USC00203421","2019-05-21","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","    0",",,7",,,,,,,"   17",",,7,0800"
"USC00203421","2019-05-22","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   33",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   17",",,7",,,,,,,"   83",",,7,0800"
"USC00203421","2019-05-23","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   83",",,7",,,,,,,"   94",",,7,0800"
"USC00203421","2019-05-24","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   78",",,7",,,,,,,"   83",",,7,0800"
"USC00203421","2019-05-25","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   83",",,7",,,,,,,"  122",",,7,0800"
"USC00203421","2019-05-26","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   39",",,7",,,,,,,"   94",",,7,0800"
"USC00203421","2019-05-27","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   78",",,7",,,,,,,"   78",",,7,0800"
"USC00203421","2019-05-28","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   56",",,7",,,,,,,"   61",",,7,0800"
"USC00203421","2019-05-29","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   50",",,7",,,,,,,"   72",",,7,0800"
"USC00203421","2019-05-30","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   56",",,7",,,,,,,"   67",",,7,0800"
"USC00203421","2019-05-31","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   67",",,7",,,,,,,"   89",",,7,0800"
"USC00203421","2019-06-01","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   33",",,7",,,,,,,"   39",",,7,0800"
"USC00203421","2019-06-02","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","    0",",,7",,,,,,,"   61",",,7,0800"
"USC00203421","2019-06-03","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","    0",",,7",,,,,,,"   22",",,7,0800"
"USC00203421","2019-06-04","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   22",",,7",,,,,,,"  117",",,7,0800"
"USC00203421","2019-06-05","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  211",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","   78",",,7",,,,,,,"   83",",,7,0800"
"USC00203421","2019-06-06","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   44",",,7",,,,,,,"   61",",,7,0800"
"USC00203421","2019-06-07","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   61",",,7",,,,,,,"  133",",,7,0800"
"USC00203421","2019-06-08","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  133",",,7",,,,,,,"  167",",,7,0800"
"USC00203421","2019-06-09","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  156",",,7",,,,,,,"  178",",,7,0800"
"USC00203421","2019-06-10","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   38",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","   83",",,7",,,,,,,"   83",",,7,0800"
"USC00203421","2019-06-11","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   39",",,7",,,,,,,"   61",",,7,0800"
"USC00203421","2019-06-12","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   38",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   61",",,7",,,,,,,"   94",",,7,0800"
"USC00203421","2019-06-13","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   22",",,7",,,,,,,"   39",",,7,0800"
"USC00203421","2019-06-14","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   39",",,7",,,,,,,"   72",",,7,0800"
"USC00203421","2019-06-15","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   56",",,7",,,,,,,"   56",",,7,0800"
"USC00203421","2019-06-16","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   56",",,7",,,,,,,"   83",",,7,0800"
"USC00203421","2019-06-17","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   50",",,7",,,,,,,"   94",",,7,0800"
"USC00203421","2019-06-18","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   89",",,7",,,,,,,"   94",",,7,0800"
"USC00203421","2019-06-19","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   39",",,7",,,,,,,"   50",",,7,0800"
"USC00203421","2019-06-20","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   39",",,7",,,,,,,"   61",",,7,0800"
"USC00203421","2019-06-21","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   44",",,7",,,,,,,"   83",",,7,0800"
"USC00203421","2019-06-22","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   72",",,7",,,,,,,"   94",",,7,0800"
"USC00203421","2019-06-23","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","   94",",,7",,,,,,,"  150",",,7,0800"
"USC00203421","2019-06-24","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  147",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  144",",,7",,,,,,,"  150",",,7,0800"
"USC00203421","2019-06-25","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","  111",",,7",,,,,,,"  150",",,7,0800"
"USC00203421","2019-06-26","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  122",",,7",,,,,,,"  133",",,7,0800"
"USC00203421","2019-06-27","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  122",",,7",,,,,,,"  128",",,7,0800"
"USC00203421","2019-06-28","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   33",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  128",",,7",,,,,,,"  172",",,7,0800"
"USC00203421","2019-06-29","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  122",",,7",,,,,,,"  139",",,7,0800"
"USC00203421","2019-06-30","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  139",",,7",,,,,,,"  150",",,7,0800"
"USC00203421","2019-07-01","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  139",",,7",,,,,,,"  150",",,7,0800"
"USC00203421","2019-07-02","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  128",",,7",,,,,,,"  133",",,7,0800"
"USC00203421","2019-07-03","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  133",",,7",,,,,,,"  144",",,7,0800"
"USC00203421","2019-07-04","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  139",",,7",,,,,,,"  172",",,7,0800"
"USC00203421","2019-07-05","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  156",",,7",,,,,,,"  161",",,7,0800"
"USC00203421","2019-07-06","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  156",",,7",,,,,,,"  167",",,7,0800"
"USC00203421","2019-07-07","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   67",",,7",,,,,,,"   67",",,7,0800"
"USC00203421","2019-07-08","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   67",",,7",,,,,,,"  111",",,7,0800"
"USC00203421","2019-07-09","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  111",",,7",,,,,,,"  206",",,7,0800"
"USC00203421","2019-07-10","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  189",",,7",,,,,,,"  206",",,7,0800"
"USC00203421","2019-07-11","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  122",",,7",,,,,,,"  133",",,7,0800"
"USC00203421","2019-07-12","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  100",",,7",,,,,,,"  117",",,7,0800"
"USC00203421","2019-07-13","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  117",",,7",,,,,,,"  133",",,7,0800"
"USC00203421","2019-07-14","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   89",",,7",,,,,,,"  111",",,7,0800"
"USC00203421","2019-07-15","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  160",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  111",",,7",,,,,,,"  200",",,7,0800"
"USC00203421","2019-07-16","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","  201",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  183",",,7",,,,,,,"  183",",,7,0800"
"USC00203421","2019-07-17","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  133",",,7",,,,,,,"  150",",,7,0800"
"USC00203421","2019-07-18","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  150",",,7",,,,,,,"  194",",,7,0800"
"USC00203421","2019-07-19","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","   51",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  194",",,7",,,,,,,"  194",",,7,0800"
"USC00203421","2019-07-20","46.8736","-89.1006","241.1","GREENLAND 6 N, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  139",",,7",,,,,,,"  139",",,7,0800"
