"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00141612","2019-06-04","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  196",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  178",",,7",,,,,,,"   41",",,7",,,,,,,,,,,"  206",",,7,0800","   45",",,7"
"USC00141612","2019-06-05","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  206",",,7",,,,,,,"   56",",,7",,,,,,,,,,,"  228",",,7,0800","   45",",,7"
"USC00141612","2019-06-06","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   66",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  183",",,7",,,,,,,"   66",",,7",,,,,,,,,,,"  189",",,7,0800","   39",",,7"
"USC00141612","2019-06-07","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  189",",,7",,,,,,,"   36",",,7",,,,,,,,,,,"  228",",,7,0800","   16",",,7"
"USC00141612","2019-06-08","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  167",",,7",,,,,,,"   71",",,7",,,,,,,,,,,"  222",",,7,0800","   23",",,7"
"USC00141612","2019-06-09","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  161",",,7",,,,,,,"   76",",,7",,,,,,,,,,,"  211",",,7,0800","   19",",,7"
"USC00141612","2019-06-10","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  106",",,7",,,,,,,"   66",",,7",,,,,,,,,,,"  172",",,7,0800","   85",",,7"
"USC00141612","2019-06-11","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  100",",,7",,,,,,,"   71",",,7",,,,,,,,,,,"  206",",,7,0800","   45",",,7"
"USC00141612","2019-06-12","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   51",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  139",",,7",,,,,,,"   51",",,7",,,,,,,,,,,"  161",",,7,0800","   45",",,7"
"USC00141612","2019-06-13","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   83",",,7",,,,,,,"   53",",,7",,,,,,,,,,,"  139",",,7,0800","   53",",,7"
"USC00141612","2019-06-14","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  139",",,7",,,,,,,"   66",",,7",,,,,,,,,,,"  156",",,7,0800","   58",",,7"
"USC00141612","2019-06-15","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   89",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  150",",,7",,,,,,,"   58",",,7",,,,,,,,,,,"  194",",,7,0800","   93",",,7"
"USC00141612","2019-06-16","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   84",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  172",",,7",,,,,,,"   64",",,7",,,,,,,,,,,"  200",",,7,0800","   51",",,7"
"USC00141612","2019-06-17","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  183",",,7",,,,,,,"   79",",,7",,,,,,,,,,,"  206",",,7,0800","   27",",,7"
"USC00141612","2019-06-18","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  172",",,7",,,,,,,"   46",",,7",,,,,,,,,,,"  194",",,7,0800",,
"USC00141612","2019-06-19","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   89",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  172",",,7",,,,,,,"   30",",,7",,,,,,,,,,,"  183",",,7,0800","   19",",,7"
"USC00141612","2019-06-20","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  156",",,7",,,,,,,"   48",",,7",,,,,,,,,,,"  189",",,7,0800","   26",",,7"
"USC00141612","2019-06-21","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  140",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  133",",,7",,,,,,,"   56",",,7",,,,,,,,,,,"  183",",,7,0800","   45",",,7"
"USC00141612","2019-06-22","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  165",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  172",",,7",,,,,,,"   43",",,7",,,,,,,,,,,"  211",",,7,0800","   51",",,7"
"USC00141612","2019-06-23","38.9407","-95.3396","298.7","CLINTON LAKE, KS US"," 1074",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  167",",,7",,,,,,,"    0",",,7",,,,,,,,,,,"  172",",,7,0800","   63",",,7"
"USC00141612","2019-06-24","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  144",",,7",,,,,,,"   33",",,7",,,,,,,,,,,"  167",",,7,0800","   18",",,7"
"USC00141612","2019-06-25","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  167",",,7",,,,,,,"   69",",,7",,,,,,,,,,,"  228",",,7,0800","   58",",,7"
"USC00141612","2019-06-26","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  172",",,7",,,,,,,"   64",",,7",,,,,,,,,,,"  194",",,7,0800","   37",",,7"
"USC00141612","2019-06-27","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  194",",,7",,,,,,,"   69",",,7",,,,,,,,,,,"  239",",,7,0800","   37",",,7"
"USC00141612","2019-06-28","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  233",",,7",,,,,,,"   61",",,7",,,,,,,,,,,"  250",",,7,0800","   56",",,7"
"USC00141612","2019-06-29","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  250",",,7",,,,,,,"   64",",,7",,,,,,,,,,,"  267",",,7,0800","   45",",,7"
"USC00141612","2019-06-30","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  228",",,7",,,,,,,"   86",",,7",,,,,,,,,,,"  256",",,7,0800","   35",",,7"
"USC00141612","2019-07-01","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  211",",,7",,,,,,,"   81",",,7",,,,,,,,,,,"  250",",,7,0800","   31",",,7"
"USC00141612","2019-07-02","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  239",",,7",,,,,,,"   79",",,7",,,,,,,,,,,"  244",",,7,0800",,
"USC00141612","2019-07-03","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  211",",,7",,,,,,,"   71",",,7",,,,,,,,,,,"  228",",,7,0800","   39",",,7"
"USC00141612","2019-07-04","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  211",",,7",,,,,,,"   66",",,7",,,,,,,,,,,"  217",",,7,0800","   42",",,7"
"USC00141612","2019-07-05","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   53",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  211",",,7",,,,,,,"   23",",,7",,,,,,,,,,,"  239",",,7,0800","   19",",,7"
"USC00141612","2019-07-06","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  211",",,7",,,,,,,"   38",",,7",,,,,,,,,,,"  222",",,7,0800","   26",",,7"
"USC00141612","2019-07-07","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  217",",,7",,,,,,,"   53",",,7",,,,,,,,,,,"  233",",,7,0800","   29",",,7"
"USC00141612","2019-07-08","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  211",",,7",,,,,,,"   64",",,7",,,,,,,,,,,"  239",",,7,0800","   13",",,7"
"USC00141612","2019-07-09","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  206",",,7",,,,,,,"   64",",,7",,,,,,,,,,,"  222",",,7,0800","   31",",,7"
"USC00141612","2019-07-10","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  206",",,7",,,,,,,"   71",",,7",,,,,,,,,,,"  256",",,7,0800","   24",",,7"
"USC00141612","2019-07-11","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  157",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  172",",,7",,,,,,,"   71",",,7",,,,,,,,,,,"  217",",,7,0800","   35",",,7"
"USC00141612","2019-07-12","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  167",",,7",,,,,,,"   84",",,7",,,,,,,,,,,"  222",",,7,0800","   40",",,7"
"USC00141612","2019-07-13","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   76",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  183",",,7",,,,,,,"   76",",,7",,,,,,,,,,,"  256",",,7,0800","   23",",,7"
"USC00141612","2019-07-14","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  239",",,7",,,,,,,"   61",",,7",,,,,,,,,,,"  267",",,7,0800","   21",",,7"
"USC00141612","2019-07-15","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  189",",,7",,,,,,,"   81",",,7",,,,,,,,,,,"  206",",,7,0800","   27",",,7"
"USC00141612","2019-07-16","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  206",",,7",,,,,,,"   46",",,7",,,,,,,,,,,"  244",",,7,0800","   21",",,7"
"USC00141612","2019-07-17","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  217",",,7",,,,,,,"   74",",,7",,,,,,,,,,,"  267",",,7,0800","   27",",,7"
"USC00141612","2019-07-18","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  256",",,7",,,,,,,"   76",",,7",,,,,,,,,,,"  267",",,7,0800","   84",",,7"
"USC00141612","2019-07-19","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  250",",,7",,,,,,,"   94",",,7",,,,,,,,,,,"  272",",,7,0800","   95",",,7"
"USC00141612","2019-07-20","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  250",",,7",,,,,,,"   91",",,7",,,,,,,,,,,"  272",",,7,0800","   77",",,7"
"USC00141612","2019-07-21","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  211",",,7",,,,,,,"   61",",,7",,,,,,,,,,,"  239",",,7,0800","   71",",,7"
"USC00141612","2019-07-22","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  203",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  200",",,7",,,,,,,"   48",",,7",,,,,,,,,,,"  200",",,7,0800","   61",",,7"
"USC00141612","2019-07-23","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  144",",,7",,,,,,,"   79",",,7",,,,,,,,,,,"  194",",,7,0800","   79",",,7"
"USC00141612","2019-07-24","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  156",",,7",,,,,,,"   74",",,7",,,,,,,,,,,"  189",",,7,0800","   29",",,7"
"USC00141612","2019-07-25","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  150",",,7",,,,,,,"   69",",,7",,,,,,,,,,,"  206",",,7,0800","   21",",,7"
"USC00141612","2019-07-26","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  178",",,7",,,,,,,"   61",",,7",,,,,,,,,,,"  217",",,7,0800","   45",",,7"
"USC00141612","2019-07-27","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  194",",,7",,,,,,,"   76",",,7",,,,,,,,,,,"  244",",,7,0800","   64",",,7"
"USC00141612","2019-07-28","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  222",",,7",,,,,,,"   64",",,7",,,,,,,,,,,"  239",",,7,0800","   63",",,7"
"USC00141612","2019-07-29","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   91",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  206",",,7",,,,,,,"   91",",,7",,,,,,,,,,,"  211",",,7,0800",,
"USC00141612","2019-07-30","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  206",",,7",,,,,,,"   69",",,7",,,,,,,,,,,"  244",",,7,0800","   50",",,7"
"USC00141612","2019-07-31","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  194",",,7",,,,,,,"   86",",,7",,,,,,,,,,,"  200",",,7,0800","   24",",,7"
"USC00141612","2019-08-01","38.9407","-95.3396","298.7","CLINTON LAKE, KS US"," 2093",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  200",",,7,0800","   63",",,7"
"USC00141612","2019-08-02","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  194",",,7",,,,,,,"   36",",,7",,,,,,,,,,,"  200",",,7,0800","   27",",,7"
"USC00141612","2019-08-03","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  417",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  183",",,7",,,,,,,"   69",",,7",,,,,,,,,,,"  222",",,7,0800","   16",",,7"
"USC00141612","2019-08-04","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  194",",,7",,,,,,,"   51",",,7",,,,,,,,,,,"  206",",,7,0800","   18",",,7"
"USC00141612","2019-08-05","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  200",",,7",,,,,,,"    0",",,7",,,,,,,,,,,"  222",",,7,0800","   18",",,7"
"USC00141612","2019-08-06","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  222",",,7",,,,,,,"   43",",,7",,,,,,,,,,,"  244",",,7,0800","   19",",,7"
"USC00141612","2019-08-07","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  147",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  194",",,7",,,,,,,"   61",",,7",,,,,,,,,,,"  194",",,7,0800","   34",",,7"
"USC00141612","2019-08-08","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-08-09","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  206",",,7",,,,,,,"   43",",,7",,,,,,,,,,,"  222",",,7,0800","   23",",,7"
"USC00141612","2019-08-10","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  222",",,7",,,,,,,"   51",",,7",,,,,,,,,,,"  233",",,7,0800","   18",",,7"
"USC00141612","2019-08-11","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   53",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  211",",,7",,,,,,,"   38",",,7",,,,,,,,,,,"  217",",,7,0800","   26",",,7"
"USC00141612","2019-08-12","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  217",",,7",,,,,,,"   56",",,7",,,,,,,,,,,"  244",",,7,0800","   32",",,7"
"USC00141612","2019-08-13","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  233",",,7",,,,,,,"   56",",,7",,,,,,,,,,,"  250",",,7,0800","   19",",,7"
"USC00141612","2019-08-14","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  194",",,7",,,,,,,"   84",",,7",,,,,,,,,,,"  211",",,7,0800","   39",",,7"
"USC00141612","2019-08-15","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  156",",,7",,,,,,,"   69",",,7",,,,,,,,,,,"  161",",,7,0800","   31",",,7"
"USC00141612","2019-08-16","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-08-17","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  914",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800","   76",",,7"
"USC00141612","2019-08-18","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   53",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  194",",,7",,,,,,,"   53",",,7",,,,,,,,,,,"  217",",,7,0800","   71",",,7"
"USC00141612","2019-08-19","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  217",",,7",,,,,,,"   51",",,7",,,,,,,,,,,"  278",",,7,0800","   19",",,7"
"USC00141612","2019-08-20","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-08-21","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  206",",,7",,,,,,,"   51",",,7",,,,,,,,,,,"  206",",,7,0800","   37",",,7"
"USC00141612","2019-08-22","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   66",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  200",",,7",,,,,,,"   25",",,7",,,,,,,,,,,"  217",",,7,0800","   23",",,7"
"USC00141612","2019-08-23","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  206",",,7",,,,,,,"   36",",,7",,,,,,,,,,,"  211",",,7,0800","   13",",,7"
"USC00141612","2019-08-24","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  183",",,7",,,,,,,"   36",",,7",,,,,,,,,,,"  183",",,7,0800","   29",",,7"
"USC00141612","2019-08-25","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  239",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  183",",,7",,,,,,,"    8",",,7",,,,,,,,,,,"  189",",,7,0800","   26",",,7"
"USC00141612","2019-08-26","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  127",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  172",",,7",,,,,,,"   20",",,7",,,,,,,,,,,"  183",",,7,0800",,
"USC00141612","2019-08-27","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-08-28","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  139",",,7",,,,,,,"   69",",,7",,,,,,,,,,,"  156",",,7,0800","   29",",,7"
"USC00141612","2019-08-29","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  150",",,7",,,,,,,"   43",",,7",,,,,,,,,,,"  211",",,7,0800","   27",",,7"
"USC00141612","2019-08-30","38.9407","-95.3396","298.7","CLINTON LAKE, KS US"," 1034",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  172",",,7",,,,,,,"    0",",,7",,,,,,,,,,,"  194",",,7,0800","   66",",,7"
"USC00141612","2019-08-31","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  156",",,7",,,,,,,"   56",",,7",,,,,,,,,,,"  167",",,7,0800","   27",",,7"
"USC00141612","2019-09-01","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  150",",,7",,,,,,,"   23",",,7",,,,,,,,,,,"  200",",,7,0800","   16",",,7"
"USC00141612","2019-09-02","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  178",",,7",,,,,,,"   43",",,7",,,,,,,,,,,"  189",",,7,0800","   19",",,7"
"USC00141612","2019-09-03","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  189",",,7",,,,,,,"   48",",,7",,,,,,,,,,,"  244",",,7,0800","   55",",,7"
"USC00141612","2019-09-04","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  200",",,7",,,,,,,"   56",",,7",,,,,,,,,,,"  200",",,7,0800","   34",",,7"
"USC00141612","2019-09-05","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  178",",,7",,,,,,,"   58",",,7",,,,,,,,,,,"  194",",,7,0800","   16",",,7"
"USC00141612","2019-09-06","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  194",",,7",,,,,,,"   56",",,7",,,,,,,,,,,"  200",",,7,0800",,
"USC00141612","2019-09-07","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  172",",,7",,,,,,,"   51",",,7",,,,,,,,,,,"  200",",,7,0800","   34",",,7"
"USC00141612","2019-09-08","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   81",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  200",",,7",,,,,,,"   18",",,7",,,,,,,,,,,"  211",",,7,0800","   40",",,7"
"USC00141612","2019-09-09","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  211",",,7",,,,,,,"   30",",,7",,,,,,,,,,,"  228",",,7,0800","   11",",,7"
"USC00141612","2019-09-10","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  222",",,7",,,,,,,"   61",",,7",,,,,,,,,,,"  239",",,7,0800","   72",",,7"
"USC00141612","2019-09-11","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  217",",,7",,,,,,,"   48",",,7",,,,,,,,,,,"  222",",,7,0800","   56",",,7"
"USC00141612","2019-09-12","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,0800",,
"USC00141612","2019-09-13","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  117",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  133",",,7",,,,,,,"    5",",,7",,,,,,,,,,,"  133",",,7,0800","   40",",,7"
"USC00141612","2019-09-14","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  133",",,7",,,,,,,"   51",",,7",,,,,,,,,,,"  200",",,7,0800","   21",",,7"
"USC00141612","2019-09-15","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  200",",,7",,,,,,,"   28",",,7",,,,,,,,,,,"  244",",,7,0800",,
"USC00141612","2019-09-16","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  217",",,7",,,,,,,"   69",",,7",,,,,,,,,,,"  222",",,7,0800",,
"USC00141612","2019-09-17","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800",,
