"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00470904","2019-02-11","45.0907","-91.4864","301.8","BLOOMER, WI US","   58",",,7,0800","  127",",,7,0800","  381",",,7,0800","  -72",",,7"," -133",",,7",,,,,"  -83",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-12","45.0907","-91.4864","301.8","BLOOMER, WI US","  104",",,7,0800","   76",",,7,0800","  457",",,7,0800","  -44",",,7","  -83",",,7",,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-13","45.0907","-91.4864","301.8","BLOOMER, WI US","   46",",,7,0800","   76",",,7,0800","  483",",,7,0800","  -56",",,7","  -94",",,7",,,,,"  -94",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-14","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  457",",,7,0800","  -67",",,7"," -100",",,7",,,,,"  -72",",,7,0800","  660",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-15","45.0907","-91.4864","301.8","BLOOMER, WI US","    0","T,,7,0800","    0","T,,7,0800","  457",",,7,0800","  -17",",,7"," -200",",,7",,,,," -194",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-16","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  457",",,7,0800","  -94",",,7"," -239",",,7",,,,," -217",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-17","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  457",",,7,0800","  -61",",,7"," -222",",,7",,,,,"  -89",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-18","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  457",",,7,0800","  -44",",,7"," -172",",,7",,,,," -161",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-19","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  457",",,7,0800","  -78",",,7"," -239",",,7",,,,," -211",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-20","45.0907","-91.4864","301.8","BLOOMER, WI US","   13",",,7,0800","    0",",,7,0800","  457",",,7,0800","  -72",",,7"," -211",",,7",,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-21","45.0907","-91.4864","301.8","BLOOMER, WI US","   71",",,7,0800","  127",",,7,0800","  533",",,7,0800","  -28",",,7"," -117",",,7",,,,," -117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-22","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  508",",,7,0800","  -56",",,7"," -183",",,7",,,,," -172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-23","45.0907","-91.4864","301.8","BLOOMER, WI US","   10",",,7,0800","   51",",,7,0800","  508",",,7,0800","  -28",",,7"," -172",",,7",,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-24","45.0907","-91.4864","301.8","BLOOMER, WI US","  135",",,7,0800","  203",",,7,0800","  711",",,7,0800","   -6",",,7","  -50",",,7",,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-25","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  711",",,7,0800","  -50",",,7"," -233",",,7",,,,," -228",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-26","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  559",",,7,0800"," -156",",,7"," -239",",,7",,,,," -200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-27","45.0907","-91.4864","301.8","BLOOMER, WI US","   56",",,7,0800","   76",",,7,0800","  635",",,7,0800"," -139",",,7"," -200",",,7",,,,," -150",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-02-28","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  635",",,7,0800"," -106",",,7"," -261",",,7",,,,," -233",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-01","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  635",",,7,0800","  -89",",,7"," -233",",,7",,,,," -167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-02","45.0907","-91.4864","301.8","BLOOMER, WI US","   58",",,7,0800","  102",",,7,0800","  711",",,7,0800","  -72",",,7"," -233",",,7",,,,," -111",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-03","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  711",",,7,0800","  -78",",,7"," -256",",,7",,,,," -244",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-04","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  711",",,7,0800"," -183",",,7"," -300",",,7",,,,," -239",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-05","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  711",",,7,0800"," -144",",,7"," -239",",,7",,,,," -178",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-06","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  711",",,7,0800"," -111",",,7"," -239",",,7",,,,," -172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-07","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  686",",,7,0800","  -67",",,7"," -250",",,7",,,,," -194",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-08","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  584",",,7,0800","  -72",",,7"," -206",",,7",,,,," -111",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-09","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  559",",,7,0800","   22",",,7"," -117",",,7",,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-10","45.0907","-91.4864","301.8","BLOOMER, WI US","  127",",,7,0800","  152",",,7,0800","  660",",,7,0800","   22",",,7","  -39",",,7",,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-11","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  635",",,7,0800","    0",",,7"," -128",",,7",,,,," -128",",,7,0800"," 1041",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-12","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  584",",,7,0800","  -17",",,7"," -172",",,7",,,,," -161",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-13","45.0907","-91.4864","301.8","BLOOMER, WI US","   76",",,7,0800","    0",",,7,0800","  457",",,7,0800","   50",",,7"," -161",",,7",,,,,"   17",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00470904","2019-03-14","45.0907","-91.4864","301.8","BLOOMER, WI US","   76",",,7,0800","    0",",,7,0800","  356",",,7,0800","   61",",,7","   17",",,7",,,,,"   50",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00470904","2019-03-15","45.0907","-91.4864","301.8","BLOOMER, WI US","   46",",,7,0800","    0",",,7,0800","  305",",,7,0800","   72",",,7","  -11",",,7",,,,,"  -11",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00470904","2019-03-16","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  305",",,7,0800","   17",",,7","  -78",",,7",,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-17","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  305",",,7,0800","    6",",,7"," -100",",,7",,,,,"  -89",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-18","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  305",",,7,0800","    0",",,7","  -89",",,7",,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-19","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  254",",,7,0800","   50",",,7","  -72",",,7",,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-20","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  254",",,7,0800","   83",",,7","  -50",",,7",,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-21","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  229",",,7,0800","   33",",,7","    6",",,7",,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-22","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  178",",,7,0800","   83",",,7","    6",",,7",,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-23","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  178",",,7,0800","   67",",,7","  -78",",,7",,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-24","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  152",",,7,0800","   89",",,7","  -50",",,7",,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-25","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  127",",,7,0800","   83",",,7","  -56",",,7",,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-26","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  102",",,7,0800","   50",",,7","  -83",",,7",,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-27","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  102",",,7,0800","   83",",,7","  -39",",,7",,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-28","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","   76",",,7,0800","  139",",,7","   17",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-29","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -33",",,7",,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-30","45.0907","-91.4864","301.8","BLOOMER, WI US","    0","T,,7,0800","    0","T,,7,0800","    0",",,7,0800","   67",",,7","  -33",",,7",,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-03-31","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -61",",,7",,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-01","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   33",",,7","  -56",",,7",,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-02","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -17",",,7",,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-03","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -22",",,7",,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-04","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -44",",,7",,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-05","45.0907","-91.4864","301.8","BLOOMER, WI US","   38",",,7,0800","    0","T,,7,0800","    0",",,7,0800","   56",",,7","  -11",",,7",,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-06","45.0907","-91.4864","301.8","BLOOMER, WI US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","    6",",,7",,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-07","45.0907","-91.4864","301.8","BLOOMER, WI US","   58",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","   50",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-08","45.0907","-91.4864","301.8","BLOOMER, WI US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","    0",",,7",,,,,"   44",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00470904","2019-04-09","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","    0",",,7",,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-10","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  -22",",,7",,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-11","45.0907","-91.4864","301.8","BLOOMER, WI US","  114",",,7,0800","  152",",,7,0800","  152",",,7,0800","   28",",,7","  -39",",,7",,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-12","45.0907","-91.4864","301.8","BLOOMER, WI US","  130",",,7,0800","    0",",,7,0800","  127",",,7,0800","    6",",,7","  -28",",,7",,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-13","45.0907","-91.4864","301.8","BLOOMER, WI US","   13",",,7,0800","    0",",,7,0800","  127",",,7,0800","   22",",,7","  -11",",,7",,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-14","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","  102",",,7,0800","   28",",,7","  -28",",,7",,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-15","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","   51",",,7,0800","   83",",,7","  -50",",,7",,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-16","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","    0",",,7",,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-17","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   33",",,7",,,,,"   78",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-18","45.0907","-91.4864","301.8","BLOOMER, WI US","  409",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   28",",,7",,,,,"   33",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00470904","2019-04-19","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -17",",,7",,,,,"   22",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00470904","2019-04-20","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","  -17",",,7",,,,,"   39",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-21","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   39",",,7",,,,,"  106",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-22","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   83",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-23","45.0907","-91.4864","301.8","BLOOMER, WI US","   64",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   11",",,7",,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-24","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   17",",,7",,,,,"   89",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-25","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   89",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-26","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   56",",,7",,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-27","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","    6",",,7",,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-28","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","  -44",",,7",,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-29","45.0907","-91.4864","301.8","BLOOMER, WI US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   33",",,7",,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-04-30","45.0907","-91.4864","301.8","BLOOMER, WI US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","   28",",,7",,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-01","45.0907","-91.4864","301.8","BLOOMER, WI US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","   22",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-02","45.0907","-91.4864","301.8","BLOOMER, WI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","   22",",,7",,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-03","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   -6",",,7",,,,,"   56",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-04","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   22",",,7",,,,,"   89",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-05","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   56",",,7",,,,,"  122",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-06","45.0907","-91.4864","301.8","BLOOMER, WI US","   33",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   61",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-07","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   17",",,7",,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-08","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   67",",,7",,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-09","45.0907","-91.4864","301.8","BLOOMER, WI US","  424",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","   22",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-10","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","   17",",,7",,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-11","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","    0",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-12","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   22",",,7",,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-13","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   22",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-14","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   33",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-15","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   89",",,7",,,,,"  133",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00470904","2019-05-16","45.0907","-91.4864","301.8","BLOOMER, WI US","   69",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  128",",,7",,,,,"  150",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00470904","2019-05-17","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","   67",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-18","45.0907","-91.4864","301.8","BLOOMER, WI US","   56",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   61",",,7",,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-19","45.0907","-91.4864","301.8","BLOOMER, WI US","  406",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","   50",",,7",,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-20","45.0907","-91.4864","301.8","BLOOMER, WI US","   71",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","   17",",,7",,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-21","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   44",",,7",,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-22","45.0907","-91.4864","301.8","BLOOMER, WI US","  107",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   78",",,7",,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-23","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   94",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-24","45.0907","-91.4864","301.8","BLOOMER, WI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","  106",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-25","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","  106",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-26","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   72",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-27","45.0907","-91.4864","301.8","BLOOMER, WI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  117",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-28","45.0907","-91.4864","301.8","BLOOMER, WI US","  335",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,"   89",",,7",,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-29","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   83",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-30","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   83",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-05-31","45.0907","-91.4864","301.8","BLOOMER, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  128",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-01","45.0907","-91.4864","301.8","BLOOMER, WI US","  152",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  111",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00470904","2019-06-02","45.0907","-91.4864","301.8","BLOOMER, WI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   56",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
