"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00314970","2018-08-31","35.84566","-80.25987","231.6","LEXINGTON, NC US","  119",",,7,1800",,,,,"  322",",,7","  194",",,7",,,"  278",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-01","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  328",",,7","  194",",,7",,,"  267",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-02","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  328",",,7","  194",",,7",,,"  250",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-03","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  328",",,7","  200",",,7",,,"  261",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-04","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  333",",,7","  206",",,7",,,"  300",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-05","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  328",",,7","  211",",,7",,,"  239",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-06","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  328",",,7","  211",",,7",,,"  256",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-07","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  328",",,7","  200",",,7",,,"  311",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-08","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  317",",,7","  200",",,7",,,"  283",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-09","35.84566","-80.25987","231.6","LEXINGTON, NC US","  381",",,7,1800",,,,,"  317",",,7","  178",",,7",,,"  233",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-10","35.84566","-80.25987","231.6","LEXINGTON, NC US","   13",",,7,1800",,,,,"  267",",,7","  178",",,7",,,"  217",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-11","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  317",",,7","  178",",,7",,,"  239",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-12","35.84566","-80.25987","231.6","LEXINGTON, NC US","  127",",,7,1800",,,,,"  311",",,7","  178",",,7",,,"  261",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-13","35.84566","-80.25987","231.6","LEXINGTON, NC US","   51",",,7,1800",,,,,"  283",",,7","  206",",,7",,,"  250",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-14","35.84566","-80.25987","231.6","LEXINGTON, NC US","   30",",,7,1800",,,,,"  283",",,7","  206",",,7",,,"  244",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-15","35.84566","-80.25987","231.6","LEXINGTON, NC US","  152",",,7,1800",,,,,"  244",",,7","  217",",,7",,,"  228",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-16","35.84566","-80.25987","231.6","LEXINGTON, NC US","  508",",,7,1800",,,,,"  228",",,7","  211",",,7",,,"  222",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-17","35.84566","-80.25987","231.6","LEXINGTON, NC US","  572",",,7,1800",,,,,"  306",",,7","  217",",,7",,,"  294",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-18","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  300",",,7","  178",",,7",,,"  206",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-19","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  306",",,7","  206",",,7",,,"  256",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-20","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  311",",,7","  161",",,7",,,"  289",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-21","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  300",",,7","  217",",,7",,,"  250",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-22","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  317",",,7","  189",",,7",,,"  228",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-23","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  244",",,7","  178",",,7",,,"  200",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-24","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  239",",,7","  167",",,7",,,"  200",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-25","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  283",",,7","  189",",,7",,,"  261",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-26","35.84566","-80.25987","231.6","LEXINGTON, NC US","  152",",,7,1800",,,,,"  300",",,7","  172",",,7",,,"  206",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-27","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  300",",,7","  172",",,7",,,"  211",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-28","35.84566","-80.25987","231.6","LEXINGTON, NC US","   25",",,7,1800",,,,,"  300",",,7","  172",",,7",,,"  217",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-29","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  278",",,7","  172",",,7",,,"  211",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-09-30","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  278",",,7","  172",",,7",,,"  189",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-01","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  283",",,7","  150",",,7",,,"  206",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-02","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  289",",,7","  144",",,7",,,"  194",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-03","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  294",",,7","  161",",,7",,,"  233",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-04","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  311",",,7","  172",",,7",,,"  211",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-05","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  322",",,7","  172",",,7",,,"  228",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-06","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  289",",,7","  217",",,7",,,"  283",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-07","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  300",",,7","  194",",,7",,,"  233",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-08","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  294",",,7","  189",",,7",,,"  283",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-09","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  283",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-10","35.84566","-80.25987","231.6","LEXINGTON, NC US","  152",",,7,1800",,,,,"  283",",,7","  189",",,7",,,"  233",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-11","35.84566","-80.25987","231.6","LEXINGTON, NC US","  559",",,7,1800",,,,,"  233",",,7","  128",",,7",,,"  133",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-12","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  211",",,7","   94",",,7",,,"  139",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-13","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  211",",,7","   94",",,7",,,"  100",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-14","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  161",",,7","   78",",,7",,,"  133",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-15","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  261",",,7","   83",",,7",,,"  211",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-16","35.84566","-80.25987","231.6","LEXINGTON, NC US","    5",",,7,1800",,,,,"  239",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-17","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  233",",,7","  178",",,7",,,"  183",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-18","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  228",",,7","   67",",,7",,,"  100",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-19","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  206",",,7","   28",",,7",,,"  189",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-20","35.84566","-80.25987","231.6","LEXINGTON, NC US","   13",",,7,1800",,,,,"  200",",,7","  106",",,7",,,"  156",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-21","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  200",",,7","   39",",,7",,,"  100",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-22","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  200",",,7","   -6",",,7",,,"  100",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-23","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  200",",,7","   39",",,7",,,"  117",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-24","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  178",",,7","   39",",,7",,,"  128",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-25","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  133",",,7","   22",",,7",,,"   89",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-26","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  133",",,7","   33",",,7",,,"  111",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-27","35.84566","-80.25987","231.6","LEXINGTON, NC US","  508",",,7,1800",,,,,"  144",",,7","   22",",,7",,,"  133",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-28","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  189",",,7","   44",",,7",,,"   44",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-29","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  189",",,7","   44",",,7",,,"  106",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-30","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  211",",,7","   39",",,7",,,"  122",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-10-31","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  228",",,7","   33",",,7",,,"  133",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-01","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  233",",,7","  111",",,7",,,"  217",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-02","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  217",",,7","   50",",,7",,,"  183",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-03","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  217",",,7","   11",",,7",,,"  189",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-04","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  217",",,7","   11",",,7",,,"  139",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-05","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  211",",,7","   28",",,7",,,"  144",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-06","35.84566","-80.25987","231.6","LEXINGTON, NC US","  279",",,7,1800",,,,,"  222",",,7","   17",",,7",,,"  172",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-07","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  233",",,7","   56",",,7",,,"  128",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-08","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  233",",,7","   56",",,7",,,"   94",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-09","35.84566","-80.25987","231.6","LEXINGTON, NC US","  178",",,7,1800",,,,,"  233",",,7","   56",",,7",,,"   83",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-10","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  100",",,7","   11",",,7",,,"   28",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-11","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  111",",,7","  -39",",,7",,,"   33",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-12","35.84566","-80.25987","231.6","LEXINGTON, NC US","  203",",,7,1800",,,,,"   50",",,7","    0",",,7",,,"   28",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-13","35.84566","-80.25987","231.6","LEXINGTON, NC US","  305",",,7,1800",,,,,"  100",",,7",,,,,"  100",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-14","35.84566","-80.25987","231.6","LEXINGTON, NC US","  508",",,7,1800",,,,,"  100",",,7","    6",",,7",,,"   50",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-15","35.84566","-80.25987","231.6","LEXINGTON, NC US","  432",",,7,1800",,,,,"   50",",,7","    6",",,7",,,"   22",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-16","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  172",",,7","  -17",",,7",,,"   78",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-17","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  178",",,7","  -11",",,7",,,"   72",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-18","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  183",",,7","  -11",",,7",,,"   39",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-19","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  183",",,7","  -17",",,7",,,"  122",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-20","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-21","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  156",",,7",,,,,"   33",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-22","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  139",",,7","   -6",",,7",,,"   94",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-23","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"   94",",,7","  -11",",,7",,,"   11",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-25","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  128",",,7","  -11",",,7",,,"   67",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-26","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  139",",,7","  -28",",,7",,,"   17",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-27","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  139",",,7","  -28",",,7",,,"   17",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-28","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  133",",,7","  -67",",,7",,,"  -17",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-29","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  144",",,7","  -67",",,7",,,"   28",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-11-30","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  189",",,7","  -67",",,7",,,"  133",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-01","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  156",",,7","  100",",,7",,,"  111",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-02","35.84566","-80.25987","231.6","LEXINGTON, NC US","  508",",,7,1800",,,,,"  189",",,7","   89",",,7",,,"  161",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-03","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  189",",,7","   61",",,7",,,"   83",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-04","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  189",",,7","    0",",,7",,,"   50",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-05","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"   83",",,7","   11",",,7",,,"   11",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-06","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"   72",",,7","  -61",",,7",,,"   17",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-07","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"   78",",,7","  -33",",,7",,,"   61",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-08","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"   83",",,7","  -61",",,7",,,"   44",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-09","35.84566","-80.25987","231.6","LEXINGTON, NC US","   25",",,7,1800",,,,,"   44",",,7","  -28",",,7",,,"   -6",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-10","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"   39",",,7","   -6",",,7",,,"   11",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-11","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"   94",",,7","  -61",",,7",,,"  -11",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-12","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"   94",",,7","  -56",",,7",,,"  -28",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-13","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"   94",",,7","  -28",",,7",,,"   11",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-14","35.84566","-80.25987","231.6","LEXINGTON, NC US","  203",",,7,1800",,,,,"   44",",,7","    6",",,7",,,"   39",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-15","35.84566","-80.25987","231.6","LEXINGTON, NC US","  399",",,7,1800",,,,,"   89",",,7","    6",",,7",,,"   72",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-16","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  161",",,7","    6",",,7",,,"   44",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-17","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  167",",,7","    0",",,7",,,"   78",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-18","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  139",",,7","    0",",,7",,,"   67",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-19","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  117",",,7","  -33",",,7",,,"   50",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-20","35.84566","-80.25987","231.6","LEXINGTON, NC US","  361",",,7,1800",,,,,"  117",",,7","  -33",",,7",,,"  100",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-21","35.84566","-80.25987","231.6","LEXINGTON, NC US","  127",",,7,1800",,,,,"  161",",,7","   89",",,7",,,"   89",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-22","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  111",",,7","   11",",,7",,,"   39",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-23","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  139",",,7","  -39",",,7",,,"  106",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-24","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  133",",,7","  -39",",,7",,,"  111",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-25","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  133",",,7","  -33",",,7",,,"   94",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-26","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  128",",,7","  -44",",,7",,,"   78",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-27","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"   78",",,7","  -17",",,7",,,"   61",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-28","35.84566","-80.25987","231.6","LEXINGTON, NC US","  335",",,7,1800",,,,,"  117",",,7","  -17",",,7",,,"    0",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-29","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  178",",,7","    0",",,7",,,"  150",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-30","35.84566","-80.25987","231.6","LEXINGTON, NC US","   13",",,7,1800",,,,,"  161",",,7","   50",",,7",,,"  100",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2018-12-31","35.84566","-80.25987","231.6","LEXINGTON, NC US","   76",",,7,1800",,,,,"  150",",,7","   61",",,7",,,"  150",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2019-01-01","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  156",",,7","   83",",,7",,,"  100",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2019-01-02","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  189",",,7","   72",",,7",,,"  100",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2019-01-03","35.84566","-80.25987","231.6","LEXINGTON, NC US","   13",",,7,1800",,,,,"  122",",,7","   67",",,7",,,"  106",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2019-01-04","35.84566","-80.25987","231.6","LEXINGTON, NC US","  152",",,7,1800",,,,,"  111",",,7","   72",",,7",,,"  111",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2019-01-05","35.84566","-80.25987","231.6","LEXINGTON, NC US","  152",",,7,1800",,,,,"  167",",,7","   50",",,7",,,"   72",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2019-01-06","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  200",",,7","   11",",,7",,,"  111",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2019-01-07","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  200",",,7","   44",",,7",,,"   50",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2019-01-08","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  194",",,7","   39",",,7",,,"  156",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2019-01-09","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"  156",",,7","   11",",,7",,,"   56",",,7,1800",,,,,,,,,,,,,,,,,,,,
"USC00314970","2019-01-10","35.84566","-80.25987","231.6","LEXINGTON, NC US","    0",",,7,1800",,,,,"   56",",,7","  -39",",,7",,,"   11",",,7,1800",,,,,,,,,,,,,,,,,,,,
